标题,阅读,评论,字数,影响力,时间
核心内参泄露（000430张家界）要大涨,12590,47,227,2.5,2017-08-21 15:50:02
抓紧做好上路的心理准备！喝碗二锅头！或许在明,11625,16,146,4.0,2017-08-22 14:36:18
稀土板块就看你的了，会在来一波的，加油！！！,62271,99,154,3.5,2017-07-12 10:09:58
北方稀土(600111)融资融券信息(08-21),13523,4,548,0.0,2017-08-22 07:38:05
8 8 8稀土大涨，稀土概念王者归来。,18092,17,338,3.0,2017-08-14 23:15:45
坚信能突破22元！看好北稀,32040,37,413,0.0,2017-08-18 12:07:18
周一的反弹千万不要抢！否则一买就套！,30375,45,129,4.0,2017-08-19 18:51:46
北方稀土三大利空引发巨变，暴跌因子已证实，这,13453,8,115,0.0,2017-08-21 13:56:02
佛前三炷香，明天有低点干！,8827,16,136,3.0,2017-08-10 18:01:06
静观变化，做好阶段性获利了结准备。（8月16日,62774,46,1164,1.5,2017-08-16 20:44:41
和南京银行、宁波银行、北京银行一样，上市以后,6063,16,178,0.0,2017-08-10 16:56:23
600111:北方稀土关于对全资子公司内蒙古稀奥科,102064,19,1784,0.0,2017-08-17 18:20:48
稀土永远是稀有的国宝，日本人有多嫉妒,30855,34,366,3.5,2017-08-04 16:24:30
中金买北方稀土养老金入正海磁材,10332,5,140,3.0,2017-08-20 08:36:22
稀土都说每股要到50元，100元，暂时也不要想那,16411,6,207,0.0,2017-08-20 15:15:12
尼马，又给十多家卷伤们骗了,5513,19,136,1.5,2017-08-16 15:53:06
北方稀土：上半年净利同比增258% 证金公司增持,252055,125,692,0.0,2017-08-17 18:27:38
揭穿价值投资的鬼话，如果真要价值投资，招商银,22031,36,646,0.0,2017-07-09 08:13:16
600111:北方稀土第六届董事会第十八次会议决议,57038,79,652,0.0,2017-08-17 18:21:20
北方稀土(600111)融资融券信息(08-10),14335,5,552,0.0,2017-08-11 07:39:04
一公斤竟然卖10个亿?震撼稀土！呜呼北方稀土,10536,17,195,3.5,2017-08-14 07:45:43
600111:北方稀土2017年半年度报告摘要,89571,26,1033,0.0,2017-08-17 18:20:03
半年报无新亮点！预期空间无想象力！相对业绩预,21357,23,188,4.0,2017-08-17 19:15:54
祖军的公司,12337,61,120,0.0,2017-08-14 15:21:23
明天只能涨，不能跌，明天跌就是做头部,25366,65,141,3.5,2017-08-14 21:31:00
600111:北方稀土2017年半年度报告,71218,9,1319,0.0,2017-08-17 18:20:21
中国战略稀土钨矿龙头央企改革金属新材料王者归,12183,16,270,4.0,2017-08-14 15:40:36
北方稀土个人看法！,14788,21,272,0.0,2017-08-14 09:51:29
北方稀土(600111)融资融券信息(08-16),16741,8,552,0.0,2017-08-17 07:34:48
入场收尸:地产称霸南京，医美雄冠亚洲,3313,9,899,3.0,2017-08-13 10:38:27
今天真得没什么可说了。,93887,61,539,1.5,2017-08-15 06:16:53
木头来北方稀土安家，期盼出现中国神土！,11598,18,144,4.5,2017-07-13 14:07:31
北方稀土(600111)融资融券信息(08-14),22756,10,542,0.0,2017-08-15 07:36:17
周二大盘震荡小阳为主,9737,3,275,4.0,2017-08-14 17:47:42
稀土不是暴涨，应改正为普涨行情,24780,22,260,3.5,2017-08-13 09:50:38
下星期一不暴跌俺砍掉一手指再也不炒股了！还唱,24442,43,23,0.0,2017-08-13 15:38:52
15以下补仓，到12满仓，等下一个波段,9168,20,148,2.5,2017-08-14 09:42:16
稀土资源是抗衡西方贸易战的法宝,10632,7,596,3.5,2017-08-14 17:43:09
盛和资源：唯一不受配额限产稀土霸主(国外矿 和,7662,6,3138,4.0,2017-08-14 12:05:44
包钢集团，把稀土资源全都给包钢股份，北方稀土,17048,15,94,4.0,2017-08-14 17:19:49
全球最大稀土资源利润如何分配？包钢和北方稀土,20282,20,306,4.0,2017-08-14 21:00:28
8月14—18日一周持股预想,84338,61,1117,1.5,2017-08-13 19:59:40
8月14日稀土氧化钆价格今天涨了52%,18088,3,426,4.0,2017-08-14 18:40:45
重大失误，逃过了方大。却没有逃过北方稀土！昨,36382,33,352,0.0,2017-08-11 20:02:42
600111:北方稀土关于第二大股东减持股份计划实,166169,135,1564,0.0,2017-07-13 18:47:26
稀土破局真成长，沉静玫瑰始盛开,160850,66,1406,0.0,2017-08-11 15:47:59
北方稀土8月14日盘中涨幅达5%,18452,15,186,0.0,2017-08-14 13:47:14
北方稀土：历史最高681.5，若干年后会不会去突,7249,7,111,3.5,2017-07-26 11:28:24
在价投时代，北方稀土将取代广晟有色等小盘稀土,6182,9,176,3.5,2017-07-27 10:03:03
想被外资抄底稀土吗？不可能，稀土主权只有我国,3299,13,178,3.5,2017-08-08 10:17:21
周一必定暴跌,13048,13,122,3.5,2017-08-13 20:33:26
稀土的价值和钢铁是不一样的，这次钢铁股有可能,114405,20,294,3.5,2017-08-11 13:03:52
