日期,日内波动率,上证日收益率,日收益率,简单情感指数,看涨,意见分散指数,影响力指数,总评论数,平均每篇的字数,发帖量,实际涨跌,涨跌幅,上证指数
2017-05-15,0.0003799361538996732,0,0,-2,-1.0986122886681098,1.0,-1.7863766353696533,303,270.5,2,0,-0.12,0.22
2017-06-27,0.00015352841887651092,0.0018065945597103685,0.004014457418661868,-3,-1.3862943611198906,1.0,-1.4866272867348325,498,408.0,3,1,0.40,0.18
2017-06-09,0.00025110214813508987,0.002558361001867015,0.010860591296209273,3,0.9162907318741551,0.19999999999999996,0.8533321827363207,342,202.4,5,1,1.09,0.26
2017-09-12,0,0,0,-3,-0.6931471805599453,0.09649209709474871,-1.0502449324294054,480,248.14285714285714,7,2,0,0
2017-09-11,0,0,0,-2,-0.6931471805599453,0.1339745962155614,-0.24732428431275205,84,201.5,4,2,0,0
2017-10-06,0,0,0,1,0.6931471805599453,1.0,1.791759469228055,7,95.0,1,2,0,0
2017-09-02,0,0,0,-2,-1.0986122886681098,1.0,-1.2713132264226943,62,390.0,2,2,0,0
2017-03-23,0.00016864922568821182,0.001025598471115983,0.01570929370517988,1,0.22314355131420976,0.010256681389212985,-0.4906188497097039,157,1251.142857142857,7,1,1.58,0.1
2016-09-26,6.116881345807863e-05,-0.017781335184336725,-0.014725255243979453,-1,-0.6931471805599453,1.0,-1.8718021769015913,46,897.0,1,0,-1.46,-1.76
2017-06-03,0,0,0,-3,-1.3862943611198906,1.0,-1.4961236169506142,61,405.3333333333333,3,2,0,0
2017-06-04,0,0,0,0,0.0,0.0,0.8140382860003975,174,1018.5,2,2,0,0
2017-07-23,0,0,0,-1,-0.40546510810816444,0.057190958417936644,-1.3059259972166506,136,794.0,3,2,0,0
2017-06-23,0.00018252015413781615,0.003305148504969669,0.011733899549477192,-1,-0.40546510810816444,0.057190958417936644,-0.37065792185819185,90,1088.3333333333333,3,1,1.18,0.33
2017-09-09,0,0,0,0,0.0,0.0,0.16580074889053995,42,1244.5,2,2,0,0
2017-06-02,0.0005275894736540705,0.0009406974740755004,-0.022215804232700993,-1,-0.2231435513142097,0.010256681389212985,-0.2774983887602469,101,631.0,7,0,-2.20,0.09
2017-08-31,0.00014118407243512936,-0.0008387316015357838,-0.006759186174691474,-3,-0.916290731874155,0.19999999999999996,-1.2074879892446198,254,271.2,5,0,-0.67,-0.08
2017-04-08,0,0,0,-1,-0.6931471805599453,1.0,-1.6094379124341003,31,71.0,1,2,0,0
2017-09-20,0,0,0,-3,-0.916290731874155,0.19999999999999996,-0.6151379910133149,60,974.4,5,2,0,0
2017-06-12,0.0003970551255800716,-0.005880987627644262,0.016277272946106366,-2,-0.25131442828090605,0.010256681389212985,0.411322715732476,552,311.64285714285717,14,1,1.64,-0.59
2017-07-01,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,231,457.0,1,2,0,0
