标题,阅读,评论,字数,影响力,时间
601988:中国银行关于拟议资产重组的进展公告,54350,13,1046,0.0,2016-06-30 16:28:17
目前持有199400股，成本2.904，继续热烈邀请主,66492,300,208,3.5,2015-09-17 21:15:54
601988:中国银行2015年度A股派息实施公告,154320,25,1909,0.0,2016-06-16 16:47:44
601988:中国银行2015年年度股东大会决议公告,44729,14,1364,0.0,2016-06-07 19:45:31
601988:中国银行关于中银航空租赁有限公司刊发,20037,7,1298,0.0,2016-05-19 07:47:32
601988:中国银行关于中银航空租赁有限公司拟议,26359,19,1958,0.0,2016-05-12 16:17:10
601988:中国银行关于中银航空租赁私人有限公司,32975,13,1075,0.0,2016-04-25 07:47:00
601988:中国银行2015年年度股东大会会议资料,23998,8,1811,0.0,2016-04-22 20:25:05
601988:中国银行关于首席风险官任职的公告,17460,7,567,0.0,2016-04-21 19:01:03
601988:中国银行H股公告(香港联合交易所有限公,35775,3,1045,0.0,2016-03-01 18:55:11
601988:中国银行H股公告（股份发行人的证券变动,39411,6,917,0.0,2016-02-01 17:03:19
601988:中国银行董事会决议公告,69750,18,775,0.0,2016-01-19 17:09:00
601988:中国银行关于副行长辞任的公告,50957,11,482,0.0,2016-01-14 18:24:23
601988:中国银行关于中群发展有限公司和中昌国,42242,14,1481,0.0,2015-12-29 20:26:01
601988:中国银行关于中国银行(香港)有限公司出,75322,40,1315,0.0,2015-12-18 20:55:11
601988:中国银行关于控股股东所持本行A股股份变,44124,13,501,0.0,2015-12-30 16:23:17
601988:中国银行关于召开2015年第一次临时股东,9938,8,1624,0.0,2015-11-18 16:35:38
601988:中国银行H股公告(股份发行人的证券变动,19239,8,919,0.0,2015-12-02 16:59:04
601988:中国银行第一期境内优先股股息派发实施,39702,24,1141,0.0,2015-11-15 13:47:01
601988:中国银行H股公告(股份发行人的证券变动,13761,5,919,0.0,2015-11-04 17:18:31
601988:中国银行关于外部监事辞任的公告,7743,10,483,0.0,2015-11-02 16:58:50
601988:中国银行董事会决议公告,16748,14,1802,0.0,2015-10-18 14:07:04
601988:中国银行境外优先股股息派发实施公告,11642,12,1260,0.0,2015-10-16 16:22:47
601988:中国银行H股公告,14050,7,534,0.0,2015-10-15 19:12:25
601988:中国银行H股公告(中期票据计划(「计划」,17706,4,904,0.0,2016-07-12 17:09:27
中国银行(601988)融资融券信息(07-12),4628,5,542,0.0,2016-07-13 07:42:02
中国银行拟推动中银香港转型国际性银行,15031,9,354,0.0,2016-07-05 21:10:12
那个天天拿净资产和分红说事的八戒，我就问你,9441,23,271,2.0,2016-07-03 10:45:05
今天，明天不卖掉就是傻逼，白交税,9095,14,139,3.0,2016-06-22 14:46:34
恭喜A股纳入MSCI成功，天才哥现在就告诉你们了,9514,15,186,4.5,2016-06-14 18:46:30
利空！保监会叫停1年期理财型保险产品 1-3年产,9071,16,415,4.5,2016-03-21 09:56:45
明后天会不会出百点长阳突破!,8796,12,183,4.0,2016-05-25 11:05:55
2015年中期业绩符合预期；维持买入评级,21067,12,954,0.0,2015-09-01 17:39:51
G20峰会，亚运会，一带一路龙头一一腾达建设,12859,5,154,4.0,2016-05-29 18:34:31
大家来投个票看看周一是涨是跌？,42792,69,156,4.5,2015-11-15 14:02:23
中国银行(601988)融资融券信息(06-02),8435,14,520,0.0,2016-06-03 07:45:23
买入“黑五类”；远离蓝筹垃圾股是你2016年解套,23346,24,191,3.0,2016-02-01 17:24:10
601988:中国银行关于中国银行(香港)有限公司出,43300,6,928,0.0,2016-05-27 18:45:02
中国银行(601988)融资融券信息(05-25),4944,15,510,0.0,2016-05-26 07:48:03
为什么中行跟其他三大行相左？,5611,10,177,4.0,2016-05-26 15:41:49
连续地量的刷新后续走势评估！,10997,3,631,4.0,2016-05-25 16:35:52
中国银行与信达就出售南洋商业银行100%股权达成,71246,19,699,0.0,2015-12-25 13:05:01
最安全的地方往往是最危险的,44008,118,209,3.0,2015-10-24 14:30:19
从中国银行相对上证指数比值看救世成效：统计两,8019,11,442,4.0,2016-05-01 22:51:28
5月20日股市早盘内参：三大板块迎来利好,129195,654,3647,0.0,2016-05-20 04:32:32
国家队成为40家公司第一大流通股东(名单),180482,633,1632,0.0,2016-04-29 04:50:17
重启不良资产证券化 中行打响第一枪,13875,12,2212,0.0,2016-05-19 20:17:47
601988:中国银行公告,39216,20,688,0.0,2016-05-09 19:02:07
别坐电梯，该抛出了！银行A股价已超H股价40%以,27308,78,158,4.0,2015-09-22 14:33:55
出售南洋商业银行新进展点评：出售南洋商业银行,42530,16,859,0.0,2015-12-21 17:23:57
防空警报拉响，看图说话。,12615,20,576,4.0,2016-04-17 01:55:55
此股本月剩下时间补跌，下月破3元止跌。 下波牛,2203,8,179,4.5,2015-09-23 22:38:52
再看一下上证破位变化日线图。,5861,10,251,4.0,2016-05-09 22:38:41
真搞笑了，堆这么多单在上面，做出有人买卖的假,4892,11,172,2.5,2016-04-29 14:05:40
中国银行积极筹备参与不良资产证券化试点,8593,15,725,0.0,2016-05-10 04:33:57
中国银行：正积极筹备参与不良资产证券化试点相,18159,70,240,0.0,2016-05-09 19:42:03
国家队成40家公司第一大流通股东,38153,44,1421,0.0,2016-04-28 22:19:55
A股筹码集中，火山就要爆火.,11946,21,172,4.0,2016-05-01 19:22:05
下周的走势预估！,24120,33,642,4.0,2015-11-27 18:54:15
是上是下上证10日均参考.,8157,22,516,4.0,2016-04-20 00:20:42
国家队一季度持仓平稳 最爱的50股曝光(附表),108240,35,2591,0.0,2016-05-01 12:38:15
券商去年四季度高比例减持23股,30110,18,1989,0.0,2016-04-06 10:40:48
券商去年四季度撤出104股,20669,10,1950,0.0,2016-04-13 10:34:00
券商去年四季度高比例减持31股,18789,10,1991,0.0,2016-04-12 10:41:21
券商年报持仓曝光：减持62股 出逃91股,28834,8,1993,0.0,2016-04-08 10:36:54
摩根大通首发跨境市场准入白皮书 外资如何敲响,7790,15,1907,0.0,2016-04-27 20:16:54
14家上市银行不良均“双升” 银行多渠道“狙击,18511,50,1864,0.0,2016-04-27 00:31:26
美国银行第一季利润下滑到21美分股价14.96美元,7382,16,255,3.5,2016-04-26 20:03:12
中行公布季报，居然媒体都不敢报道。有人害怕什,7192,13,229,3.5,2016-04-26 21:34:07
中国银行一季净息收入现下降 拨备覆盖率跌破150,9096,6,738,0.0,2016-04-26 20:11:22
今天出JB,5966,14,126,3.5,2016-04-26 16:42:50
央行今日将进行1400亿元7天期逆回购操作,13068,63,3398,0.0,2016-04-26 09:28:02
可靠消息：央行压降新增信贷规模消息不准确,20561,228,1122,0.0,2016-04-25 19:18:51
4月22日股市早盘内参：四大板块迎来利好,78260,496,3686,0.0,2016-04-22 01:47:57
中行惨跌，农行告急，建行危险！中国银行业公布,160180,1052,2229,0.0,2016-04-03 15:05:47
上市银行利润见顶 资产风险待化解,10468,10,1175,0.0,2016-04-23 15:17:43
四大行逾30万散户股东出走 沪股通账户退出前十,27850,16,2144,0.0,2016-04-19 02:50:46
券商去年四季度高比例减持41股,7826,5,1954,0.0,2016-04-20 10:32:31
首单不良ABS有望5月落地 中行与招行或抢头筹,24496,60,2201,0.0,2016-04-20 05:43:31
券商去年四季度高比例减持25股,17381,14,1989,0.0,2016-04-07 10:24:27
券商去年四季度撤出85股,37354,18,1986,0.0,2016-04-01 10:26:05
116股去年四季度遭券商抛弃,28594,21,1977,0.0,2016-04-16 10:54:28
中国银行去年利润微增 拟10派1.75元,45833,21,746,0.0,2016-03-30 20:55:04
从中国银行的走势看。,4232,11,132,2.5,2016-04-20 13:05:02
证监会公告：中国银行601988退市通知,8399,20,173,3.0,2016-04-13 13:48:10
银监会更多罚单4月集中飘来 你家银行上榜了吗？,21954,10,2561,0.0,2016-04-17 22:57:42
金砖银行放款了 8.11亿美元全部支持可再生能源,15472,34,1953,0.0,2016-04-16 16:51:48
目前两市整体市盈率相比2005年沪指998点的时候,23752,21,199,3.0,2016-01-24 14:40:39
正式统计，十大股东+50名机构投资者持股=106.72,8734,13,239,4.0,2016-04-13 17:25:59
重大利好！人保并购华夏银行！股权争夺爆发！,8827,22,408,4.0,2016-04-08 14:46:21
4月14日晚间影响市场的重要政策消息速递（附新,19402,45,4251,0.0,2016-04-14 19:47:39
券商去年末新进91只个股,15799,7,1005,0.0,2016-04-11 01:09:19
央行：境外央行类机构投资银行间债市无额度限制,14091,52,1411,0.0,2016-04-14 17:20:19
601988:中国银行H股公告(董事会召开日期),27643,8,567,0.0,2016-04-13 17:18:02
挑战黄金美元 中国下周将推出人民币计价黄金,15451,32,647,0.0,2016-04-13 14:25:37
11家上市银行不良贷款全景图：藏匿不良知多少,10961,12,4168,0.0,2016-04-14 07:25:26
媒体称意大利央行正对中国银行意大利办公室展开,14258,7,832,0.0,2016-04-11 09:05:55
叶檀：“债转股”本质上还是在转移杠杆,31972,345,1695,0.0,2016-04-07 01:42:38
外汇局买A股的钱哪来的？资金来源或有四大渠道,22806,34,2307,0.0,2016-04-01 20:18:41
中国银行等你到2.6-2.8元的时候我会回来买的。,7748,12,127,3.0,2016-04-01 21:10:51
2015年年报点评：海外贡献度提升，关注后续整合,29217,5,1571,0.0,2016-04-01 16:41:21
3月份PMI超预期反弹 经济迎来小阳春现企稳迹象,14065,14,3236,0.0,2016-04-03 07:42:32
做为持有七年的小股东，我对那些天天骂中不涨行,9384,16,209,3.0,2015-11-24 13:45:53
再来谈谈四大行为什么不涨,10461,12,369,3.0,2015-11-25 09:50:41
外汇局全资子公司现身工商银行与中国银行股东榜,57090,347,1626,0.0,2016-03-30 17:53:53
市场可能二次变盘,6858,9,498,3.0,2016-02-22 08:37:53
工商银行中国银行净利增速迈入“1”时代,16412,8,1840,0.0,2016-03-31 02:21:36
幽灵！一个黑色幽灵！将在东方大国兴起！,11503,26,2075,3.5,2016-03-23 21:44:52
外汇局全资子公司现身工行中行股东榜,20263,9,554,0.0,2016-03-30 18:37:04
601988:中国银行2015年年报摘要,44088,13,1066,0.0,2016-03-30 19:53:59
中行2015年净利1708亿 同比增0.74%,16543,6,1420,0.0,2016-03-30 17:19:50
中国银行2015年税后利润1794.17亿元 同比增长1.,19712,11,228,0.0,2016-03-30 16:52:34
社科院预测一季度GDP增速为6.7%,13566,13,2210,0.0,2016-03-29 06:08:35
央行南京分行：加强首付款审查 关注南京苏州房,17099,61,2811,0.0,2016-03-28 14:39:10
中行建行董事长齐发声：债转股不限于不良贷款 ,13387,8,897,3.5,2016-03-25 09:59:34
中国银行与农业银行简单比较,38052,35,233,2.5,2015-11-22 21:21:50
A股春季攻势已展开 低估值蓝筹股值得关注（附股,169601,52,2241,0.0,2016-02-22 16:47:39
中国银行今日超大单流出排名第5名(03-21),11082,8,336,0.0,2016-03-21 16:09:59
吴晓灵：警惕全球过度运用货币政策,23902,8,1050,0.0,2016-03-19 15:47:26
“刘士余阳线”会到多少？,8049,6,488,4.0,2016-03-19 11:19:52
进去布加廸，出来变奥迪。,24980,29,136,4.0,2016-01-23 13:25:21
田国立：去年跨境结算量达9.6万亿 人民币不可替,22604,9,1422,0.0,2016-03-19 13:15:00
银监会副主席王兆星：防止房地产投机造成新的杠,13757,58,1633,0.0,2016-03-19 16:54:30
银监会副主席：中国金融风险可控 不会引发全球,8898,3,805,0.0,2016-03-19 21:40:06
中国银行(601988)融资融券信息(03-17),4418,8,506,0.0,2016-03-18 07:39:24
两会后行情怎么走 五大领域投资机会犹存,80184,46,3592,0.0,2016-03-17 08:09:15
不良企业债转股方案正在酝酿 正式推广或还需技,8207,41,1350,0.0,2016-03-17 07:01:33
请给我一个持股的理由吧？！有多少？,6143,27,546,4.0,2015-09-11 10:31:46
银行家开年看经济：“在谨慎中闻到一丝复苏的味,61717,45,1992,0.0,2016-02-18 19:04:29
揭秘银行股逆势下跌内幕 ,143659,48,2918,2.5,2016-03-14 15:40:14
尚福林：下调评级是对中国银行业误判,15216,15,1236,0.0,2016-03-14 01:25:29
牛市雨来了 点评证监会主席刘士余等答中外记者,13319,10,1674,4.0,2016-03-12 18:24:19
601988:中国银行第二期境内优先股股息派发实施,68640,17,1203,0.0,2016-03-04 17:25:43
银行债转股有望试点 中行接盘熔盛重工成大股东,25284,109,2492,0.0,2016-03-11 07:21:42
几只金牛就要出世，大家准备买入了吗?跟紧[抄底,14339,103,156,3.5,2016-03-03 21:47:38
中国银行 中期目标价7元区间！ 长远目标价15！,2617,40,158,3.5,2015-08-29 18:31:44
看不懂,9961,51,115,2.5,2016-03-05 16:54:17
传中国将降银行拨备覆盖率 或可释放五万亿信贷,733242,337,2834,5.0,2016-02-17 06:50:40
2月26日早盘内参：新股司太立今日开始申购,272896,340,3115,0.0,2016-02-26 06:04:20
炒股的注意。 股市里赚了大钱的人都走了，去年,34731,25,298,2.5,2016-01-09 10:48:27
去年5.75元清仓中国银行，昨天3.20元满仓买进了,16419,17,196,3.5,2016-01-30 12:44:02
请给我一个持股的理由吧？！没有吗,6563,32,545,4.0,2015-09-11 10:11:59
抛！！！经济每况愈下，银行和券商离倒闭可能不,10294,51,624,4.5,2015-08-26 13:16:35
三部委印发《加强信息共享促进产融合作行动方案,21454,7,3064,0.0,2016-03-03 17:18:54
中国银行(601988)融资融券信息(03-02),7318,9,524,0.0,2016-03-03 07:38:31
中国银行  没有那么简单！,17915,116,295,3.5,2016-03-01 22:04:12
不良ABS信息披露指引即将出台 中行首单或10亿元,49807,29,2735,0.0,2016-02-27 05:15:04
刘士余股市言论汇总,659979,497,2177,0.0,2016-02-20 11:58:52
解密资金出逃股 连续5日净流出59股,36189,6,1800,0.0,2016-02-15 21:07:39
你们呀就是容易被迷惑，现在庄家很狡猾的，用一,10022,14,314,3.5,2016-02-26 01:25:10
下个月中行不突破四元，妹妹我把胸口两个白里透,9071,14,254,3.5,2016-02-25 23:54:46
预测中国银行看涨到46.25元,25244,36,140,3.5,2016-02-22 13:59:31
一文读懂肖钢治下的A股大事记,679968,667,2585,0.0,2016-02-20 11:03:35
xt中国银行  要不了太久了,15266,19,230,3.0,2016-01-25 10:35:15
楼市去库存“眉山经验”获点赞 新政下一招或瞄,13165,22,2211,0.0,2016-02-22 02:54:51
两大技术阵营对弈 移动支付场景成命门,45745,4,2707,0.0,2016-02-21 05:15:15
瑞银：认为中国陷入超级熊市的观点是错的,121733,147,529,0.0,2016-02-18 21:47:45
银监会：下调银行坏账拨备覆盖率暂未有新消息,106414,46,2298,0.0,2016-02-18 04:56:47
大家猜一猜,14166,15,142,2.5,2016-02-12 16:19:22
5元5以上的全阵亡了？还有人坚守阵地么？,15070,24,150,3.0,2016-01-14 09:48:58
肖钢讲话直指中国股市暴跌的种种内在原因,40077,50,5810,0.0,2016-01-18 16:56:01
2015年中报点评：亮点仍然在于国际化和综合化,11310,14,1470,0.0,2015-08-31 16:25:44
进了8万股中国银行 成本3.77 坚信套的住 才拿得,24813,38,460,3.0,2016-02-05 21:34:25
做多中行的，新年快乐！,12107,11,133,3.5,2016-02-08 17:33:31
2016中行施工图.,33509,36,176,4.0,2016-01-06 01:57:59
2015中央巡视组第三轮专项巡视31家单位反馈情况,813455,243,8274,5.0,2016-02-04 18:49:58
证监会和公安机关抓出每天对倒操纵四大行股价的,11628,14,205,3.5,2016-02-05 11:24:24
新华社解读房贷新政：既利于惠民生也利于稳增长,74468,83,1261,0.0,2016-02-02 22:01:40
解密资金出逃股 连续5日净流出60股,36152,8,1873,0.0,2016-02-03 22:21:44
601988:中国银行关于执行董事任职的公告,25077,14,1164,0.0,2016-02-03 20:06:12
人民日报：部分关于中国经济的出格预测源自选择,258941,364,1576,0.0,2016-02-03 07:10:09
解密资金出逃股 连续5日净流出56股,47318,10,1778,0.0,2016-02-02 17:11:54
沪深股市诔,8878,19,1578,3.5,2016-01-29 13:54:53
主动买套中国银行？,10890,5,724,3.5,2016-01-30 13:22:11
2016上证施工图。,40720,40,243,4.0,2016-01-06 01:31:59
联合“一带一路”20家海外分支机构 中行广东省,18761,10,1568,0.0,2016-01-29 02:16:56
中国银行(601988)融资融券信息(01-27),7333,10,526,0.0,2016-01-28 07:40:17
银行业资产质量压力山大利润增速进入“个位数”,16149,10,1542,0.0,2016-01-27 12:44:32
“黑色星期二”机构不悲观 估值历史低位己现上,76839,130,1827,0.0,2016-01-27 01:31:20
2块多中行见多了，也没要歹匕要活的，只要不是,11715,14,195,3.5,2016-01-26 17:03:17
外资利用猛砸H股，扰乱国內市场，国家应下猛药,20311,164,205,2.5,2015-09-07 13:47:46
对601988的多维度操盘，请大家持续补充，,17056,13,636,3.5,2016-01-20 12:04:42
这类股票适合抄底,4898,10,459,3.5,2016-01-18 15:57:14
中国银行今天没有大涨3%以上，我自切 小 NAI 头,12762,20,141,3.0,2016-01-21 10:02:34
离岸人民币大涨逾三百点,175451,94,2114,0.0,2016-01-18 09:18:11
央妈放招打空头：境外同业存款开征准备金 锁定2,30031,25,1970,0.0,2016-01-17 20:37:43
解密资金出逃股 连续5日净流出94股,14168,11,2786,0.0,2016-01-21 07:57:43
中国银行(601988)融资融券信息(01-15),11173,4,510,0.0,2016-01-16 07:39:26
解密资金出逃股 连续5日净流出90股,29459,5,2629,0.0,2016-01-19 21:03:27
央妈再度出手 打击离岸空头,1412423,1443,1371,0.0,2016-01-17 17:02:10
人民币惊魂48小时：多空鏖战香港 国家队进场干,247831,241,3114,0.0,2016-01-16 00:15:56
已跌破2850点水平的低估值和超跌股有哪些,119591,30,415,0.0,2016-01-17 15:29:31
信它们的话你准亏死 一会救市一会不救市 一会蓝,11251,11,244,3.0,2016-01-16 00:47:19
昨天晚上吃饭，坐着塑料小板凳，往后一仰的时候,8166,13,233,1.5,2015-12-02 08:42:29
银行业开启“裁员模式” 今年或至少12万人即将,47019,13,6708,0.0,2016-01-12 16:11:33
晚间影响市场的重要政策消息速递(1/12),207524,223,3557,0.0,2016-01-12 19:48:32
四块一毛六满仓，准备挨套！,7158,18,13,3.0,2015-12-04 16:23:36
注册制不适合中国国情，将带领资本市场进入无底,10959,11,205,4.0,2016-01-07 20:54:23
中国银行卡消费信心指数环比小幅上升,20769,6,724,0.0,2016-01-09 15:19:19
人民币贬值，给中国银行带来200亿收益！,18145,14,146,3.5,2016-01-09 15:33:16
中国银行--个人浅谈今天的见析！,6773,15,285,2.0,2016-01-08 13:28:07
救中国股市只要三招,8861,13,301,3.0,2016-01-07 19:11:18
熔断就是用堵屁眼的方式治腹泻,14277,24,147,3.5,2016-01-04 18:59:42
判断：肯定又暴跌收大阴线无疑了一一一一一一一,17746,94,231,4.5,2015-12-17 09:08:20
中信徐刚被管控在给谁提醒，恶有恶报,4347,27,262,3.0,2015-09-04 09:29:10
中国银行：汇金转让公司18亿股给其子公司,19088,13,266,0.0,2015-12-31 08:33:04
上证施工参考图。,33826,44,219,4.0,2015-12-17 16:18:42
中国银行：汇金公司向其子公司转让公司部分股权,28183,13,319,0.0,2015-12-30 16:28:50
601988:中国银行H股公告(股份发行人的证券变动,37860,6,918,0.0,2016-01-04 17:15:53
今天把2400股中国银行换成100股全通教育，我从,15631,24,204,2.5,2015-12-11 18:55:34
三季度证金买85亿股，汇金买18亿股，而二季末A,9082,11,348,1.5,2016-01-04 19:00:48
美国苹果公司市值7000亿美元基本可以收购中国70,14846,14,112,3.5,2016-01-01 11:27:53
全球黄金定价权大洗牌 中国或与美英三足鼎立,46693,11,6483,0.0,2016-01-02 11:01:40
中国银行(601988)大宗交易数据一览(12-29),16451,13,499,0.0,2015-12-29 18:46:40
中国银行(601988)大宗交易数据一览(12-30),12832,7,499,0.0,2015-12-30 17:56:13
汇金增持农业银行A股约4%！,6973,10,195,4.0,2015-12-30 19:24:01
中行日K钱图参考.,30310,37,160,4.0,2015-12-11 15:51:59
二十年后，中国银行股票是个啥样？,23644,30,157,2.5,2015-12-25 20:56:37
今天有下车的兄弟么？,9108,13,130,3.0,2015-12-29 14:12:44
中国银行今天必涨停！,7503,17,127,2.0,2015-12-25 08:20:26
4.12卖了一半 明天4.05补回来。,9524,18,148,3.5,2015-12-23 15:16:55
今天有望冲高回落的可能！,10298,7,320,4.0,2015-12-23 09:43:12
抛出A股500万股，投资H股700万一一只要分红,11202,46,137,3.5,2015-12-04 10:43:05
中国银行(601988)大宗交易数据一览(12-23),30103,17,496,0.0,2015-12-23 18:13:56
中行12月23号必涨停！,24262,57,134,3.0,2015-12-22 14:33:56
中国银行(601988)大宗交易数据一览(11-26),6827,9,474,0.0,2015-11-26 18:31:43
中国银行(601988)大宗交易数据一览(11-19),9542,19,479,0.0,2015-11-19 18:30:11
中国银行(601988)大宗交易数据一览(12-02),10129,15,480,0.0,2015-12-02 18:33:52
新华：银行业金融机构必须与最高法院联网,18894,14,859,0.0,2015-12-21 23:03:47
中行是超级洗衣机！,12226,28,179,3.5,2015-12-21 14:34:27
有人能收购万科，就有人敢收购中国银行!但需要,3633,11,202,3.0,2015-12-22 11:29:47
A、H 股差价30%左右，为何资金不能有效流动？,4188,113,151,3.5,2015-08-29 09:02:00
日成交量逼近万亿，中国银行明后天必有涨停！[,13317,19,164,4.0,2015-12-21 15:04:51
中国银行拟680亿港元售南洋商业银行,44489,13,776,0.0,2015-12-21 08:40:39
星期一中国银行不涨停，我吃680亿吨便便！,26614,54,152,3.0,2015-12-19 11:50:34
紧跟热点，敢持有,26666,382,156,4.0,2015-11-10 09:15:58
卖资产是大利空，都懂的！！！,12008,16,138,3.5,2015-12-20 09:47:05
卖光了，中行多赚392亿也没用，周一还是低开让,13756,18,166,4.0,2015-12-19 19:53:03
真心希望有野蛮人举牌中国银行[大笑],8220,15,142,2.0,2015-12-19 11:31:26
国际巨鳄敢不敢举牌中国银行？,7693,8,138,3.0,2015-12-19 11:21:15
中央巡视组进驻一行三会沪深交易所等31家单位,35138,105,10232,0.0,2015-11-03 19:56:17
2015年央行深化金改勇闯三关 货币政策进入双锚,25605,6,3909,0.0,2015-12-18 07:27:20
建设银行一一流通盘和万科一样大，业绩同样都很,4277,7,99,3.0,2015-12-02 11:06:30
16家上市银行15家锚定优先股 募资上限超6000亿,61954,17,2586,0.0,2015-12-15 01:00:13
上合组织会议催化“一带一路”主题 三大领域迎,38486,8,1477,0.0,2015-12-15 01:13:15
即将爆拉的板块，银行股，中国加入SDR，受利好,8057,7,357,3.5,2015-11-06 14:04:05
分享大半年来中行投资心路，总结得失，求劈砖,13655,33,307,2.0,2015-12-12 15:06:32
中国银行开始维稳，但是力度还是不大,6293,10,85,3.0,2015-11-30 19:51:13
中行参图是否T+.,16986,38,124,4.0,2015-12-03 14:34:42
不良资产证券化即将重启 中行首单规模预计80亿,35782,13,1503,0.0,2015-12-10 03:27:34
中行在美卷入GUCCI诉讼案 被罚款每天5万美元,41425,17,1144,0.0,2015-12-10 14:57:48
6月30日喊大家高位卖出中行，今天喊大家立即抄,59103,62,237,3.0,2015-08-11 12:46:23
建行建养老金机构中行拿下寿险牌照 五大行聚齐,86114,26,2921,0.0,2015-09-10 00:48:39
中国银行：明年中资银行利润增长可能停滞,40908,20,240,4.5,2015-12-08 09:14:52
周末看盘一点体会，供大家参考,19972,55,436,3.0,2015-12-05 15:30:25
俄拟发行价值10亿美元的人民币计价国债,24348,4,619,4.5,2015-12-08 08:57:51
中国银行! 一切的动荡都只为了完成目标！逆转即,36868,124,175,2.0,2015-11-26 13:31:16
中行研报：拨备覆盖率红线下调至100%已十分紧迫,32684,16,1910,0.0,2015-12-08 02:51:54
中国银行今日超大单流出排名第7名(12-07),21598,6,338,0.0,2015-12-07 16:06:08
中行价值提升五倍,9139,9,181,3.0,2015-12-05 16:34:31
机构资金岁末大腾挪 逾210亿元大单追捧三行业,19657,10,3016,0.0,2015-12-04 01:34:37
人民币入篮利好五类股 大金融基建地产首当其冲,42076,30,9570,0.0,2015-12-05 08:56:27
人民币加入SDR货币篮子 主力机构争抢“四道大菜,23156,17,5577,0.0,2015-12-02 07:55:21
人民币纳入SDR前夜 重大投资机遇喊你“速来”,9603,16,1945,0.0,2015-11-27 10:13:05
真操蛋，我4.51的本，填了个4.52元没成交,5866,19,179,3.0,2015-12-03 15:26:09
最大的成功就是，打死也不要去接中小创。让中小,3822,12,310,2.5,2015-12-05 19:21:46
中国银行今日超大单流出排名第2名(12-04),5176,8,339,0.0,2015-12-04 16:06:18
人民币加入SDR，最利好的是中国银行,6073,14,274,3.0,2015-12-01 18:03:05
人民币入SDR，股市也必将与世界股市接轨，请看,8313,30,2098,3.0,2015-12-02 22:35:53
机构资金岁末大腾挪 逾210亿元大单追捧三行业,14792,9,2514,4.5,2015-12-04 08:12:41
【讨论】中行明天能否继续飞龙在天？,32117,18,1942,4.0,2015-12-03 16:31:17
金融股低迷 中国银行跌逾3%,5594,10,338,0.0,2015-12-04 10:34:31
中国银行今日超大单流入排名第1名(12-03),9444,10,335,0.0,2015-12-03 16:07:52
另开一帖吧，查看很不方便！第二目标价4.30元听,9579,46,204,4.0,2015-12-02 22:07:57
5元下周见到，元旦前见6元，本王提示，明年初进,5537,17,172,3.0,2015-12-03 15:44:24
SDR龙头，中国银行，今早3元99被我买入了，明天,6049,14,203,4.5,2015-11-30 10:29:04
3日外媒头条：花旗称中国明年或实施零利率,29202,19,277,4.5,2015-12-03 08:30:23
121，大行情！！！,5512,16,217,2.0,2015-11-30 12:05:23
四季度以来破净股锐减逾六成 15股或逆袭涨升,21202,7,1264,4.5,2015-12-03 08:20:16
人民币入SDR悬念今揭晓 日元加入后日股涨7倍(图,5928,7,217,3.0,2015-11-30 15:48:07
中行第一目标价4.19元，工行4.80元.,44281,247,151,4.0,2015-11-19 22:32:22
阿尔及利亚准备逐步使用人民币进行与中国的双边,12664,5,202,4.5,2015-12-02 08:30:30
预测收盘4元18，是要发，哈哈……,4165,18,144,3.0,2015-12-02 11:02:16
中银正式发布“一带一路”人民币汇率指数,11411,9,191,4.5,2015-12-02 10:53:08
新加坡将与中国在人民币使用上展开更多合作,8209,4,215,4.5,2015-12-02 09:04:30
相信SDR？？？我给你分析一下，到底值不值得关,10759,18,340,3.0,2015-11-29 19:55:49
余丰慧：未来银行业或裁员50%不是危言耸听,16245,89,1311,0.0,2015-12-01 07:55:52
我4元这一单也不知把谁卖的票给扫了,4055,13,144,2.5,2015-11-30 22:54:14
人民币加入SDR 关键时刻你需要知道这些！,7410,16,5210,0.0,2015-11-30 22:00:25
10月末银行业金融机构不良率2.07%,9299,6,251,4.5,2015-11-30 13:14:59
《上市银行综合评分排序，孰强孰弱》  险恶！,5099,21,303,3.5,2015-11-19 23:51:06
国际货币基金组织30日宣布，将人民币纳入SDR特,4575,6,203,4.0,2015-11-30 21:17:40
中国银联、国开行助老挝建成国家银行卡支付系统,11251,9,989,4.5,2015-11-30 13:20:08
SDR通过，中行会有一波大行情！,20754,10,194,1.5,2015-11-30 17:06:38
投票会议剩一周 人民币进入SDR概率升至80%,12581,25,5776,0.0,2015-11-22 10:45:31
可以考虑尾盘低吸中行了！,10710,49,136,4.0,2015-11-27 14:57:14
中国银行下周一会一字板涨停吗？,6917,11,176,3.5,2015-11-28 09:31:07
人民币纳入SDR权重或超英镑日元 预测权重13.8%,24821,23,570,4.5,2015-11-27 08:30:09
存款性质买中行,6502,37,428,3.5,2015-11-17 15:56:00
下周一表决人民币是否加入SDR！,33664,48,224,4.0,2015-11-27 09:56:32
晚间影响市场的重要政策消息速递(11/25),21005,64,3559,0.0,2015-11-25 20:06:25
郭施亮：国家队救市或浮亏2100亿 该如何解读？,21388,167,1911,0.0,2015-11-03 07:47:47
央行姚余栋：中国还需要3000家以上的小微银行,7415,12,229,4.5,2015-11-26 08:42:32
现在也只有银行股比较安全了！,19030,178,149,4.0,2015-11-26 14:48:54
中国银行，后期趋势完美，必涨停,7000,77,161,3.0,2015-11-25 16:53:40
中行明年完全也有可能涨到12元，算算也有3倍利,5171,13,371,4.0,2015-11-25 20:35:33
