标题,阅读,评论,字数,影响力,时间
601088老夫21.85累计融券卖出4500手！还未平仓,15419,73,186,0.0,2017-09-08 22:04:18
正确解读神电重组，拨云步入正道,22374,39,1547,3.5,2017-09-04 20:33:01
中国神华和国电电力双双停牌 煤电央企合并传闻,54681,9,1306,0.0,2017-06-05 01:27:10
601088周kMACD金叉买入,9648,14,16,4.0,2016-08-29 18:06:50
小散永远是小散,18163,47,810,3.5,2017-09-06 12:27:34
恒指全日跌0.76% 中国神华领跌蓝筹,17964,20,336,0.0,2017-09-04 17:00:28
中国神华9月5日盘中跌幅达5%,19195,12,183,0.0,2017-09-05 09:50:53
白痴不抢咯咯咯！抢盘了，抢盘了，黄金砸头！晨,20232,47,779,4.5,2017-03-08 21:00:22
此股节后有大动作，久居高位不下，大盘暴跌仍有,17471,12,248,0.0,2017-04-02 10:14:04
此次神华不与国电并股有利于神华股攀升,23697,28,297,3.5,2017-09-03 12:49:18
神华开板国电翻绿 国改概念进入“中场休息”,207449,82,1343,0.0,2017-09-05 04:56:13
【干货合集】中国神电带来哪些投资机会？,36437,8,2069,2.5,2017-09-01 15:40:14
手贱，尾盘买了，打手,13332,25,130,0.0,2017-09-04 15:02:45
20.40都抛给你了[胜利],7079,19,134,3.5,2017-05-23 10:16:08
猜猜神华几个板？,23031,22,122,4.0,2017-09-01 14:48:10
恒指半日跌0.51% 中国神华领跌蓝筹,11753,14,333,0.0,2017-09-04 13:01:02
还能买吗？,6628,4,120,0.0,2017-09-04 10:54:43
中国神华复牌二连板涨停 国电电力高开逾6%,45546,12,366,0.0,2017-09-04 09:39:38
国电电力股价翻绿 中国神华打开一字涨停,84815,21,238,0.0,2017-09-04 10:45:31
下周一封不住了，封单太少了，股本又大。,22876,38,148,0.0,2017-09-01 16:45:55
静心看神华--未开发的茅台,35636,74,813,3.5,2017-09-01 11:41:46
复牌涨停 百万手封单下的中国神华上涨空间还有,86048,32,1222,0.0,2017-09-01 11:55:37
中国神华9月4日开盘涨停,6493,6,197,0.0,2017-09-04 09:37:14
这一排数字密码，吧友都懂的,10908,13,176,0.0,2017-08-30 21:41:43
现在还在唱空神华的，不是SB就是脑残！！！,12286,32,152,4.0,2015-12-27 20:09:57
黑金.你让贵州茅台情何以堪,7086,10,150,3.5,2017-07-29 11:47:41
供给侧改革3~5年,9725,23,169,3.0,2016-03-07 11:27:57
煤电一体化更上一层楼，存在强烈补涨需求,43713,13,859,0.0,2017-09-01 09:02:52
17.00元以下低沽值,9782,26,11,3.5,2015-10-05 21:57:06
低位割肉是非常愚蠢的行为！,19526,20,13,4.0,2015-10-12 19:52:51
强强联合，神华更上一层楼,63979,12,1360,0.0,2017-09-01 16:28:56
中国神华(601088)融资融券信息(08-31),3977,8,488,0.0,2017-09-01 08:05:18
中报速递：中国神华2017年上半年盈利243.15亿元,16518,17,239,0.0,2017-08-25 20:37:10
中国神华携手国电电力今日复盘 开盘双双涨停,36786,11,218,0.0,2017-09-01 10:55:49
中国神华：上半年实现净利润243亿元 同比增长14,119180,51,379,0.0,2017-08-25 19:27:20
揭穿价值投资的鬼话，如果真要价值投资，招商银,36082,57,637,3.0,2017-07-02 23:47:19
冒死曝光中国神华详细方案！伟大的时代,101131,95,2173,3.5,2017-06-06 17:14:43
中国神华、国电电力明起复牌,94888,41,316,0.0,2017-08-31 20:18:19
增长稳健、成本控制良好的市场领先者,23254,7,734,0.0,2017-08-31 10:52:01
神华国电七夕联姻1.78万亿“巨婴”诞生 或点燃,27556,8,754,0.0,2017-08-29 13:57:26
中国神华和国电电力9月1日复牌,39127,13,594,0.0,2017-08-31 23:11:11
“神电联姻”开启关联产业整合新模式,23311,7,2777,0.0,2017-08-30 05:49:23
中国神华、国电电力齐公告：拟筹划重大事项，6,11793,16,1622,3.0,2017-06-04 20:40:42
万亿级“神电”诞生 还剩重型装备“不重组肯定,53421,3,2513,0.0,2017-08-29 00:23:08
开盘之日，死期来临！！！,8708,12,168,3.0,2017-08-31 11:19:31
央企总数降至98家 “中国神电”开启煤电重组大,38189,14,1569,0.0,2017-08-29 00:53:11
受累澳洲煤矿项目探矿权“变故” 中国神华上半,21975,11,2224,0.0,2017-08-28 01:41:31
复牌跌停，原因是收购垃圾股国电电力损失了神华,19940,26,175,0.0,2017-08-01 20:57:56
“巨无霸”诞生 国改概念再受瞩目,80281,9,1719,0.0,2017-08-30 03:41:02
“中国神电”诞生 次新股尾盘跳水事出有因,79725,15,1274,0.0,2017-08-30 07:05:55
神华两煤矿8月起减产 华电能源“躺枪”：寒冬腊,28360,10,1642,0.0,2017-08-07 01:12:46
中国神华：公司设定更高的收入目标,38739,7,651,0.0,2017-08-30 11:23:01
卖煤比卖油赚钱 中国神华上半年净利远超中石油,77442,11,1294,0.0,2017-08-29 03:41:50
神华国电合并重组后总盘子达666亿元 煤电企业从,43373,8,2059,0.0,2017-08-29 03:46:49
中国神华与国电电力注入666亿成立火电合资公司,29547,10,380,0.0,2017-08-29 10:10:21
消息称中国神华考虑收购国电电力 首选全股票方,241637,64,1849,0.0,2017-06-29 10:28:55
中国神华上调7月份市场煤价 大型煤企有望跟涨,105107,19,1282,0.0,2017-07-06 01:43:05
国电与神华合并：资产1.8万亿的国家能源投资集,95814,30,1272,0.0,2017-08-28 16:15:31
神华与国电合并 央企数量减至98家 专家解读重组,44673,17,1562,0.0,2017-08-28 16:02:23
神华国电整合火电业务设立新公司 深化国企改革,16030,11,3344,0.0,2017-08-28 23:30:56
国电、神华合并 1.8万亿“国能投资”橫空出世！,33785,14,1215,0.0,2017-08-29 00:04:02
国电神华合并模式将向五大行业传导,39169,3,1123,0.0,2017-08-29 02:44:34
601088:中国神华A股股票停牌进展公告,103074,11,835,0.0,2017-08-28 19:49:18
神华国电合并 国家能源投资集团开启“煤电联姻,13606,3,2359,0.0,2017-08-29 05:29:10
神华有戏了,33833,33,184,2.5,2017-08-06 07:46:08
集团层面重组，不等于神华与国电合并！,11589,12,149,3.5,2017-08-28 16:04:09
中国神华H股直线拉升逾4%,17690,5,234,0.0,2017-08-28 15:37:37
归母净利翻倍 持续关注国改进程,16566,7,1387,0.0,2017-08-28 14:37:59
摩通场内减持神华192万股 另场外减持福耀玻璃66,22037,7,300,0.0,2017-08-26 09:14:47
神华半年报读后感！每次读完神华的年报或者半年,13585,18,1248,2.5,2017-08-27 08:39:21
[满仓胜利]漂亮50中国股市的心脏；沪深300中国,4496,7,994,3.5,2017-07-17 15:56:38
[围观牛]女士们先生们朋友们！战胜内心的恐惧，,8644,14,414,3.5,2017-07-23 20:24:08
中国神华：上半年净利243亿 同比增147%,14895,9,332,0.0,2017-08-26 00:45:27
作为一名老神华，喜闻新街台格庙矿区获批，忍不,34839,48,1463,2.5,2017-08-13 10:39:09
中国神华(601088)融资融券信息(08-24),3336,3,488,0.0,2017-08-25 07:46:14
菩萨保佑，神华出来十二个一字涨停板！,15598,8,146,3.0,2017-08-22 18:30:19
祈祷：中国神华与国电重组失败……,27830,36,207,3.5,2017-08-01 15:12:16
神华和国电历史价格及盈利对比。,22117,17,595,0.0,2017-08-21 00:42:17
中国神华前7月煤炭销量同比增长17.1%至2.55亿吨,20393,6,434,0.0,2017-08-15 18:14:20
这次中国神华不公告了,23062,14,130,3.0,2017-08-19 06:41:08
601088:中国神华重大事项进展及继续停牌公告,129811,46,1326,0.0,2017-08-04 19:30:24
中国神华(601088)融资融券信息(08-18),8275,40,488,0.0,2017-08-19 08:37:16
国电公告继续停牌2个月的必要性 …,19659,13,301,3.5,2017-08-18 22:08:04
中国神华(601088)融资融券信息(08-16),6239,5,488,0.0,2017-08-17 07:45:10
601088:中国神华2017年7月份主要运营数据公告,44582,4,1022,0.0,2017-08-15 18:33:19
中国神华7月煤炭销量3440万吨 升9.6%,13133,6,322,0.0,2017-08-15 20:28:58
中国神华(601088)融资融券信息(08-11),6135,5,492,0.0,2017-08-12 07:47:37
中国神华内蒙古新街台格庙矿区总体规划获得国家,20344,6,573,0.0,2017-08-11 21:58:03
神华由于连续停牌超过50天，可能剔除纳入MSCI指,9855,7,763,3.5,2017-08-10 20:07:16
神华分红的六万元钱打算全买成大秦，感觉大秦的,22163,35,166,3.5,2017-07-08 20:18:43
601088:中国神华派发2016年度末期股息及公司特,161461,50,1684,0.0,2017-07-02 14:24:34
神华两煤矿停产致煤电矛盾激化 华电能源称将依,95666,30,2729,0.0,2017-08-07 02:08:56
601088:中国神华关于神华包头煤制烯烃升级示范,42083,7,791,0.0,2017-08-07 19:03:44
8月起煤炭减产将拖累2017年利润,38906,11,568,0.0,2017-08-09 17:35:42
神华减产波及下游 华电能源燃煤供应告急,29262,8,1621,0.0,2017-08-05 03:19:58
非常肤浅的分析一下中国神华！,20127,9,273,4.0,2017-03-26 17:23:35
中国神华再投171.5亿加码煤制烯烃 所涉项目曾遭,23710,6,2191,0.0,2017-08-09 01:09:32
不就那点屁事儿，港股可以不停牌，为啥a股要停,8486,10,227,4.0,2017-07-31 11:43:13
产量下降17%，动力煤价淡季或不淡,13832,3,1216,0.0,2017-08-04 09:34:27
中国神华-写在开盘前（731）,33490,6,151,4.0,2017-07-31 20:55:42
中国神华煤制烯烃升级项目获核准,15052,5,345,0.0,2017-08-08 02:12:51
中国神华再讲中国神话,20279,16,1369,0.0,2017-03-20 06:17:57
601088:中国神华关于哈尔乌素、宝日希勒露天矿,50786,26,1749,0.0,2017-08-03 18:47:16
神华因为策略问题，导制净利减少30亿元？这不叫,10205,35,249,0.0,2017-08-04 08:55:50
空头被无厘头黑天鹅打爆仓了，谁也想不到神华这,5315,6,202,3.5,2017-03-20 09:25:32
因时而变，与时俱进，春雨让万物丛生。“中国神,15353,21,216,2.0,2017-03-19 21:26:10
601088:中国神华2017上半年业绩预增公告,80700,22,755,0.0,2017-07-28 16:41:29
神华减产刺激“煤超疯” 电企受影响的还有难捱,93738,25,1887,0.0,2017-08-04 23:47:22
中国神华申请A股自8月7日起继续停牌至9月4日,32672,16,238,0.0,2017-08-04 19:50:24
目标14,8843,19,118,3.0,2017-08-02 23:29:01
“超级红包”推动神华A股涨停 H股大涨16%,18165,10,504,0.0,2017-03-20 10:05:25
601088:中国神华第四届董事会第四次会议决议公,35594,18,826,0.0,2017-08-04 19:21:18
中国神华旗下两煤矿暂时停产或减产,11336,4,824,0.0,2017-08-04 05:37:50
中国神华：旗下两煤矿停产及减产 预计减少净利3,121513,56,1899,0.0,2017-08-03 19:10:37
煤炭行业供给侧结构性改革，煤价上涨助力半年报,19912,4,1338,0.0,2017-08-04 10:47:21
对国企混改的一个清醒认识！,6071,11,168,3.5,2017-08-02 19:15:20
低估值龙头企业，业绩支撑高分红,25885,15,1056,0.0,2017-03-20 13:35:42
神华国电合并方案上报国务院 或命名为国家能源,32689,14,1182,0.0,2017-08-03 02:19:42
铁路混改突破口或在货运,4360,37,1124,3.5,2017-07-30 13:38:56
这就是标准的中国力拓,18196,40,152,3.5,2017-07-02 16:16:57
中国神华半年报预增147% 煤价大涨助推煤企业绩,39667,11,691,0.0,2017-07-29 03:09:51
神华集团董事长空缺超3个月 国电集团总经理空缺,96954,47,1822,0.0,2017-06-28 01:11:32
持续看好公司一体化清洁能源之路,20941,8,1357,0.0,2017-03-20 14:01:52
中国神华上半年净利大增 “ 中国神电”渐行渐近,57784,14,1498,0.0,2017-07-31 02:43:43
中国神华(601088)融资融券信息(07-13),4401,5,488,0.0,2017-07-14 07:46:21
601088:中国神华重大事项停牌公告,229376,77,631,0.0,2017-06-04 14:09:52
601088:中国神华重大事项继续停牌公告,101365,16,693,0.0,2017-06-11 14:02:26
股票投资 必须具备正确判断的能力 ,4220,22,142,0.0,2017-06-12 10:10:18
明日开盘,13938,24,142,2.5,2017-06-17 09:43:36
8月10日以后复牌好，少叫百分之10红利税,8338,8,21,3.5,2017-07-26 19:23:39
预测下开盘涨停个数。填权两个涨停，停牌期间其,10264,10,206,1.0,2017-07-27 18:36:08
雷同公告再引“中国神电”出炉猜想,54365,11,1398,0.0,2017-07-05 10:48:36
来考考大家，国电与神华合并、他们旗下控股上市,14363,12,207,3.5,2017-07-29 10:41:34
中国神华：预计上半年净利243亿元 同比增长147%,33376,13,317,0.0,2017-07-28 17:09:34
一锅端，开盘股灾5.0已经结束，后果你们想着吧,6259,20,181,0.5,2017-06-18 17:19:36
中国神华半年报预计盈利243亿元增长147%,18420,9,259,0.0,2017-07-28 18:04:23
中国神华预计上半年净利润243.00亿元 同比增长1,17701,8,359,0.0,2017-07-28 17:51:27
601088:中国神华重大事项进展及继续停牌公告,166135,25,141,0.0,2017-07-03 18:45:51
进场: “双重改革”受益股，社保养老金标的股,4171,1,1171,4.0,2017-07-29 12:44:41
今日神华公布业绩预增，上半年1.22元！那么全年,21512,10,466,0.0,2017-07-28 18:38:52
请问：两公司何时公告复牌？,60590,19,138,2.5,2017-06-06 22:20:27
合并不是往好改革而是倒退！复牌就是一巨型垃圾,15640,29,174,0.0,2017-07-02 10:55:00
无量涨停！此为本人神华发最后一贴，没有翻倍，,11403,19,398,1.5,2017-03-18 21:56:26
朋友们，现在不是卖出神华的时侯。主力刻意压盘,11341,15,235,0.0,2017-03-15 09:14:49
各位大神！如果真的分钱成了，周一开盘买3万股,17563,24,186,3.5,2017-03-18 07:01:08
神华国电继续发布停牌公告 交易对方拟为能源大,59552,15,1516,0.0,2017-07-04 17:42:27
有消息说，煤归神华，火电归国电，风电归龙源。,22069,13,297,0.0,2017-07-13 11:17:31
中国神华：上半年煤炭销量同比增长18.4%,21863,4,323,0.0,2017-07-17 17:50:20
请大家看看深深房A的停牌时间，那也是重大无先,16069,12,220,0.0,2017-07-19 08:03:56
未来十年，持有蓝筹股多的成为富豪…,15289,11,189,3.5,2017-07-15 14:38:19
哈哈哈，神华的小散直接吃了一个跌停板,26769,47,142,2.5,2017-07-04 21:08:33
601088:中国神华2017年6月份主要运营数据公告,52660,6,1192,0.0,2017-07-17 16:56:37
中国神华上半年煤炭销量同比增长18.4%至约2.2亿,30190,7,626,0.0,2017-07-17 19:26:08
中国神华：交易对方拟为能源行业大型国企 继续,47608,17,280,0.0,2017-07-03 18:13:28
601088:中国神华关于神华财务有限公司2017年上,49666,7,1132,0.0,2017-07-13 18:33:01
对于一天到晚惦记着神华分红的人真心无语了.,20526,13,338,2.5,2017-06-30 20:36:19
神华若吞并国电后，再在售电方面加大投入（包括,34361,28,282,0.0,2017-06-23 14:15:42
真后悔，全仓困在这了,37186,49,130,3.5,2017-06-07 12:20:11
今晚会出公告，明天复牌吗?,3939,19,136,0.0,2017-06-14 09:27:53
天津禁汽运煤，大秦线迎来最繁忙煤炭运输！,7470,78,144,3.5,2017-05-01 12:09:12
601088:中国神华沃特马克项目进展公告,49348,6,921,0.0,2017-07-12 19:32:40
相亲、拆迁与股市中的“改革牛”何其相似！ 88,21664,25,293,4.5,2016-02-26 20:35:29
抛！机构连拉股价，用人性贪婪，忽悠小股民在高,52556,82,397,4.5,2016-04-14 10:09:00
神华国电同日公告均称重组方系能源国企,41598,9,548,0.0,2017-07-04 01:21:01
总而言之，中国神华在停牌期间能把分红派息给落,3156,16,213,0.0,2017-06-18 21:21:33
无先例事项？难道挖煤挖出来了美人鱼化石？[大,4450,15,154,3.0,2017-06-18 21:12:21
最大利好之一是关联企业少交税，亏的是国家,2447,15,226,0.0,2017-06-18 19:51:30
中国股市有木有电话会议股东大会？,3137,17,267,0.0,2017-06-17 11:37:35
重组之后长期看涨,7295,19,126,0.0,2017-06-16 16:14:29
中国神华：神华财务上半年净利润同比增长21%至,28145,5,246,0.0,2017-07-13 17:41:20
中国神华：澳大利亚部分探矿许可被撤销获经济补,22197,12,750,0.0,2017-07-12 19:48:28
中国神华,16800,20,316,3.0,2016-11-22 19:49:52
神华2月煤炭销售同比急升64.5%,9511,5,265,0.0,2017-03-16 17:52:42
央企混改方案或将密集出台 神华最快下月收购国,48037,9,2329,0.0,2017-06-30 10:19:19
神华8月开盘有几天一字板？？听我道来。,38114,31,300,0.0,2017-07-06 15:47:04
复牌预估三个跌停！,26151,37,128,0.0,2017-06-09 21:32:13
中国神华是连续重组？ 重大资产重组不超过一个,32329,52,155,3.0,2017-06-06 15:43:29
神华再到神话有多远！20151022,15670,60,189,4.0,2015-10-22 21:56:50
中国神华：本次交易对方拟为大型能源国企 股票,171498,61,287,0.0,2017-07-03 18:03:22
601088:中国神华2016年度报告,58447,9,1520,0.0,2017-03-17 20:48:32
601088:中国神华2017年2月份主要运营数据公告,23816,9,1159,0.0,2017-03-16 19:10:50
神华、国电公布重大事项进展，组建“中国神电”,30710,41,3175,0.5,2017-07-04 18:27:50
神龙风电受益最大,9613,31,413,3.0,2017-07-04 21:13:21
神华继续停板一个月，若国电不跟随……,9342,16,139,3.5,2017-07-03 18:45:51
怎样都会跌啊,1580,17,117,0.0,2017-06-12 09:35:10
基金抱团炒个股是中国式庞氏骗局，隐患危害大08,27292,36,333,4.0,2016-07-22 08:48:29
10年了，还低于发行价，情何以堪！！！07年36.9,15690,14,221,2.0,2017-07-01 21:32:46
下星期应该复牌了，我已经准备好了。,23617,17,324,3.5,2017-06-30 00:26:18
收购国电后，股价变化估计,37904,19,263,3.5,2017-06-29 12:44:00
中国神华：控股股东拟筹划事项属重大无先例事项,207137,139,852,0.0,2017-06-18 14:07:08
金徽员工听好了我们支,4601,25,142,0.0,2017-06-29 06:34:15
重组失败,10411,53,121,0.0,2017-06-04 21:16:53
再传合并 “神电”组合存变数,84445,27,2209,0.0,2017-06-28 09:41:34
中国神华7月4号是否能开盘,38373,26,77,0.0,2017-06-21 09:01:42
38元以下散户没机会买回了。,17445,20,138,0.0,2017-06-10 18:28:52
601088:中国神华2016年度股东周年大会决议公告,70645,11,1298,0.0,2017-06-23 20:05:32
央企国有资本运营公司整体上市、并购重组、资产,50580,94,2458,4.0,2017-03-27 13:20:50
煤电重组是利好吗？,12906,20,145,0.0,2017-06-05 21:39:20
重组应该是神华.华能.国电,20253,34,174,3.5,2017-06-11 16:41:25
股价上涨概率大！！！恭喜大家！！！,12814,28,144,0.0,2017-06-04 16:50:47
神华国电合并猜想：各版块专业化重组是大趋势,102593,32,1979,0.0,2017-06-21 14:24:28
神华与国电合并重组股价向国电靠拢,28506,51,135,0.0,2017-06-07 07:14:58
冒死曝光中国神华详细方案！,14336,63,201,3.5,2017-06-06 12:57:12
中国神华利好消息强势突袭，后市必将超乎想象!,6297,5,95,3.0,2017-03-21 00:11:40
马上分红在即看高，中国第一在，坚持持有，看看,7382,51,186,0.0,2017-05-31 09:38:20
中国神话,18842,77,118,2.5,2017-06-01 15:13:05
中国神华：控股股东拟筹划重大无先例事项,63133,21,493,0.0,2017-06-19 02:30:06
想一想就明白神华为啥那么大方分红？,23271,55,136,0.0,2017-06-05 21:33:26
资金在流出，小心吧[不说了],14788,60,133,3.5,2017-05-25 10:38:43
关注英力特，午后涨停,8512,56,124,1.5,2017-06-05 10:27:24
~！！ 每波行情必然诞生一只次新妖股！这次是中,20152,20,162,0.0,2017-06-08 11:32:30
601088:中国神华重大事项继续停牌公告,99483,19,820,0.0,2017-06-18 14:07:23
大家来猜神华开盘几个板？？,35350,36,136,0.0,2017-06-15 10:15:55
中国神华：稀缺资源 名牌价值待体现(附股),21730,19,1178,4.0,2016-12-04 14:24:21
后悔没有清空神华,17202,57,171,2.0,2017-06-05 16:32:54
筹划重大事项 神华国电再次同日发布公告停牌,53830,6,1679,0.0,2017-06-19 14:52:39
最大央企重组规模超1.8万亿 “中国神电”折桂煤,283907,97,2619,0.0,2017-06-10 02:19:47
神华明天该出公告了！下周能否开盘？,25832,30,144,0.0,2017-06-15 11:02:58
中国神华：控股股东拟筹划事项属于重大无先例事,36276,13,384,0.0,2017-06-19 08:58:51
601088看好；還要漲的機會,18110,14,156,2.0,2017-06-05 16:37:24
总之,3652,46,114,0.0,2017-06-19 02:09:21
向神华管理层叫好！你们的决策是有超前的，你们,9502,54,397,3.5,2015-11-18 13:19:08
可还有人记得我？我回来了，十一后开盘开始试探,41560,83,243,3.0,2015-10-13 07:10:31
23号的股东会通过接近3元的分红预案铁定百分之,20315,18,232,0.0,2017-06-17 16:57:49
中国神华集团与国电集团重组，有重大资产注入预,35745,19,752,0.0,2017-06-09 14:04:04
如果董事长们无钱补仓那么又怎么能指望他承担兜,2075,17,162,2.0,2017-06-15 18:31:50
对神华合并后的一点浅析,24500,27,132,3.0,2017-06-14 16:47:02
601088:中国神华2017年5月份主要运营数据公告,46432,4,1096,0.0,2017-06-14 16:56:41
孙子 跌停,3303,50,5,3.5,2017-05-15 14:47:46
如果分手,3770,46,118,1.5,2017-06-06 15:41:05
一边吃，一边哭！！！,19759,59,152,2.5,2017-06-07 21:46:45
小李的牛刀,3384,52,120,0.5,2017-06-06 15:46:52
我的自选,4470,52,132,0.0,2017-06-06 16:54:14
组合后规模过于庞大，无发展空间,8526,58,140,3.0,2017-06-06 20:13:58
就神华目前走势，背后恐有消息！而最大可能便是,21538,70,232,0.0,2017-06-04 09:03:36
从早到晚跌……,7810,51,124,3.5,2017-05-10 09:20:26
中国神华(601088)融资融券信息(06-09),6861,5,496,0.0,2017-06-10 07:40:08
马上动手还有机会，兜底式买入当天就涨停  未来,5575,11,388,3.5,2017-06-05 21:34:23
601088:中国神华H股通函(建议派发特别股息),95595,13,1474,0.0,2017-05-08 15:57:09
说句实话、笨将军离开神华吧是大家的损失！其它,22527,76,230,1.5,2017-05-25 21:10:29
给中国神华融券投资人的一颗定心丸,33850,21,726,2.0,2017-06-07 09:44:54
中国神华停盘了，我们休息吧！,17626,12,101,4.0,2017-06-04 19:22:27
中国神华国电电力今起停牌 “中国神电”或领跑,124424,31,2088,0.0,2017-06-05 02:36:20
神华阶段性高点是多少。。。,2377,19,136,0.0,2017-05-25 15:11:38
中国股市分红王神华是茅台的10倍，相当于15%收,8048,22,164,0.0,2017-05-25 23:54:26
安德利,3376,19,57,3.0,2017-05-25 14:10:51
能源央企重组加速 “中国神电”呼之欲出,37322,17,3133,0.0,2017-06-05 07:28:02
601088:中国神华2016年度股东周年大会会议资料,52763,17,1539,0.0,2017-06-02 19:29:16
成本在17元以下的报个道[微笑],24225,46,138,4.0,2017-06-02 14:35:32
神电重组预期：看产业链不看规模,56225,8,1764,0.0,2017-06-07 02:21:49
神华国电重组预期升温 煤电一体化有望成为改革,31168,1,741,0.0,2017-06-05 22:42:28
不做马后炮、再发一帖为坚守的股友打气、神华必,59168,179,328,1.5,2017-02-09 22:00:11
中国神华19-20压价2个月，起飞吧！,27444,35,128,4.0,2017-05-22 19:59:11
这股有前途买吧都！[鼓掌][鼓掌],11190,53,136,1.5,2017-05-25 23:20:29
热烈庆祝神华连续大涨，能在熊市的笼罩下重回疯,10733,15,211,3.5,2017-06-02 18:12:29
兰花科创，9倍pe，深度破净，袖珍版神华。,11855,30,93,3.5,2017-05-15 15:08:48
神华，每天一角,16055,34,125,3.5,2017-05-05 17:26:31
这一次真的完了，5万卖了就剩下一万了。,20054,19,171,3.5,2017-06-04 14:31:32
中国神华国电电力停牌筹划重大事项 股民戏称或,81477,13,2566,0.0,2017-06-04 23:44:48
601088 中国神华  你是上帝的  诺亚方舟,19061,39,156,1.0,2017-04-13 13:46:07
中国神华基于周K线长线技术分析,29301,47,273,0.0,2017-05-29 08:02:08
