标题,帖子数,日期,情感
600958:东方证券2017年度非公开发行A股股票预案,25243,6,2017-05-15 19:10:38,0.31301252423062365
东方证券拟发行不超过8亿股A股筹资不多于120亿,21494,7,2017-05-15 21:01:17,0.03952019808976992
600958:东方证券2017年4月财务数据简报,29184,7,2017-05-05 18:05:27,0.3667149084618483
本周券商反弹可期！,8156,15,2017-05-08 13:09:01,0.421874597530976
东方证券买A股不如买H股！H股才7元！,7911,23,2017-05-03 14:52:37,0.00805681961010718
老千股 东方证券。新发现的老千股。 一直自买自,10946,27,2016-10-24 09:56:39,0.49607106688332747
投资管理能力突出，A H上市蓄力迈步发展,19789,6,2017-05-03 11:05:04,0.9594394051942006
600958:东方证券2017年次级债券(第一期)发行结,10467,6,2017-04-26 19:18:31,0.16781777840204903
东方证券：一季度净利翻番 证金公司小幅增持,15968,8,2017-04-25 19:06:58,0.4066441032390291
紧急通告：立即抢购处于历史低价的金钼股份6019,52561,45,2015-12-29 11:22:50,0.9933145453270636
中国需重新考虑宏观调控 做一次杠杆乾坤大挪移,101961,37,2015-10-20 09:52:48,0.9380013810712036
东方证券(600958)大宗交易数据一览(04-21),12176,11,2017-04-21 18:23:22,0.3155088759243482
600958:东方证券2017年度第一季度业绩快报公告,24882,10,2017-04-19 19:47:46,0.7896867673972549
东方证券：一季度净利8.44亿 同比翻倍,16969,9,2017-04-19 19:54:32,0.7466657599629912
东方证券(600958)大宗交易数据一览(04-17),9185,6,2017-04-17 18:57:38,0.3155088759243482
誓死捍卫自己投票的权利[困顿][困顿][困顿][困,5106,29,2017-04-14 09:31:24,0.9614364346951847
求万人回帖涵，呼吁大家抵制东方证券的为定增高,13678,27,2017-03-28 10:21:08,0.5974082929576907
东方证券(600958)大宗交易数据一览(03-20),15035,11,2017-03-20 18:27:32,0.3155088759243482
《券商板块及ST脱帽概念要开始注意》,11169,6,2017-03-07 21:23:00,0.509854240570782
东方证券(600958)大宗交易数据一览(03-14),12355,14,2017-03-14 18:33:49,0.3155088759243482
（图）东方证券3.23解禁股东及数量一览-按数量,7833,9,2016-03-28 18:19:49,0.05380458504666863
东方证券(600958)大宗交易数据一览(03-13),13014,8,2017-03-13 19:10:37,0.3155088759243482
“我12月的所有文章对大盘很重要”,21290,19,2015-12-24 12:10:08,0.3913842680430374
东方证券(600958)大宗交易数据一览(03-07),10941,5,2017-03-07 18:19:16,0.3155088759243482
东方证券2月实现净利润约1.26亿元,14080,7,2017-03-06 17:00:06,0.17964524480465682
600958:东方证券2017年2月财务数据简报,27234,3,2017-03-06 18:03:55,0.2907235534986663
15块7以下全收   想卖的快卖呦嘿嘿嘿,13906,52,2017-02-21 14:40:58,0.02133668087935925
东方证券公司21.83建仓到3月23正式满一年，看看,11773,25,2017-02-27 14:15:37,0.2282320001514746
600958:东方证券关于召开2017年第一次临时股东,14888,13,2017-03-01 15:58:44,0.3778405307188447
600958:东方证券关于股东权益变动的提示性公告,11680,5,2017-02-28 18:36:41,0.6135990724616285
东方证券去年净利大幅下滑68.33% 定增120亿割韭,19900,116,2017-02-20 08:27:45,0.1592437169242633
东方证券股民成纤夫：股市提款300亿市值蒸发140,8451,12,2017-02-24 11:23:39,0.9651874550734292
券商定增太疯狂！东方证券拟定增120亿 申万宏源,65144,214,2017-02-13 23:14:52,0.4920722772847954
东方证券定增120亿割韭菜 三股东豪夺股民2.6亿,14684,20,2017-02-20 11:30:08,0.5281586340404119
东方证券(600958)大宗交易数据一览(02-23),13176,12,2017-02-23 18:10:08,0.3155088759243482
华鑫证券借道华鑫股份 将成最小盘券商！！！,11063,34,2017-02-02 17:37:31,0.5456350097566063
东方证券(600958)大宗交易数据一览(02-21),12346,9,2017-02-21 18:20:43,0.3155088759243482
散户们大家一起团结举报东方证券的高位减持低位,2460,2,2017-02-19 23:11:31,0.5317150011984535
东方证券就是证券股中的极品垃圾！,3950,9,2017-02-21 10:40:49,0.19898243749811273
东方证券拟定增募资120亿元 大股东认购逾2亿股,17335,8,2017-02-13 20:48:24,0.20899087375112624
啥也不说了，等着复牌数板好了，1234567.......,33360,21,2017-02-06 17:43:16,0.26243236649147816
下周复牌等着数板了,9441,14,2017-02-13 16:11:58,0.44074929095476434
东方证券拟定增募资120亿,12068,7,2017-02-14 02:30:21,0.9181290044024255
成本41块 是不是要等到下辈子解套了,8018,17,2017-01-09 16:04:54,0.3026233527039146
600958:东方证券复牌提示性公告,27787,9,2017-02-13 19:53:11,0.7042457280726417
600958:东方证券关于筹划非公开发行A股股票事项,50642,5,2017-02-10 16:49:20,0.48450344360189546
东方证券A股15.21元，港股东方证券7.54元！,22092,16,2017-02-03 10:37:03,0.10025267998636933
刚收到内幕，收盘后停牌，拟增发股份,30191,16,2017-01-13 10:40:57,0.8870370137312027
600958:东方证券重大事项停牌公告,111231,23,2017-02-03 18:49:56,0.6342886521340901
内部消息，360借壳,31760,14,2017-02-04 22:10:05,0.11899809020882424
上市券商业绩组团下滑：东方证券净利润跌68%居,39286,5,2017-02-06 08:22:42,0.7048611290217295
东方证券(600958)解禁股信息(03-23),158555,325,2016-03-21 23:58:57,0.2379943032654538
东方证券业绩滑坡谋融资 股东欲套现超3亿元,104574,166,2016-05-11 10:28:38,0.9899820823664901
600958:东方证券关于持股5%以上股东减持股份计,50428,17,2016-10-28 18:59:32,0.15917277281307896
600958:东方证券2016年年度业绩预减公告,35170,4,2017-01-24 19:20:16,0.48658201872108786
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,8601,5,2017-01-19 09:08:35,0.9020354867406418
东方证券(600958)大宗交易数据一览(01-18),16793,6,2017-01-18 20:27:11,0.3155088759243482
东方证券去年12月净利润按月跌24%,10973,6,2017-01-10 17:45:49,0.2821958441546635
每次到波段底部，各种妖魔鬼怪就出来了,8832,20,2017-01-09 21:03:19,0.8723219792544509
心电图,3972,56,2017-01-04 13:53:48,0.7439375925458186
半死不活半个月 昨日卖 今日大涨一个给我看看后,8955,46,2016-12-20 09:25:50,0.5288215262907555
大家的成本是多少？,7770,11,2016-12-24 20:38:30,0.4202898550724635
明天关注券商股，东方证券有涨停迹象。,15568,37,2016-11-15 20:05:36,0.13015890592071433
日周kdj直到顶，明天平开一路向南下，或者低开,11660,21,2016-12-01 20:22:14,0.1411988756038146
为何总有人拿东方港股比，大家讨论下,6882,9,2016-12-20 22:19:14,0.8411361482149412
上海银行，东方证券,7076,7,2016-12-18 21:01:04,0.3132181924207563
600958:东方证券2016年短期公司债券(第二期)发,24542,9,2016-12-16 19:21:28,0.5156448657215911
70不能破,4853,25,2016-12-14 14:28:06,0.24406006917811973
水至清而无鱼,8860,20,2016-12-08 12:18:42,0.4230809110403061
真看好，明天15.72绝对买得到[微笑]今天不被骗,6099,8,2016-12-12 14:13:36,0.048819436569868424
下周大盘3浪下跌开始！跌倒哪，天知道，3100有,4988,16,2016-12-09 14:32:15,0.5185128408950413
最后靠的是意志力,6287,10,2016-12-06 14:01:21,0.9553988051799366
买入东方证券的原因:1月线kdj低位金叉。月线有,17733,14,2016-12-01 13:20:21,0.4479429408596951
深港通，券商的利好在哪里呢,8290,11,2016-12-05 20:05:44,0.31628408466587354
券商龙尾 东方证券 证金最近加仓 非融资标的 最,17383,19,2016-11-19 16:53:09,0.580722040816031
自买了东方证券2年，今天是板块里涨幅排前面的,8119,6,2016-11-30 16:04:15,0.1826019940458231
横有多长竖有多高，股市定律,12100,5,2016-11-04 15:00:12,0.5165481364417216
600958:东方证券关于董事会秘书辞职及聘任新董,15826,13,2016-11-28 18:07:18,0.2931534371414578
哥成本28.65元 还有比哥高点吗 进来报个到 抱头,11214,18,2016-11-26 18:47:34,0.0760504112980731
系好安全带,5681,6,2016-11-25 23:35:39,0.7765696117752343
星期五，东方证券应该涨百分之五以上！,5147,8,2016-11-25 05:19:33,0.6111535221337802
600958:东方证券2016年次级债券(第一期)在上海,19860,13,2016-11-23 19:43:52,0.41801109248331325
600958:东方证券2016年次级债券(第一期)发行结,23138,15,2016-11-15 17:16:06,0.16781777840204903
本人己在东方证劵完成销户工作，她娘的，工作人,5813,8,2016-11-23 12:45:26,0.12382756341811507
600958:东方证券关于持股5%以上股东股份变动的,47758,22,2016-07-07 20:53:31,0.31239906024960684
19.98的本，你们呢？,10696,9,2016-11-18 11:08:11,0.5
一个震仓，上下也就3个点，你这喷的，多大仇啊,11429,21,2016-11-17 11:47:43,0.22967713600037853
东方证券(600958)大宗交易数据一览(11-16),25440,12,2016-11-16 17:59:44,0.3155088759243482
8月15号套了不少人，没量上不去,6472,19,2016-11-16 13:02:51,0.13763763468280432
一个月后的东方证券是什么价格？大家猜猜看！,13493,17,2016-11-15 18:58:47,0.4481538913825104
现在可能不理解，一个月后会明白。 LZ抄对了。,18701,16,2016-09-28 19:35:48,0.20802383717224615
预测:周四下午或者周五上午拉涨停!,19547,48,2016-11-09 21:12:52,0.9754383052842543
东方证券购三龙国际28.4%股权或将联手中南证券,18199,8,2016-11-12 15:10:35,0.7261782412521532
开个贴，正式宣告今天进驻！,8602,10,2016-11-02 13:13:12,0.3399173206696229
东方证券：对比一下所有券商股走势和东方证券走,15208,11,2016-11-08 13:24:55,0.5559034420106878
600958:东方证券关于东证资本下属公司购买叁龙,25542,10,2016-11-11 07:51:37,0.8284925217089214
