日期,日内波动率,上证日收益率,日收益率,简单情感指数,看涨,意见分散指数,影响力指数,总评论数,平均每篇的字数,发帖量,实际涨跌,涨跌幅,上证指数
2017-07-14,0.00018414322774877885,0,0,0,0.0,0.0,0.4641759095710291,14,831.5,2,1,2.07,0.13
2017-09-28,0,0,0,-2,-1.0986122886681098,1.0,-0.6931471805599453,21,182.0,2,2,0,0
2017-06-27,0.00018154584739257698,0.0018065945597103685,0.015748356968139112,1,0.6931471805599453,1.0,1.8718021769015913,55,545.0,1,1,1.59,0.18
2017-09-27,0,0,0,1,0.4054651081081644,0.057190958417936644,0.37170186711820746,47,272.0,3,2,0,0
2017-09-11,0,0,0,-2,-1.0986122886681098,1.0,-1.1568233095183085,25,139.5,2,2,0,0
2017-09-13,0,0,0,1,0.6931471805599453,1.0,0.6931471805599453,15,239.0,1,2,0,0
2017-09-15,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,6,518.0,1,2,0,0
2017-09-22,0,0,0,2,0.5108256237659907,0.057190958417936644,0.33659148653936977,61,303.8333333333333,6,2,0,0
2017-09-25,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,17,480.0,1,2,0,0
2017-09-09,0,0,0,-4,-1.6094379124341003,1.0,-1.6602136448739209,87,721.5,4,2,0,0
2017-09-23,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,20,536.0,1,2,0,0
2017-09-07,0,0,0,0,0.0,0.0,0.5144823703438594,16,740.5,2,2,0,0
2017-09-06,0,0,0,0,0.0,0.0,0.2306999252246571,21,366.5,2,2,0,0
2017-09-01,0.00010303410892338097,0.001875763228849927,-0.008058061329762535,0,0.0,0.0,1.1705083005704304,67,102.5,2,0,-0.80,0.19
2017-07-07,5.01740606277141e-05,0.001716845408023304,-0.005033567674829068,-1,-0.40546510810816444,0.057190958417936644,-0.0627528359808861,144,134.0,3,0,-0.50,0.17
2017-08-10,7.711856299368187e-05,-0.004228038580808216,0.00162337697989077,0,0.0,0.0,0.07338830447826415,47,130.5,2,1,0.16,-0.42
2017-09-10,0,0,0,-1,-0.6931471805599453,1.0,-1.7047480922384253,12,195.0,1,2,0,0
2017-09-08,0,0,0,-2,-1.0986122886681098,1.0,-1.4968366191675244,51,339.0,2,2,0,0
2017-08-19,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,34,526.0,1,2,0,0
2017-08-30,0.00011048708783139109,-0.0004755634773659953,0.0071457231409185525,-1,-0.40546510810816444,0.057190958417936644,-0.36731564538099515,23,1877.6666666666667,3,1,0.72,-0.05
2017-09-18,0,0,0,1,0.6931471805599453,1.0,1.7047480922384253,16,101.0,1,2,0,0
2017-04-28,0.00015595146706558677,0.000783275367666143,0.0015349197180837407,-1,-0.2876820724517809,0.020204102886728803,0.22252417359980325,81,560.6,5,1,0.15,0.08
2017-09-19,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,3,512.0,1,2,0,0
2017-08-01,0.00011264307051907011,0.00597351323222333,-0.0015313938674281365,1,0.6931471805599453,1.0,1.6094379124341003,27,124.0,1,0,-0.15,0.6
2017-09-16,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,8,530.0,1,2,0,0
2017-03-16,8.902984114956687e-05,0.008349381141158718,0.007886476206915363,0,0.0,0.0,1.3222545745862682,95,322.5,2,1,0.79,0.84
2017-09-14,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,1,522.0,1,2,0,0
2017-08-29,4.459930686113615e-05,0.0007669578311350367,-0.003182182478462831,-3,-1.3862943611198906,1.0,-0.6931471805599453,25,346.0,3,0,-0.32,0.08
2017-08-31,0.0002048078967703517,-0.0008387316015357838,-0.014342875359404244,-2,-1.0986122886681098,1.0,-0.6931471805599453,16,814.0,2,0,-1.42,-0.08
2017-09-02,0,0,0,1,0.6931471805599453,1.0,0.6931471805599453,20,475.0,1,2,0,0
2017-07-20,0.0003820702205255123,0.004286709138816172,0.0029940142126046996,-2,-1.0986122886681098,1.0,-1.1175055359423502,95,1004.0,2,1,0.30,0.43
2017-07-23,0,0,0,1,0.6931471805599453,1.0,1.7047480922384253,22,411.0,1,2,0,0
2017-08-26,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,21,542.0,1,2,0,0
2017-08-25,0.0004824731588226713,0.01817700427944759,0.03012030708924986,-1,-0.6931471805599453,1.0,-0.6931471805599453,8,534.0,1,1,3.06,1.83
2017-07-03,1.592372773721108e-05,0.0010894850130779528,0.0016611299500765373,-1,-0.2876820724517809,0.020204102886728803,-0.4628205806842017,96,353.0,5,1,0.17,0.11
