日期,日内波动率,上证日收益率,日收益率,简单情感指数,看涨,意见分散指数,影响力指数,总评论数,平均每篇的字数,发帖量,实际涨跌,涨跌幅,上证指数
2017-09-10,0,0,0,-1,-0.6931471805599453,1.0,-1.7047480922384253,131,190.0,1,2,0,0
2017-07-02,0,0,0,-2,-1.0986122886681098,1.0,-1.7537078878043983,87,394.0,2,2,0,0
2017-05-02,2.554130683836591e-05,-0.003477093607484734,-0.008391657636248401,-1,-0.6931471805599453,1.0,-1.791759469228055,62,233.0,1,0,-0.84,-0.35
2017-07-01,0,0,0,-1,-0.6931471805599453,1.0,-1.791759469228055,61,234.0,1,2,0,0
2017-08-31,0.00039329446073354597,-0.0008387316015357838,-0.00941183418234637,-3,-1.3862943611198906,1.0,-1.731884816918476,38,653.3333333333334,3,0,-0.94,-0.08
2016-10-07,0,0,0,-1,-0.6931471805599453,1.0,-1.791759469228055,7,1939.0,1,2,0,0
2017-05-21,0,0,0,1,0.6931471805599453,1.0,1.7047480922384253,2152,126.0,1,2,0,0
2017-06-23,4.3316912558975715e-05,0.003305148504969669,0.005464494472078745,1,0.4054651081081644,0.057190958417936644,0.2626733930365237,26,1066.0,3,1,0.55,0.33
2017-09-03,0,0,0,1,0.6931471805599453,1.0,1.6094379124341003,144,122.0,1,2,0,0
2017-08-01,5.793915655650598e-05,0.00597351323222333,0.010152371464017908,-1,-0.6931471805599453,1.0,-1.7047480922384253,17,135.0,1,1,1.02,0.6
2017-09-02,0,0,0,0,0.0,0.0,0.29189834178072166,22,1367.0,2,2,0,0
2017-09-28,0,0,0,0,0.0,0.0,0.1491709185241484,18,405.5,2,2,0,0
2017-06-27,4.308052677971615e-05,0.0018065945597103685,0.0,-1,-0.6931471805599453,1.0,-1.7047480922384253,120,196.0,1,2,0.00,0.18
2017-06-26,6.676567872402554e-05,0.008692677357703274,-0.002728514653203951,0,0.0,0.0,-0.38446226003762607,221,431.0,2,0,-0.27,0.87
2017-09-15,0,0,0,-2,-1.0986122886681098,1.0,-1.5441614673507864,34,309.5,2,2,0,0
2017-08-26,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,9,548.0,1,2,0,0
2017-05-12,0.00021991185048376652,0.00716356657622197,0.013717636228799126,-2,-1.0986122886681098,1.0,-1.6094379124341003,55,92.5,2,1,1.38,0.72
2017-09-20,0,0,0,-2,-1.0986122886681098,1.0,-1.488990833967406,17,879.5,2,2,0,0
2017-08-16,0.00010855387589619488,-0.0014805218695833238,-0.00247831601446709,0,0.0,0.0,-0.09993547458138527,35,3015.0,2,0,-0.25,-0.15
2017-05-07,0,0,0,1,0.6931471805599453,1.0,1.8718021769015913,40,2386.0,1,2,0,0
2017-02-23,4.147870518550651e-05,-0.0030218368970387067,0.002684565370668983,-1,-0.6931471805599453,1.0,-0.6931471805599453,404,158.0,1,1,0.27,-0.3
2017-09-19,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,2,540.0,1,2,0,0
2017-09-22,0,0,0,-2,-1.0986122886681098,1.0,-1.4721106640038673,27,375.0,2,2,0,0
2017-09-23,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,39,546.0,1,2,0,0
2017-06-04,0,0,0,1,0.6931471805599453,1.0,1.7047480922384253,20,121.0,1,2,0,0
2017-07-06,2.4035169751971624e-05,0.0016543167878900564,-0.0027210901143607247,-1,-0.40546510810816444,0.057190958417936644,-0.531993326373235,27,677.3333333333334,3,0,-0.27,0.17
2017-07-28,0.00011892844206802716,0.0010641210780513296,0.0025806465934914914,0,0.0,0.0,0.021128591664483488,100,193.5,2,1,0.26,0.11
2017-09-12,0,0,0,-2,-1.0986122886681098,1.0,-0.6931471805599453,29,371.0,2,2,0,0
2017-05-03,4.605080728798148e-05,-0.0026628205303957527,-0.008462673918733767,-2,-1.0986122886681098,1.0,-1.847208524065307,42,587.0,2,0,-0.84,-0.27
2016-10-03,0,0,0,1,0.4054651081081644,0.057190958417936644,0.6117568136648465,40,133.0,3,2,0,0
2017-09-18,0,0,0,-2,-1.0986122886681098,1.0,-0.6931471805599453,49,212.5,2,2,0,0
2017-06-22,0.00013230078330712542,-0.002779339507223078,0.008253141756720482,1,0.6931471805599453,1.0,0.6931471805599453,28,322.0,1,1,0.83,-0.28
2017-08-03,0.00042475209442963016,-0.0036993084262503355,0.0024660924951934683,-1,-0.6931471805599453,1.0,-1.7047480922384253,14,203.0,1,1,0.25,-0.37
2017-09-01,0.00020351255040261705,0.001875763228849927,-0.0071174677688639896,-2,-1.0986122886681098,1.0,-0.6931471805599453,28,257.0,2,0,-0.71,0.19
2017-07-26,0.00023715534961444567,0.0012262455013185357,0.012903404835907782,-2,-1.0986122886681098,1.0,-1.7654837065512659,76,186.0,2,1,1.30,0.12
2017-03-30,6.824320598182997e-05,-0.00963186837398736,0.0027359798188748455,-3,-1.3862943611198906,1.0,-1.8336215913609661,66,606.0,3,1,0.27,-0.96
2017-07-03,2.3904896629996744e-05,0.0010894850130779528,-0.0027063615977430252,1,0.6931471805599453,1.0,0.6931471805599453,20,869.0,1,0,-0.27,0.11
2017-09-16,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,18,540.0,1,2,0,0
2017-08-30,0.0003289432293060436,-0.0004755634773659953,-0.011641575015485978,-3,-0.6931471805599453,0.09649209709474871,-0.21980958650009538,79,654.7142857142857,7,0,-1.16,-0.05
2017-07-23,0,0,0,1,0.6931471805599453,1.0,1.7047480922384253,14,411.0,1,2,0,0
2017-08-04,0.0002177556480135857,-0.0033205794542208998,-0.007416597655049483,2,1.0986122886681098,1.0,1.1318379362964301,35,656.5,2,0,-0.74,-0.33
2017-08-19,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,35,534.0,1,2,0,0
2017-06-19,2.483964808944172e-05,0.006765040463340583,-0.002766253492890185,1,0.6931471805599453,1.0,1.6094379124341003,70,128.0,1,0,-0.28,0.68
2017-09-09,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,35,530.0,1,2,0,0
2017-09-06,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,7,546.0,1,2,0,0
2017-08-17,5.6216110886761075e-05,0.006747655642863546,-0.0024844733276620564,-2,-1.0986122886681098,1.0,-0.6931471805599453,18,252.0,2,0,-0.25,0.68
2017-08-09,0.00018034495129217617,-0.0019214821449677264,-0.022361180158157412,2,1.0986122886681098,1.0,1.1764353490939767,34,240.0,2,0,-2.21,-0.19
2017-08-29,0.0003877865015243127,0.0007669578311350367,0.021053409197832263,-2,-1.0986122886681098,1.0,-0.6931471805599453,16,412.5,2,1,2.13,0.08
2016-12-20,0.0001506675451253287,-0.004886715313382755,-0.011628037995119099,-1,-0.6931471805599453,1.0,-1.3862943611198906,51,188.0,1,0,-1.16,-0.49
2017-08-18,5.6216110886761075e-05,8.872367933730924e-05,-0.004987541511038939,-2,-1.0986122886681098,1.0,-0.6931471805599453,7,773.5,2,0,-0.50,0.01
2017-07-13,0.00012336831068460413,0.0064280034914848206,0.015873349156290163,-1,-0.6931471805599453,1.0,-0.6931471805599453,6,536.0,1,1,1.60,0.64
2017-07-17,0.0005787747328303823,-0.01436526090779734,0.029453266913495278,1,0.6931471805599453,1.0,1.6094379124341003,15,128.0,1,1,2.99,-1.43
2017-07-27,8.625234406657996e-05,0.0006494855902461546,-0.007722046093910278,-2,-1.0986122886681098,1.0,-1.2989392742419303,27,112.0,2,0,-0.77,0.06
2017-08-12,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,3,540.0,1,2,0,0
2017-01-25,1.157783755148963e-05,0.002225013234976847,0.0,-1,-0.6931471805599453,1.0,-1.7047480922384253,94,142.0,1,2,0.00,0.22
