标题,帖子数,日期,情感
《炒股日记》（3月30日，星期四）,7708,16,2017-03-30 15:28:54,0.004923266624786815
601901:方正证券2015年度第一期次级债券2017年,20324,12,2017-03-29 17:58:12,0.342874521357617
《炒股日记》（3月28日，星期二）,6488,11,2017-03-28 15:37:53,0.00925660586897703
重回方正，亟盼好运！,10683,24,2017-03-28 11:26:09,0.20889821030843048
601901:方正证券2017年第一次临时股东大会会议,27749,11,2017-03-27 18:00:26,0.49347450511256985
《炒股日记》（3月27日，星期一）,5411,15,2017-03-27 16:28:24,0.03785258702785732
特大利好，方正集团质押约17亿方正证券股票给中,24667,10,2017-03-24 09:45:02,0.9560737407299114
~~最新360消息..,51031,18,2017-02-19 10:52:29,0.23652544679551568
《炒股日记》（3月23日，星期四）,6476,13,2017-03-23 16:11:10,0.005176997713006615
方正证券2016年营收77.60亿元 业绩优于行业水平,22886,10,2017-03-22 16:17:33,0.890683910634468
7元的方正证券，你们很害怕吗？我来了！,19118,16,2016-08-11 12:30:01,0.34541225116355523
妈的，就不能红一下嘛,3619,0,2016-04-14 13:51:49,0.3841387051446954
请看下西部好吗，怂货,2996,0,2016-04-26 10:00:36,0.3479030874316045
天天戴绿帽子有意思吗？,2670,0,2016-04-28 13:41:29,0.9971001477404651
呆逼股,2809,0,2016-05-12 10:03:56,0.3541329111538042
方正证券：2016年净利润近26亿元 同比降36%,21876,11,2017-03-20 20:37:36,0.18232754345113333
601901:方正证券2016年度业绩快报公告,48277,13,2017-03-20 19:42:13,0.6425761229168867
601901:方正证券第三届董事会第五次会议决议公,39893,29,2017-03-16 18:06:14,0.0773642634653936
迎接方正证券山呼海啸般的上涨！,19041,20,2017-03-16 16:45:04,0.5699212478337442
三重顶成立，必将狂洗一把，和我一起做差价,15797,15,2017-03-14 18:42:47,0.0850037600648964
大家看好了，今天公告中这一句话将导致明天小方,25364,14,2017-03-16 20:07:31,0.30282868861364487
《炒股日记》（3月15日，星期三）,5801,12,2017-03-15 15:33:38,0.005833300906453287
方正证券、方正科技、文峰股份等50个股票可索赔,12801,5,2017-03-15 18:04:14,0.7106703529325983
《炒股日记》（3月14日，星期二）,9005,11,2017-03-14 16:19:55,0.00923807840914237
3月14日港资继续买入1.07亿，合计买入47亿！买,16519,11,2017-03-14 17:44:44,0.1536930499642818
港资有伦敦的背景，沪伦通第一股就是方正！伦敦,21510,23,2017-03-11 12:39:08,0.9067900862702183
好事多磨,26820,28,2017-03-03 08:54:16,0.3152469655569672
今天（周一）战绩： 沪指 24.26点或 0.76% 本人,7962,17,2017-03-13 19:05:35,0.3203200328305458
麻烦所有看多的能不能别到处发利好！你们以为庄,7432,6,2017-03-12 20:49:54,0.091898269817825
从明天开始到下周，我们方正证券10.5见，我只是,23814,16,2017-03-09 23:31:02,0.10951831236371223
3月10日，沪港通买入1.84亿，合计买入45亿，没,21348,17,2017-03-10 19:57:58,0.14910421801345985
3月8日港资买入8000万，合计买入42亿。一直以来,29321,13,2017-03-08 21:01:54,0.855686824624029
601901:方正证券2017年2月财务数据简报,68667,19,2017-03-06 18:59:42,0.24499484926281057
探明香港国际券商收购，不是国内券商！，英国背,25923,13,2017-02-24 09:07:00,0.9973610457822156
3月9日港资买入9400万，合计买入43亿。天天买想,19964,16,2017-03-09 19:12:37,0.9412180717131754
《炒股日记》（3月9日，星期四）,8069,8,2017-03-09 16:30:15,0.0034495029906105312
耐心等待！一飞冲天！方正这次玩真的了！请各位,103696,75,2017-02-20 11:41:56,0.6552310640644251
不错，逢低买进,12222,19,2017-03-07 10:39:09,0.9606914871447736
37亿买入，一定有故事，老子就不信了,29614,23,2017-03-04 16:33:05,0.968571191657209
券商起飞，方正就是龙头老大。,18573,14,2017-03-06 13:10:31,0.065761175265583
沪股通也是拼了。又进了2个多亿。就是为了不跌,26786,26,2017-03-03 17:43:07,0.06150967083066072
2017-3-3  沪股通净买入2.24亿,23528,15,2017-03-03 18:02:35,0.6604468217485323
方正证券母公司2月净利润环比增长8成,32161,7,2017-03-06 22:16:12,0.3668794837222312
香港大鳄收购方正，猜猜他是谁！国内券商都没停,55045,32,2017-03-01 12:45:21,0.9668460740195842
方正证券停牌复牌原因分析,29513,12,2017-03-05 14:56:43,0.811792344161493
601901:方正证券2017-02-17全天停牌,166760,43,2017-02-17 09:00:22,0.42507003820244604
方正证券终止收购保险资产 复牌跌近6%,40833,32,2017-03-03 09:59:04,0.8179046668197927
《炒股日记》（3月3日，星期五）,6203,7,2017-03-03 15:43:54,0.012274973712645854
601901:方正证券关于终止筹划重大事项暨股票复,131023,97,2017-03-02 18:19:18,0.9558351209774107
方正证券终止收购保险资产 3日复牌,48013,23,2017-03-02 19:04:40,0.8936167525635852
601901:方正证券重大事项继续停牌公告,138872,30,2017-02-23 18:07:39,0.5786039110329478
停牌不是好事，倒闭前的征兆。,15518,18,2017-02-20 10:33:59,0.382951536018049
《炒股日记》（3月2日，星期四）,6738,29,2017-03-02 16:06:51,0.003584553771829313
方正金控平台呼之欲出——说说方正证券的停牌,66417,27,2017-02-19 16:06:29,0.9480030666947145
终止了。 成功躲过大涨。,11760,5,2017-03-02 18:20:03,0.6899627001891517
方正集团要把连年巨额亏损的方正人寿注入公司适,19131,5,2017-03-02 20:24:05,0.10749998222527168
克服评级下调影响，自营经纪强劲增长,56179,9,2016-11-14 14:27:41,0.9196598306399122
今天晚上的公告是,27777,25,2017-02-23 17:14:14,0.3708942841996732
方正集团把方正证券卖了！,81818,67,2017-02-20 15:03:17,0.16716328777320089
拍卖了，15万股急等用钱，有出价的吗？卖了！,15221,18,2017-03-01 15:53:15,0.08920834146712764
武汉金控：方正证券新东家？,67993,16,2017-02-26 11:37:54,0.48588871517734455
这两件事跟停牌有关系么？有消息的大咖出来交流,28861,9,2017-02-28 17:27:33,0.22508506336950596
马云果然厉害，不但要动银行的奶酪，还动了券商,72149,60,2017-02-25 21:59:19,0.2849576852485278
601901:方正证券第三届董事会第四次会议决议公,89106,23,2017-02-23 18:07:28,0.12212030840748012
假如集团优质金融资产注入成立看高48-50元,66425,31,2017-02-20 15:17:13,0.99281111263794
方正集团受让方正证券股权,44039,15,2017-02-24 17:45:42,0.3149785723176407
有感于赵大建被抓传闻的后市分析,13643,17,2015-09-26 08:34:35,0.9888836794152522
发现集团主导停牌与上市公司主导的不同,39526,11,2017-02-25 13:03:27,0.3361842700013181
《炒股日记》（2月24日，星期五）,16369,28,2017-02-24 16:13:18,0.014199028356447374
601901:方正证券重大事项停牌公告,246694,73,2017-02-17 19:47:30,0.5786039110329478
将更名为“方正金融”,44464,18,2017-02-21 14:15:04,0.8671863478092808
0731-85832367现在是方正金融了，方正证券已经,35081,26,2017-02-22 17:29:25,0.952029398569994
华鑫证券借壳华鑫股份 将成为最小盘券商！！！,14985,38,2017-02-02 08:52:45,0.3716231093416621
《炒股日记》（2月21日，星期二）,13060,10,2017-02-21 16:40:00,0.0061747907001544755
方正股价复牌后要翻倍了,46595,12,2017-02-17 21:52:25,0.6504691015613754
开盘无限制，开盘55元，3个月后破100，半年后破,20600,15,2017-02-20 15:22:47,0.04155599791938236
重大利好:特朗普注入优质资产500万亿美金，股价,24236,24,2017-02-18 19:03:26,0.994410638216032
方正证券临停 拟披露重大事项,82900,22,2017-02-17 10:04:18,0.795515606117053
下周方正优势大致预测: 周一，顺势翻越8.5高地,18121,15,2017-02-10 20:25:46,0.8921346612203426
《炒股日记》（2月9日，星期四）,7543,11,2017-02-09 19:45:17,0.0034495029906105312
《炒股日记》（2月8日，星期三）,9071,13,2017-02-08 16:04:09,0.008006055292450798
601901:方正证券2017年1月财务数据简报,57080,4,2017-02-07 16:15:43,0.2419402170798579
满仓，持股，待涨。。。,20731,42,2016-10-18 11:16:35,0.12418164529482856
601901:方正证券第三届监事会第二次会议决议公,46602,9,2017-01-25 16:37:38,0.13369598094756163
此股春节前肯定到8.5元以上,14187,14,2017-01-22 18:16:25,0.054982855323844504
新年开门红！ 守得云开见月明，今儿终于喜中签,13087,17,2017-01-25 14:19:11,0.47668374091494514
方正系四家A股上市公司均已经遭立案调查,107972,100,2015-11-20 09:09:23,0.0525430566057955
《炒股日记》（1月23日，星期一）,9689,16,2017-01-23 15:33:45,0.04474002726635806
我的炒股日记（1月20日，星期五）,9886,16,2017-01-20 20:11:53,0.0028926275365567244
7.68元买了6000股，冲动是魔鬼啊！哪位高手帮助,40212,141,2016-12-24 13:16:05,0.1865372783059822
有事外出，日记暂停。 今天操作： 贵阳15.54 -1,10118,17,2017-01-19 15:33:54,0.14490780876255682
方正证券评级六连降后难自律：研究员违规直播荐,19681,11,2016-10-24 08:30:10,0.6781980756817831
601901:方正证券关于收到中国证监会湖南监管局,38114,12,2017-01-04 18:43:42,0.5546300276846018
方正证券母公司2016年12月净利润亏损1.37亿元,21427,20,2017-01-10 22:09:30,0.05580920983797499
方正证券母公司11月亏损逾8000万,28373,12,2016-12-06 22:20:05,0.022917230579220238
《炒股日记》（1月18日，星期三）,10941,29,2017-01-18 15:40:16,0.01143210339507672
《炒股日记》（1月17日，星期二）,8715,23,2017-01-17 16:19:13,0.010222778056638737
《炒股日记》（1月16日，星期一）,11260,30,2017-01-16 16:03:34,0.025206639195680225
601901:方正证券关于控股股东开展融资融券业务,50382,18,2017-01-13 18:58:42,0.7269344801509673
《炒股日记》（1月12日，星期四）   一、华安证,12914,24,2017-01-13 06:52:03,0.0032127545288964665
《炒股日记》（1月5日，星期四）,17289,50,2017-01-05 15:33:03,0.00614778462735599
券商该起来了，其他板块炒高了，该换换口味了，,3341,19,2016-12-21 21:34:22,0.5246044864358237
《炒股日记》（12月31日，星期四）,16380,22,2015-12-31 16:11:18,0.008953154092499416
《炒股日记》（1月11日，星期三）,12988,31,2017-01-11 16:06:45,0.0036633320564486427
601901:方正证券关于董事辞职的公告,29573,14,2017-01-10 19:11:59,0.19771987632181076
《炒股日记》（1月9日，星期一）,11529,23,2017-01-09 16:16:45,0.030211801323360432
601901:方正证券2016年12月财务数据简报,47263,20,2017-01-10 19:12:11,0.2440372631440525
601901:方正证券关于独立董事辞职的公告,28775,12,2017-01-09 18:25:17,0.34922595434458115
抛吧！！！经济每况愈下，银行和券商离倒闭潮可,20878,63,2015-08-26 14:13:27,0.44569955372486536
601901:方正证券第三届董事会第三次会议决议公,28202,18,2017-01-03 18:13:45,0.10840778664698991
（1月6日，星期五）炒股日记,14450,42,2017-01-06 16:26:58,0.0030950135466331075
趋势涨停战法:中科电气复制5月18号走势短线翻番,19154,38,2016-11-27 14:22:53,0.8390928979788841
《炒股日记》（1月4日，星期三）,7290,23,2017-01-04 15:41:40,0.006730773667189105
方正证券获三大培训界奖 再获行业认可,12198,8,2017-01-04 16:01:15,0.9845468695135527
方正证券：聘任高管议案遭到两票反对,13547,6,2017-01-03 20:38:24,0.4064660621622046
《炒股日记》（12月30日，星期五）,14171,41,2016-12-30 16:11:43,0.013021860844616318
《炒股日记》（1月3日，星期一）,6425,20,2017-01-03 15:37:19,0.040254494483866865
通告 方正改名为,方正畜生集团有限公司 2016年1,9957,23,2016-12-29 14:27:09,0.27533103107356616
《炒股日记》（12月29日，星期四）,7513,7,2016-12-29 16:16:39,0.003732849340063793
《炒股日记》（12月28日，星期三）,8967,22,2016-12-28 15:43:52,0.006350218667240948
《炒股日记》（12月27日，星期二）,8054,25,2016-12-27 16:03:03,0.00844890687419142
《炒股日记》（12月26日，星期一）,7095,11,2016-12-26 16:41:16,0.03611518064645647
《炒股日记》（12月23日，星期五）,14113,37,2016-12-23 16:23:48,0.013687229309959359
高管调整尘埃落定 方正证券涅槃重生,23052,20,2016-12-25 06:53:56,0.06029028351423604
已经跟进,7119,12,2016-12-21 13:02:32,0.3485401459854016
《炒股日记》（11月24日，星期四）,11258,22,2016-11-24 16:49:22,0.005372311636963389
方正证券增设战略规划部,18514,11,2016-12-21 19:10:57,0.9731432815753093
《炒股日记》（12月22日，星期四）,7460,23,2016-12-22 16:02:44,0.007043822441234582
《炒股日记》（12月21日，星期三）,7333,19,2016-12-21 15:48:33,0.00423189802879842
《炒股日记》（12月20日，星期二）,10062,40,2016-12-20 16:33:36,0.00841099808172685
601901:方正证券第三届董事会第二次会议决议公,29885,8,2016-12-21 18:56:07,0.13369598094756163
601901:方正证券关于雍苹女士任职公司监事会主,18725,8,2016-12-20 19:50:38,0.40507234017754745
方正证券人事大调整落地：高利升任董事长 业务,21879,9,2016-12-19 23:05:10,0.876209987491717
券商资金疯狂出逃！深港通开通之日，将是沪深股,28594,49,2016-11-28 11:21:11,0.8030616640692091
满空大师門：方正证券将挑起证券板块多头大旗！,10812,11,2016-12-15 09:19:32,0.7624077273448976
方正证券 这周看你怎么玩。物极必反，带血筹码,3860,3,2016-12-19 19:45:58,0.9264705957986215
《炒股日记》（12月16日，星期五）,8943,10,2016-12-17 16:47:55,0.0076035048454600185
方正证券：10送20将是大概率吗？,25447,15,2016-12-13 11:12:08,0.2174096899164193
这个星期主力在60日线上方吸筹，下个星期即将拉,24030,40,2016-12-10 07:09:23,0.022719852744398805
《炒股日记》（12月13日，星期二）,10617,40,2016-12-13 15:34:00,0.009699142235351066
《炒股日记》（12月12日，星期一）,9972,15,2016-12-12 16:42:20,0.031204552915802708
《炒股日记》（12月9日，星期五）,8897,12,2016-12-09 16:37:04,0.009146092187704347
《炒股日记》（12月2日，星期五）,16534,40,2016-12-02 16:11:08,0.00950204242154129
8.55成本，被套5个多点，谁还比我惨？！唉，不,21998,59,2016-12-07 16:29:55,0.16066595985003296
苦笑着说：怎么看,3211,0,2016-07-04 21:22:01,0.6892712380584488
601901:方正证券2016年11月财务数据简报,59531,42,2016-12-06 18:40:18,0.19919212408869713
满空大师門：和尚只说一遍！放利空是为了洗盘！,11829,5,2016-12-07 19:04:44,0.8225576227690545
方正11月亏损-8,255.24  明日低开暴跌！,19004,19,2016-12-06 19:21:04,0.16693544510848002
《炒股日记》（12月6日，星期二）,8299,15,2016-12-06 15:48:24,0.00899599980521626
深港通是大利空！开通后券商股暴跌！,35608,50,2016-11-23 11:58:11,0.09101347133069959
《炒股日记》（12月5日，星期一）,10404,34,2016-12-05 18:57:44,0.05273636703378004
12.5日方正预测：高开低走，午后暴跌！,11281,18,2016-12-04 21:19:25,0.9950926441663802
明天砸穿20日线，后天暴跌！下周直奔7.9,10525,17,2016-11-30 19:44:59,0.004225663892058029
601901:方正证券关于与湖北高新投签署《战略合,51596,29,2016-12-02 19:36:31,0.606046278400974
热论：下周会不会跌到7.9？,14540,47,2016-11-30 11:46:41,0.12391561318497413
“明星研究所长”高利新任方正证券董事长,27981,12,2016-12-02 23:03:31,0.9504286500743767
方正证券未来大涨是一定的！,2600,22,2016-11-15 10:11:35,0.9502281175164665
合力做多证券股,16497,29,2016-11-14 20:14:58,0.7283494148694006
601901:方正证券第三届董事会第一次会议决议公,32098,9,2016-12-02 19:35:34,0.20880266504897582
（12月1日，星期四）《炒股日记》,12808,29,2016-12-01 15:55:59,0.003175397322102036
今日尾盘拉升，12.2日方正预测：低开，暴跌！,17388,43,2016-12-01 15:05:26,0.9620183915088308
烂股，有问题，全部清仓了,9220,24,2016-10-27 09:53:05,0.05165785126029421
明天继续下跌。而且又是阴跌。有叫板的吗。这股,12452,14,2016-11-02 22:56:59,0.16214738436220544
主力终于把券商股龙头做成券商股中的垃圾了。,7603,11,2016-11-30 10:16:12,0.028295342501815424
601901是深港通券商的龙头！朋后天一i定会站上5,14762,10,2016-11-30 19:29:14,0.024381803487141362
券商板块，谁是新龙头？,5078,14,2016-11-30 08:15:17,0.33103127378253316
方正证券技术形态已破位，暴跌即将到来！,14811,24,2016-10-15 22:25:03,0.9790378772370919
《炒股日记》（11月29日，星期二）,7497,13,2016-11-29 19:41:02,0.007250671642089701
预测调整已经11天了 如果明天第十二天不能收中,16346,10,2016-11-29 16:54:37,0.15372368836338213
《炒股日记》（11月28日，星期一）,10760,17,2016-11-28 15:29:01,0.0413539865732393
方正证券遭证监会罚没2359万元,20590,9,2016-11-28 21:09:43,0.5668037897844914
601901:方正证券关于收到中国证券监督管理委员,47524,27,2016-11-28 20:24:51,0.06083746998298323
深港通12.5日开通，方正下周一会不会涨停？,43881,97,2016-11-25 20:16:55,0.09952626293773903
方正证券：收到证监会《行政处罚决定书》,18430,4,2016-11-28 21:48:06,0.10251833338660732
目标,8890,10,2016-11-28 18:41:15,0.806451612903226
方正证券今日超大单流出排名第10名(11-28),12360,8,2016-11-28 16:10:55,0.2960404744602466
601901:方正证券2016年非公开发行证券公司短期,27111,7,2016-11-28 10:02:30,0.510306831240103
珍惜筹码，不要被忽悠。都说见光死，他是想接你,11332,10,2016-11-27 21:02:31,0.1333096780454227
大盘及方正短期走势简要分析,19022,20,2016-11-21 21:06:49,0.9889228075335391
读你千遍不厌倦---牛股难骑看盘。,9815,9,2016-11-27 10:40:24,0.7442043763818177
方正证券二十五以下不卖联盟请举手。,60723,160,2016-11-12 16:08:49,0.9105059838514648
天气冷，无聊出来做个调查，有多少是嘴里唱空，,13464,9,2016-11-26 14:31:37,0.11276982642041122
方正证券这艘巨轮就要起航。,49659,24,2016-11-11 08:27:49,0.615966772573935
方正证券就是券商板块中的一条巨龙。,27056,46,2016-11-11 08:28:46,0.9081272634238011
方正证券涨停板批发之日到了.,29665,47,2016-11-08 12:45:00,0.8344636761174585
方正证券分管研究副总裁高利首进董事会 业务重,19202,8,2016-11-24 23:33:45,0.2646508134607305
601901:方正证券2016年第二次临时股东大会决议,35299,6,2016-11-24 19:19:16,0.532587248217114
关于方正证券本周四，周五的预测 首先，大盘必,17426,16,2016-11-24 09:40:08,0.9738734632319058
上午卖出4000股方正证券后清仓该股。 方正建仓2,12903,18,2016-11-24 11:25:07,0.17089785742483088
下午会不会大跳水？明天会不会暴跌？,14870,25,2016-11-21 11:31:53,0.30971214734281993
《炒股日记》（11月23日，星期三）,14920,13,2016-11-23 15:43:47,0.006890772446277227
方正证券，通过证券板块来看，融资盘首选方正证,31684,18,2016-11-13 21:37:42,0.9930804874172634
目标,7193,8,2016-11-23 12:20:17,0.806451612903226
这股没戏,4827,10,2016-11-03 13:13:27,0.09093661119089869
601901:方正证券关于郑华先生任职第三届监事会,36800,8,2016-11-22 18:48:40,0.07790164790226128
《炒股日记》（11月22日，星期二）,12901,25,2016-11-22 16:03:29,0.01363917549953697
方正证券技术形态已破位，暴跌即将到来！,29504,56,2016-11-16 12:08:46,0.9790378772370919
终于解套了,你们玩吧,我先走一步!,9617,18,2016-11-22 11:48:46,0.5613582728500267
讨论帖：今天能否涨停。请大家踊跃跟帖发表意见,11813,11,2016-11-22 11:50:08,0.17921356516234854
9元04买的怎么弄@高手,8773,12,2016-11-22 12:18:03,0.3511592428100344
这一波行情以资源股为主。切忌买入金融股。都是,40838,12,2016-11-10 17:50:42,0.9566624102242763
耗！耗！耗到深港通公布之日！强庄奈我何？！,12219,20,2016-11-11 08:26:24,0.02619935039618182
我的《炒股日记》（11月21日，星期一）,9554,18,2016-11-21 16:03:40,0.027886732301515726
今天没有洗出去的都是钢铁战士[赞],9736,11,2016-11-14 14:59:43,0.8862678086175206
快到8.28了 啊 如果方正证券 打到 8.30 只要 有,9767,10,2016-11-21 16:58:08,0.6748312246866833
601901:方正证券2016年非公开发行证券公司短期,44415,13,2016-11-20 14:17:05,0.510306831240103
看了几个帖子一冲动8.9满仓了，未来会怎样啊,17302,26,2016-11-15 10:21:01,0.6708948320492325
年末小结：今年盈利6万1。 截至11.18（星期五）,10722,10,2016-11-20 10:50:17,0.05027276129307845
全体股民集体退出中国股市！,3893,3,2016-11-21 14:36:14,0.994993124538143
方正证券完成首期非公开发行短期公司债发行,23750,8,2016-11-20 16:49:42,0.8310496691363457
谁知道去年底券商股起的行情是因为什么原因,14177,11,2016-11-18 21:59:34,0.8212152608322246
我是不是中新股了？第一次,14716,15,2016-11-18 17:35:56,0.5143783286088806
《炒股日记》（11月17日，星期四）,17981,38,2016-11-17 15:46:13,0.005270628834453728
方正证券成为下一个妖股的原因是：券商+低价绩,16439,6,2016-11-13 16:29:57,0.2672362667646371
方正证券操作策略：买买买！,8789,23,2016-11-17 15:20:53,0.7642426820620438
早上跌破5日线，下午跌破10日线！下午暴跌！,6980,20,2016-11-17 10:00:14,0.002372764758373447
方正、民族获深港通交易权抢占高点，特大利好！,28866,32,2016-11-11 16:11:00,0.8695976802518749
今流出那么多资金,2937,16,2016-11-15 10:10:50,0.8888734008690908
11月份方正证券必须是板块里最快的翻倍龙头!,71425,131,2016-11-03 17:19:42,0.2888546796250281
龙头要启动,5762,10,2016-11-17 09:55:11,0.13097445188518375
方正证券(601901)融资融券信息(11-16),7271,4,2016-11-17 07:47:51,0.8233030596223522
方证证券深港通开通券商受益股暴涨的领头羊，目,21496,28,2016-11-11 18:58:16,0.04470234058214506
《炒股日记》（11月15日，星期二） 一、南方传,10424,11,2016-11-15 20:04:22,0.01407088231894571
601901:方正证券2016年第二次临时股东大会会议,47010,17,2016-11-15 19:04:18,0.3629430421468175
方正证券今日超大单流出排名第5名(11-16),13741,4,2016-11-16 16:05:31,0.3962427363533616
破位走势，止损出局！,7071,12,2016-11-16 12:30:15,0.5202753532835375
方正证券发行国内首单服务境外上市企业商供应链,22625,14,2016-11-16 10:52:00,0.41683767707571995
成功预言8.73 抄底-收盘8.86收盘,9841,5,2016-11-16 15:31:07,0.867343733175715
K线玄机：方正昨天今天明天会连续3天收量缩阴线,9497,9,2016-11-16 10:28:57,0.8832578481735488
下午回抽一点收盘在8.86 明天继续调整等5日均线,9356,10,2016-11-16 13:32:16,0.05794615887626198
今日次新股下跌，创业板回调，明天会不会是大盘,4315,0,2016-11-16 15:13:15,0.46659266107465136
相信庄家的实力,7099,16,2016-10-31 13:43:35,0.8437938897592073
第一贱货券商股就是方正,6909,9,2016-10-27 14:59:31,0.13964731091813987
牛不牛看劵商，满仓方正，走起,5431,3,2016-11-07 14:54:53,0.32270499912070916
随你怎么砸 成交量是不会骗人的,5604,10,2016-11-16 13:45:21,0.016073722184908323
这是个有问题的股票。二股东在逃。很多问题不清,13624,34,2016-10-11 10:55:54,0.8456679048369078
方正证券公告称收到湖南证监局警示函,11963,5,2016-10-25 11:20:15,0.439710314928625
方正证券收到湖南证监局警示函,23114,12,2016-10-24 20:40:57,0.5994167268551865
重大利空，明日跌停！,9890,12,2016-10-24 20:27:59,0.2997965659594456
反复确认8.94 那么第一目标8.94X2 = 17.88,12256,17,2016-11-15 14:40:44,0.5692525237270256
《炒股日记》（11月14日，星期一）,11898,22,2016-11-14 15:27:17,0.041273891327531675
方正证券，明日走势预测，100%胜算，不服来喷,16051,8,2016-11-14 21:55:42,0.5350943807201917
2016年股市，即将结束了，我问了很多朋友今年赚,5199,1,2016-11-15 15:24:40,0.9351718500950229
首批开通深港通下港股通业务交易权限的参与人务,4425,1,2016-11-15 15:58:49,0.0731106156931014
拉券商阻力最小，资金号召力最强，深港通开通前,6885,8,2016-11-15 17:08:36,0.9800778281234906
方正证券再起风波，这样的变动真是出乎意料,12208,26,2016-11-14 19:11:21,0.9014263590708929
尾盘8.94 忍痛割肉 迅速杀入酒鬼酒 券商盘子大,6038,7,2016-11-15 15:15:57,0.0016122743767582604
10月主办券商执业评价结果：方正证券第一银泰等,4275,27,2016-11-15 13:01:53,0.23940167319498928
说了空板就抢，小挣啦*^O^*，明天不拉跑←_←,1333,12,2016-11-14 15:36:26,0.195236468027431
方正证券今天有点矬。。。[微笑],2793,22,2016-11-14 16:31:41,0.6457074626009358
昨天尾盘收盘前拉盘,加上资金流出巨大,今天下跌,2985,15,2016-11-15 09:37:25,0.48420433910947425
今天才是显示龙头地位气质！！！的关键节点！随,2850,17,2016-11-15 09:57:51,0.1346045085211276
方正证券股券商龙头股，随着深港通开通在即，券,3701,20,2016-11-15 09:21:21,0.003554396154160311
怎样区分反弹和反转,2348,37,2016-11-15 09:24:35,0.4445723407966624
不要怂，就是干,2551,5,2016-11-14 16:59:15,0.2328180848821818
太平洋复权后9.53元居然比方正贵了2元.,19313,66,2016-11-04 13:05:05,0.13308519017008424
明天涨停,3108,3,2016-11-14 21:20:16,0.36570753920263743
【讨论】券商再度强势拉升 现在还能上车吗？,74790,23,2016-11-14 10:35:02,0.5508379049491149
方正证券今日超大单流出排名第10名(11-14),23427,8,2016-11-14 16:03:50,0.2960404744602466
广广清仓后出利好。 后悔么？,6015,3,2016-11-14 20:29:55,0.13554881441347577
jeeptutu 19小时前 方正证券第二大股东18亿股遭,21746,38,2016-11-11 14:03:57,0.22872773511472277
还有三个以上涨停，大家稍安勿躁！,18594,22,2016-11-11 14:24:04,0.2525743830181779
主升浪开板就抢，撑死胆大的，晕死逃跑的，气死,7156,5,2016-11-13 13:17:25,0.009517817982791943
套了半年解套，一时冲动，涨停板卖出方正,14554,15,2016-11-12 15:04:08,0.9818873672572362
方正证券今日超大单流入排名第1名(11-11),41713,21,2016-11-11 16:02:55,0.6002558698192436
期货绝杀，券商面临深度调整，方正主力错判市场,16739,19,2016-11-13 09:19:22,0.9155750005477509
方正在此位置应该再拉一个涨停板，否则大量散户,20520,45,2016-11-12 11:32:15,0.7865624258954025
深港通对冲,6373,3,2016-06-25 09:15:27,0.33942130783111824
下周一抢盘！,9737,8,2016-11-11 19:21:35,0.4737672181921908
《炒股日记》（11月11日，星期五）,12002,36,2016-11-11 16:02:21,0.007299922074352705
华山一条路，现在只有先拉三个板，否则散户大量,9890,9,2016-11-12 19:09:37,0.5093576344527597
卖了，对不对？,9466,20,2016-11-11 13:29:19,0.2521845062101956
方正证券是优质低价券商股，具有龙头风范。前段,10208,5,2016-11-11 17:06:01,0.463881883020819
今天必补缺口，有人来叫板吗,6596,10,2016-11-11 08:54:29,0.6938369508738012
下单发货不给你花一年就回家没呢,2758,39,2015-12-21 13:06:39,0.22526849850620545
2016年3月12日起我将坚定看多中国股市慢牛行情,22402,47,2016-03-12 19:09:38,0.9577031430670963
正式 全部 踏空 7.28最后一半 也丢了 涨是恨 跌,5903,11,2016-11-11 13:58:08,0.39887152368065304
【热点直击】深港通即将开通券商股盘中直线拉升,46136,6,2016-11-11 13:24:24,0.19170717112513846
《炒股日记》（11月10日，星期四）,9348,39,2016-11-10 15:53:46,0.003948055764635527
水电费和公司的股份大概,3111,27,2016-11-11 21:09:59,0.5347819770060269
7点83进了1200万等涨,4873,12,2016-11-11 11:57:27,0.4692302381055308
换成长江证券涨得快一些，不知自己做得对不对，,4101,7,2016-11-10 16:08:37,0.8407554336174518
全仓方正证券,堂堂正正做人.,14243,41,2016-10-28 10:24:28,0.33843750498100433
假设下午盘7.79卖出 那么 4分钱接回就是7.75  7,3157,4,2016-11-10 14:13:21,0.032982779264994266
《炒股日记》（11月9日，星期三）   一、南方传,5930,7,2016-11-09 18:28:38,0.007620073231638158
601901:方正证券独立董事提名人声明(政泉控股),20402,7,2016-11-07 18:42:02,0.3186442797170598
难道真的 是见顶了  拉高出货 进入 2头缩 下跌,4502,13,2016-11-08 15:30:10,0.680063665492735
谢天谢地终于清仓，亏的一塌糊涂，垃级！,5325,7,2016-10-28 10:32:06,0.032644629235798694
到现在你们还在抱有侥幸心态等方正崛起，此股有,9504,15,2016-11-04 17:18:54,0.9702057029542172
《炒股日记》（11月3日，星期四）   一、南方传,20035,79,2016-11-03 16:25:07,0.007693902217768334
601901:方正证券关于公司及民族证券获准开通深,49041,17,2016-11-08 18:21:36,0.7963274529712949
601901:方正证券董事会审计委员会工作细则,11440,4,2016-11-07 18:42:02,0.7036810937947877
有人看K线图说方正证券爆发，翻倍，主力会说这,8721,12,2016-11-05 23:05:30,0.35031144506199285
深港通业务11月5至6日全网测试 11-01 10:06  来,4384,4,2016-11-01 10:29:37,0.04670435203976908
