标题,帖子数,日期,情感
华泰明天在不涨，月季线死叉，三个月翻不了身。,5663,11,2016-09-22 18:58:45,0.08712518755752752
601688:华泰证券关于行使“14华泰04”次级债券,15235,5,2016-09-21 16:20:04,0.0632763518998416
601688:华泰证券非公开发行2014年第二期次级债,14944,3,2016-09-21 16:16:18,0.1654762535077281
[爱心]1[爱心]华泰证券第一梯队大券商绩优成长,5906,26,2016-08-30 13:20:31,0.9994458213901466
“万三”佣金变“千三” 股民告华泰证券要回26,45973,278,2015-12-06 09:10:03,0.37826764224016496
华泰证券学会止损！,11000,33,2016-01-25 09:37:02,0.7160524771211794
【热议】华泰证券新政血洗证券营销人员，此事你,7894,10,2016-07-05 14:06:31,0.01571916823257291
华泰证券回应“变相裁员”争议：经纪业务转型需,15578,15,2016-08-31 09:53:45,0.17273485359618723
对自己员工都不好.何况我们小散,7138,24,2016-08-30 16:03:11,0.14602453899396795
业绩萎靡拖累券商股表现 华泰证券领跌,14401,4,2016-09-13 10:33:39,0.26216692990886004
和华泰证券比较,南京银行股价最少20元才合理,14557,18,2016-06-29 16:02:36,0.307147518067983
下一个十倍飚涨股，就是唯一股改钉子户首创证券,58469,131,2016-05-13 14:05:36,0.07578969819012993
证券周一护盘，表演的时刻到了,8810,10,2016-09-10 04:47:27,0.6171991925602444
华泰证券0906,6852,56,2016-09-06 09:14:52,0.28526025869428506
华泰证券(601688)融资融券信息(09-07),3646,5,2016-09-08 07:45:54,0.6473208510743051
华泰证券(601688)大宗交易数据一览(04-22),37015,30,2016-04-22 18:46:12,0.1256798666749258
华泰证券(601688)大宗交易数据一览(06-03),41001,34,2016-06-03 18:32:28,0.1256798666749258
双杰电气+恒信移动+华泰证券,5214,4,2016-09-02 22:02:59,0.5152044213508752
华泰证券新政血洗证券营销人员 员工称卸磨杀驴,32687,119,2016-07-05 08:09:45,0.048796401007479395
华泰证券发布严苛薪酬制度 员工上街集体请愿,27976,45,2016-08-29 20:13:17,0.6344572529662064
601688华泰证券与002560通达股份相比谁最大潜力,133704,341,2015-11-06 10:41:17,0.9250955917606375
半年报点评：上半年净利润28亿，收购ASSETMARK,23051,3,2016-08-29 16:27:56,0.8353890735829688
≈2中签者团结一致，一字天梯漫步云端吧。,12248,102,2016-08-13 12:06:52,0.7063859571542509
华泰证券上半年净利润28.4亿同比下降57%,23777,28,2016-08-19 17:09:25,0.31859751389163204
沪指小幅收涨 煤炭股强势领涨,1030173,422,2016-01-25 14:59:33,0.19536798969902247
601688:华泰证券2016年半年度报告摘要,38190,9,2016-08-19 16:41:52,0.5163392442600864
华泰证券今日超大单流出排名第3名(08-18),11377,4,2016-08-18 16:10:05,0.16302037567686434
601688:华泰证券关于行使“14华泰04”次级债券,21578,10,2016-08-18 16:12:16,0.0632763518998416
卖在最低点，谁懂我的痛,5132,8,2016-08-18 14:35:32,0.7140489576226166
华泰证券今日超大单流出排名第15名(08-16),9476,9,2016-08-16 16:07:52,0.15534794051357814
601688:华泰证券关于行使“14华泰04”次级债券,20538,6,2016-08-15 16:20:21,0.0632763518998416
【热点追踪】深港通箭在弦上 券商板块走强,28807,10,2016-08-15 10:35:20,0.9652779401136715
今天持有华泰证券涨停价买入的朋友短线要被套了,7591,16,2016-08-15 13:32:34,0.6199443038281415
601688:华泰证券关于江苏省苏豪控股集团有限公,20499,28,2015-12-02 19:27:47,0.10206004696293858
这样的分红还有意义吗？,10417,10,2016-08-05 10:57:12,0.6327335247309714
七星耀日,24285,33,2016-07-20 15:56:51,0.7297953905324696
深度报告：收购AssetMark财富管理再下一城,15557,11,2016-04-28 07:21:18,0.987479535353057
生猪平均利润涨至1000元 消费者无奈买“次等肉,11528,71,2016-04-25 01:45:54,0.09650577204889599
9大券商16亿炒房 除华泰证券还在买入外竟然都在,60223,63,2016-04-23 21:40:51,0.013755086814599693
华泰证券这几天走势怪异的，不断的大资金流入。,16894,20,2016-04-23 09:18:30,0.7787252729421125
证监会修订券商风控指标 券商板块迎来利好,772130,439,2016-04-11 03:36:43,0.9350108239860763
机构上调33股评级 上海电力目标涨幅78.72%,22052,9,2016-04-14 09:26:57,0.27794702108781133
铁矿石大涨 分析师表示不服：不可能持续,29504,54,2016-03-08 14:56:44,0.13082148004363348
大宗交易溢价成交激增 计算机传媒板块受追捧,63746,26,2016-04-20 05:20:27,0.45431798994320394
华泰证券：白银行情将超黄金 关注三股,46774,11,2016-04-20 09:43:27,0.5203691434366143
但愿华泰高管这次有眼力,17499,31,2016-03-23 07:08:17,0.8597363934172553
2015年报点评：利润大增，借互联网高效获客 充,33725,7,2016-04-13 08:43:47,0.8858100301959522
国内经济企稳迹象再显 华泰：长牛开始6月后会加,15933,66,2016-04-13 05:11:56,0.24600980114672344
明天刷屏的将是这一重要数据 完胜科比退役,18501,40,2016-04-14 21:57:45,0.22161041972312867
机构上调34股评级 上海电力目标涨幅82.61%,26752,10,2016-04-13 09:47:13,0.2354459150111794
敢死队天天抓涨停？四大知名营业部手法曝光,33796,39,2016-04-02 19:25:49,0.9320937423455938
601688:华泰证券第三届董事会第三十次会议决议,20375,7,2016-04-12 08:16:37,0.04612049706640675
601688:华泰证券2016年3月份经营情况主要财务信,40507,14,2016-04-11 21:52:51,0.21389069579398046
601688:华泰证券关于HuataiInternationalFinanc,29527,8,2016-04-12 08:17:17,0.2643376295351306
华泰罗毅：现在长牛已经开始 大金融崛起正当时,119754,252,2016-04-11 09:09:33,0.9974106663550746
华泰证券拟7.8亿美元收购AssetMark,11896,7,2016-04-12 09:05:21,0.7390915650598259
华泰证券将收购美国资产管理软件开发商AssetMar,5303,8,2016-04-12 08:36:58,0.9641898010845974
华泰罗毅：数以万亿计的房产沉淀资金或转向股市,8139,25,2016-04-10 21:40:00,0.9370217859378923
东方财富·中国最佳分析师榜单揭晓 (2016年第一,26952,85,2016-04-08 18:48:43,0.9487047628650412
华泰证券：中国在去杠杆？还是在加杠杆？,24772,52,2016-04-08 14:28:31,0.4177127012069419
两融业务风控指标渐宽松 释放积极“看多”信号,11782,39,2016-04-07 01:00:58,0.9907863447153595
游资争雄龙虎榜 四大知名营业部手法曝光,102583,57,2016-04-02 04:14:57,0.9455351472787653
3月主力玩转题材股  七家游资追涨停全中,90298,38,2016-04-02 02:28:43,0.5632459269291712
601688:华泰证券关于杨雄胜独立非执行董事任职,21769,5,2016-04-06 19:04:55,0.5440975607723282
资金青睐外管局概念 新能源汽车反复活跃,72828,15,2016-04-06 01:34:47,0.9691069157274509
坚定互联网战略 经纪业务龙头巩固,30291,7,2016-04-05 18:05:53,0.9723115318139656
劫后大行情露出端倪 新老韭菜再次冒头进场,12161,16,2016-04-01 03:17:16,0.9190063614494394
多政策同发力 大金融前景红,103211,29,2016-03-28 08:29:19,0.9499114770173273
601688:华泰证券2015年年报,45623,13,2016-03-29 21:32:29,0.11965099711280336
601688:华泰证券2015年年报摘要,34733,11,2016-03-29 21:32:30,0.26851802166550187
10派5元，大家认为明天怎么走？,10349,18,2016-03-29 21:36:41,0.1756572150119644
职业股民感悟，活着最重要。,5876,34,2015-12-24 09:40:59,0.994411902887936
601688:华泰证券关于行使“15华泰02”次级债券,23210,4,2016-03-28 17:07:02,0.0632763518998416
华泰证券涨停又打开，打开又涨停，能不能介入？,28682,304,2016-03-21 19:17:02,0.17509843801049363
601688:华泰证券关于公司监事董军政辞职的公告,24910,6,2016-03-25 16:46:29,0.060860833328637454
601688:华泰证券关于行使“15华泰02”次级债券,26845,5,2016-03-24 15:52:26,0.0632763518998416
关注603002。,3756,4,2016-03-21 13:19:11,0.7955253114026908
华泰证券今日整体走强,3692,18,2016-03-21 19:26:38,0.9576665867655592
华泰证券：市场春雷响 券商股含苞待放（附股）,13754,34,2016-03-20 16:54:34,0.014558210445412834
人机大战引爆智能机器行情 游资疯狂扫货9股,135195,47,2016-03-19 00:55:49,0.863902911088204
罗毅：卖高估三套房 买金融蓝筹股,12909,22,2016-03-18 13:53:30,0.9841664230340131
华泰证券今日超大单流出排名第8名(03-17),11504,9,2016-03-17 16:14:39,0.2019011289164977
新能源汽车迎来布局良机 推荐7股,78539,16,2016-03-17 08:26:24,0.0068275686962459
华泰证券：卖掉深圳房子去炒股！你跟不跟？,105794,334,2016-03-14 16:06:07,0.009079997855099387
华泰证券(601688)融资融券信息(03-16),4135,6,2016-03-17 07:46:14,0.6473208510743051
“超级周末”吹响多头号角 320亿抄底资金买了啥,113119,25,2016-03-14 22:14:47,0.8571198699314324
一根阳线改变信仰？华泰喊你卖掉深圳房子去炒股,15808,16,2016-03-14 22:32:51,0.5520210967866632
今天尾盘这个走势，明显是主力提前知道“要删除,15051,6,2016-03-15 16:44:14,0.015346095400227022
华泰罗毅：大金融要配置到30%,34069,13,2016-03-14 10:45:25,0.9739803389376912
收盘了，放松下。故事中的智慧,8600,38,2016-03-14 17:13:07,0.9920384960440329
446家公司业绩实现“三连增” 七大行业景气度高,53706,14,2016-03-11 01:50:53,0.9356094185984581
360私有化最后冲刺 最快三个月内退市,20316,18,2016-03-09 03:12:35,0.10144465134918523
实践证明市值配售新股是券商的大利空！打新资金,17191,45,2015-11-08 08:38:09,0.9805326237746389
江苏银行一枝独秀7家银行通过IPO发审会2016年01,39569,46,2016-01-27 10:49:25,0.2706092433977749
证监会三条主线清理整顿 处罚清单强势披露监管,12121,887,2015-09-15 04:13:45,0.17628600911522574
1月券商业绩跌惨了2月涨嗨了 招商与申万宏源增,121027,87,2016-03-04 18:32:32,0.08010437467339315
601688:华泰证券2016年2月份经营情况主要财务信,57392,11,2016-03-04 16:32:04,0.1735763532079012
央行证监会多利好齐发 两会行情哪一概念将会中,191210,46,2016-02-26 15:42:54,0.9681411806089892
别坐电梯，该抛出了！广发A股价已超H股价40%左,23061,78,2015-09-22 22:35:03,0.9207759241381931
两会召开在即 关注新兴产业和军工,163450,27,2016-02-16 03:11:41,0.9190694368230335
A股跌破2500点概率小 长慢牛已开始孕育,54941,106,2016-02-29 19:14:34,0.07383729397169403
抛！！！经济每况愈下，银行和券商离倒闭潮不远,12289,57,2015-08-26 13:00:27,0.6925122299790811
601688:华泰证券关于召开2016年第一次临时股东,40168,8,2016-02-29 16:49:01,0.15923327088221662
->T+0与注册制预期>>证券板块有实力有钱大券商,20821,42,2016-02-03 06:20:42,0.12389082852219346
A股进入“酝酿期”静待“两会” 机构圈定股市投,93387,21,2016-02-24 00:42:25,0.6248156502682324
A股走向“两会时间” 基金等机构加仓抢反弹,49095,18,2016-02-23 07:11:23,0.9276051209304534
2月来有20家公司受处分,61979,12,2016-02-20 02:49:07,0.13474649669793026
市场站上2900点 四特点揭市场新变局,42766,17,2016-02-23 07:00:20,0.5404682596375066
华泰证券屡上监管“黑名单” 三年内五次接罚单,6120,26,2015-09-17 11:02:28,0.09949750564765825
刘士余履新首日涨60余点 三理由力挺反弹不会一,28829,10,2016-02-22 22:17:54,0.656363190259318
曙光初现！大金融大波动大改革,110419,31,2016-02-13 15:43:12,0.999925864073636
华泰证券是个好公司，大家伙儿要多捧场！,15928,23,2016-02-07 18:47:35,0.2757884164775789
互联网金融的开拓者，并购业务的金字招牌,49677,8,2016-02-01 13:57:56,0.9856677566543203
华泰证券违规“性质恶劣情节严重” 五月两遭监,72444,59,2016-02-08 04:39:26,0.02779931690095938
华泰证券香港H股06886HTSC今天上午逆势暴涨4%左,24354,15,2016-02-12 12:26:39,0.23752368225846088
两公司股东违规减持 上交所公开谴责,42309,27,2016-02-06 01:37:35,0.02203593771114587
有色金属连续出牛股 8亿主力资金抢“红包”,161526,40,2016-02-05 23:11:18,0.9078179573583772
华泰证券违规性质恶劣情节严重 五月两遭监管通,66559,71,2016-02-07 07:54:10,0.0891841104996679
【年鉴】华泰证券热点事件 热门人物大回看,100496,15,2016-02-05 15:38:35,0.9241887588165123
上交所公开谴责华泰证券股东与皖江物流时任监事,22185,7,2016-02-06 04:20:11,0.033724972208584614
+华泰证券:经纪业务地位巩固,业务协同转型财富,10976,11,2016-02-03 21:45:06,0.35783369232102125
#-#净资产11元公积金6.5元现金流19.5绩优成长互,46425,273,2015-09-07 18:56:05,0.8908426632130145
“沪伦通”翻开资本账户开放新篇章 大金融价值,35210,96,2015-09-22 10:47:15,0.9980824747377929
//注册制券商投行暴发-成长 金融改革,28422,61,2015-12-10 05:40:43,0.999167512728353
‖+‖券商业务的成长国务院敲定资本市场五大任,21975,45,2015-12-24 21:19:09,0.9985901595616451
¥→中央经济工作会议肯定了证券业的重要性及其,22974,54,2015-12-24 07:41:42,0.06479032438759813
↗券商霸王餐2↗国务院进一步提高直接融资比重 ,16008,29,2015-12-26 21:19:32,0.9860278093392068
>>>注册制：证券板块有实力有钱大券商爆涨，长,20542,32,2015-12-27 21:17:34,0.3465978311815914
屮何惧？左手拿着好股得分红，右手市值摇新得补,20691,44,2015-12-13 21:01:56,0.02333679532870725
～'～别把金子当废铁卖了因为迟早要发光的,39562,113,2015-09-20 06:29:02,0.32232638893310783
~~买未来~~,15965,17,2015-12-31 06:09:23,0.9369170201827763
≡→券商持股银行股权布局混业经营 华泰证券入,29508,36,2015-12-25 05:22:04,0.025450060778982264
≥江苏省农村信用社联合社将携手华泰证券推出乡,20869,30,2015-12-22 06:16:57,0.8897143286777467
｛焦点｝华泰证券互联网证券占有率第一股价严重,33728,85,2015-11-25 21:16:18,0.9335611951285487
==利好有钱的大券商~有钱就是爷，小券商没钱就,27372,69,2015-11-25 21:18:01,0.2502594411435223
|≡|不理行业大小题材，只买低估股，你就是我之,14596,25,2015-12-22 22:15:56,0.32204387431604375
≧审批制下的“估值泡沫”即将破灭，市场回归价,21746,38,2015-12-10 21:18:01,0.9987462240800433
12亿元京东白条二期ABS产品将挂牌深交所,23082,42,2015-12-07 00:27:33,0.5569328369109118
>->价值投资的芳香，需要时间来沉淀。寻找价值,55559,300,2015-09-04 05:51:37,0.9792583354056985
屮屮券商是开场子的，只买大券商~市场是有融资,24951,47,2015-11-19 06:23:31,0.30409873269055443
(^_^) 从华泰证券的发展趋势看~,32525,103,2015-09-04 05:58:18,0.7580466822692926
++华泰小流通盘做的是大券商业务股价严重低估,34936,116,2015-11-04 21:52:41,0.5079793569188574
～≥江苏国企改革,一图理顺金融国改三路径,31128,75,2015-10-30 06:12:17,0.9035200647577291
-11月中国将加入SDR，外国资本将大举进入中国资,35087,121,2015-11-01 21:51:21,0.9860600651893596
-*-向银行发放券商牌照的消息对券商股是超级大,20955,30,2015-12-24 08:15:02,0.0310287229426649
#海通是证金持股那华泰广发方正等4家券商罚完款,41014,116,2015-09-23 20:08:51,0.00542148918121832
<<沪伦通》人民币跨境支付，印钞机开始不停运作,33988,112,2015-10-15 20:49:05,0.08241165156371733
屮屮券商互联网金融开始进入品牌时代，一个时代,28496,77,2015-10-25 05:53:23,0.9995761684127114
€公司有钱就是爷别人就得给哥舔脚丫子[大笑]那,26755,64,2015-10-24 10:10:20,0.6639602310825262
→_→十三五规划建议：推进股票和债券发行交易,25990,80,2015-11-03 22:12:24,0.4658046316723139
｛s｝特力A创业板中小板靠讲故事洗脑忽悠骗钱的,24408,58,2015-11-02 05:34:28,0.00882273141988632
→s→证监会一枪爆头垃圾股000025特力A操纵者被,30860,73,2015-10-24 10:26:53,0.0958222482604677
&#,25750,60,2015-10-28 05:29:10,0.5
7TMT企业集体挂牌 华泰大投行发力新三板,34108,19,2015-12-17 17:21:59,0.92606681223864
『真理』大券商有钱有实力，各项业务资源都垄断,3177,18,2015-12-23 22:17:37,0.9960515587524884
吴万善辞别华泰证券董事长 履新江苏农联社,20974,5,2015-12-23 10:28:01,0.8938723375092967
券商的霸王餐证监会叫停PE挂牌新三板今天券商统,8774,15,2015-12-23 06:19:02,0.018239264598501448
华泰证券(601688)融资融券信息(12-22),14906,4,2015-12-23 07:38:48,0.6473208510743051
万科暴涨 华泰大发！,17659,28,2015-12-17 15:51:49,0.3389943884818546
挥别华泰证券 金融家吴万善履新,25774,5,2015-12-22 02:19:25,0.27066936672024533
601688:华泰证券关于公司独立非执行董事陈志斌,25684,11,2015-12-21 16:35:51,0.6359372685217566
吴万善辞华泰证券董事长 因工作变动辞职,96945,12,2015-12-20 05:31:55,0.44730403042834044
华泰证券董事长吴万善因工作变动辞职,34411,7,2015-12-18 22:48:36,0.2495919553397945
华泰证券：吴万善辞任公司董事长,34439,24,2015-12-18 16:42:17,0.7676966432337883
京东白条ABS正式在深交所挂牌交易,22624,53,2015-10-28 14:09:05,0.24216195423039488
601688:华泰证券关于吴万善先生辞任公司董事长,28723,11,2015-12-18 16:25:11,0.7484425404712894
美加息靴子高悬A股上空：资金面横添变数 两板块,128494,65,2015-12-16 11:07:11,0.9672102094209915
一商12月13日再为投行股正名在两篇公道话之后,5474,6,2015-12-13 11:22:45,0.5707159011663507
“互联网 ”三年规划印发 逾42亿元追捧13股,87083,17,2015-12-15 01:11:19,0.11255740954194171
华泰证券今日超大单流入排名第14名(12-14),17991,2,2015-12-14 16:06:01,0.444341870973749
今日28股获券商买入评级 中恒电气空间最大,12051,7,2015-12-14 12:49:27,0.8975088527306639
华泰证券：2016年关注成长与改革两大主线,15324,9,2015-12-13 09:03:59,0.997067217898132
r∩m 华泰持有的2.31亿股 万科出公告了，股东抢,8036,13,2015-12-06 22:10:28,0.1227468841392012
_~_华泰资管联手京东 推首单互联网+消费金融ABS,24818,81,2015-09-21 05:49:15,0.9112122798954628
女股民被多收26万佣金 “万三”变“千三”,5715,8,2015-12-08 11:36:55,0.815386182860771
601688:华泰证券关于涨乐财富通(手机客户端)下,16832,9,2015-12-06 14:27:31,0.10471986965947655
一：“老公，这几天你好厉害，怎么天天要那个？,37238,93,2015-12-03 21:09:11,0.6878481334941725
华泰证券涨乐财富通下载量超千万台,19634,8,2015-12-06 21:51:19,0.058012630355953054
华泰证券11月净利7亿元 环比增58%,4800,7,2015-12-04 22:58:50,0.19166327049125298
华泰证券11月净利润7.14亿环比增58%,5063,5,2015-12-04 18:20:31,0.19936460923049604
601688:华泰证券2015年11月份经营情况主要财务,7891,15,2015-12-04 17:57:55,0.14641513951743335
大盘如果继续上行 何时减仓？,40915,149,2015-11-09 14:10:47,0.45083447085425765
国金证券马鲲鹏：重申银行股年底行情发令枪响,7832,56,2015-12-02 15:51:59,0.14944440051351704
三大逻辑引爆银行股热情,4713,11,2015-12-02 11:18:59,0.43532053789397174
人民币纳入SDR万亿资金将入场 银行股重磅利好,19876,150,2015-12-01 11:43:39,0.5307392233928391
《2》华泰证券绩优成长有钱是互联网券商做的最,13836,40,2015-10-19 18:09:51,0.9948394198992474
多数投资者的失败，都源于过于敏感，过于勤奋了,3513,9,2015-11-28 00:12:37,0.8254990818525478
华泰证券的同仁，你将何去何从？？,10295,45,2015-11-18 22:51:57,0.1006391792277278
[献花]利好有钱的大券商~有钱就是爷，小券商没,5172,12,2015-11-11 20:28:35,0.4173212349752924
｛焦点｝华泰证券互联网证券占有率第一股价严重,6216,13,2015-11-11 20:49:08,0.9335611951285487
华泰证券发研报关于证金减持的内容引发轩然大波,73608,241,2015-11-21 16:11:12,0.2566422605147355
别闹，证金的确减持了部分个股！看下物产中大！,4156,16,2015-11-21 16:25:20,0.48813455169741793
华泰证券罗毅：30万亿资金即将入市 大金融还能,28806,528,2015-11-17 14:17:46,0.9972435821315329
尾盘再跳水：数说年线缠斗的N种结局,5228,59,2015-11-18 19:32:23,0.945163095683226
华泰证券这几天马上要涨起来！有顶就会挣大钱！,4528,37,2015-11-17 09:12:47,0.36898899898249016
大盘冲高回落或因主力洗盘吸筹,8404,153,2015-11-17 15:06:58,0.5157736882686155
“沪伦通”不会复制“沪港通” 可提前布局哪些,3178,9,2015-11-17 18:45:16,0.21899234310749216
华泰证券：关键时刻又见放水 央妈关怀无微不至,1880,41,2015-08-25 20:14:30,0.8014656044956675
两融新规利空吗？引导蓝筹切换正当时,6593,8,2015-11-16 11:07:13,0.931924881741894
601688:华泰证券非公开发行2014年第三期次级债,5671,7,2015-11-15 13:47:01,0.13511445317125403
徐翔被带走余波：“神逻辑”致徐翔概念股炒作重,30311,60,2015-11-14 04:24:57,0.03739303132908067
「~」江苏银行一上市，新股按市值配售华泰最受,10942,30,2015-11-07 01:37:19,0.322136689163265
互联网金融遭遇“资本寒冬” 风控已成生存之本,6795,10,2015-11-13 07:37:18,0.9920233782279757
机构上调19股评级 启明星辰目标涨幅17.53%,13753,6,2015-11-12 08:57:30,0.9119306398792555
消息：中利科技2.5亿元参股设立苏南互联网 进军,3350,6,2015-11-11 08:03:12,0.5615948499210726
后市最强热点必是次新股！,3823,34,2015-11-12 15:45:56,0.8149554999384243
券商自营盘加仓三成 234股新进堪比牛市拉升季,9004,14,2015-11-11 01:08:52,0.21369162230720262
华泰证券(601688)融资融券信息(11-09),2733,3,2015-11-10 08:10:39,0.6473208510743051
华泰证券今日超大单流出排名第14名(11-09),4869,5,2015-11-09 16:06:30,0.16660897574665268
券商三涨停根源水落石出,11469,243,2015-11-08 11:14:04,0.7884173717215479
券商这下发达了！ 证券公司满仓抄了个A股底，自,6776,9,2015-11-07 02:07:17,0.6866430075538452
机构上调27股评级 人福医药目标涨幅28.87%,13057,6,2015-11-07 12:09:35,0.8392920347099249
牛来了 中海网络科技，未来两百元牛股！大上海,7543,8,2015-10-28 21:20:58,0.9170485825366664
IPO重启股市最大的利好是华泰证券，作为 江苏银,6140,8,2015-11-06 20:56:06,0.7297819067825171
601688:华泰证券关于江苏省苏豪控股集团有限公,10890,27,2015-11-06 19:12:59,0.10206004696293858
机构上调29股评级 人福医药目标涨幅30.55%,7111,3,2015-11-06 10:30:50,0.8173982984798783
IPO重启乌龙背后：申报材料的箱子占半层楼 或刮,10046,200,2015-09-28 07:41:09,0.36832332961189795
今晚公司的公告就是垃圾欺骗散户，苏豪第一季度,3766,11,2015-11-06 20:06:00,0.017731211060470486
券商股再度走强 本轮立足主线地位！！！,3813,11,2015-11-06 15:35:59,0.775966674524476
华泰证券终于底部启动了,5453,17,2015-10-12 11:40:44,0.055464875997549234
我若渡你，你肯上船？,4609,23,2015-11-03 10:26:55,0.42447128972155024
又见一线游资藏身地：华泰厦门厦禾路营业部近日,18882,87,2015-11-03 22:22:24,0.6252596285950153
互联网巩固经纪业务，投行资管发展加码,4665,9,2015-11-03 11:29:58,0.9871470947768944
公司季报点评：互联网前瞻性强，经纪市占率保持,3898,5,2015-11-02 15:29:29,0.8282361972386768
‖+‖顾铭德：市场逐步恢复人气 高潮迟早会到来,9659,34,2015-09-13 05:46:55,0.9865928026294652
公告隐现重大利好 周一10股有望突破大涨,31203,22,2015-11-01 18:27:02,0.6824247782790415
601688:华泰证券2015年第三季度季报,10394,8,2015-10-30 16:58:39,0.5055103504279639
沪指大涨逾2% 收复3300点,883063,994,2015-10-15 15:00:22,0.24874595091573093
游资10月狙击战：申万上海东川路豪掷21亿居首,20497,126,2015-10-23 02:34:07,0.43281791957479443
通报15起罚没35亿 证监会加速严打违法违规,11417,85,2015-10-26 06:00:01,0.010556225304063527
双降 利率市场化 利好大金融！,10086,29,2015-10-24 10:19:46,0.9074900606107964
//中证协就报价系统质押式回购交易业务征求意见,5862,19,2015-10-14 20:35:46,0.046578915277018185
股灾后证监会态度正在转变：改革趋缓监管愈严,24222,1153,2015-09-28 05:13:05,0.9790539027995429
双十一未至主力先潜入 机构游资火拼电商概念,26475,57,2015-10-24 03:46:23,0.5432308588678891
机构首次关注股曝光 艾派克预期涨幅超50%,19539,7,2015-10-19 07:38:10,0.7444967825157115
无量上涨后周五谨防冲高回落,75758,110,2015-10-16 10:10:24,0.08670845829622986
估值洼地构筑安全边界 券商股期待再现彩虹,55596,7,2015-10-17 00:28:03,0.7414787178064385
官媒：“救市”变“治市” 证监会拿捏尺度获赞,38535,2064,2015-09-29 07:41:18,0.9932411160822212
华泰证券(601688)融资融券信息(10-15),2844,3,2015-10-16 08:06:41,0.6473208510743051
沪指大涨攻破3300点 游资击鼓传花妖股频出,7195,89,2015-10-15 09:37:51,0.9322772713685755
配资清理开出新罚单 3券商遭暂停开户或出自汇金,3340,25,2015-10-13 06:19:13,0.8176657900552824
华泰证券9月份净利环比降四成 东兴证券营收逆势,2404,20,2015-10-14 02:43:00,0.07386243010413762
601688:华泰证券2015年9月份经营情况主要财务信,2645,16,2015-10-13 16:17:17,0.1681173251005318
账户清理意在长远 券商股价值再现,1155,36,2015-09-18 09:00:28,0.7177411346489808
遭监管处罚后游资去哪儿？敢死队集体轻仓暂避风,4010,137,2015-09-21 21:53:06,0.7389634511466355
“930”大限逼近 证监会对配资八机构重罚8.4亿,6306,327,2015-09-14 06:09:45,0.7808862770720387
【讨论】未来华泰有破净的风险吗？,784,8,2015-09-28 14:30:04,0.9315630843382509
为证监会“救市”变“治市”点个赞,871,16,2015-09-29 10:25:51,0.7807800452563816
三券商停用第三方交易软件 或缘起风控缺失,8809,48,2015-09-27 10:44:28,0.0018669532913069276
场外配资大限将至 尚余三成账户待清理,3300,38,2015-09-28 01:46:53,0.8790998979109562
年内超三分之一上市券商受处罚 普遍担心扣分降,4650,17,2015-09-23 01:33:19,0.0012081556434641039
华泰证券暂停第三方下单服务 专家呼吁尽快出接,1422,11,2015-09-25 10:55:21,0.016117522577070442
证券业遭遇监管“强风”：逾三成上市券商被罚,2170,17,2015-09-23 20:52:11,0.6406913439863218
-）华泰没什么事了，罚俩钱完事了影响业绩不到,738,12,2015-09-11 20:16:40,0.08154354326753688
叶檀：清理配资“汤药”必须喝但别急着“一口闷,5661,156,2015-09-18 04:09:54,0.2137213416695779
违规配资界限不清 三信托公司与券商互撕,3234,248,2015-09-16 07:50:57,0.6028860041566946
四大利好力助股指绝地反击,1469,47,2015-09-16 15:05:51,0.6638176651396988
券商：账户清理没那么可怕 排险后一类股价值凸,2310,144,2015-09-15 14:02:50,0.025806647504109104
场外配资清理倒计时证监会：剩余账户持股市值18,1463,52,2015-09-15 04:27:44,0.8426376595378015
8月外汇占款刷新历史降幅 降准预期再次升温,992,15,2015-09-15 06:38:52,0.06057020024974813
9月14日股市早盘内参：周末这些利好值得留意,7717,280,2015-09-14 04:26:38,0.8467763282793811
配资清理蔓延：国信华宝上海等券商向信托发函,3427,149,2015-09-11 22:24:47,0.5908893179524424
8月28日：我想用客观来分析大盘会再次回调的原,2096,61,2015-08-28 23:42:38,0.3944977221969461
央行新招平滑资金面波动 证监会动真格开出大罚,14887,1081,2015-09-12 01:54:57,0.9362634479822075
晚间影响市场的重要政策消息速递(9/11),4690,87,2015-09-11 20:26:44,0.6471438665927038
证监会对配资八机构重罚8.4亿,1524,22,2015-09-14 10:51:26,0.6415519019097983
注意 千万不要再融资买股，庄查得到融资盘，融,940,18,2015-08-24 09:54:24,0.8549892434586629
华泰证券暂停同花顺等手机版下单服务,15812,49,2015-09-11 10:10:38,0.46845823969432066
华泰证券等五机构接入场外配资软件未尽责被处罚,1216,11,2015-09-13 06:12:44,0.008412204800705259
2万亿股权质押遇险 大股东自救临考,4715,35,2015-09-12 04:10:06,0.9919910233441135
8月20日：下一个时间窗口和之后的大盘方向。,2918,76,2015-08-20 22:05:51,0.21592736563498693
重塑A股游戏规则 配资清理再发酵：四券商罚金超,2347,63,2015-09-12 02:32:59,0.9316183064286693
外部接入信息系统整肃升级 华泰证券叫停第三方,3955,7,2015-09-12 03:04:00,0.04404477362935455
证监会处罚华泰证券等五家机构(新闻发布会及点,1422,9,2015-09-11 18:40:39,0.11494882844669518
券商贯彻监管拟关伞信接口 中融信托急函“诉苦,1752,35,2015-09-11 02:37:51,0.9757074996211136
华泰证券8月净利润环比减49%,1098,10,2015-09-08 09:16:05,0.15942223309818537
601688:华泰证券2015年8月份经营情况主要财务信,2034,24,2015-09-07 16:52:12,0.26111901268985693
