日期,日内波动率,上证日收益率,日收益率,简单情感指数,看涨,意见分散指数,影响力指数,总评论数,平均每篇的字数,发帖量,实际涨跌,涨跌幅,上证指数
2017-09-29,0,0,0,1,0.6931471805599453,1.0,1.791759469228055,3,40.0,1,2,0,0
2016-07-27,0.0014759432657399445,-0.019255266658719305,-0.0189388730941848,-2,-1.0986122886681098,1.0,-1.7366912210418488,537,1231.0,2,0,-1.88,-1.91
2017-07-31,0.0005579336853150139,0.006064738559100664,0.020875229128583483,-1,-0.6931471805599453,1.0,-1.6094379124341003,160,193.0,1,1,2.11,0.61
2017-06-29,3.1576837282663257e-05,0.004672038882317386,-0.0064308903302904025,1,0.6931471805599453,1.0,1.3862943611198906,44,140.0,1,0,-0.64,0.47
2017-07-04,7.786571655450542e-05,-0.004110554786029235,-0.012320484388040398,-1,-0.6931471805599453,1.0,-0.6931471805599453,42,129.0,1,0,-1.22,-0.41
2017-09-15,0,0,0,-1,-0.40546510810816444,0.057190958417936644,-0.763579669046492,56,676.6666666666666,3,2,0,0
2017-09-13,0,0,0,0,0.0,0.0,0.4658987909746108,144,333.5,2,2,0,0
2017-05-12,0.00011782969322010575,0.00716356657622197,0.001880288864852128,1,0.6931471805599453,1.0,0.6931471805599453,19,2608.0,1,1,0.19,0.72
2017-09-25,0,0,0,-1,-0.6931471805599453,1.0,-1.791759469228055,5,1413.0,1,2,0,0
2017-07-30,0,0,0,1,0.6931471805599453,1.0,0.6931471805599453,18,2593.0,1,2,0,0
2017-05-10,1.7537379565676664e-05,-0.009045733518730174,0.0,-2,-1.0986122886681098,1.0,-1.4794594090815798,58,517.5,2,2,0.00,-0.9
2017-07-09,0,0,0,1,0.6931471805599453,1.0,1.8718021769015913,82,605.0,1,2,0,0
2017-06-26,7.580247396375669e-05,0.008692677357703274,0.004651171175730659,1,0.6931471805599453,1.0,1.8718021769015913,52,549.0,1,1,0.47,0.87
2017-09-28,0,0,0,1,0.6931471805599453,1.0,0.6931471805599453,6,286.0,1,2,0,0
2017-05-27,0,0,0,0,0.0,0.0,1.2127951809963775,71,411.25,4,2,0,0
2017-09-11,0,0,0,1,0.6931471805599453,1.0,1.791759469228055,21,218.0,1,2,0,0
2017-09-14,0,0,0,-6,-1.9459101490553135,1.0,-0.6931471805599453,84,1105.5,6,2,0,0
2017-02-08,0.0002089365507087657,0.00439552801271647,0.021040752171600348,-1,-0.6931471805599453,1.0,-1.6094379124341003,20,565.0,1,1,2.13,0.44
2017-03-16,0.00018215079867289034,0.008349381141158718,0.018414538753239843,-1,-0.6931471805599453,1.0,-1.6094379124341003,24,464.0,1,1,1.86,0.84
2017-06-11,0,0,0,-1,-0.6931471805599453,1.0,-1.6094379124341003,18,581.0,1,2,0,0
2017-03-05,0,0,0,1,0.6931471805599453,1.0,1.6094379124341003,21,272.0,1,2,0,0
2017-04-22,0,0,0,-2,-1.0986122886681098,1.0,-1.3953234853158591,29,523.5,2,2,0,0
2017-04-08,0,0,0,1,0.6931471805599453,1.0,1.6094379124341003,39,638.0,1,2,0,0
2017-07-20,0.00011249175511617123,0.004286709138816172,-0.006607953560032018,1,0.6931471805599453,1.0,0.6931471805599453,37,145.0,1,0,-0.66,0.43
