标题,阅读,评论,字数,影响力,时间
万科A VS 中国建筑，中国建筑跌无可跌！,27641,35,204,3.0,2017-09-22 00:30:35
搞来搞去有什么好处？,5473,5,130,3.0,2017-09-26 14:32:26
[献花]周二收市谈中国建筑[献花] 今日缩量止跌,20614,8,243,4.0,2017-09-26 16:19:02
速度与时间 任何事物的成长都是呈螺旋型上升的,20699,12,387,3.5,2017-09-24 08:48:05
老朋友们: 中国建筑可开始吸筹啦！ [献花][献花,16881,17,166,4.0,2017-09-25 20:34:44
公司2017H1净利润YOY 12%，业绩增长稳定，新签,44975,11,1322,0.0,2017-08-24 16:15:19
中国建筑：前8个月新签合同额同比增长26%,41380,25,185,0.0,2017-09-18 19:01:33
2017H1业绩稳健提升，基建、地产及海外业务共同,35712,13,2200,0.0,2017-08-24 13:10:49
中海地产是中国建筑的全资子公司，地产十大品牌,17088,25,158,1.5,2017-09-15 11:09:37
说也奇怪，这中建一到北京阴天就涨,12275,29,137,0.0,2017-06-22 12:41:32
中国建筑获得189亿元重大项目,40658,23,197,0.0,2017-09-25 17:47:42
中国建筑：近期获得近190亿元重大项目,32096,27,253,0.0,2017-09-25 17:16:04
中国建筑上市以来净利润年年增长（8年10倍，从3,24802,38,260,0.0,2017-09-23 09:14:22
中国建筑(601668)融资融券信息(09-21),11624,3,538,0.0,2017-09-22 07:46:52
国家队淘金: 日线锅状，周线背离，月线低九,9757,5,1176,4.0,2017-08-28 10:33:34
没那么操蛋吧！你们自己看,16343,28,134,2.5,2017-09-05 15:07:51
中国建筑(601668)融资融券信息(09-18),7098,6,542,0.0,2017-09-19 07:55:04
中国建筑(601668)融资融券信息(09-22),13602,26,538,0.0,2017-09-23 07:47:53
中国建筑完美进入下跌通道下轨，估计7.80元左右,18219,12,131,3.0,2017-09-22 15:55:44
实战炒股口决： 十四工作线，来回做波段；突破,100100,104,753,4.0,2017-04-06 10:03:55
鱼撒渔网,198379,325,1254,0.0,2017-06-11 15:48:44
格力从最低点涨了280倍，中国建筑为什么不能涨1,34428,54,221,0.0,2017-03-24 10:48:21
电建飞了，中建呢,35524,43,126,1.5,2017-08-10 14:45:43
今天地产龙头万科带领地产股向上突破。买入中国,9949,8,191,3.0,2017-09-05 12:48:17
收盘前2.2万手抛单之解剖,27848,22,533,2.0,2017-09-13 17:18:13
没有末日的疯狂，哪来即将的死亡,50632,77,208,3.5,2017-03-16 15:57:45
中国建筑(601668)融资融券信息(09-20),10713,3,540,0.0,2017-09-21 07:47:10
石墨烯电池值多少钱,13316,21,75,0.0,2017-08-02 19:32:24
持有空单今天会暴仓吗？担心！,6952,4,138,0.0,2017-09-21 10:04:37
中国建筑，未来无论能否跌到2元，还是涨到20元,21851,34,173,2.0,2017-09-11 22:45:42
中国建筑(601668)融资融券信息(09-11),11708,4,534,0.0,2017-09-12 07:58:03
中国建筑前8月地产合约销售额增36%,27477,6,190,0.0,2017-09-19 07:56:43
中国的硅谷在哪里？谁会成长为中国的特斯拉？,15783,21,1374,4.0,2017-06-08 07:04:24
[成交]MSCI Inc.来了，漂亮50必将是永远中流砥,13953,14,1132,3.0,2017-06-22 15:05:44
[买入满仓]公告现重大利好，10股有望突破大涨！,12055,7,1948,4.0,2017-09-09 15:16:26
赚钱也需要胆量,49537,123,223,0.0,2016-11-04 10:51:49
现在的人都不厚道,43913,123,176,2.5,2016-12-01 11:25:03
中国建筑未来一年目标10到18元,390446,321,246,2.5,2016-07-23 06:54:52
中国建筑两个判断,56235,62,378,2.0,2017-09-09 21:57:09
9.87开始回补,114309,186,144,3.5,2017-08-11 11:49:27
个人见解 多图慎入，希望陪伴中建走过2017下半,33821,41,741,1.0,2017-08-30 14:14:02
安邦不能衣锦夜行,29173,34,379,2.0,2017-09-02 17:19:53
此股票，技术面己调整到位，基本面频现利好，和,18983,13,207,3.0,2017-09-14 19:11:18
中国建筑能到20元以上！想赚的更多买入工商银行,9974,14,99,3.0,2017-06-22 11:44:27
我们假设，中国建筑是新股，开盘价会是多少钱？,37836,71,201,0.0,2017-03-22 08:45:41
中建昨日和今日持续放量，预示着一波中级以上的,24060,33,228,0.0,2017-02-10 13:23:51
万科可以涨230倍，中国建筑为什么不能涨10倍，2,51248,122,229,0.0,2016-11-18 09:58:21
2017年中国建筑投资价值之我见,37265,28,3552,2.5,2017-09-10 20:41:43
中国建筑(601668)融资融券信息(09-14),11417,5,542,0.0,2017-09-15 07:47:40
中国建筑(601668)大宗交易数据一览(09-13),57169,19,469,0.0,2017-09-13 18:29:44
中国建筑逐年递增15%才8倍市盈率 你们不想缴获,36344,71,204,3.5,2017-03-06 14:46:16
中国建筑是金子总会发光的（904）,22881,14,648,4.0,2017-09-04 06:08:24
中国建筑里我帖子骂人的辩论的有人了。说明中国,9631,9,138,4.0,2017-09-13 21:01:38
中国建筑国际首8月累计新签合约额722.6亿港元,32352,19,384,0.0,2017-09-08 16:57:33
三个月目标价18.60元,21150,20,134,3.0,2017-08-26 10:31:51
中国建筑我做30年小股东留给下一代享用（726）,21426,21,663,4.0,2017-07-26 03:36:17
慢牛。就是涨一天。整理一周。,134088,372,133,0.0,2017-03-27 11:01:05
中国建筑(601668)大宗交易数据一览(09-12),56098,23,469,0.0,2017-09-12 18:17:40
中国建筑上下1元的波动说明什么问题（908）,16165,8,211,4.0,2017-09-08 06:18:36
人民币升值对中国建筑是利好！,14858,19,141,3.5,2017-09-08 14:02:16
下周如果再跌，准备把最后剩余20几万加下周一进,12230,7,217,0.0,2017-09-10 16:10:20
中国建筑国际前8个月新签合约额同比增28.2%至72,30030,14,447,0.0,2017-09-08 17:05:05
铁算盘： 中国建筑年增15%  5年回本  一带一路,24552,22,583,3.5,2017-03-07 05:24:34
中国建筑2017年业绩大致1.17元 现在8元多股价 ,18003,15,216,3.5,2017-03-02 15:59:39
今天收盘会在10块以上，小心突然暴拉,18356,21,132,0.0,2017-09-06 11:14:27
中建具有战狼一样优秀秉性与基因，3000个股票里,17346,29,271,2.0,2017-09-06 16:25:03
中国建筑(601668)融资融券信息(09-08),12953,34,534,0.0,2017-09-09 07:46:28
央企中建材资产整合大幕拉开！沪深港9家上市公,142862,12,1950,0.0,2017-09-08 06:25:49
中国建筑10元以下再难见到（809）,15971,9,272,4.0,2017-08-09 00:56:28
中国建筑(601668)融资融券信息(09-07),11652,8,538,0.0,2017-09-08 07:56:17
最具爆发力的柄杯形态,16128,18,140,0.0,2017-08-15 17:06:40
中国建筑(601668)大宗交易数据一览(09-01),95542,11,477,0.0,2017-09-01 18:23:12
中国建筑国际买卖连权股份最后日期为9月6日,49805,16,252,0.0,2017-09-05 17:08:29
2017年撸起袖子加油干！宿命与反抗！只有大牛市,8905,22,477,3.0,2017-04-15 11:46:07
中国建筑国际买卖除权股份将于9月7日开始,47143,14,199,0.0,2017-09-05 17:04:34
难道准备停牌了，知道内幕机构的先逃，这几天每,12502,18,212,0.0,2017-09-01 10:44:59
一切众生皆有佛性，具足如来智慧德相，《三宝歌,9192,8,2250,3.0,2017-07-29 12:48:16
有点意思，大家多多发言。,17800,12,358,0.0,2017-09-01 16:16:58
今日走势非常反常，无任何利空，不是高位却放量,22168,12,216,0.0,2017-09-01 19:30:22
中国建筑(601668)融资融券信息(09-04),11601,3,534,0.0,2017-09-05 07:57:20
601668:中国建筑关于签订战略合作一揽子协议的,114812,53,1089,0.0,2017-08-03 16:00:09
601668:中国建筑重大项目公告,154156,76,953,0.0,2017-07-24 15:36:59
中国建筑：上半年净利预增10%以上,57264,24,224,0.0,2017-08-10 16:41:17
中报点评：业绩稳定向好，基建、地产业务较为强,29293,9,1056,0.0,2017-08-23 17:55:56
主营业务增长稳健，海外拓展亮点频现,23888,11,1200,0.0,2017-08-23 15:47:22
Q2收入盈利小幅加速，基建贡献持续加大,30504,4,2141,0.0,2017-08-23 08:59:25
601668:中国建筑2017年半年度报告,76882,13,1332,0.0,2017-08-22 18:25:55
业绩符合预期，各项业务稳健发展,38612,20,1574,0.0,2017-08-22 23:25:20
中报符合预期，订单结构不断优化,19883,4,1227,0.0,2017-08-23 18:46:04
601668:中国建筑2017年1-7月经营情况简报,118330,48,699,0.0,2017-08-15 15:57:19
2017年半年报点评：建筑龙头订单和业绩稳增,68611,8,1226,0.0,2017-08-25 19:54:56
中国建筑(601668)融资融券信息(09-01),19700,11,538,0.0,2017-09-02 07:58:20
。菜鸟读《中建17年半年业绩预告》,50889,70,764,2.5,2017-08-11 01:24:28
中国建筑昨日公告和半年报透露出两大利空：1、,48623,67,285,3.0,2017-08-29 16:47:01
不多说14、15见,21511,25,128,2.0,2017-08-23 20:01:53
国资委对中建市值管理 2018年其中建总市值可增,19047,14,617,3.5,2017-03-11 15:01:26
中国股市7年一轮回 螺旋上升 2018年复合牛市中,14018,12,600,3.5,2017-03-04 07:41:09
围棋8段： 中国建筑3个月上12元是布局基本定式 ,19891,41,677,3.5,2017-03-10 07:38:34
安邦一季度增持中国建筑 前海人寿退出十大股东,70947,23,1174,0.0,2017-04-27 04:59:13
中国建筑(601668)融资融券信息(08-31),16862,6,534,0.0,2017-09-01 08:09:02
601668:中国建筑重大项目公告,161714,35,728,0.0,2017-08-28 18:03:50
几件大事情，中国建筑。,57783,68,239,1.0,2017-08-05 17:34:56
中建每次下蹲都会引来一群嗡嗡不就是为了找屎吗,18275,22,188,3.0,2017-08-08 10:32:52
中国建筑：上半年新签合同额11955亿 同比增33.7,67080,29,232,0.0,2017-07-20 15:54:25
中国建筑：近期获得275.5亿元重大项目,61016,29,191,0.0,2017-08-28 19:09:15
中国建筑国际：上半年业绩稳中有升 公司供股为,33034,12,2487,0.0,2017-08-23 22:24:11
中建吧来了大骗子逍遥，赌神是一个人，全职骗子,30692,78,156,3.0,2017-07-26 01:36:35
光荣榜,25348,74,167,0.0,2017-08-07 23:48:54
7月新开工大幅增长，订单增速有所回落,50792,23,1425,0.0,2017-08-16 08:44:28
中国建筑半年报业绩增一成,31053,12,207,0.0,2017-08-23 09:01:05
中国建筑(601668)大宗交易数据一览(07-28),54984,17,449,0.0,2017-07-28 18:47:01
今日哪几路神仙在斗法？,124869,171,503,2.0,2016-11-28 16:23:53
[胜利]女士们先生们朋友们！战胜内心的恐惧，让,9919,17,410,3.5,2017-07-23 17:45:49
10.04补仓，现在是全仓,90479,268,136,0.0,2017-08-03 10:34:52
赌棍是怎样炼成的,25999,67,565,0.0,2017-07-26 09:20:40
灵魂互串,32182,96,250,0.0,2017-07-23 22:15:08
"""大师""是如何炼成的",34955,86,476,0.0,2017-07-26 08:57:13
漏馅儿的骗子更凶狂,14496,24,131,0.0,2017-07-28 15:49:28
太拙劣了,24446,48,268,0.0,2017-07-25 22:57:09
中国建筑(601668)融资融券信息(08-25),14294,19,544,0.0,2017-08-26 10:07:09
601668:中国建筑2017年半年度报告摘要,83969,34,1042,0.0,2017-08-22 18:25:17
这是一场ZZ牛市必须牛 ！ZZ需要牛市不要拿技术 ,13306,15,207,3.0,2017-06-09 11:41:22
10.75元附近有压，有效站稳，将过高11.93元。目,21231,17,184,0.0,2017-08-25 23:24:15
周二晚出中报，8.5倍的中建你怕啥,43800,41,161,0.0,2017-08-20 12:21:55
又来了，主力能不能来点新鲜的,20289,49,141,0.0,2017-08-24 13:45:59
散户又少10多万，现在只有63万户。,19720,34,146,0.0,2017-08-22 20:17:37
底仓买入中国建筑,16522,31,153,3.0,2017-08-09 22:27:38
逍遥和赌神两个骗子该滚蛋了！,66301,167,202,3.0,2017-07-19 00:22:38
国企改革，拆分上市，加强市值管理，已经没有多,24289,17,1868,2.0,2017-08-18 15:55:58
选择低市盈率股票，低吸和耐心持有是股民投资致,8073,6,247,3.0,2017-07-14 06:51:27
中国建筑减仓了，是不是有点晚了啊,29665,82,83,0.5,2017-08-23 18:06:27
紧急公告：立即抢购7.25元历史最低位附近的金钼,8698,14,227,3.0,2017-05-08 10:31:12
回撤五日线后将加速上涨！,32707,41,153,2.0,2017-03-08 20:02:50
3300点将必将成为历史的底部！,34055,24,704,4.0,2017-08-04 08:00:25
中国建筑：供股后负债率降至30%订单目标调高至,31274,7,1436,0.0,2017-08-22 20:26:07
上半年净利增12% 中国建筑获证金公司大幅增持,53954,11,574,0.0,2017-08-23 02:36:18
广西防城港核电项目3、4号机组核岛土建工程顺利,23741,35,871,4.0,2016-10-26 21:39:01
中国建筑：上半年净利超180亿 证金公司现身前十,54048,22,257,0.0,2017-08-22 19:59:00
中国建筑国际上半年净利增10.7%至24.93亿港元中,22784,9,430,0.0,2017-08-22 13:28:33
中报速递：中国建筑2017年上半年盈利180.38亿元,47602,28,235,0.0,2017-08-22 18:48:24
中国建筑拟折让八供一 净筹63亿,29245,14,308,0.0,2017-08-22 13:49:08
中国建筑国际拟按“8供1”集资约63.56亿港元,17569,5,269,0.0,2017-08-22 13:30:17
中国建筑国际拟8供1发行5.61亿股供股股份 筹资6,17904,4,269,0.0,2017-08-22 13:11:14
中国海外业绩中海外(688)中期多赚 25%至逾216亿,10642,17,326,0.0,2017-08-21 15:57:28
整理了中国建筑的一些营收和增长的数据，希望对,31919,37,1218,0.0,2017-08-12 14:21:46
我就认死一个理，中报一出，现时中建股价市盈率,28675,53,228,1.5,2017-08-16 14:09:42
进场: 怎么跌的就会怎么涨上去（荐股）,7676,10,1374,1.0,2017-08-02 08:01:31
中国建筑(601668)融资融券信息(08-18),12083,38,542,0.0,2017-08-19 08:38:33
转发的，我是一名离职的操盘手,18399,20,1460,0.0,2017-08-14 20:29:44
揭穿价值投资的鬼话，如果真要价值投资，招商银,55436,61,632,3.5,2017-07-03 14:14:29
中国建筑(601668)融资融券信息(08-17),9323,4,538,0.0,2017-08-18 07:49:19
10.04套我几天，明天正式解套,46593,159,162,0.0,2017-08-10 18:12:11
入场收尸:地产称霸南京，医美雄冠亚洲,4577,5,899,3.0,2017-08-13 10:43:28
看涨吞没形态，仔细研判再爱。确认介入不晚，赚,18966,345,164,0.0,2017-08-17 10:18:14
7月新签合同下滑，海外业务增速强劲,45904,8,2189,0.0,2017-08-17 09:46:02
公司发展,59307,130,118,1.0,2017-05-02 17:59:05
中国建筑(601668)融资融券信息(08-16),8349,5,534,0.0,2017-08-17 07:46:05
上一张图已偏离既定的路线，根据现在的状况，希,489401,882,187,3.0,2017-03-14 09:03:51
要求退票,22504,59,268,0.0,2017-07-25 22:58:13
601668:中国建筑2017年半年度业绩预增公告,147382,57,587,0.0,2017-08-10 15:40:32
中国建筑业绩的一个最伟大的确定性,41164,44,571,3.0,2016-12-21 09:15:01
半年报预增10%以上，业绩稳健符合预期,57611,23,1618,0.0,2017-08-11 09:04:53
一个比较有意思的对比：中国建筑VS贵州茅台  净,21511,33,360,2.0,2017-08-11 07:20:14
中国建筑(601668)融资融券信息(08-11),12960,6,536,0.0,2017-08-12 07:48:57
洗洗,19794,52,184,1.0,2017-06-27 15:16:42
紧急告示：立即抢购处于历史低价附近的金钼股份,5853,15,313,2.5,2016-11-30 14:07:01
蓝筹股的下行估计还要一点时间，2017年预估1.1,24523,24,230,0.0,2017-08-04 15:20:02
中国建筑 ：建筑蓝筹股 整体形态比较强势，近期,59806,204,397,1.0,2017-07-25 10:46:17
非常看好中国建筑，未来的大牛股，上涨超过10倍,9181,13,156,2.5,2017-08-09 13:24:13
有一种胜利叫撤退，另外有一种假多头叫持股待涨,8862,15,211,3.5,2016-12-01 09:56:20
11月买中国建筑小赚一把！二牛两熊,10045,20,224,4.0,2016-11-26 08:58:24
买中国建筑纯是意外！,15054,30,235,4.0,2016-11-29 18:15:34
技术分析与多年经验说下自己对大建的中短期看法,20256,12,316,2.5,2017-08-05 12:51:09
历史新高记录不在话下,14941,19,153,4.0,2017-07-24 10:15:33
中国建筑应该让爱你的臣子们开心一下了吧！（73,21401,20,299,4.0,2017-07-30 12:24:37
中国建筑~！ 行情持续上升！抓住了别错过,14337,12,75,3.0,2017-08-04 10:48:14
是中建还是中溅，真是垃圾。,9863,68,136,0.0,2017-08-04 11:30:34
基建业务助推H1经营数据再创新高，房建、地产及,70022,16,2204,0.0,2017-07-25 07:42:43
坚定持有中国建筑树立正确的价值投资理念！（80,26980,29,803,4.0,2017-08-01 06:22:19
目前中国建筑运行在下跌第三浪第一子浪中，周五,22118,39,191,3.0,2017-08-03 14:05:29
中国建筑：未来拟在山西省累计投资不少于1000亿,45294,14,278,0.0,2017-08-03 16:40:24
据说中国建筑周线将来是这样走,37514,34,138,0.0,2017-06-30 15:50:45
慢慢两年熊途，能否吃到个熊掌？,38392,62,174,3.5,2017-07-25 06:34:52
中国建筑每次回调都是买入投资的时机（725）,25547,34,671,4.0,2017-07-25 03:53:15
融资客决战中字头系列！大国崛起大牛市系列！关,21499,29,642,3.0,2017-04-07 07:41:47
中国建筑(601668)解禁股信息(08-02),42471,17,426,0.0,2017-08-01 00:02:25
寻到15年涨50倍的下一个恒瑞，要复制恒瑞需满足,9850,9,1124,4.0,2017-07-17 23:18:43
中国建筑中标国内最大规模装配式综合管廊项目,46037,14,324,0.0,2017-07-28 13:25:33
中国建筑重要的消息，持有的不要错过！,24784,148,87,0.0,2017-07-28 14:51:37
中国建筑是有福之人长持有，无福之人进出忙。,13529,19,109,3.0,2017-07-19 10:20:27
中国建筑我在9.98 元等你！,13381,14,80,0.0,2017-07-25 11:46:25
中国建筑是价值投资的参照物（727）,35375,70,736,4.0,2017-07-27 05:16:04
中国建筑就是四个字-买就赚了（728开市前）,15485,28,946,4.0,2017-07-28 05:25:56
中国建筑(601668)大宗交易数据一览(07-24),53423,9,465,0.0,2017-07-24 18:27:51
601668:中国建筑关于A股限制性股票计划首期限制,107560,15,1735,0.0,2017-07-26 17:07:39
601668:中国建筑:北京大成律师事务所关于中国建,86857,6,263,0.0,2017-07-26 17:08:35
601668:中国建筑2017年1-6月经营情况简报,149757,54,697,0.0,2017-07-20 15:42:35
不急.主力上攻10元什么时间你猜？,78902,111,148,2.5,2017-06-08 19:30:33
基金抱团炒个股是中国式庞氏骗局，隐患危害大66,33906,57,333,4.0,2016-07-22 08:59:55
中国建筑中标多项重大工程合计近1400亿元,55166,15,661,0.0,2017-07-24 21:37:27
房建基建、境内境外多点发力，带动订单大幅增长,63813,10,1808,0.0,2017-07-21 09:21:34
中国电建拉红了,5175,6,65,3.5,2017-07-25 14:30:12
中国建筑获得多个重大项目,46574,9,204,0.0,2017-07-24 16:32:10
中国建筑：244亿元投资北京市顺义区杨镇棚户区,36712,8,337,0.0,2017-07-24 15:53:45
中国建筑长期坚定持有不动摇（719）,39303,54,492,4.0,2017-07-19 06:50:44
中国建筑-呐喊中国的小股民的悲哀！（723终结篇,23477,35,891,4.0,2017-07-23 07:43:36
601668:中国建筑重大棚户区改造项目公告,82974,14,571,0.0,2017-07-24 15:37:03
告别中建贴 或许别人不让我存在，或许没人已经,106224,170,220,3.5,2017-07-12 21:56:56
典型的挂买单不成交，实际上出货。,10010,27,127,0.0,2017-07-13 13:45:00
什么情况呢,6713,22,120,1.0,2017-07-13 14:28:32
跌破9.4位？,2379,23,121,0.0,2017-07-11 11:14:18
周线级别的调整,3633,33,124,1.0,2017-07-17 17:00:37
垃圾股难道逃脱不了垃圾命运？,1837,22,14,0.0,2017-07-14 11:21:25
老翁年迈，等这垃圾涨等到气弱了,2039,22,133,0.0,2017-07-14 14:18:19
快杀进，速度+,2258,23,123,0.0,2017-07-18 14:59:11
那个这么大胆，敢破坏帝国股市稳定？,2009,23,144,0.0,2017-07-17 14:23:01
跪求建筑冲上10.5，好让我能割韭菜。,3009,27,148,0.0,2017-07-12 15:27:49
惊心动魄的断崖式跳水表演,2030,17,127,0.0,2017-07-04 13:35:35
让你跳水。。是往下跳。。。,6158,22,136,1.0,2017-07-13 14:20:18
大盘会跌停吗？,1551,31,7,0.0,2017-07-17 09:52:58
大单拖着出货呢，清仓大甩卖。再也不碰。碎一地,1352,22,156,0.0,2017-07-18 13:15:03
有什么理由支持你,1224,21,126,0.0,2017-07-18 13:11:57
中贱打穿9.5毫无悬念？,1655,27,132,0.0,2017-07-18 09:31:35
中国建筑上半年新签合同额11955亿元 同比增逾3,48604,11,319,0.0,2017-07-20 17:08:54
券商发闷财？券商救市所持中字头股票5000亿    ,13657,22,298,4.0,2016-12-01 12:09:05
戏说中国建筑——我的贱妃（720）！,17414,13,847,4.0,2017-07-20 03:05:43
中国建筑 ：500余家的跌停请吸取教训！,19633,12,1126,4.0,2017-07-18 05:52:51
中国建筑现股价已经被严重的低估值了最少20元以,30803,30,206,3.5,2017-07-21 20:27:54
中国建筑国际就投资顺义项目成立合营占40%,36065,7,554,0.0,2017-07-21 18:02:42
中国建筑(601668)融资融券信息(07-21),12094,4,554,0.0,2017-07-22 07:39:49
实战炒股口决： 十四工作线，来回做波段；突破,50510,57,727,4.0,2017-03-05 09:34:54
最能套住人的十五句话: 1、目前价位接近主力成,26077,20,630,4.0,2017-01-29 12:57:25
上方压着1.5亿元的卖单，还跑进去当韭菜？,9901,22,132,0.0,2017-07-13 11:25:45
大家都去追逐50股时，到一定高度，我们交出50股,10345,4,207,0.0,2017-07-19 21:00:47
好股啊，我看好你，尾盘拉涨停。,1180,24,140,0.0,2017-07-13 13:53:24
又跳水，唉！你赢了。,2091,21,130,0.0,2017-07-18 11:18:25
火箭发射,7159,22,118,0.5,2017-07-18 13:40:12
长时间横盘才是硬道理。,2042,22,132,1.0,2017-07-12 09:57:59
不行了,5740,24,116,0.5,2017-06-12 11:12:08
中国建筑我的粉丝一定切记不要轻易交出廉价的筹,62020,56,749,4.0,2017-07-11 01:41:17
本人改名朝阳大叔求关注！,13252,14,162,4.0,2017-06-03 05:39:52
订单全面超预期，业绩高增长可期,60305,27,1624,0.0,2017-07-21 08:42:04
再次加仓买进,15393,29,122,4.0,2017-07-18 10:38:23
[护城河]漂亮50中国股市的心脏；沪深300中国股,7653,7,433,3.5,2017-07-16 17:07:00
中国建筑1-6月经营简报读后,23484,14,264,3.0,2017-07-20 16:09:35
告诉亲朋好友远离股市一一一一一一一一一一一一,16495,40,1055,4.0,2017-06-27 08:09:27
要做时代发展的弄潮儿--新一届央企中央委员,12873,11,195,0.0,2017-07-10 18:30:34
中国建筑今日回抽9.5,11383,16,73,4.0,2017-07-11 08:56:58
中国建筑值得波段长期持有（朝阳大叔1962）14日,26441,22,733,4.0,2017-07-14 05:52:04
中国建筑4月签约金额1400亿以上。,22030,21,1155,3.5,2017-05-13 12:09:33
中国股市豪赌时代一去不复返！,24739,56,1253,4.0,2017-07-15 12:17:31
中国建筑明修栈道暗渡陈仓,18802,28,166,0.0,2017-05-17 21:04:25
601668:中国建筑独立董事关于A股限制性股票计划,83851,24,781,0.0,2017-07-17 16:37:03
周一放量下跌,16791,12,122,4.0,2017-07-14 20:24:19
最能套住人的几句话: 1、目前价位接近主力成本,37977,32,778,4.0,2017-02-02 17:45:00
流氓,47311,61,232,3.5,2017-07-07 12:29:40
仿佛闻到血腥的杀气！,8625,21,201,3.0,2016-11-25 09:51:16
公司深度报告：一个全新视角：PPP基建打开低估,105885,26,1893,0.0,2017-07-13 08:56:36
中国建筑国际委任张海鹏为执行董事,33622,8,178,0.0,2017-07-13 17:33:17
中金所调研：东易日盛002713还将进行重大资产并,5821,13,376,3.0,2017-07-13 19:53:53
价高没戏了下来全转买*2元股一路一带丝路龙头60,50751,115,328,0.0,2017-05-10 07:05:55
基建业务快速增长，PPP功不可没,63664,15,2108,0.0,2017-07-11 16:32:51
多地强调下半年狠抓工业投资 万亿重大项目投资,6569,7,1754,3.0,2017-07-13 12:52:56
中国建筑，后期走势和尚上一图供大家参考,29673,29,79,2.5,2017-04-28 22:14:24
连续破位，全部套牢！,58392,233,130,0.0,2017-06-16 15:01:17
中国建筑即将步入蓝筹股队伍（7月9日）,28981,25,932,4.0,2017-07-09 17:44:23
**有没有会炒股和帅的哥哥,12864,17,129,2.5,2017-04-08 18:38:12
基建业务快速增长，PPP功不可没,36648,7,2108,0.0,2017-07-11 09:53:36
‘’董明珠再度大手笔增持珠海银隆：变身第二大,10160,11,1327,2.5,2017-04-06 21:51:56
中国建筑下周走势分析，现在在线和你探讨（17.7,27175,39,149,4.0,2017-07-08 07:27:12
中建~确实不错，也还需耐心。,5507,8,215,3.5,2017-07-06 11:08:01
中国建筑发行美元债券透视出的问题！（17.7.7）,26439,48,650,4.0,2017-07-07 05:49:22
散户必看炒股格言，现金策略！     孙子云：先,18625,25,633,4.0,2017-02-05 09:25:12
601668:中国建筑关于境外子公司发行美元债券完,66324,18,769,0.0,2017-07-06 17:32:56
满空大师門：中国建筑半月不突破11元和尚开人戒,18246,15,266,2.5,2017-06-14 23:52:35
中国建筑我的持仓截图！,24376,26,126,4.0,2017-06-14 08:56:04
坑人股坚决卖出,2194,0,124,3.0,2017-06-26 14:44:16
又一次洗盘,82878,305,124,0.0,2017-06-14 11:37:32
坑人,2399,1,114,0.0,2017-06-26 14:41:51
正常波动吓走不稳筹码，下周石破天惊泣鬼神，周,20542,16,206,0.0,2017-06-30 21:52:53
中国建筑 需要的是耐心！,20073,23,173,4.0,2017-07-03 18:04:30
601668:中国建筑2016年年度业绩预增公告,182962,79,586,0.0,2017-01-18 16:26:34
大名鼎鼎的中国建筑每股股价才9.68元，贵州茅台,24353,22,168,3.0,2017-07-01 14:00:27
