日期,日内波动率,上证日收益率,日收益率,简单情感指数,看涨,意见分散指数,影响力指数,总评论数,平均每篇的字数,发帖量,实际涨跌,涨跌幅,上证指数
2017-09-27,0,0,0,-3,-1.3862943611198906,1.0,-1.1691259511576126,75,503.6666666666667,3,2,0,0
2017-10-07,0,0,0,-1,-0.6931471805599453,1.0,-1.7047480922384253,36,364.0,1,2,0,0
2017-08-24,0.0019669041721524067,-0.00493658013051556,-0.06931179989022906,-5,-0.3483066942682157,0.017296358413214863,-0.32895970951225484,858,876.2592592592592,27,0,-6.70,-0.49
2017-09-26,0,0,0,-3,-1.3862943611198906,1.0,-0.6931471805599453,120,1104.3333333333333,3,2,0,0
2017-10-05,0,0,0,1,0.6931471805599453,1.0,0.6931471805599453,13,747.0,1,2,0,0
2017-08-21,0.0,0.005549442748311529,0.09567520992336273,-9,-0.30748469974796055,0.012544050563488507,0.008664710415838916,1613,1249.719298245614,57,1,10.04,0.56
2017-08-10,0,-0.004228038580808216,0,-2,-0.5108256237659907,0.057190958417936644,-0.7736299392628746,249,420.1666666666667,6,2,0,-0.42
2017-03-01,0.0012925794978023884,0.001602796606144912,0.022504465910381875,1,0.1823215567939546,0.006192010000093506,1.1152556480589921,204,179.11111111111111,9,1,2.28,0.16
2017-09-20,0,0,0,-3,-0.3184537311185346,0.01569408643049941,-0.1384994138263275,494,449.05882352941177,17,2,0,0
2017-04-07,0,0.0017114270837045578,0,-2,-0.3364722366212129,0.020204102886728803,0.2607871129816505,442,1839.2,10,2,0,0.17
2017-09-14,0,0,0,3,0.9162907318741551,0.19999999999999996,1.2558282577557909,710,542.0,5,2,0,0
2017-09-09,0,0,0,1,0.28768207245178085,0.020204102886728803,-0.461414210100644,348,1887.0,5,2,0,0
2017-09-25,0,0,0,0,0.0,0.0,-0.20695205363929775,209,388.6666666666667,6,2,0,0
2017-08-31,0.00037537598804856034,-0.0008387316015357838,-0.019705071079332444,-2,-0.40546510810816444,0.031754163448145745,-0.353582432868969,558,387.125,8,0,-1.95,-0.08
2017-09-08,0,0,0,1,0.28768207245178085,0.020204102886728803,1.1501705438362975,456,193.2,5,2,0,0
2017-09-21,0,0,0,2,0.22314355131420976,0.007843258350778481,0.22504087650651566,437,627.3125,16,2,0,0
2017-09-29,0,0,0,-1,-0.6931471805599453,1.0,-0.6931471805599453,4,266.0,1,2,0,0
2017-09-11,0,0,0,1,0.4054651081081644,0.057190958417936644,-0.1997180527689988,287,247.66666666666666,3,2,0,0
2017-08-07,0,0.005313745966537152,0,1,0.1823215567939546,0.006192010000093506,1.2152757525088724,660,325.6666666666667,9,2,0,0.53
2017-08-18,0,8.872367933730924e-05,0,-6,-0.5108256237659907,0.03790861415833069,0.07531024761944437,1158,1473.4545454545455,22,2,0,0.01
2017-09-28,0,0,0,-2,-0.5108256237659907,0.057190958417936644,-0.4924200858167577,96,790.6666666666666,6,2,0,0
2017-08-25,0.0006722368913242477,0.01817700427944759,0.0023894873973814854,-6,-0.6190392084062235,0.057190958417936644,-0.5968354251935523,551,801.8888888888889,18,1,0.24,1.83
