标题,阅读,评论,字数,影响力,时间
价值投资的实质是一种信仰？,7213,53,13,3.0,2017-05-05 09:50:17
之前还说乌龙指，现在才发现其实是先知先觉。,3743,1,152,0.0,2017-05-05 19:02:06
15.10元面向原意锁定十年的全体股东们定增行吗?,12032,18,288,4.0,2017-03-29 10:44:54
用2418万股从16.07元恶意砸到15元的行为天理难,20801,25,217,4.0,2017-04-12 18:49:38
601166:兴业银行关于召开2016年度现金分红投资,68484,10,940,0.0,2017-05-02 18:47:26
16年报,27892,6,2161,0.0,2017-05-02 18:16:46
我看好兴业银行几点理由,15967,10,302,3.0,2017-04-30 08:57:49
资产质量继续改善，业绩反转趋势明确,14737,5,1700,0.0,2017-05-02 13:42:55
兴业银行一季度净赚168亿 增逾7%,17107,3,1229,0.0,2017-05-02 03:41:09
银行股估值对比分析,22253,18,1214,3.5,2017-04-29 10:47:07
601166:兴业银行2016年年度可持续发展报告,19399,9,1727,0.0,2017-04-29 00:45:51
如果兴业银行五年利润零增长。 兴业银行公布201,28295,38,517,4.0,2017-04-30 11:32:06
年报每股收益2.77元，其实没那么多。 这个数值,11942,12,276,4.0,2017-04-30 23:14:46
601166:兴业银行2016年年度报告,40644,4,1737,0.0,2017-04-29 00:45:34
兴业银行重组贷款为可那么多？,6837,9,132,3.5,2017-05-01 10:20:47
兴业银行2017年4月7日才定向增发的股份为什么会,20534,32,139,0.0,2017-04-29 09:15:15
股市随想,26178,64,146,3.5,2017-04-22 07:01:35
兴业银行迟迟不公布年报，被空方利用，现在，兴,13376,9,134,3.0,2017-04-28 10:37:06
反对今年定增股份参与2016年年报分红的是一种无,7451,16,414,1.0,2017-04-29 14:26:36
2016年10派6.1元我都怀疑是我眼花看错了，刚刚,20210,10,238,3.0,2017-04-29 03:22:27
兴业银行年报2.77第一季度0.88已经是傲视群雄了,17982,11,103,1.0,2017-04-29 01:42:12
601166:兴业银行关于召开2016年年度股东大会的,20046,5,1230,0.0,2017-04-29 00:47:28
601166:兴业银行第九届董事会第二次会议决议公,24308,4,1725,0.0,2017-04-29 03:50:14
净资产怎么算的 2015年初15.1 2016分红.61 每股,14371,11,224,0.0,2017-04-29 06:17:29
兴业季报杠杠的,12838,11,121,3.5,2017-04-29 00:37:58
兴业银行如此优秀的年报为何不早发,11591,7,105,3.5,2017-04-29 00:31:46
兴业银行2016年度利润2.77元，不良率1.65%，不,16085,5,139,3.5,2017-04-29 00:16:16
年报拖得这么迟还不发，故弄玄虚,4888,12,140,0.0,2017-04-28 22:59:54
感谢上天，感谢上帝，感谢刘士余近期严查，感谢,39605,53,485,0.0,2017-04-19 08:58:21
问一句，15.1元给你们配股10配3愿意吗？,11612,38,154,4.0,2016-07-29 20:55:07
杰出人物奖案例申报——兴业银行董事长高建平,6993,12,339,1.0,2017-04-26 07:35:29
个人观点：再过一周兴业银行年报出炉，届时每股,19875,16,338,3.0,2017-04-22 22:24:49
兴业银行年度分红最有可能的是：10转增4股派2-3,31018,21,309,3.0,2017-04-24 21:27:52
广大长期持有兴业银行股份的股东对董事会16年分,12367,24,323,2.0,2017-04-27 13:59:22
院长炒股的时候  巴菲特1991还在穿着开裆裤！,6912,21,157,4.0,2017-04-21 10:48:54
上交所：兴业银行和中国平安的交易行为系中信建,22424,22,323,0.0,2017-04-14 18:50:37
9.9元推荐民生银行的巴菲特1991不是弱智就是精,5487,11,168,3.0,2017-04-23 06:36:02
南京银行：中小银行高速增长的典范,7933,22,1524,4.0,2017-04-23 09:36:12
假如你想让一个老板把他的好企业0.89折卖给你行,33135,79,398,4.0,2017-03-25 17:53:35
现价买入打九折的兴业银行放十二年会怎样?,43975,90,256,4.0,2017-03-23 10:11:11
建议兴业银行2016年分配方案十送二，定增股不享,33021,39,236,4.0,2017-03-22 14:42:55
迷信经过财务粉饰后的净资产是一个很天真的想法,13658,24,156,4.0,2016-07-09 19:56:49
竞猜比赛开始。兴业银行下跌到多少钱。看谁准。,11893,31,166,2.5,2017-04-18 14:56:39
请有识之士理性分析一下今年兴业银行的分红派息,21806,39,205,0.0,2017-04-09 16:43:24
兴业银行(601166)融资融券信息(04-20),9168,6,560,0.0,2017-04-21 07:47:14
兴业银行今年舍得分红吗？会不会大发慈悲 学习,6332,2,103,3.0,2017-04-21 03:00:04
兴业银行(601166)融资融券信息(04-19),12157,6,564,0.0,2017-04-20 07:46:03
来来来，反对15.1增发的出来溜溜来，马上到15.1,9061,15,180,2.0,2017-04-19 15:07:15
品酒,5086,7,1955,3.0,2017-04-13 21:25:46
16.5元买兴业银行，什么时候啊解套？,9240,16,161,1.0,2017-04-19 14:13:34
点赞     最无耻的银行:非浦发银行和兴业银行莫,12968,11,205,3.5,2017-04-16 22:12:30
证监会是不是收了兴业银行大股东的黑心钱了，怎,12014,28,186,1.0,2017-02-28 13:55:24
兴业银行(601166)融资融券信息(04-18),12354,15,548,0.0,2017-04-19 07:48:28
看来15.1并不低估，大股东真好啊！,9250,22,152,3.5,2017-04-18 17:46:16
第5次举报  ！,5189,20,122,2.5,2017-03-24 16:04:55
我决定明天有空把兴业银行的定期存款提前取回来,2701,6,156,0.0,2017-04-19 07:17:55
601166:兴业银行非公开发行A股股票发行情况报告,48428,33,1096,0.0,2017-04-10 20:34:23
还是南京银行好，高价定增,7695,10,131,3.0,2017-02-25 12:51:31
本人虽不是抄到底、但巳算买在中期及长期的上升,9301,63,264,3.5,2016-03-19 18:40:35
为争论不休的15.10元定增价，说几句公道话！,27796,90,507,4.0,2017-03-29 21:38:29
兴业银行“破净增发”遭质疑，小股东分两派股吧,17755,38,1640,2.5,2017-03-17 19:23:03
第6次举报  ！,8765,36,174,2.5,2017-03-26 11:38:55
全国人大代表俞学文：打破银行垄断 别让企业为,3495,19,735,4.0,2017-04-04 13:13:39
601166:兴业银行关于调整优先股强制转股价格的,42185,12,1381,0.0,2017-04-10 20:32:58
兴业银行(601166)大宗交易数据一览(04-14),19275,8,465,0.0,2017-04-14 18:26:59
14.99怎么回事？,16553,26,143,0.0,2017-04-12 14:50:54
长江证券否认卖出平安和兴业 砸盘者或另有其人,29581,132,1339,0.0,2017-04-13 18:50:54
兴业银行(601166)大宗交易数据一览(04-12),37114,23,736,0.0,2017-04-12 18:15:46
兴业银行(601166)大宗交易数据一览(04-13),19002,7,539,0.0,2017-04-13 19:41:07
601166:兴业银行:国浩律师(上海)事务所关于兴业,27950,6,1255,0.0,2017-04-10 20:32:14
14点41分，兴业同时出现奇怪的买卖单，一定是有,18371,12,215,1.5,2017-04-12 15:40:27
刘主席，这种恶意砸盘操纵市场的行为，是不是妖,14069,21,190,0.0,2017-04-12 15:42:39
兴业银行是一家非常能赚钱的中小型银行,13408,23,430,4.0,2017-03-31 10:10:38
兴业银行低价增发成功后，股价才会有可能大涨！,16377,39,269,4.0,2017-03-26 22:03:05
关于定增价格是否合理，我也所两句公道话！,22222,97,502,4.0,2017-03-29 21:30:57
兴业银行市盈率很低与高建平人品很低有关联！,2287,5,93,3.0,2017-04-12 07:14:25
那个傻子在14.50把一套房砸进去了，哈哈,12728,14,149,3.5,2016-03-02 13:39:18
兄弟们，跑慢的，棺材板都不保了。,7060,16,142,3.0,2015-12-25 10:06:59
银行股是风险最大的垃圾股,12388,16,270,2.5,2016-02-12 17:54:20
花猫部队全面撤出 前方有陷阱 大家快跑,4042,13,148,3.0,2015-11-04 12:21:43
我用融资买了，有20秒时间可以买。,10554,27,160,1.0,2017-04-12 14:52:56
兴业银行(601166)大宗交易数据一览(04-11),30861,13,668,0.0,2017-04-11 18:18:24
不要反感赚确定的快钱，能据为己有才是实在的。,9077,11,496,3.5,2016-12-16 02:19:11
向中纪委和证监会举报了 ！,11572,38,125,2.5,2017-03-18 22:03:33
应该把证监会发审委和兴业银行一起举报！,5371,14,171,2.5,2017-03-19 13:32:30
今天举报三次，兴业银行低于净资产价格定向增发,5390,9,174,2.5,2017-02-18 15:18:03
银行一涨就会严重影响国家转型战略,3559,12,186,3.5,2017-04-10 14:50:22
江春：金融改革要打破国有行的垄断地位,4374,19,2957,2.5,2017-04-04 13:20:32
中国爆发金融危机了，中资银行股崩盘，市盈率和,12162,52,222,3.5,2017-03-26 17:12:24
兴业银行远远强于浦发银行！,13271,10,269,3.0,2017-04-02 09:37:47
碰着英国又不争气，脱欧了，结果绕开美国，走欧,3700,14,184,4.0,2017-04-05 17:25:11
每天波幅最大的限度足够小这就对了。也反映出参,9127,20,748,3.5,2016-09-08 18:16:40
浦发银行10转3股派2元，兴业高管除了低价定增这,21533,28,186,2.0,2017-04-01 01:21:05
行情尾声，注意风险！经济每况愈下，牛市没基础,14426,27,208,4.5,2015-11-18 14:12:18
闪光的不一定是金子，是金子一定会闪光的！！！,11693,22,154,4.0,2016-12-11 19:08:52
兴业银行与鞍钢集团签订100亿元债转股基金合作,17653,18,540,0.0,2017-04-05 16:15:04
中国股市要超越美国根本就是不可能的，瞧这副窝,5382,25,192,2.5,2017-04-04 13:41:20
兴业银行，比分红送股更好的回报股东方案,11429,18,230,2.5,2017-04-01 21:49:00
神棍李就是探索李，一个装神弄鬼的退休老头,9382,32,152,3.0,2017-03-28 14:35:50
江春：金融改革要打破国有行的垄断地位,3190,7,2957,3.0,2017-04-03 12:08:16
为什么兴业银行在A股中市盈率倒数第一？,18535,23,170,2.5,2017-03-30 17:27:17
上海交大教授联合英国基金打破中国上市银行垄断,7207,23,916,4.0,2015-11-22 12:59:15
601166:兴业银行关于非公开发行A股股票申请获得,61050,70,804,0.0,2017-03-28 17:01:48
招商和兴业的区别,11802,18,127,2.5,2017-03-30 10:23:17
我17.58元买入兴业银行套住了，该怎么办啊？买,29412,50,202,0.5,2016-12-26 19:04:26
谁说兴业银行定增低于净资产！（在忽悠小散交出,17691,24,401,4.0,2017-03-28 07:32:46
创业板中小板主力严刑拷打般的洗盘糖衣炮弹般的,3247,3,145,4.0,2015-10-22 20:38:37
散户根本就不该买什么银行股，如果不买银行股，,4936,10,198,3.5,2017-03-30 09:23:19
3月28日，兴业银行行长陶以平在“第100场银行业,6572,9,392,3.0,2017-03-29 08:24:07
这个走势图，一看就知道是在打击报复告状的小股,8715,24,156,2.5,2017-03-20 14:03:17
兴业银行行长：资本以内生积累为主 外源补充为,15541,23,395,0.0,2017-03-29 09:35:53
大股东定增赚的小便宜够给他们买墓地了吧,2671,10,141,3.5,2017-03-29 10:25:43
虽然我们没有证据，但我怀疑兴业银行增发预案股,12114,19,182,2.5,2017-03-07 23:41:38
绝望了,9888,14,186,1.5,2017-03-28 20:20:18
兴业银行启动新一轮组织架构改革 设立四大部门,11874,9,2068,0.0,2017-03-29 02:25:18
四大国有银行创新高你还往下走,3350,11,126,3.0,2017-03-29 10:16:02
再融资新政出台 兴业银行将成A股破净增发终结者,65395,205,4903,2.5,2017-02-21 07:12:55
已举报，充满信心。,6402,24,188,0.0,2017-03-23 22:56:00
银行低价定增究竟动了谁的奶酪？,17297,37,304,3.0,2017-03-22 15:00:06
浦发银行定增引争议 再融资新规下不排除生变可,6347,10,631,2.5,2017-03-27 12:06:25
据说茅台的目标价调到450了,7566,31,183,3.5,2017-03-24 11:16:16
又向政府网。总。理留言举报了兴业银行大股东定,5793,21,151,2.5,2017-03-19 12:49:35
冲到3300点又能怎样？,3926,8,214,4.0,2017-03-25 08:53:50
银行的低价定增合法吗？,5003,8,472,3.0,2017-03-24 10:21:21
大家一起登录中国政府网，向总理留言举报兴业银,8273,22,218,1.0,2017-03-20 12:09:34
又举报了,5973,13,177,2.5,2017-03-22 15:57:48
赞成高建平是猪操出来的，请举手,3662,12,140,2.5,2017-03-20 22:54:23
对于兴业银行大幅破净增发小股东能做什么？,4915,5,828,0.0,2017-03-23 12:49:32
定増破坏三公原则，应立即。停止,3871,9,212,0.0,2017-03-23 09:13:07
兴业银行(601166)融资融券信息(03-21),9002,8,558,0.0,2017-03-22 07:45:24
“评论：IPO加快发行不是市场动荡原因 投资者目,8024,15,654,3.5,2017-01-14 20:54:55
神棍李，请你在兴业银行吧闭嘴不要误导别人,5475,32,219,3.0,2017-03-17 17:24:28
送给为定增而买股的股民：定增原来是这样玩的,7848,9,3094,3.0,2017-03-21 19:42:22
主题： 兴业银行低于净资产增发为啥能通过审核,7799,16,352,2.5,2017-03-19 15:50:09
大利好，证监会质疑浦发定增价格低于2016净资产,5739,8,733,3.5,2017-03-21 07:04:46
敬告大股东,5211,16,142,1.5,2017-03-20 12:33:01
向证监会举报：兴业银行的低价定增严重损害广大,4578,18,144,0.0,2017-03-19 11:11:27
圈钱功夫哪家强：光大银行 VS 兴业银行,20530,5,1774,4.0,2017-03-20 09:45:37
神棍李只是个退休老头，扮领导人的口气吹,17843,116,143,3.0,2017-03-08 19:13:32
中国人民财产保险股份公司增持兴业银行成本16.3,15886,76,304,3.0,2017-03-18 11:52:02
兴业行：优选IPO新股 银行股或应行T+0试点(附股,15176,19,2229,4.0,2017-02-19 08:24:52
向证监会举报：兴业银行的超低价定增严重损害中,21008,54,565,0.0,2017-02-20 18:03:42
601166:兴业银行关于非公开发行A股股票方案获中,54700,39,703,0.0,2016-10-25 21:22:27
银行股跌成这样还置若罔闻，只有中国这个全球第,4385,22,186,4.0,2017-03-19 15:33:42
兴业银行股价低于1月16日收盘价，当时指数是310,5026,19,196,3.0,2017-03-18 19:28:12
证监会对兴业低价增发质询不能走秀！对兴业低价,9430,22,204,0.0,2017-02-26 11:20:56
强烈抗议兴业银行低价增发。朗朗乾坤。公然抢劫,6567,16,178,0.0,2017-02-25 09:21:00
3季度报日期10.28。,2975,0,125,2.5,2015-09-29 18:30:16
低价增发，披着合法的外衣搞利益输送，蛮横的掠,8648,15,209,1.5,2017-03-02 19:33:06
为了保住定增价，大股东压盘在16.77以下,10223,15,158,3.5,2017-03-07 13:49:29
证监会网站发审会文件独独没有发审通过兴业银行,9383,18,220,0.0,2017-03-13 20:43:07
大家继续坚持抵制增发，到5月1日就胜利了,6794,10,153,3.5,2017-03-15 09:10:35
如果真缺钱，请低价配股！别一天到晚就想着从小,5823,16,241,2.0,2017-03-13 22:46:17
收声吧！“精神病院院长” 一个不入流的投机者,9130,8,200,3.0,2016-10-07 13:32:02
关于定增我说一句真心话,8305,15,226,3.5,2017-03-14 23:16:03
几分钱的空间成交近4亿,3262,0,136,3.5,2017-03-14 11:02:46
兴业银行16年定向增发，年报送股。高成长,77367,77,93,3.0,2016-07-22 21:11:10
兴业银行破净增发，小股东能做什么？,41444,96,790,3.5,2017-02-18 20:20:26
个人关于银行未来业绩的零星看法 1.银行现在能,86974,109,543,3.5,2016-04-04 09:15:40
目前的管理层才是兴业的最大不良资产,5364,10,144,2.0,2017-03-08 17:50:14
兴业银行在没有给中小投资者合理回报的前提下，,8210,8,201,2.5,2017-03-08 14:10:08
兴业银行独懂该被罢免,6759,15,128,2.5,2017-03-05 12:08:14
第三十九条 上市公司存在下列情形之一的，不得,5657,8,463,2.5,2017-03-07 10:22:56
实话实说，我为什么坚决不投资银行股,16810,25,1814,3.5,2017-03-06 17:57:22
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,13101,10,561,4.0,2017-01-17 07:44:18
不要迷信养老金入市是所谓的利好！,4228,7,142,4.0,2017-02-11 22:41:10
QFII中报减持46股 兴业银行排名居首,162872,61,1831,0.0,2015-09-01 15:49:42
讲个问题让有心人去认真思考它。 此刻有个人站,9454,23,637,3.5,2015-10-27 05:32:50
证监会是不是收了兴业银行大股东的黑心钱了，怎,5982,12,186,1.0,2017-03-02 09:26:43
兴业银行打劫散户的流氓行为必须处罚，严惩不贷,7740,19,97,3.0,2017-02-25 00:21:59
兴业的散户怒了！,20228,58,244,1.5,2017-02-20 09:48:48
2016年都过了，定增还能过吗？原定增价能不调增,6611,14,349,1.0,2017-03-04 07:44:14
这只银行股三连阴，我要对它施法了,14188,14,4420,3.5,2017-03-02 09:02:09
低价增发10亿股，也就是赚30亿元而已；但这种恶,9991,17,233,2.0,2017-02-25 15:27:43
对一个价值投资者，长期投资者来说，没完没了的,4866,7,402,3.0,2017-02-28 11:52:32
能否讨论15.1公开配股？有几个股民赞同的点赞,4320,11,156,2.0,2017-03-01 15:21:48
证监会问兴业银行:增发是否可能损害上市公司中,22414,48,194,2.5,2016-12-14 08:37:21
兴业银行(601166)大宗交易数据一览(02-24),19764,14,456,0.0,2017-02-24 18:22:03
兴业银行大股东抢劫小股东，黑暗,7118,14,81,2.0,2017-02-06 19:34:59
定增新政出台，兴业银行将成银行股破净增发终结,11921,35,4925,0.0,2017-02-24 15:27:16
期待兴业银行管理层充分考虑中小投资者的意见，,4576,7,252,3.0,2017-02-21 13:48:29
事实，如果兴业银行在今年5月现金分红2-3元，然,9769,9,201,3.5,2017-02-22 21:03:06
兴业银行定增获批，价值投资已成笑话！,25541,20,218,2.0,2017-01-15 09:01:47
精神病院院长，不是踏空，就是套牢，赚钱还能轮,2411,11,224,4.0,2017-02-14 15:23:45
价值投资者，不再沉默,12040,32,128,3.5,2017-02-18 20:10:34
拔萝卜，大家都来拔萝卜，揪出股市的这个大蛀虫,4901,8,2267,3.5,2017-02-21 12:40:35
炒判断力，炒智慧！,6977,7,175,4.0,2017-01-31 13:45:52
真相大揭密，看看兴业银行大股东是如何玩数字游,25546,60,196,3.5,2016-08-07 11:52:57
举报兴业银行大股东缺德！,7647,18,134,0.0,2017-02-16 22:24:58
只要定增没有实施，我们就不能放弃，继续举报,7611,24,168,3.5,2017-02-17 22:11:15
在中国股市学美国价值投资本来就是一个很可笑的,4201,17,411,4.0,2017-02-19 15:16:11
《兴业定增尚未批文，证监会正在反馈意见》,16312,32,327,0.5,2017-02-09 15:50:20
《兴业定增尚未批文，证监会正在反馈意见》    ,20140,40,347,0.5,2017-02-09 15:48:07
大国和小国就是不一样，大国炒大盘的，小国炒中,3885,10,160,2.0,2016-11-13 10:24:34
艺高人胆大,7636,9,213,4.0,2017-01-31 13:25:32
最大的精神病患者，精神病院院长，向兴业银行大,4881,12,258,4.0,2017-02-14 15:27:52
在过去的一年里，那三个常年重仓银行股的老sb(,23748,33,204,3.5,2017-01-31 15:15:44
定增再“加油”，未来五年再启航,35378,13,1145,0.0,2016-08-01 16:20:27
定增巩固大股东地位，近市价发行彰显信心,31606,16,1117,0.0,2016-08-02 10:18:08
交易的最高境界是无我，无欲、无喜、无忧、无恐,7715,10,220,4.0,2017-01-31 10:16:12
我每天上班就打电话给12386，一直到修改增发价,10591,22,182,0.0,2016-12-28 08:51:25
以中资超级国家投资机构为低市盈率大盘蓝筹股价,11926,21,170,3.5,2017-01-21 19:25:37
美丽的法兰西,4927,4,676,4.0,2017-01-31 19:58:16
又到年终总结时，阿方2015年的成绩。,412263,519,221,4.0,2015-12-31 15:26:53
院长给你们拜年,4933,12,182,4.0,2017-01-30 11:22:33
2016年度股票投资收益报告(12.31) 期初账户净值,19671,35,591,4.0,2017-01-01 23:11:06
《大腕》兴业银行版,14444,29,740,3.5,2017-01-10 12:32:54
相会又是新年时，涨跌又是平常事；股市正道是苍,5906,18,198,3.0,2017-01-17 12:05:30
做人要懂得感恩，去年股灾高管与大股东真金白银,13058,40,205,3.0,2016-07-30 14:26:50
恭喜兴业银行非公开增发议案顺利通过,22444,26,218,2.0,2016-08-15 19:19:44
我坚持以中方自己的超级机构为主 也就是低估值,7136,20,294,3.5,2017-01-09 12:34:23
兴业业绩预计2.35左右，,17280,15,184,3.0,2017-01-18 12:45:43
若中国估值最低的银行股不上涨，股市就没有希望,10678,21,675,4.0,2017-01-11 20:22:56
业余爱好,13736,45,119,0.5,2017-01-18 18:50:27
若中国估值最低的银行股不上涨，股市就没有希望,14069,24,661,3.5,2017-01-04 16:23:27
2016年全年持有兴业银者亏损2%,16184,24,154,4.0,2016-12-31 02:49:47
问银行：何时飞？愿相拥，永追随!,28189,41,611,4.0,2016-06-20 08:50:19
证监会：请依法监管！查处庄操纵股价的不法行为,8245,17,354,3.5,2016-08-09 14:51:22
601166:兴业银行关于非公开发行股票申请文件反,32753,35,662,0.0,2016-12-13 19:08:52
若问股市底何在？待到新股破发时！？,8077,9,170,4.0,2016-05-31 06:48:53
A股超级大盘蓝筹股价值投资的定义一定要先搞清,9815,23,344,4.0,2017-01-07 16:42:00
过年翻倍妖股行情。大牛胚子啊，好行情龙头带,23204,65,175,3.0,2016-12-11 12:20:23
趋势涨停战法:中科电气复制5月18号走势短线翻番,16276,35,185,3.0,2016-11-27 11:44:49
601166:兴业银行:关于兴业银行股份有限公司非公,53003,71,1739,0.0,2016-12-13 19:09:32
1月3日晚间，浦发银行(600000)发布沪深两市首份,10604,5,567,3.0,2017-01-03 19:36:19
千钧之弩不为鼷鼠发机，万石之钟不以莛撞起音,936087,4537,1378,4.0,2016-06-30 23:13:38
真为中国的银行股群体感到惋惜，这么低的市盈率,9466,19,186,3.5,2017-01-01 16:28:42
有一个垃圾股目前在底部技术指标很好！,10655,16,81,4.0,2016-04-14 20:34:43
这些反对兴业定增的做空投机者达到目的了,8516,17,353,2.0,2016-12-26 14:02:43
我已经实名举报兴业银行低价增发，请股东们联合,20291,43,182,0.0,2016-12-22 11:55:33
兴业银行定增还是未知数，证监会举报中心已经受,38268,73,166,3.5,2016-09-07 22:09:29
向兴业银行董事会提几个问题，兴业银行应该向中,82825,224,372,4.0,2016-08-03 19:25:39
兴业银行第十大股东天安人寿保险股权结构，正在,13776,22,448,3.5,2016-11-15 10:18:32
兴业银行第六大股东中国证券金融股份有限公司减,30774,58,275,4.0,2016-10-29 15:25:18
最应该率先企稳止跌的就是中国股市！,108235,158,231,4.0,2016-02-13 09:25:14
97%以上的持股5%以下的股东表决时都投了赞成票 ,5754,16,251,4.0,2016-12-25 15:38:37
要反对定向增发的中小股东进来看 还有什么可以,4223,21,271,4.0,2016-12-25 14:49:54
《兴业银行定增价格过低，损害中小股东利益明显,11650,30,734,0.5,2016-12-20 17:15:22
97%以上的持股5%以下的股东表决时都投了赞成票,7759,28,204,4.0,2016-12-22 19:04:28
兴业银行：2018年底前在境内外发行不超过2000亿,19631,20,241,0.0,2016-12-20 20:15:38
若兴业银行股价跌破定增价，而定增还通过实施，,11448,22,191,2.5,2016-12-23 10:44:04
隰斯弥见田成子,15186,108,258,4.0,2016-12-14 09:33:20
看看美国道琼斯指数就明白，什么才叫真正的牛市,13950,37,162,3.5,2016-11-13 16:06:47
投资选择兴业银行就应该支持定向增发！,10333,43,146,2.5,2016-07-29 10:04:19
同一条招商局减持兴业银行的消息，在同一时间，,6578,3,206,3.0,2016-12-16 06:33:06
兴业银行：明显违反第三十九条第七项的规定,10063,15,529,3.0,2016-12-14 09:46:20
今天谁的筹码被骗走了？,11042,32,132,0.0,2016-11-30 10:57:02
我全部投兴业银行增发赞成票了,7655,34,194,2.0,2016-08-15 10:10:35
兴业银行定向增发或被监管部门否决,9426,11,212,2.5,2016-12-13 20:35:51
不看不知道一看吓一跳！兴业月线到了启动月！,37510,36,152,4.0,2016-09-03 10:44:15
我天天都在赚钱！！！,9552,18,332,4.0,2016-12-11 12:02:26
中小散户的自由流通市值占比和流通市值占比在所,7532,20,970,4.0,2016-12-07 14:01:46
抛售银行股的机构还还觉得自己挺荣耀的，瞧瞧中,11526,20,230,3.5,2016-11-13 17:52:39
缺口：对突破的确认,10210,20,259,3.0,2016-11-28 13:21:40
中线技术指标MACD出现顶背离，小心下周一短线冲,6682,13,164,3.5,2016-11-27 13:22:00
热烈祝贺兴业银行创新年内新高,10331,25,138,4.0,2016-12-10 13:37:38
想师父了,25373,252,4,4.0,2016-11-19 15:39:05
保险资金应该来买银行股，破净低市盈率分红又高,8973,11,212,3.0,2016-12-05 14:38:35
兴业银行(601166)大宗交易数据一览(12-08),12923,10,475,0.0,2016-12-08 18:13:58
高位急拉升是大跌前诱多！出货是一价格区域并不,8026,15,234,4.5,2015-11-18 14:28:31
兴业银行(601166)大宗交易数据一览(12-07),10533,14,475,0.0,2016-12-07 18:05:40
兴业银行大利空：不是定向增发就是配股，反正就,9985,31,103,3.5,2016-12-04 10:33:57
定向增发是兴业银行最大的利好，看看股价走势就,7073,14,170,2.0,2016-12-05 14:27:23
兴业银行(601166)大宗交易数据一览(12-02),15211,14,475,0.0,2016-12-02 18:24:05
三只乌鸦到顶了，赶紧逃命,6474,15,169,3.5,2016-12-02 09:46:19
股权争夺股：东阿阿胶、兴业银行,24462,19,133,3.5,2016-09-29 07:00:19
17元是兴业银行未来五年的大顶，赶紧抛,8818,33,150,3.5,2016-12-01 09:39:45
601166:兴业银行关于绿色金融债券发行情况的公,17293,7,498,0.0,2016-11-28 19:10:25
兴业银行11月28日长长长影线的最高点17.29元是,6136,11,131,2.5,2016-11-28 14:08:09
这根K线长上影线，11月28日最高点17.29元，而且,9936,14,275,3.5,2016-11-28 16:42:23
靴子，醒了木？,16892,148,119,4.0,2016-11-28 07:01:07
这根K线长上影线，11月28日最高点17.29元  按技,4535,14,241,3.5,2016-11-28 15:17:40
支持增发的不要顾左右而言它，就问你一句话,10794,19,283,3.5,2016-08-05 08:20:59
证监会：请依法治市！无论何机构何目的，只要违,21186,37,384,4.0,2016-04-23 14:57:38
今天11点以后是谁在砸盘？本来走得蛮不错的,5583,6,152,3.5,2016-11-24 17:43:41
热烈祝贺兴业银行收盘价创今年新高！,6153,9,164,2.0,2016-11-26 17:11:17
今年过节不收礼，收礼只收银行股,11094,11,175,3.5,2016-10-23 09:40:06
好文转载：当王道遇到最苦逼的岁月(全文),13714,16,1474,3.0,2016-09-29 23:43:18
金秋之旅即将开启！！！,31904,31,1003,4.0,2016-10-04 11:09:43
等所有人对银行股拉升，指数创新高都习以为常，,5789,18,202,3.5,2016-11-24 10:06:30
1。兴业银行为什么跌不下去,15139,18,136,3.0,2016-03-18 16:05:04
16.87元的长上影线预示该价格水平是兴业银行此,8608,7,186,0.5,2016-11-24 15:47:40
一图看清兴业银行三季度新趋势,16555,8,89,3.5,2016-10-29 16:24:37
业绩2.75元，股息率4%，比银行存款高2倍，净资,8806,12,199,2.5,2016-11-17 10:43:21
兴业，我回来了,7322,12,124,3.5,2016-11-23 19:45:46
16.52元是兴业银行本轮多头行情的最高点吗？同,7776,14,168,2.0,2016-11-12 16:33:39
空头傻逼要把股价打压到14元,4658,11,138,3.5,2016-11-14 20:02:15
兴业银行今日超大单流入排名第8名(11-23),7454,7,294,0.0,2016-11-23 16:05:54
让兴业银行股价“翻倍”的方法,12507,28,385,1.0,2016-11-19 22:09:26
601166:兴业银行非公开发行限售股上市流通公告,107821,91,1713,0.0,2015-12-29 20:04:09
信仰,7537,29,132,1.5,2016-11-20 10:56:54
没中一签，大家有没有中的啊，羡慕嫉妒恨啊,5065,7,20,1.0,2016-11-19 20:45:54
史记丨贾跃亭传 贾跃亭者，山西襄汾人氏，乐视,10230,28,1364,3.5,2016-11-16 14:54:36
低价增发要黄了,11333,24,264,3.0,2016-11-17 17:46:44
咳，就这。。，即使下跌也跌不了几分钱,3935,14,146,3.5,2016-11-17 09:57:36
[震撼超级点评]·601166:兴业银行2015年第三季度,12093,5,709,4.0,2015-10-31 11:31:31
你送我一碗水，我还你一桶水；你要我一滴血，我,12559,20,294,3.5,2016-07-26 09:23:14
空头连16元都砸不破，怎么扭转多头趋势？,6773,18,150,3.5,2016-11-15 10:02:15
听说诸葛亮送了一套女人衣服给“三国”哈哈哈。,15462,27,188,3.5,2016-10-31 20:52:44
解答不了下面这个问题，想在股市赚钱，真的有点,8019,13,187,3.0,2016-11-13 16:56:21
砸盘的能阻挡上升趋势吗？股价趋势怎么是向上的,5781,12,166,3.5,2016-11-12 13:01:33
兴业银行涨得慢，是大股东低价定向增发造成的,6819,11,111,1.0,2016-11-14 13:13:56
兴业银行减持大股东天安财险和天安人寿董事长高,19042,12,2446,3.5,2016-10-29 21:07:23
