标题,帖子数,日期,情感
600048:保利地产2016年年度股东大会会议资料,4298,10,2017-05-03 19:04:58,0.5363677126147246
股东大会随想：5年再造1⃣个新保利！2018年是保,3312,10,2017-05-11 11:10:41,0.9811039695887175
600048:保利地产第五届监事会第九次会议决议公,8957,6,2017-04-17 21:15:34,0.028880400764984326
菊花同志,能力不行就赶紧挪位吧，股价都跌成狗,3710,14,2017-05-02 10:59:26,0.7068752755982374
保利地产拟10派3.15元 ,38924,19,2017-04-17 21:26:14,0.26810333045922374
保利地产(600048)融资融券信息(05-03),3340,10,2017-05-04 07:36:13,0.7884728735409863
保利4月单月销售341.2亿。今年看来突破三千亿大,3397,9,2017-04-30 22:08:30,0.9154956752522384
明修栈道 暗渡陈仓……保利地产，机构暗暗出货,1777,11,2017-05-10 10:30:55,0.05828892939350727
关于保利地产市值的重估，不知对不对。,17863,14,2017-01-04 21:06:21,0.07446233007159597
拿着保利打新股，中短期目标位11元,7110,12,2017-04-14 14:45:48,0.6949419506614427
见了就杀,527,15,2017-05-05 10:29:15,0.3609790547308728
保利地产股东大会,1349,34,2017-05-11 09:42:51,0.7848834423144098
少数股东损益占比下滑，带动业绩增长,4457,8,2017-05-02 14:27:15,0.9379026312086436
大盘也不会有多大起色,2331,16,2017-05-14 15:46:12,0.7096336024491225
业绩稳定增长，地产板块中的高股息标的,26951,9,2017-05-12 16:57:36,0.9168532788353936
分2万多红，可以坚持半年生活费。价值投资难上,9746,15,2017-05-18 15:44:01,0.9153642300591867
本人从事金融行业近20年，对于当下中国证券市场,3889,8,2017-05-15 09:22:50,0.9973734379078935
行业估值修复悄然启动 保利地产蓄能谋变,22144,14,2017-04-25 14:25:52,0.6615414158042543
600048:保利地产2016社会责任报告,8391,5,2017-04-17 21:17:34,0.7377518535578859
公司2016年报及17年一季报点：业绩四平八稳，央,9628,7,2017-05-05 10:52:25,0.7768672317347914
厉害了，保利地产三大重磅利好迎来新一轮崛起！,929,15,2017-05-08 19:10:58,0.5346875721726484
600048:保利地产关于本公司获得房地产项目的公,11774,3,2017-05-05 16:12:22,0.851686402951587
2016年年报点评：销售大幅增长 结算业绩平稳,20715,6,2017-04-20 07:51:45,0.05589880993141427
保绿就是绿,1499,18,2017-04-28 11:41:34,0.6742744122281931
万科10派7.9元金地10派7元华发10转20股派8元，,22187,29,2017-04-13 21:38:07,0.051616578056982276
600048保利地产，2017年分红可能为10股派4.5$-5,34751,34,2017-03-17 21:13:03,0.2224830878772429
2017年一季报点评：一季度销售理想 结算业绩保,3271,7,2017-05-02 16:56:53,0.04322248081713276
600048今天尾盘大单不断,是消息的出现(保利集团,20759,9,2017-04-14 15:22:43,0.1054900894391847
保利地产：1至4月累计签约金额836.17亿元 增速,2263,8,2017-05-05 17:06:18,0.27968591622783134
公司2017Q1净利润YOY 38.7%，略超预期，维持买,8647,5,2017-05-05 16:01:48,0.5714396979940832
九进十出，各位听懂了吗？,10110,20,2017-04-12 09:56:34,0.6935421129054965
保利地产一季度净利润增长近四成,871,7,2017-05-02 22:15:21,0.8764057618995356
保利地产的怪现象，冲到10元就会撤。,9071,11,2017-04-11 20:02:47,0.027009864472709588
600048:保利地产2017年第一季度报告,30310,11,2017-04-28 23:50:10,0.7560066739327199
首开北京的地每平方升值1.5万元，共升值580亿元,42311,52,2016-08-26 13:26:15,0.4850984943132779
妈的逼，恶炒酒类股怎么没人管。雄安没炒几天。,4801,5,2017-04-20 11:05:26,0.009555459515904086
连续分红10年 保利地产销售额4年实现翻番,20083,10,2017-04-18 21:19:23,0.23677789639003755
波波段段,43456,61,2016-10-18 16:22:06,0.5
保利地产与保利置业如何整合,18958,47,2017-04-15 07:57:14,0.2729461446412319
销售数据良好，业绩提升空间较大，维持“买入”,17410,8,2017-04-18 23:32:27,0.9415501950438795
业绩相对平淡，盈利有望改善,16200,14,2017-04-18 09:30:10,0.6876697819237642
年报速递：保利地产2016年盈利124.22亿元，同比,16213,5,2017-04-17 21:26:20,0.16040597662574263
分红没有实际意义，派发的第二天还得从股价中减,7764,5,2017-04-17 23:04:29,0.8203928495139183
雄安概念总龙头挖掘---首创股份,75691,34,2017-04-17 08:51:05,0.9649527751583536
600048:保利地产2017年3月份销售情况简报,30314,17,2017-04-10 19:28:43,0.17316012883377285
600664哈药，每股股息0.5元，快买，快买，快进,3288,51,2017-03-28 14:00:34,0.36190031010448775
年报出来了。10送现金2.9(含税)。不送股。。,13054,14,2017-04-16 21:16:48,0.12819748216301885
大幅冲高后连续回落，今日出现大幅震荡,22732,92,2016-08-18 16:06:25,0.21597106961542611
鲁朗小镇建设样本：保利地产新成长模式？,20241,10,2017-04-12 06:22:37,0.9939770975704764
保利地产：一季度实现签约金额574.12亿,24681,8,2017-04-10 19:49:12,0.21748426471145288
