标题,阅读,评论,字数,影响力,时间
北京银行今天的长上影,11580,10,171,3.0,2016-11-04 14:35:13
601169:北京银行关于股东股份质押的公告,36764,12,693,0.0,2016-11-04 19:23:09
北京银行(601169)融资融券信息(11-02),4005,1,542,0.0,2016-11-03 07:43:50
北京银行(601169)大宗交易数据一览(11-02),10854,9,503,0.0,2016-11-02 18:18:31
这个庄家不知道吃了多少货。5月有50多亿大宗交,7647,16,240,3.0,2016-11-01 16:12:24
北京银行(601169)大宗交易数据一览(11-01),10030,9,481,0.0,2016-11-01 17:59:14
北京银行(601169)大宗交易数据一览(10-31),10795,8,503,0.0,2016-10-31 18:03:23
每股净资产为什么突然增加一元到9.3元，谁知道,8095,6,188,3.5,2016-10-31 06:34:03
谁能解释一下今天最后五分钟，北京银行这股在做,15046,10,176,2.0,2016-10-28 15:25:19
601169:北京银行2016年第三季度报告,27519,6,904,0.0,2016-10-30 14:51:23
[@遥远的大湖边: 北京银行： 1 不跌  2 不涨  3,92189,138,213,3.0,2016-05-16 21:17:03
炒了绩差的大盘权重股，丢了低价绩优中小盘股,5074,3,436,3.5,2016-10-28 13:42:37
抛！供给侧改革 消产能去库存 势必增加银行呆坏,53440,57,167,4.0,2016-01-12 10:10:07
601169:北京银行关于独立董事逝世的公告,80000,31,618,0.0,2016-06-03 17:00:19
手续费收入高增长，不良压力有所上升,17693,4,1228,0.0,2016-08-31 14:48:34
北京银行(601169)大宗交易数据一览(10-25),12708,8,483,0.0,2016-10-25 19:57:20
世界股市市场先生犯错奇迹－－A股银行股的长期,7468,4,888,2.5,2016-10-25 19:06:35
北京银行开盘评论——星期五,12235,21,169,3.5,2016-10-21 09:19:24
中国的高盛就要启动了，一年目标起码要翻三倍到,17689,18,186,3.0,2016-10-18 13:26:27
北京银行(601169)大宗交易数据一览(10-24),12291,8,481,0.0,2016-10-24 18:16:34
此股必成妖王   什么时候成妖  认真看  仔细想 ,37124,20,1043,3.5,2016-02-02 15:03:05
看好北京银行8一9仟亿市值！相对应股价在75元一,12969,20,170,3.5,2016-10-22 10:09:43
北京和华夏银行新掌门敲定 张东宁樊大志拟任董,28725,11,2037,0.0,2016-10-22 11:17:36
债转股将引爆银行大股东之争;北京银行;N:1,11008,9,138,3.5,2016-10-12 17:22:09
北银PK理财,14869,18,225,1.5,2016-10-10 15:15:51
银行股在北京银行下午涨停带动下带大盘冲破3100,6730,8,160,4.5,2016-10-21 13:49:51
北京银行停牌消息都能提前泄露，严查应该。,8423,9,147,3.5,2016-10-12 13:02:57
今天银行股起动带领大盘攻克年线，北京银行强势,4807,5,160,4.5,2016-10-21 07:37:09
浑身解数卖力表演跟风了了——北银收评星期四,6320,13,485,3.5,2016-10-20 18:56:31
北银501674股今全卖了！,10567,10,138,2.0,2016-10-13 10:11:04
9元1角满仓买入北京银行坐等收钱,12318,27,74,3.5,2016-09-14 10:59:19
悲催的某shuai人,8530,13,321,3.0,2016-10-18 17:09:51
早盘诱多失败跟风盘没有——北银午评,5134,7,452,3.5,2016-10-20 11:37:18
我观点错了,16288,16,760,3.5,2016-10-12 18:48:53
新华联如果再次举牌北京银行，钱从何来？如果举,17647,15,200,1.5,2016-10-12 18:10:49
新华联正式举牌北京银行，纳入重点推荐组合,31796,8,1400,0.0,2016-10-13 08:49:30
北京银行上市九年 创新资本工具实现跨越发展,13979,8,4204,0.0,2016-10-15 14:03:08
北银这样走势谁会刀口舔血做接盘侠——盘后分析,15678,44,656,3.5,2016-10-13 15:53:41
新华联控股拟继续增持北京银行：看好其前景 不,17955,7,381,0.0,2016-10-14 10:05:13
公司信息点评：新华联举牌北京银行点评：好银行,22479,10,1490,0.0,2016-10-14 14:39:15
新华联控股举牌北京银行 上市城商行面临资本围,31421,28,1395,0.0,2016-10-13 02:41:26
北京银行证实被新华联控股举牌 其实控人缺位引,18257,5,490,0.0,2016-10-13 14:34:45
北京银行：新华联控股拟继续增持 不谋求控股权,22040,9,406,0.0,2016-10-13 19:33:15
新华联控股首次举牌北京银行 700亿资本版图再添,36970,8,1702,0.0,2016-10-12 21:46:48
北京银行短期飙升至17元可望,6389,7,79,3.5,2016-10-13 14:31:15
601169:北京银行主要股东增持股份计划公告,39604,10,895,0.0,2016-10-13 19:15:29
仙人指路啊 发大了。买！,6048,14,134,2.5,2016-10-13 13:23:56
今日洗牌结束 明日发飙,4963,9,11,2.5,2016-10-13 15:06:30
601169:北京银行简式权益变动报告书,17173,3,1509,0.0,2016-10-13 16:21:06
新华联举牌点评：花香自有蜜蜂采，重申买入评级,19546,4,1035,0.0,2016-10-13 09:04:08
601169:北京银行关于股东权益变动的提示性公告,34305,6,651,0.0,2016-10-12 22:31:55
北京银行午后临停 拟披露重大事项,21338,17,149,0.0,2016-10-12 13:14:03
大胆预言，半月内会公告新华联举牌北京银行,21416,19,78,2.5,2016-09-07 21:05:24
北京银行晚间发公告证实举牌 新华联控股持股达5,49397,48,1124,0.0,2016-10-12 16:12:28
北京银行午后临停 新华联耗资64亿举牌,32335,26,1008,0.0,2016-10-12 15:39:37
601169:北京银行2016-10-12下午停牌,59221,12,260,0.0,2016-10-12 13:03:00
大家预测几个板吧！,11602,24,128,2.5,2016-10-12 14:01:16
北京银行(601169)大宗交易数据一览(10-11),14605,14,479,0.0,2016-10-11 19:01:22
北京银行午后停牌 消息称遭新华联控股举牌,23083,6,199,0.0,2016-10-12 15:08:47
今晚有事情公布,12631,19,98,2.0,2016-10-12 11:49:59
老大，知道你牛逼，但这样蛮干有什么用？,3647,10,149,2.0,2016-10-11 14:52:27
还有谁会为北银接盘？,5013,12,213,3.5,2016-10-10 13:36:44
20日消息,7820,6,1168,3.5,2016-09-28 22:55:29
谁会成为筹码非常集中的北银的接盘救星呢？,11494,14,188,3.5,2016-09-26 13:22:36
QFll投资比例上限将取消，银行业外资投资在明年,10576,8,508,3.5,2016-09-26 18:07:46
北京银行获大股东多维度强援 ING集团董监事到场,14540,5,1602,0.0,2016-09-23 04:36:00
我全仓卖空,9933,21,119,2.5,2016-09-14 11:26:09
等了二年。财有钱赚,6148,6,128,3.0,2016-09-06 22:29:33
北京银行，一组数据让人醍醐灌顶 茅塞顿开。,21874,14,1037,3.5,2016-09-02 09:40:49
新华联增持北京银行逼近举牌线,34803,11,1266,0.0,2016-09-02 10:15:44
新华联成北京银行四股东 持股逼近举牌线,29517,12,469,0.0,2016-09-01 10:35:12
证金公司增持北京银行2亿股 新华联入局持股4.93,38772,19,502,0.0,2016-08-30 20:11:43
北京银行中期人均创利77万元 管理绩效继续领跑,9720,2,805,0.0,2016-08-31 02:55:28
601169:北京银行2016年半年度报告摘要,23010,7,1104,0.0,2016-08-30 17:56:51
北京银行上半年净利同比增5.83%,15695,4,585,0.0,2016-08-30 19:11:36
北京银行(601169)融资融券信息(08-19),6838,3,544,0.0,2016-08-20 07:44:12
北京银行，后来居上。理由有六:一是效益不错。,46843,48,245,2.5,2016-07-25 12:08:04
股池里最慢的一只票，当下却是最稳健的。这令我,6320,2,192,4.0,2016-08-15 21:17:45
今天8.39出了，赚了庄家109.41元。,6655,13,137,2.5,2016-08-05 09:40:02
北京银行，能涨到47元？,10641,15,141,3.0,2016-08-05 15:33:32
抛！银行A股价多数已高溢价H股40%，同股同权，A,77729,103,275,4.5,2015-11-20 11:20:32
20年总资产增长100倍 北京银行跃居全球千家大银,21512,17,3679,0.0,2016-07-26 03:09:40
资产质量较优，投贷联动区域优势明显,28744,4,844,0.0,2016-05-03 22:53:46
北京银行:全力打造经济下行期经营最稳健银行,19574,11,3864,0.0,2016-07-23 00:38:10
北京银行(601169)大宗交易数据一览(06-01),33409,35,486,0.0,2016-06-01 18:15:30
北京银行(601169)大宗交易数据一览(06-28),29248,26,467,0.0,2016-06-28 17:50:28
北京银行(601169)大宗交易数据一览(07-05),20113,14,474,0.0,2016-07-05 18:02:50
北京银行(601169)大宗交易数据一览(05-10),43964,49,487,0.0,2016-05-10 19:05:57
北京银行(601169)大宗交易数据一览(05-11),39630,50,484,0.0,2016-05-11 18:02:42
北京银行(601169)大宗交易数据一览(05-18),40690,59,481,0.0,2016-05-18 18:14:39
北京银行(601169)大宗交易数据一览(05-19),42352,79,482,0.0,2016-05-19 18:01:44
北京银行(601169)大宗交易数据一览(05-24),36454,58,546,0.0,2016-05-24 18:20:13
北京银行(601169)大宗交易数据一览(05-25),40299,54,486,0.0,2016-05-25 18:10:06
北京银行(601169)大宗交易数据一览(05-31),35372,41,486,0.0,2016-05-31 17:54:16
北京银行(601169)大宗交易数据一览(06-06),29889,34,486,0.0,2016-06-06 18:17:12
北京银行全球影响力大幅提升 晋升全球千家大银,28255,12,4079,0.0,2016-07-16 02:59:34
601169:北京银行关于非公开发行优先股申请获得,28603,4,461,0.0,2016-07-13 17:13:15
北京银行发行优先股获批,20336,4,219,0.0,2016-07-13 20:19:15
华夏银行（600015）爆股权争夺！上涨目标20元！,15587,33,539,3.0,2016-06-29 13:46:21
关于分红很多人都认为是个数字游戏，我个人有个,19186,14,560,2.0,2016-07-10 18:48:29
北京银行（601169）股权争夺战随时爆发！上涨目,11758,4,111,3.5,2016-07-10 10:46:06
601169:北京银行2015年度利润分配实施公告,87544,23,1950,0.0,2016-07-04 19:30:08
北京银行现金已到账，大家可以查账户,15322,16,85,3.5,2016-07-09 06:50:27
