标题,阅读,评论,字数,影响力,时间
特别通告：601958 金钼股份正创历史新低，青菜,3173,5,231,2.0,2017-06-12 11:14:08
联通已公布混改方案，交行你已经宣布混改两年了,11966,15,213,0.0,2017-08-16 18:43:23
交通银行(601328)融资融券信息(08-18),6893,34,540,0.0,2017-08-19 08:38:08
一笔8400亿美元损失，谁承担责任？呜呼交通银行,12948,15,203,3.5,2017-08-03 13:22:07
交通银行(601328)融资融券信息(08-16),6141,3,548,0.0,2017-08-17 07:45:35
以后到处发这个！有补充的吗？ 一个超跌的MSCI,6667,16,830,0.0,2017-08-15 11:45:03
交通银行处于上升趋势！,10285,7,362,3.0,2017-06-29 21:53:34
交通银行：董事长牛锡明因身体原因休养 副董事,21711,11,228,0.0,2017-08-02 17:00:54
交通银行(601328)融资融券信息(08-11),7428,5,550,0.0,2017-08-12 07:48:23
进场: “双重改革”受益股，社保养老金标的股,3710,2,1171,4.0,2017-07-29 13:44:00
交通银行董事长牛锡明因病需修养治疗 副董事长,107940,60,721,0.0,2017-08-02 16:39:47
善有善报之券商去年救市重仓中字头获利千亿级？,18100,26,317,4.0,2016-12-01 13:25:11
1，交行先给港人分红，后给国人分红，总觉得国人,7568,8,218,0.0,2017-06-28 12:58:58
交行刚上市时的顶峰：17.04元还能见到吗？！,10742,15,23,3.0,2017-07-21 09:22:07
业绩大幅预增修订：受益客户订单大增及销售价格,6185,10,248,4.0,2017-07-13 09:12:54
实战炒股口决： 十四工作线，不破不走人。短线,40101,56,672,4.0,2017-02-20 10:31:52
平安银行都涨上去了，交行您还在犹豫什么。,3054,4,91,3.5,2017-07-11 17:50:49
601328:交通银行高管辞任公告,28152,8,478,0.0,2017-07-21 16:46:24
凭多年入市经验，非常看好:601328交通银行，主,87133,129,387,0.0,2017-03-31 13:25:01
明天开盘马上抛掉交通银行，交通银行就是一堆屎,3484,17,188,0.0,2017-07-05 21:50:00
交通银行幕后黑衣人出彩！603000人民网逆势涨停,6698,12,101,3.5,2017-05-11 11:30:05
明天上6.26元,6101,9,138,3.5,2017-07-05 16:52:00
经个人分析：明天大盘有望站上3200（个人观点，,4761,10,209,3.5,2017-06-29 14:46:24
竟猜:7月6日除权前收盘价,8646,16,136,0.0,2017-07-02 06:36:01
交通银行丢了第五大行的位置,6431,9,170,3.0,2017-06-28 11:50:46
601328:交通银行关于对外投资设立全资子公司的,32646,10,1755,0.0,2017-07-14 20:14:11
季节哥来了[大笑],5185,11,124,0.0,2017-06-22 11:09:12
交通银行,19307,17,321,3.0,2016-11-22 18:27:05
死气沉沉,7733,39,136,0.0,2017-07-08 10:18:17
昨晚分红10万，今天开盘怎么亏了1万啊，开盘价,19232,18,210,0.0,2017-07-07 10:06:15
交通银行(601328)融资融券信息(06-14),5178,6,556,0.0,2017-06-15 07:46:44
交行吹起冲锋号,10181,10,145,0.0,2017-06-06 14:29:04
我在这里埋伏两年多了，你们今天是从哪儿蹦出来,3963,24,158,2.5,2017-06-07 16:58:24
粤水电(OO2O6O)未来国企改革是是肯定潜力______,10532,22,485,4.5,2017-06-05 13:58:51
601328:交通银行2016年年度A股权益分派实施公告,76002,21,1733,0.0,2017-06-29 16:31:38
53万分红款到账,13707,22,125,3.5,2017-07-06 19:55:04
交通银行将于7月7日派发A股现金红利每股0.2715,35598,9,211,0.0,2017-06-29 17:16:26
交通银行(601328)融资融券信息(07-05),5015,2,546,0.0,2017-07-06 07:39:47
交通银行(601328)融资融券信息(06-26),4781,3,556,0.0,2017-06-27 07:45:45
交通银行∶不要掉以轻心，后势悄悄揭幕！,24850,489,74,0.0,2017-06-28 17:37:18
买入交行的都成太监了,1621,22,130,2.5,2017-06-07 14:28:15
基金抱团炒个股是中国式庞氏骗局，隐患危害大32,47124,41,333,4.0,2016-07-21 14:54:13
今天买入，静等分红,14081,33,136,2.0,2017-06-27 15:44:58
招行又大涨2.5%了，交通银行唯一跌破发行价为何,5329,10,27,3.0,2017-06-27 11:21:51
中信银行终于超过交行了,5550,6,122,4.0,2017-06-09 14:53:21
典型的恶意操纵，必须双倍重罚所得,3316,4,127,4.0,2017-06-26 15:06:54
妈的，真很，行长家出什么大事！,8113,10,140,3.5,2017-06-26 15:08:06
交通行是五大行最最最垃圾的，十年投资的人还亏,7441,10,190,3.0,2017-06-16 09:43:53
今日是中国百年大牛市开端,4332,5,123,4.0,2017-06-21 10:09:09
棚改进入攻坚期：再开工600万套 或拉动近13万亿,4859,9,375,3.5,2017-06-22 09:44:10
中国股市有投资价值吗?请问监管层，交通银行有没,23264,38,184,3.0,2017-04-20 22:26:45
证券时报网  AH股比价 2017年6月23日 18:24,4088,5,4163,3.5,2017-06-23 20:32:27
抄到底了，可以买房买车了,5011,14,134,0.0,2017-06-27 20:26:26
交行总是双底三底再上攻,4337,5,122,4.0,2017-06-27 13:55:04
2017年交通银行第三次突破6元大关，2016年两次,32327,21,252,2.0,2017-01-30 15:46:10
601328:交通银行H股公告(股份发行人的证券变动,21111,10,889,0.0,2017-03-02 18:35:48
股灾量变到质变,2393,4,124,4.0,2017-06-18 23:41:22
交通银行技术图形已全面走好，开始回归净资产,61981,65,338,4.0,2017-01-13 13:33:56
石油银行保险证券 同比港股有些已经是明显贵了，,3738,4,269,3.5,2017-06-23 09:24:23
为什么交通银行是银行股里最垃圾的,8623,12,142,3.0,2017-06-12 15:31:08
净资产之下外资抢筹国有资产流失,4801,0,126,4.0,2017-06-22 13:26:47
不是要把银行股拉上天吗？怎么现在软了,7044,30,146,3.5,2017-05-09 09:18:51
交通银行调整后的表内外资产余额为9.159万亿元,15348,7,422,0.0,2017-06-22 21:06:18
601328:交通银行H股公告(建议委任董事及年度股,6542,5,1402,0.0,2017-06-06 19:46:09
巜纳入MSCI将崔生银行股戴维斯双击行情》漂亮50,7358,7,1865,3.0,2017-06-20 08:42:17
交通银行-低估值蓝筹股No1。,90477,203,130,3.5,2016-05-20 13:05:57
601328:交通银行关于2016年度股东大会增加临时,16406,7,1536,0.0,2017-06-06 16:47:16
市场信心开始恢复，行情有望进入修复阶段[微笑],4183,11,195,3.0,2017-05-19 19:16:24
“人无贬基，老乡别跑,9339,68,168,0.0,2017-06-09 15:29:07
601328:交通银行H股公告(股份发行人的证券变动,12011,12,889,0.0,2017-04-05 18:24:56
每经回应交行质疑声明：报道不存在内容失实,21631,24,579,0.0,2017-05-11 09:14:22
交通银行(601328)大宗交易数据一览(06-19),7994,4,476,0.0,2017-06-19 18:50:17
交通银行多项指标排名垫底：高管薪酬不降反升 ,19448,16,3977,0.0,2017-05-11 09:18:54
几十年来落后物价百倍中国股市吃人不吐骨头原因,5326,25,136,4.0,2017-05-08 13:34:57
A股13家全国性银行排名 交通银行净资产收益率连,34065,14,16667,0.0,2017-05-09 01:42:31
交通银行就是天上落下金钱雨！,10829,10,204,3.5,2017-06-14 11:21:26
交通银行绍兴违法造假票据承兑业务,14440,6,690,0.0,2017-06-14 11:37:18
造纸印刷和有色金属等概念相对较弱,2948,0,139,1.0,2017-06-12 20:14:13
601328:交通银行2016年度股东大会资料,23709,7,1630,0.0,2017-06-12 18:35:45
601328:交通银行关于交银国际控股有限公司部分,17400,11,985,0.0,2017-06-11 16:50:41
交通银行：交银国际行使超额配股权 额外发行677,30183,9,324,0.0,2017-06-11 17:20:32
交通银行拟选举何兆斌接替刘长顺出任非执行董事,7502,5,356,0.0,2017-06-06 18:03:52
交通银行，规避下跌风险的上佳选择,18398,21,264,4.0,2017-05-23 16:16:04
首E家银行资金存管正式上线 跻身存管平台阵营 ,1939,20,871,0.0,2017-05-07 16:03:01
三月,1731,24,114,0.0,2017-05-08 17:31:47
主升浪至少也要到7元,11466,119,130,3.0,2017-06-05 14:11:01
逾18亿元资金拉升银行股 三维度把握确定性投资,16590,16,1550,0.0,2015-10-22 01:56:53
价值投资在中国就是个笑话！,5761,12,136,3.5,2017-05-03 23:58:02
交通银行：高管薪酬大幅增长等报道不实,18129,19,297,0.0,2017-05-10 18:39:05
随波逐流,8514,32,129,1.5,2017-05-24 10:09:32
601328:交通银行关于交银国际控股有限公司上市,28729,5,781,0.0,2017-05-19 19:53:33
大家早上好！[兴奋]今天是2017年4月21日星期五,2625,41,185,2.0,2017-04-21 07:41:34
抛！经济恶化，拉股价，用人性贪婪，忽悠股民在,40104,37,359,4.5,2016-01-29 14:17:56
今天资金杀进保险股,3004,12,174,3.0,2017-05-10 16:31:08
交通银行澄清：“高管薪酬大幅增长”相关报道失,7309,11,701,0.0,2017-05-10 15:24:18
这么简单的事也变成很难决定事的，符合规定的上,3861,52,210,2.0,2017-03-24 11:35:02
靠我大交行拉,3733,11,130,3.5,2017-05-08 15:28:37
机构荐股一年，000665湖北广电还在装睡 定增价,3315,5,1671,3.0,2017-04-05 16:48:41
只要银行不拉，雄安股就会一直炒下去,2741,9,128,4.0,2017-05-04 13:21:04
这个价位的银行股，应该越跌越买，慢慢买，不要,3846,0,26,3.0,2017-05-05 13:39:26
4.0工业革命凸起黑科技受惠的上市公司（转发）,9650,15,3115,3.5,2017-04-03 12:29:58
6.46啊，啥时候能逃走啊，请明人指路,8742,10,148,0.0,2017-04-18 16:24:19
交通银行高位向下，不碰耶，去海兴电力,3173,0,100,3.0,2017-03-09 10:05:04
交通银行合资格H股股东每持500股可认购1股交银,17917,7,604,0.0,2017-04-10 17:54:47
交通银行年度净利增1.03%至672.1亿元  每股派息,28565,10,808,0.0,2017-03-28 17:23:28
高盛：交行去年盈利略胜预期 评级“卖出”,10750,4,325,0.0,2017-03-29 13:44:06
注意 东方财富经典版已将*ST金源悄然调出有色金,2632,22,158,0.0,2016-07-11 12:35:19
分红预案：10股转增2股派2.7元,23260,12,17,3.0,2017-03-21 13:58:20
在两大黑科技中率先得实惠的上市公司,7204,8,1374,3.5,2017-03-15 17:39:26
16股破净 7只市净率低于0.9,32111,12,790,0.0,2017-02-21 16:30:59
交行踏上回归17元征途，冲啊!!!,17084,22,144,3.0,2017-02-23 10:48:59
阵地丢失再游击 空山深处有黄金,23374,26,1408,3.5,2017-01-22 14:30:21
交行的净值到底是8.29元还是7.49元？,25561,36,323,2.5,2017-02-09 20:00:22
601328:交通银行关于收到中国证监会《关于交通,38064,4,614,0.0,2017-02-20 18:35:02
《大腕》交通银行版,18411,34,740,3.5,2017-01-10 11:14:13
交鸡太贱了，长期高买低卖，累及基民。,10864,6,299,4.0,2017-01-23 17:58:45
若中国估值最低的银行股不上涨，股市就没有希望,15514,19,697,3.5,2017-01-04 18:03:24
社保和证金公司大规模增持交行,30576,25,1262,0.0,2016-08-26 04:56:23
要求退市后按净资产返还投资者,6429,11,144,3.5,2017-01-07 12:09:24
11号逆势加仓交行。,11431,19,304,4.0,2017-01-11 17:54:08
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,14728,21,364,4.5,2015-09-14 14:04:39
过年翻2番妖股行情，大牛胚子啊，好行情龙头带,19862,28,176,3.0,2016-12-11 10:25:51
601328:交通银行关于收购巴西BBM银行股份完成交,29267,15,980,0.0,2016-12-01 18:34:26
给个比中信银行低的理由，交行没道理低过中信银,96915,197,160,3.5,2016-01-21 15:19:45
今天5.92全仓交通，一进去就跌[哭][哭][哭],8129,11,151,3.0,2016-11-28 15:21:23
还是来玩大盘股吧,7451,11,152,3.0,2016-12-12 09:40:29
拓展主业务风光独好 冲刺黑科技金光灿烂（转载,23844,34,3629,3.5,2016-11-01 16:26:41
交通银行(601328)大宗交易数据一览(12-05),13389,8,475,0.0,2016-12-05 18:09:46
今天回归交行挂个号，欢迎交庄送钱入我口袋。,10754,13,267,4.0,2016-11-28 17:58:45
三季报业绩应该是0.75元，看看三季报净资产7.49,12862,24,195,2.5,2016-10-29 08:00:40
交通银行完成股权交割控股巴西BBM银行,9989,2,473,0.0,2016-12-01 17:50:16
试论交通银行的未来估值中枢,12187,16,1846,3.0,2016-11-28 16:34:01
给交行一个最合理化建议,14909,12,192,3.5,2016-09-28 11:21:01
突破心理障碍，才能超越自己。,7972,23,138,2.5,2016-11-18 14:10:35
601328:交通银行关于成功发行绿色金融债券的公,16021,6,664,0.0,2016-11-22 19:40:08
[大宗交易揭秘]· 601328:交通银行2015年第三季,14484,8,661,4.0,2015-10-31 08:41:46
601328:交通银行关于卢森堡分行开业的公告,15747,8,360,0.0,2016-11-17 18:58:59
交通银行：巴黎分行11月15日正式开业,7365,4,205,0.0,2016-11-15 18:08:15
601328:交通银行关于交通银行(卢森堡)有限公司,18298,5,395,0.0,2016-11-15 18:57:21
交通银行，上升有望,35060,70,191,3.5,2016-10-26 06:59:15
交通银行国际化布局连落五子 海外利润占比提升,10537,4,1345,0.0,2016-11-12 10:35:52
601328:交通银行关于伦敦分行开业的公告,20940,10,365,0.0,2016-11-09 19:35:53
交行港股涨幅第一，这里还好意思打压吗,6132,15,18,2.5,2016-10-31 10:44:34
图解交行三季报：拨备率微涨,7792,2,88,3.5,2016-10-29 16:20:13
抛！供给侧改革消产能去库存必增银行的呆坏帐,53336,55,161,4.0,2016-01-12 10:01:20
别买入！耐心等待融资盘被强平爆仓时抄底不迟32,26096,24,181,4.0,2016-01-14 14:06:37
此股必成妖王  什么时候成妖  认真看  仔细想  ,18622,12,1042,3.5,2016-02-02 14:09:44
停牌王 000553 沙隆达 本月17日复牌 沙隆达十大,10430,36,502,2.5,2016-10-16 17:51:57
……调整充分混改交行或随时务实补涨30%以上：,13913,19,933,3.0,2016-10-17 17:13:34
交通银行业务总监吕本献辞任,7658,3,225,0.0,2016-10-18 08:38:12
此股本月剩下时间补跌，下月破4.8元止跌。 下波,7380,11,183,4.5,2015-09-23 23:30:53
601328:交通银行关于获准发行绿色金融债券的公,19469,15,788,0.0,2016-10-12 17:00:19
交通银行获准发行不超过67300亿元绿色金融债券,7461,12,251,0.0,2016-10-12 19:52:32
交通银行未分配利润0.78元（以后就没红分了）建,9545,7,144,4.0,2016-10-07 16:40:45
601328:交通银行关于召开2016年第一次临时股东,20141,8,1493,0.0,2016-10-10 16:37:21
摩通：交行目标价看高至5.5元 维持评级“减持”,20948,19,349,0.0,2016-09-22 11:37:03
交通银行于2015年度期初不良贷款余额达430.17亿,12789,7,804,0.0,2016-09-19 19:04:54
交通银行：4.5亿股优先股拟于9月29日挂牌上交所,15171,10,247,0.0,2016-09-23 20:51:11
601328:交通银行公告,25534,6,920,0.0,2016-09-19 18:50:32
交通银行筹备参与不良资产证券化试点,8372,4,474,0.0,2016-09-20 03:57:30
常熟银行主要股东为交行，交通银行持有常熟银行,6420,3,109,3.5,2016-09-19 17:26:50
交行拟分拆交银国际在港上市 银行业务分拆或成,23486,4,880,0.0,2016-08-28 07:47:58
601328快速下跌是好事！现在只能买入，不能卖出,7071,8,216,3.5,2016-09-14 20:25:52
抛！交通银行A股价高溢价H股46%左右，同股同权,104247,130,210,4.5,2015-11-19 08:22:14
交通银行(601328)大宗交易数据一览(04-15),35336,39,475,0.0,2016-04-15 18:37:50
交通银行(601328)大宗交易数据一览(05-12),35702,41,475,0.0,2016-05-12 18:51:59
交行破净太离谱了！半年报数据让人 醍醐灌顶 茅,17895,14,1043,3.5,2016-09-02 09:08:58
我把交通银行卖了继续买进建设银行，交通银行确,7302,8,198,4.0,2016-08-26 02:10:49
交行将分拆交银国际来港上市,17463,6,655,0.0,2016-08-25 18:44:39
不是银行股没价值，而是你被股评洗脑了。,14850,22,544,3.5,2016-08-11 11:56:26
大智慧告诉我们：九成以上股民没有大智慧。,7767,16,451,3.5,2016-08-14 10:50:01
有没有约炮的？？可以500元艹一下,11811,9,129,3.5,2016-08-01 15:34:04
港股交行才4.87港币,16482,21,145,2.5,2016-03-29 22:24:24
601328:交通银行第八届董事会第二次会议决议公,31243,12,629,0.0,2016-07-29 17:09:42
供给侧水泥板块年收入超高将轮动为市场热点,55925,105,2929,2.5,2016-03-20 09:01:36
交通银行(601328)大宗交易数据一览(03-31),39237,27,477,0.0,2016-03-31 18:09:32
交通银行(601328)大宗交易数据一览(04-20),28171,17,491,0.0,2016-04-20 17:56:48
交通银行企业文化部原总经理胡晏斌涉嫌受贿被公,10300,4,388,0.0,2016-07-20 23:54:58
全球迅猛布局黑科技产业链仅此一家 黑科技巨头,5295,91,2543,3.5,2016-04-26 15:10:10
老股民喋血忠告本吧股友：绝不买万科！绝不！,8115,12,508,3.5,2016-07-06 08:11:23
601328:交通银行A股2015年度分红派息实施方案公,92021,12,1931,0.0,2016-07-05 19:03:35
请教！,11002,13,211,2.5,2016-07-06 22:16:46
成本6.462，还有一起站岗的小伙伴吗？等钱装修,8743,13,166,1.0,2016-07-06 11:45:42
外管局扫货“风暴”扩散 中金公司建议超配股票,47586,43,1875,0.0,2016-03-31 03:14:44
601328:交通银行关于境内非公开发行优先股申请,28447,19,789,0.0,2016-06-22 18:34:02
小交的主力看看。小交自从认识了你。我就深深的,28464,48,184,4.5,2016-04-12 16:50:17
今天买在山腰上了。套了。能说说什么时候给我解,40177,52,158,4.5,2016-04-08 16:30:43
5.50买入。有机会吗？,4974,29,134,2.5,2016-06-06 09:29:33
交通你怎么了。直接上图。看看今年的成绩。亏损,34921,27,160,4.5,2016-03-31 19:56:39
交通银行的分析 2016 5月 26,14042,11,389,3.0,2016-05-26 20:59:27
历史，有时就是会惊人的相似，交通银行，我主动,22001,13,390,3.0,2016-05-27 11:01:55
没想到自己的“心头好”被贱庄这样玩法，满面泪,12983,54,255,4.0,2016-05-10 18:11:51
交行情何以堪？每股净资产7.25元，一季度每股收,12191,16,209,4.0,2016-05-08 08:36:52
交通银行境内发行优先股申请获证监会审核通过,17562,20,315,0.0,2016-04-13 19:58:20
601328:交通银行关于召开2015年度股东大会的通,29053,6,1347,0.0,2016-05-12 18:56:36
坚决买入交通银行，涨不起来就等分红，同意这观,7934,16,162,3.0,2016-05-09 11:07:13
交行2016年一季度业绩实现“三稳两优”,12931,7,1502,0.0,2016-05-06 11:41:07
利空！保监会叫停1年期理财型保险产品 1-3年产,10313,12,415,4.5,2016-03-21 08:21:43
我已经持有230万股交行了。,27166,18,268,3.0,2016-02-25 10:45:29
601328:交通银行2016年第一季度报告,29282,14,1065,0.0,2016-04-28 20:04:11
601328交通银行即将大涨！3月23日,27798,34,196,3.5,2016-03-23 07:33:17
银行股年报透露惊天线索 外汇局大手笔杀入A股,269910,786,1395,0.0,2016-03-30 02:26:59
我发现建设银行601939比交通银行分红好，股票价,15367,32,172,4.0,2016-04-14 10:23:49
601328:交通银行H股-2015年年度报告,33900,5,1946,0.0,2016-04-19 20:02:12
交通银行成就混合所有制改革第一股！,11785,41,228,3.5,2016-04-12 09:34:42
目前两市整体市盈率相比2005年沪指998点的时候,24634,21,200,3.0,2016-01-24 14:42:55
601328:交通银行关于境内非公开发行优先股申请,36962,29,471,0.0,2016-04-13 19:37:51
看不良指标，别被银行的报表骗了,12449,10,832,3.5,2016-04-14 21:23:29
交行企化部两负责人涉嫌受贿被查 金额或达千万,14268,10,1720,0.0,2016-04-08 02:30:15
第一目标位就是攻击净资产7.20元！,7558,9,355,4.5,2016-04-13 11:51:23
今天再回归我的行运之神：心头好交行。,7939,15,181,4.0,2016-04-11 13:02:11
郁闷：低于净资产30%！,6819,11,412,3.0,2016-04-11 09:10:08
国有银行私有化议程预计会卷土重来！！！,13998,25,411,3.0,2016-04-07 08:05:57
一季度新增信贷或超4.3万亿 新开工项目将成全年,11506,5,2401,0.0,2016-04-11 01:49:23
雄关慢慢从头越，黒马一骑任遨游！,20231,89,211,3.5,2016-03-09 13:10:19
曹中铭：别把外汇局旗下投资平台也臆想为“国家,25634,65,1763,0.0,2016-04-02 09:45:39
交通银行行长：力争成首批实现员工持股的国有银,21195,29,935,0.0,2016-03-30 11:16:25
3月30日股市早盘内参：2016年首例清盘公募基金,111538,308,3443,0.0,2016-03-30 00:14:00
幽灵！一个黑色幽灵！一种黑科技将在东方大国兴,12067,25,2080,3.5,2016-03-23 21:49:07
国家外汇局开始炒A股？全资子公司悄然跻身两家,58195,590,1123,0.0,2016-03-29 20:03:55
601328:交通银行2015年年报摘要,44706,10,1479,0.0,2016-03-29 19:44:47
交通银行去年利增1% 拟10派2.7元,23580,2,649,0.0,2016-03-30 13:29:17
A股月内净流入资金逾千亿元 银行股等成大单抄底,64425,50,2380,0.0,2016-03-18 00:39:50
规模扩张稳健，资产质量压力持续,29903,4,1809,0.0,2016-03-30 10:15:43
交通银行年报净利润665亿同比增长1% 拟10派2.7,36736,16,589,0.0,2016-03-29 20:14:58
深化改革后首份年报 交行“三稳三进”,19074,12,2130,0.0,2016-03-29 17:40:09
601328:交通银行2015年年报,64866,5,1965,0.0,2016-03-29 19:45:17
601328:交通银行H股公告(截至2015年12月31日止,12515,5,1248,0.0,2016-03-29 19:29:09
港股交行目前价位4.9元港币，今日目前跌幅2.58%,5618,10,223,4.0,2016-03-28 11:21:33
218只个股连续下跌超过三日,15451,9,766,0.0,2016-03-24 15:40:19
14只个股连续下跌超过三日,29568,7,605,0.0,2016-03-23 15:50:19
看，唱空的嘴脸,15388,18,234,4.0,2016-01-28 13:10:21
1只个股连续下跌超过三日,19402,11,269,0.0,2016-03-21 15:56:41
5。60买了10000股明天涨一个点就卖！,8313,15,152,3.0,2016-03-21 14:58:20
601328:交通银行关于境内发行优先股获中国银监,37586,8,577,0.0,2015-12-10 18:37:28
规模扩张稳健，关注混改实质落地,11651,6,1517,0.0,2015-08-28 15:47:43
金融改革的先行者，财富管理分拆是未来看点,20865,7,870,0.0,2015-08-29 09:04:55
上调A股评级,30783,3,948,0.0,2015-09-02 18:38:14
请给我一个持股的理由吧？！有多少？,16822,33,546,4.0,2015-09-11 10:33:05
交通银行今日超大单流入排名第12名(03-04),15918,3,344,0.0,2016-03-04 16:09:15
大利空！外资大举撤退中国，险资成华夏银行接盘,23752,24,187,4.5,2015-12-29 19:36:36
别坐电梯，该抛出了！A股价已超H股价40%以上，,53883,84,194,4.0,2015-09-22 13:44:23
权重护盘难挡个股杀跌,41263,16,1785,0.0,2016-03-04 14:52:45
见第二心头好交行被贱庄这样折磨法，心很痛。,11194,4,288,4.0,2016-02-22 12:58:39
请给我一个持股的理由吧？！没有吗,17519,31,545,4.0,2015-09-11 10:10:52
抛！！！经济每况愈下，银行.券商离倒闭潮可能,28257,46,626,4.5,2015-08-26 13:18:53
601328:交通银行H股公告(股份发行人的证券变动,45253,4,1583,0.0,2016-03-01 18:33:55
拨备捉襟见肘，但估值吸引力较大，维持“增持”,13091,9,1214,0.0,2015-08-28 19:46:09
好货，便宜，再加点增仓,12022,13,133,3.0,2016-02-25 13:24:26
1月CPI涨幅扩大 低通胀格局将延续,24349,11,1583,0.0,2016-02-19 01:35:08
公积金“加息”：存款利率统一按一年定存1.5%计,25651,6,2717,0.0,2016-02-17 21:33:01
抛！机构拉升诱多不是解放军，对倒放量是笑着数,10561,13,296,4.5,2015-11-12 10:47:44
关注理由：交行的每股净资产是6.79元，而交行目,24845,11,248,3.5,2016-02-12 12:59:53
连平：2016年商品房销售形势好 房价也将稳中略,49406,94,4087,0.0,2016-01-27 08:15:24
601328:交通银行关于交通银行股份有限公司发行,48990,27,1651,0.0,2016-01-25 19:23:01
交行有望大涨，养老资金的第一选择,15973,25,2636,3.5,2016-01-24 15:21:36
