标题,帖子数,回帖数,时间,情感
公司点评：看好中国标准动车组潜在放量，城市轨,19785,13,2017-08-29 10:38:13,0.8941390397670492
上半年受动车拖累 多项业务蓄势待发,40259,18,2017-08-28 10:21:59,0.19439416044018776
中国中车、博世科等联合预中标22亿元PPP项目,56846,33,2017-08-22 19:40:39,0.5262715379388408
[献花爱心]女士们先生们朋友们！战胜内心的恐惧,6184,18,2017-07-23 20:32:54,0.9988746192907831
操你娘的破车,19597,257,2017-08-03 10:01:26,0.3234404978063379
我觉得这件事情远远没有结束,18591,250,2017-08-03 15:03:47,0.46739831474783233
卖出前期涨幅大的、爆涨的、不分红的铁公鸡股票,16144,259,2017-08-01 18:32:24,0.9467739227921155
中国中车中期税后利润同比下降24.21%至46.04亿,27589,23,2017-08-25 21:51:46,0.3188738727251793
中报速递：中国中车2017年上半年盈利36.73亿元,42336,31,2017-08-25 21:16:21,0.5085697669618258
中国中车未参与认购联通A股股票,9655,3,2017-08-17 13:31:28,0.9329381872978557
中国中车(601766)融资融券信息(08-25),6012,12,2017-08-26 10:07:29,0.911794487144466
散户的心声：呼吁中国中车分拆上市,18525,25,2016-05-14 16:37:42,0.4110122081426758
证金增持5.447亿股，持股4.97%，接近举牌，好好,20610,29,2017-08-25 20:40:29,0.07860554443840173
独家|铁总要求“复兴号”采购价大降二成 中车铁,17209,15,2017-07-22 08:25:22,0.14911625238201476
去年12月初那个向下的跳空缺口将被回补！,32340,45,2017-04-21 12:22:03,0.1644900824044171
2年了，感触太多，一直没有空仓，从5000多点，,18652,16,2017-05-29 20:16:23,0.3942117591612475
问大家一个问题，中车现价9.83元，向下能跌多少,15115,12,2017-05-20 19:10:18,0.2323073918937032
铁路装备在手订单充足，城轨持续发力，现代服务,38855,23,2017-05-03 07:51:02,0.4590838188951477
______中车的蟹头已经成为历史（2016,9,8）____,9107,13,2016-09-08 11:32:41,0.7672521632961194
中国中车将于8月30日支付“16中车01”年息,16363,3,2017-08-22 17:06:51,0.07747210621477196
中国中车控股股东与中国铁路总公司签署战略合作,18968,14,2017-08-21 19:53:40,0.8412117561869645
601766:中国中车关于控股股东签订战略合作协议,50209,27,2017-08-21 19:42:01,0.1574204532211153
中国中车：控股股东与中国铁路总公司战略合作,29708,11,2017-08-21 21:35:03,0.9592460104169006
中国中车澄清：公司并未参与联通A股新股认购,34513,14,2017-08-17 08:57:00,0.9194238583313283
中国中车，中国能向世界拿得出手的几张名片！,11235,9,2017-08-17 15:33:18,0.9357312514156879
中国中车(601766)融资融券信息(08-18),8048,50,2017-08-19 08:38:44,0.911794487144466
中车集团间接参与联通混改 参与混改的投资者名,120004,23,2017-08-18 01:46:24,0.9932421759086787
揭穿价值投资的鬼话，如果真要价值投资，招商银,27047,49,2017-07-03 14:14:52,0.9997151511106501
中国中车集团旗下全资子公司中车金证将参与联通,118384,49,2017-08-17 17:58:31,0.9221615927749703
中国中车否认参与联通混改,17760,15,2017-08-17 11:13:35,0.9050528604916057
全年业绩符合预期，国际新签订单数增长迅猛,19144,7,2017-03-31 09:28:05,0.6117156216949052
业绩底部已然明朗，静待动车组业务复苏,39143,19,2017-05-02 14:48:25,0.9421886082706867
美银美林：维持中国中车“买入”评级 上调目标,38824,11,2017-05-02 13:53:28,0.9976727194008542
中车集团：正研发时速400公里可变轨动车组 方便,18008,13,2017-05-08 13:39:36,0.4665048157142607
中国中车去年海外合同额超500亿元 从地铁到高铁,18596,9,2017-05-09 05:15:14,0.9816812363056128
中车发布全球首列虚拟轨道电车：三节31米 将实,41425,10,2017-06-02 13:24:04,0.9408629867575243
中国中车希望参与特朗普政府基础设施投资计划,18350,18,2017-05-10 09:54:23,0.9942412332527827
中国中车旗下公司出资4667万元认购中车世纪二期,20592,12,2017-05-10 16:42:52,0.9735531356950898
东方能源控股股东与中国中车签订战略合作框架协,50779,15,2017-05-15 16:04:48,0.3390357967680757
中国中车：二季度累计签订258亿元合同,23871,10,2017-06-29 17:08:25,0.007071971930142529
中国中车：今年纯电动大巴销量将达7000辆,40041,16,2017-06-29 19:49:05,0.5513598670500669
中车发布全球首列虚拟轨道电车：将实现无人驾驶,49465,18,2017-06-02 20:11:43,0.9623063392512056
中国中车上半年订单金额同比倍增,40175,13,2017-06-30 03:41:55,0.2874522292819808
中国中车：拟合资设立规模1139亿基金 投资军民,36165,10,2017-07-03 17:15:17,0.9466860935493331
601766:中国中车澄清公告,67386,14,2017-08-17 08:40:19,0.8453390420961574
买不买没关系哦，到股市瞧一瞧，到股市看一看。,27674,22,2016-01-25 01:29:45,0.8559268466956144
中国中车(601766)融资融券信息(08-16),2932,2,2017-08-17 07:46:19,0.911794487144466
中国中车：12米智能驾驶客车进行“无人驾驶演示,25898,16,2017-08-16 10:14:04,0.5207236305454234
中国中车：每股A股派发现金红利0.21元,57617,21,2017-08-03 16:56:05,0.6313461422856339
中国中车2017年一季报点评：下游需求短暂调整，,55983,13,2017-05-05 17:15:20,0.8227265233814469
现在想死的心都有，开盘满仓跟进,20943,50,2017-08-11 15:36:16,0.18530103734875059
绿王八啦[不赞],2760,13,2017-08-02 14:02:05,0.9819523580677665
中车昨收10.21杂变10元了 这也叫分红吗?,19117,36,2017-08-11 09:24:51,0.0160038235862624
如果砸，请深砸！,7892,14,2017-08-11 11:19:33,0.04548780913817585
中国中车(601766)融资融券信息(08-11),8611,5,2017-08-12 07:49:06,0.911794487144466
中国中车雄安新区办事处正式揭牌,54560,31,2017-08-10 22:30:03,0.9826766601384961
神车向15块挺进进行时。,38391,28,2017-08-01 16:33:42,0.17799512551816876
今天保守估计开盘能有1%涨幅，如果按大盘下跌1.,8248,9,2017-08-11 21:20:44,0.7907329873341207
神车日，周，月，季。 回踩62日线，放量突击10,9098,17,2017-08-10 20:49:33,0.017111764368791693
601766:中国中车H股公告(董事会会议通知),53760,6,2017-08-10 18:16:45,0.0710126982271081
每股分红0.21，明天收盘价会是10元以上吗？今天,15655,12,2017-08-10 16:12:43,0.06841997405590328
本周是最佳时机,9029,5,2017-08-09 02:28:19,0.6836883280339406
中国中车，大跌就在眼前，启动前必须先挖坑。不,8822,14,2017-08-08 22:56:59,0.359820125974492
601766:中国中车2016年年度权益分派实施公告,133520,11,2017-08-03 18:31:27,0.786179255860677
牛哥大声呐喊，大胆贪婪砸、锅卖铁买入有色、煤,26150,57,2016-01-08 08:35:16,0.5114535744183313
如果 你想赚钱 请继续买入5元之下中石化。。。,15348,28,2016-07-24 07:13:35,0.08776899057621335
中车（铁）已判死换，尽早散伙吧。,4155,9,2016-01-28 18:57:34,0.23653610169172823
进场: “双重改革”受益股,社保养老金标的股,3211,4,2017-07-30 21:10:10,0.9893200488469195
尾盘10.85元买入5000股，希望再次赚个酒肉钱。,12513,20,2017-04-07 15:08:53,0.02646304617441464
中国中车是国家品牌，代表国家的经济实力，科技,7368,4,2017-08-08 15:53:45,0.9988982987504139
中车有100多万散户、茅台才6万散户。这就是不涨,8945,14,2017-07-20 11:29:59,0.5185305333240484
真实情况是这样的:国家为了打造国家品牌，为了,41056,52,2017-05-12 19:05:43,0.9923171409669256
美国航母战斗群驶向朝鲜，周一估计又悬了,9079,9,2017-04-09 14:41:22,0.9717559927302805
601766:中国中车关于执行董事、总裁变动的公告,43003,17,2017-07-26 17:10:09,0.6274274399760291
中车签下无人驾驶轻轨海外首单,25389,9,2017-08-04 11:23:07,0.8630171884284927
狗R的不要托，往下砸，要猛，要不然带血的筹码,4797,4,2017-08-03 10:21:15,0.6195968270562697
中国中车(601766)融资融券信息(07-17),8142,6,2017-07-18 07:47:11,0.911794487144466
铁路混改突破口或在货运,6348,35,2017-07-30 13:40:04,0.6934119147819502
价高有H差不如下全转买*一路一带龙头600307酒钢,41904,156,2017-05-01 21:59:57,0.9752260739241759
中国中车副董事长奚国华辞职,12958,7,2017-07-26 19:53:03,0.6006766640211473
劝大家，中车就不要玩了，要玩就玩新材料锂业，,13889,29,2017-04-01 22:14:38,0.7474828637179571
高铁+动车+地铁，全球开拓，市场广阔,103045,249,2015-09-25 16:17:23,0.9974401192811734
奚国华辞任中国中车副董事长、执行董事及总裁等,17608,15,2017-07-26 17:47:37,0.8035817116206103
5至10万股大秦股票，可解决一线城市居住房问题,3616,2,2017-07-27 18:49:17,0.4249558045394959
满仓抄,5726,12,2017-07-25 14:44:18,0.4212634372893437
中车副董事长奚国华赴任新兴际华董事长 “内部,101315,25,2017-07-25 14:45:24,0.877195715134846
中车旗下新一代城市轨道交通核心技术研发成功,26060,13,2017-07-27 11:19:01,0.9973125484148232
基金抱团炒个股是中国式庞氏骗局，隐患危害大76,21630,32,2016-07-22 08:58:28,0.9262069561756864
简单说说2016下半年。。。,24531,64,2016-07-04 09:26:38,0.6744933383605519
9月2日牛哥神贴：西矿越中车~近在眼前~601168西,16534,44,2016-09-02 09:23:58,0.6303478003198858
进场: “双重改革”受益股,社保养老金标的股,9012,19,2017-05-21 09:11:23,0.9893200488469195
中车应该发飙了吧，飙到5元,1594,21,2015-10-22 13:51:40,0.015488145756498373
中国铁路总公司(下称中铁总)日前要求中国中车(6,19065,17,2017-07-21 17:24:06,0.9607928317826921
长线资本乐园，投资中国中车的好处有三：1.年回,4464,5,2017-06-12 11:08:47,0.9469871174320216
别上当，现在不是进入时,5115,33,2017-07-06 13:18:18,0.31216333740494806
紧急通告：MSCI指数标的股601958 金钼股份正创,4913,8,2017-06-22 10:28:52,0.5212727046216564
大牛市正式开始15年的疯牛只是预演，真正的大牛,20595,30,2017-04-08 07:27:37,0.8286706795691884
大盘在绝望中起航，克服恐惧，迷情于大家同在！,118397,141,2015-12-28 15:30:31,0.9864288924998893
砸盘要猛，直接砸5%-8%才有杀伤力，每天几分钱,3451,3,2017-07-12 18:59:16,0.020958061452696408
[赚大了]漂亮50中国股市的心脏；沪深300中国股,8467,6,2017-07-16 17:37:49,0.9989147242179173
中国中车就是下一个中国铝业，,2651,9,2015-12-13 20:32:24,0.8250139158703927
什么时候分红啊,6201,6,2017-07-04 18:40:31,0.4679374573201529
卖中车，买入中交建[鼓掌],2027,34,2015-10-22 14:10:02,0.8703784610501777
茅台不死A股不牛。中车没戏。,3288,7,2017-06-22 11:10:31,0.018567300823486566
复兴号两大优势，决定了中车的命运,11603,14,2017-06-26 19:25:04,0.9928174980939666
少说多做！,7328,15,2017-03-28 13:52:58,0.4136718386286061
601766:中国中车签订合同公告,60239,15,2017-06-29 17:05:20,0.03304318677619855
毫不犹豫的满仓买入一一一一一一一一一一一一一,14170,61,2017-06-27 21:37:28,0.9814929074504102
中国中车...,14822,22,2016-11-22 18:06:18,0.6228204795862627
想换车 买中车一一一一一一一一一一一一一一一,11766,45,2017-06-21 13:08:16,0.6180544471159648
散户希望主力能抬轿，主力希望散户高位接盘，最,5273,3,2017-07-05 15:20:17,0.16622398439738706
明天有可能涨停!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5001,9,2017-06-22 18:48:38,0.341705359872037
今日白做了一个T，9.95元卖的，9.94元又接回来,4187,11,2017-06-21 15:36:19,0.8380624280512188
冲不上去了，可以卖出，等9.9接回,3596,10,2017-06-22 13:39:41,0.2737147987937103
该放量了吧！,3372,12,2017-06-22 11:30:05,0.5
最能套住人的几句话: 1、目前价位接近主力成本,59252,67,2017-02-11 12:32:07,0.6896960605352923
中车下月收购二炮，拉着原子弹飞驰在大江南北！,6568,14,2017-05-01 18:36:36,0.9227372280572863
股道教你盘中如何做T+0操作：      我们说的T+0,34462,43,2017-02-10 10:59:36,0.4630203610959218
大盘真正的大跌可能会在明天发生,6037,42,2017-07-04 21:21:50,0.18306863844027432
融券面临爆仓,2763,17,2017-05-31 14:57:22,0.45083447085425765
不存幻想，光光光,6429,4,2017-07-06 09:24:29,0.8367973428663563
大盘都暴涨一个点了，还不拉啊,1767,1,2017-07-05 14:40:18,0.3857453834146918
大盘涨中车跌大盘跌中车跟跌。你们还在这干啥？,7765,0,2017-07-05 23:15:28,0.07260111343725051
中国股市的潜规则：写给所有受伤的散户! 文-秦,88963,125,2016-04-04 10:56:12,0.99995488204809
两点拉涨停,1152,16,2015-10-22 13:40:03,0.4912809864750952
601766:中国中车关于子公司参与设立中央企业国,35400,9,2017-07-03 16:49:55,0.6528235532580713
太不要脸 了,1778,59,2015-10-22 13:37:41,0.21478372279368774
一个季度合同额只有全年营收的11%，怎么办?,9123,21,2017-06-29 17:21:12,0.11719544336420473
10.10的本啥时候能解套啊，磨磨唧唧的，,3111,83,2017-06-22 11:05:16,0.48237156589252284
中车什么时候变成这幅德性！,3118,76,2017-06-22 10:44:55,0.7558189180990442
没有只涨的票，也没有只跌的票[大笑],2754,80,2017-06-22 14:26:08,0.12429951141287965
一年多没看灵车了[大笑]不知道33块的人至18的人,13957,9,2017-03-05 08:47:15,0.3889982030796528
又有谁死于救市中？,2441,41,2015-10-22 13:36:53,0.4832785085894814
昨天收获了，计划藏区看红叶，放松放松去,3455,38,2015-10-22 13:36:52,0.9785716387810014
真救市，会是尾盘的一分钟吗？,2023,52,2015-10-22 13:44:44,0.22115614832502561
其实中国中车的股价合理价位5~6元。,4358,7,2017-06-26 16:23:30,0.9734629878445262
毫不犹豫的满仓买入一一一一一一一一一一一一一,28605,87,2017-06-11 09:24:40,0.9814929074504102
中国中车股份有限公司全资子公司们中标了大单。,16962,21,2017-06-23 19:06:59,0.6813449456828681
我给灵车加点油,5902,4,2017-06-22 11:22:58,0.5537982542900366
准备启动8个连板涨停!!!!!!!!!!!!!!!!!!!!!!!!!,10509,18,2017-06-09 20:31:24,0.262836926900334
二线城市兴起大建地铁高潮 6万亿投资，中国中车,11574,16,2017-06-24 15:33:15,0.9978128647010478
特别是那些涨幅巨大类个股,5992,15,2017-06-24 16:01:03,0.3986781015529315
去年唱了大半年的一带一路高峰论坛，现在论坛结,9776,76,2017-05-22 14:05:19,0.9667526150902267
明天复兴号发车，中国中车会启动一波大行情吗？,22677,10,2017-06-25 13:08:18,0.9886090436762017
想换车 买中车一一一一奥拓换奥迪一一一一一一,7769,31,2017-06-21 13:57:49,0.3708674724857106
[大笑][大笑]@大海沬沫，我感觉明天要填坑了，,8822,81,2017-06-15 12:09:30,0.19169748238983197
一一高峰论坛收获颇丰，恭喜神车小散们,7931,16,2017-05-22 10:34:12,0.973352182161133
不要为小事遮不要为小事遮,1320,17,2016-12-02 21:01:20,0.22317443240389856
中车发布全球首列虚拟轨道电车 将实现无人驾驶2,4199,42,2017-06-02 13:10:10,0.9190233252078992
601766:中国中车国际信用评级结果公告,59733,22,2017-06-16 19:20:04,0.09951541553247034
中车专门负责砸盘,1606,32,2017-06-07 10:03:59,0.4099418403157823
一个条件决定反弹是否终结，中国中车 将会迎来,10956,37,2017-06-01 18:54:09,0.5640989930706122
底部确认百点长阳突破呼之欲出！,21434,24,2017-05-31 09:52:45,0.6313503979590753
[献花]女士们先生们朋友们：这是一次惊天地泣鬼,2834,2,2017-06-12 08:49:42,0.410158344929495
28天券商能翻几倍?MSCI将于6月20日公布是否纳入,7331,12,2017-05-23 12:29:03,0.00874761287764847
601766:中国中车关于2016年年度股东大会增加临,50896,12,2017-05-25 16:29:18,0.8794140300248741
601766:中国中车关于召开2016年年度股东大会的,49074,15,2017-06-09 16:09:24,0.8901154040044426
中车的主力恶贯满盈，中车的名声已臭名昭著,12215,13,2017-06-07 13:13:21,0.007725860953455177
重大利好！中国中车要拆分成中国东车和中国西车,21675,13,2017-06-06 08:05:37,0.8164804695272313
中国中车受困于产能过剩 海外业务并非持续增长,36087,25,2017-05-22 13:40:32,0.9534848862241736
中国中车基于周K线长线技术分析,10261,13,2017-05-29 23:00:40,0.9839314006089374
不干人事…,9400,181,2017-05-22 11:12:48,0.22730614774731495
现中国房产，不能买，不能卖,6659,20,2017-05-23 22:17:04,0.04053405924326059
601766:中国中车关于13南车01、13南车02、16中,14829,11,2017-04-27 23:01:23,0.674400871779388
现代投资 000900 天健集团 000090 现价买入 下,3707,4,2017-05-19 10:17:54,0.9234228615068913
吹响冲锋号了[傲],4318,52,2017-05-26 19:52:35,0.6324249623548461
上证50，永远只有50个股票，沪深300永远只有300,12458,10,2017-01-17 08:31:03,0.8180048564466061
监管力度加大，严惩概念炒作，一路一带有戏么,15196,36,2017-04-23 14:44:53,0.45883919533196404
中车是最烂的股，你们当宝贝。看看别的票都上天,6288,10,2017-05-19 22:17:28,0.005315518263357966
想发财的就过来拜拜！ 拜佛祖，财神，吕祖。保,1640,6,2017-05-24 17:33:38,0.9898915012513615
中国中车;核心分析(附2图),50667,74,2015-12-19 18:26:17,0.9941993204768147
中国中车(601766)融资融券信息(05-24),6179,6,2017-05-25 08:27:59,0.911794487144466
中车集团将提出雄安新区轨交运输初步方案,37507,30,2017-05-04 15:50:02,0.7522871635947257
梅雁吉祥自昨天我就开始建议大家买入了,9215,10,2016-12-01 10:52:27,0.6736659411290402
推出十送二十高送转的诱人方案,8995,15,2017-05-25 01:42:42,0.2561633878515759
探底确认下周个股有望出现连续反弹！,10739,14,2017-05-26 13:46:19,0.12492901744184304
抄底梅花生物，有一起的？[大笑][大笑][鼓掌][,3605,27,2017-05-26 10:19:55,0.9790787410204751
中车见底价：6.87元！,25204,26,2016-05-26 12:28:35,0.193912933124747
雄安新区最大的收益者！,10292,10,2017-05-18 20:57:20,0.7973406616081764
下午继续拉升,3253,13,2017-05-25 10:21:59,0.2441461676416945
咱在这里随便说说,3172,12,2017-05-24 20:46:12,0.11913159772789883
9.64买进一万股，尾盘9.94卖出1万股，冷静一下,13412,22,2017-05-24 15:24:55,0.0759625490746424
300576容大感光，3D曲面触摸屏龙头，苹果三星概,9284,23,2017-02-10 11:12:15,0.9164536694702862
中国中车庄家终于挖坑成功 后期行情将一发不可,12964,2,2017-05-22 23:23:38,0.9225696608973732
中国中车提名孙永才及徐宗祥为执行董事候选人,14140,9,2017-05-22 17:49:35,0.7598843067480004
一带一路长期战略，高端装备长期扶持，国企改革,105530,215,2016-01-21 14:41:49,0.9994255146826267
601766:中国中车第一届董事会第二十三次会议决,41758,8,2017-05-22 18:47:37,0.16458805717553804
国家队进入,2884,3,2017-05-18 14:33:44,0.5
我们来个死猪不怕开水烫,7704,15,2017-05-18 13:54:46,0.29877546104280817
不会是高买低卖吧,2191,0,2017-05-18 22:36:12,0.2340425957915374
删我贴？给了多少好处费？次次都尾盘几分钟做下,2539,2,2017-05-18 15:01:29,0.1778187130607225
吹响嘹亮集结号！撤退！,26115,42,2016-06-02 08:32:33,0.052421251132735325
601766:中国中车2016年公司债券(第一期)跟踪评,34553,10,2017-05-17 18:50:19,0.23779138057003812
可以适度介入车子了,58094,553,2015-08-18 12:34:28,0.6098601502827794
业绩V概念  平安V中车，业绩更有用,2418,7,2017-05-12 10:51:44,0.6870973820827805
601766:中国中车关于“13南车01”、“13南车02,29268,6,2017-05-17 18:50:17,0.3070802991019128
灵车破八元之时，大盘将筑世纪大底，迎接更大牛,2708,27,2015-08-21 11:41:29,0.6993514231447802
现代投资 这两天加仓5万股 一是考虑年报分红，,5069,8,2017-03-10 14:11:35,0.35033470747340967
中国中车(601766)大宗交易数据一览(05-16),35411,6,2017-05-16 19:36:16,0.4473838060012215
14号开会！肯定有利好消息！周一数钱！,13429,14,2017-05-12 18:31:04,0.07893088187041963
中车小散在一带一路的列车上无法回头,5340,9,2017-05-11 08:46:04,0.6544710019214994
601766:中国中车关于子公司认购北京中车世纪二,30601,4,2017-05-10 16:26:43,0.7801523384174271
中车，中国最大的名牌国企；快起飞了！,134240,151,2016-05-16 12:04:27,0.9378521559712033
下午2点半狂跌抢反弹的死翘翘,13138,151,2017-01-17 13:50:44,0.0004743185380731152
中国中车,3863,11,2017-05-08 10:01:42,0.7140166799033807
解放军来了，快跑啊[鼓掌][鼓掌],2936,10,2017-05-08 10:21:36,0.9819719058702047
老夫今天发一贴！告诉大家我已经满仓！！！下周,11048,17,2017-05-07 16:15:31,0.019567171174937115
证监会：请依法常态化治市！查处操纵股价的不法,15338,33,2016-08-17 10:37:27,0.5940759067451031
601766:中国中车2017年第一季度报告,47825,12,2017-04-27 23:00:06,0.8957537573445508
中国中车，今天必须涨停，否则我会直播吃狗屎,13857,19,2017-05-02 10:10:43,0.8568324928407228
2017年迄今海外公告中标订单同比 190%，多集中,46038,27,2017-04-12 17:13:45,0.2619777401750637
中国中车：一季度净利下滑四成 遭证金减持,41126,33,2017-04-27 20:24:03,0.8443792451605462
重车吹响集结号！撤退！,35809,58,2016-06-02 08:39:43,0.01515921124562214
高盛：中车季绩逊预期 降目标价至6.2元,28650,8,2017-04-28 14:14:26,0.9960374747014977
创业板跌出近十年以来的最低估值！,8937,14,2017-04-27 14:05:50,0.4052342258211452
无语，28元的我，不想看盘了,7762,15,2016-08-05 13:36:43,0.1222979705052194
今天的中车已经不是2015年重组合并后的中车了。,60621,67,2017-03-03 23:01:05,0.2309086802863275
不识股界真面目,3056,0,2017-04-25 09:45:59,0.8294457583903977
说实话的却越来越少,2900,0,2017-04-25 09:45:00,0.4776802931477536
锄禾日当午，炒股好辛苦,2452,12,2017-04-25 09:44:58,0.3325343397745988
601766:中国中车关于13南车02公司债券的付息公,24093,5,2017-04-18 20:58:37,0.30660307634643935
妖股之后笑看股市风云,92544,132,2015-11-02 15:52:50,0.9967496719813524
迷情一贴轮中车,191906,314,2015-11-18 16:11:51,0.522580233461792
不要买中车，任何中字头都比他厉害,7251,7,2017-04-20 15:05:08,0.3585676035470906
明后天继续中长阳反弹！,15975,9,2017-04-20 09:52:43,0.34038432016278386
大跌之后的创业板今天可以考虑入场抄底了！,13016,11,2017-04-17 10:14:15,0.6426063463269795
巨单合同频签，连续暴涨暴升,12315,13,2017-04-19 11:32:29,0.013109770192414993
601766:中国中车关于13南车01公司债券的付息公,19497,6,2017-04-18 20:58:35,0.8883823627238812
创业板出现大型底背离技术钝化现象大反弹一触即,9778,26,2017-04-19 09:26:00,0.28528985038785826
大型底背离出现周三周四大概率出现中阳或长阳反,12396,27,2017-04-18 09:37:38,0.11647397839353568
目前团队持股达到四支 葛洲坝 亚泰集团 天健集,3089,6,2017-04-15 08:25:20,0.16667847347434783
中国中车小散需要注意这两件事！！,11184,125,2017-04-14 17:59:54,0.28736672606557745
个股出现了第四轮特大股灾！,17153,16,2017-04-14 10:46:15,0.03675697099453523
中国海外首条全中国标准铁路启动修车服务业务,25325,9,2017-04-15 14:25:21,0.8389296491875771
中国中车都开始拖欠工人工资了！无耻！,10332,15,2016-09-22 18:21:41,0.015821698358996716
我看好重中车是因为他的垄断性（全国仅此一加家,8248,32,2017-04-14 20:22:00,0.2271002987324252
今天10.50元抄了中车的底。没有想到还有地下室,7911,21,2017-04-14 15:11:04,0.056330038864533805
特朗普特别欢迎 中国中车拿下洛杉矶12.3亿地铁,25778,21,2017-04-13 15:15:18,0.9864574643173091
继续向上突破年内目标四千点不变！,20084,30,2017-04-10 09:23:01,0.9924497245570977
中车长客签下洛杉矶地铁6.47亿美元合同,17871,15,2017-04-13 13:02:18,0.0497982236780955
中国中车连同子公司签5份海外订单总金额达111.4,26792,11,2017-04-11 21:47:26,0.19021418762499054
痛失10.56元买回中国中车的机会：看来明天要追,12815,11,2017-04-11 21:01:30,0.5997842188941043
主力建仓成本在1-12元之间,2994,1,2015-10-22 13:34:56,0.2206172649833793
中再签31亿美元高铁项目, 如此发展速度让国人惊,8891,10,2017-04-11 14:22:48,0.6743759773481969
601766:中国中车海外合同公告,46700,17,2017-04-11 20:14:59,0.5893626370742673
601766:中国中车:中国国际金融股份有限公司关于,51423,16,2017-04-11 17:12:59,0.9951544698762761
今天集合进价挂10.6肯定能成交，然后明天挂10.7,5857,19,2017-04-11 08:06:59,0.040819908509028946
守护中国中车4个月：今天11.05元赚10个点卖出,11683,13,2017-04-06 15:41:02,0.3439810489855206
野村：中美基建合作达双赢 看好中国中车,22497,8,2017-04-10 14:08:03,0.8830097979712543
天津出台新政：推进京津冀企业迁移便利化 4月8,3182,13,2017-04-08 15:31:47,0.4443021659299904
城投控股有西部证券15%持股，中国铁建和光大银,4699,15,2017-04-09 13:19:45,0.9560585063418922
2016年净利113亿元中国中车拟10派2.1元,24617,9,2017-03-30 07:08:49,0.4348249144289452
雅万高铁签总承包合同 中国中车提供动车组,36222,13,2017-04-08 16:13:45,0.03854786787031028
中国中车(601766)大宗交易数据一览(04-07),25850,17,2017-04-07 18:21:57,0.4473838060012215
10.2_11这个区间可以买点，短期不会过13。趋势,10551,57,2017-04-08 21:21:38,0.8765006522571115
2016年报点评：整体业绩小幅下降，海外业绩亮点,25154,6,2017-04-05 22:52:38,0.9511261759390719
601766:中国中车签订合同公告,66303,9,2017-04-05 17:35:44,0.03304318677619855
重大历史变革面前，不能站错队伍。,51529,106,2016-12-01 07:00:35,0.9413119450313037
好象谁比主力跑的快，谁挣钱吧，落袋为安！,3726,0,2017-04-07 13:34:58,0.7925255898200729
中国地铁迎来美国“回头客” 波士顿项目第二单,27635,9,2017-04-06 16:42:13,0.531728980031146
“全球产业链，中外比较谈”系列研究报告之一,37119,13,2017-02-22 07:45:35,0.6854148699977267
