标题,帖子数,回帖数,时间,情感
股价明显错杀成白菜价有待机构持续扫货可能性大,18043,51,2017-05-13 17:16:40,0.487569720460756
下跌途中的尾盘拉升预示：连续下跌暴跌随时来临,19069,14,2016-07-14 13:47:04,0.9358887624400716
特别通告：金钼股份创历史新低7.05元，不要错失,6171,9,2017-05-08 12:25:32,0.9651593395530976
什么鸟通证券，涨如蜗牛，跌如滑兔，涨永远行业,7442,60,2017-06-23 10:22:39,0.9886475000640755
还有下跌通道,4743,58,2017-06-14 14:36:34,0.5681880035745728
今日海通港股走势 太奇葩了！难道要逆天？快买2,3311,12,2015-12-25 13:06:16,0.19185528150730002
只要纪检能把姓王的抓了 我亏的二十几万我就认,6627,24,2015-12-07 10:30:16,0.2501526406004797
提前祝贺下，又加了1000股。16.49买 4000，16.8,6402,18,2015-12-25 14:19:33,0.12818176685632243
70股获券商买入评级 4股或涨超50%,19914,6,2015-12-25 09:12:58,0.0882459958203573
新兴消费：增加供给激发潜在需求,6163,9,2015-12-24 09:22:32,0.856049887930416
机构首次给予38只股评级 8股目标涨幅逾40%,28454,13,2015-12-25 07:52:28,0.1413295200301833
中国股市被券商内幕绑架了,1318,35,2015-10-22 13:44:40,0.9959507451095405
今天下午海通会领涨，立贴为证,7396,25,2015-12-17 11:45:31,0.8156247011612949
绩优且低估值的券商板块突发五大利好！,13158,12,2015-12-25 18:31:42,0.6644487505768384
海通证券年内保荐遭四劫涉嫌造假 配合做空又失,37278,35,2017-05-26 09:24:34,0.5334618912330581
海通证券6月12日兑付“15海通C2”次级债券本息,8313,4,2017-05-31 22:29:02,0.07228127863553402
海通证券(600837)融资融券信息(06-12),4444,4,2017-06-13 07:46:41,0.8773374647166222
海通证券：万科A等4公司或于6月调入富时A50成分,72097,45,2017-05-26 19:30:37,0.5724582781450799
600837:海通证券关于分拆所属企业海通恒信国际,21459,11,2017-06-23 16:31:00,0.8265559826518962
600837:海通证券2015年次级债券(第二期)受托管,4438,5,2017-06-15 18:43:08,0.47186896918217924
海通证券(600837)融资融券信息(06-08),5175,3,2017-06-09 07:43:08,0.8773374647166222
传海通证券将被10只卷商股分拆……中信将占分拆,9872,6,2017-06-21 10:56:59,0.120950415182006
600837:海通证券2017年非公开发行次级债券(第一,5275,5,2017-06-15 18:45:42,0.2830207034641893
日本纳摩成功后，券商涨了5倍以上,10343,15,2017-06-19 13:24:30,0.8925864682552301
海通证券(600837)融资融券信息(05-31),7362,6,2017-06-01 07:46:07,0.8773374647166222
海通证券“16海通01”将于5月18日付息,7483,3,2017-05-10 21:20:59,0.3474547785986194
雅仕投资首发申请获通过：拟登陆上交所 海通证,16804,5,2017-06-14 11:00:57,0.9916609678301761
600837:海通证券2017年5月财务数据简报,33671,11,2017-06-06 18:57:41,0.46135538075624316
天下无货，爱买不买！,1347,9,2015-10-22 14:00:47,0.4452641201592137
海通证券(600837)融资融券信息(06-16),5696,4,2017-06-17 07:43:11,0.8773374647166222
这在卖房的上市公司中占据了较大的比例,2988,14,2017-06-16 19:09:31,0.6230849773125681
海通证券为境外子公司提供2亿欧元担保,7378,6,2017-06-12 18:55:25,0.19105917845212017
600837:海通证券关于“15海通C2”次级债券兑付,6300,3,2017-06-13 18:42:58,0.5063661889738164
海通证券5月净利润环比增47.7%至6.97亿元,10393,3,2017-06-07 09:28:01,0.5334968642826139
海通证券(600837)融资融券信息(06-09),8027,8,2017-06-10 07:38:58,0.8773374647166222
AQ刚上市3周不到，就有13家机构扎堆调研！,6770,9,2017-05-04 20:37:05,0.03468763808387476
买入上海石化(600688),138344,215,2016-06-14 10:55:45,0.3141388674957901
海通证券(600837)融资融券信息(06-02),5947,3,2017-06-03 07:46:29,0.8773374647166222
内资券商交月考成绩单 海通证券五月赚最多,12424,6,2017-06-08 20:26:30,0.9166427984667405
看到这垃圾有什么想说的吗,4722,75,2017-06-09 11:11:41,0.0826905810960391
高盛称加入MSCi中国股市交易制度将前进三十年与,9147,9,2017-06-01 13:44:54,0.9971552198463379
600837:海通证券关于杜洪波先生和潘光韬先生履,14514,4,2017-05-12 19:21:57,0.8466126044806348
估计要往13去了[微笑][大笑][鼓掌],3300,6,2017-06-12 12:14:33,0.8174645134900534
600837:海通证券2013年公司债券受托管理事务临,5701,2,2017-06-14 16:56:43,0.23589086635583478
海通证券(600837)融资融券信息(06-13),4532,2,2017-06-14 07:42:37,0.8773374647166222
目前市场总体已积重难返且“病入膏肓”,1691,20,2017-05-09 15:21:36,0.778084385877314
3000手秒杀14.70[赞],1741,24,2017-05-08 14:49:09,0.9724097919585876
海通的确不能买,3886,21,2017-05-10 13:21:17,0.5324381319694809
好吧，5.21的被震飞了,4018,10,2017-06-07 13:05:57,0.82671907425521
主力真牛，为主力点赞 昨天涨停没出,3312,11,2017-06-07 13:05:35,0.9424476289537272
垃圾中的极品,4280,10,2017-06-07 13:13:50,0.4180697873777053
狗畜牲,3366,10,2017-06-02 10:54:37,0.5476643856714039
建议卖海通证券换股亚通,17703,58,2015-10-21 14:17:41,0.020360997281772986
如果宝能前海控股万科成功。8000点不是梦,19043,29,2015-12-19 10:40:46,0.9154677729914811
宝能系将被猎杀，是悲剧。价值投资就是一句空话,10654,11,2015-12-24 11:04:51,0.9474764128157016
C，才上穿14.5的时候，手贱了，14.58以上再买好,16705,39,2017-03-31 11:09:35,0.24840832203115282
600837:海通证券关于收到中国证监会行政处罚事,32830,11,2017-05-24 18:57:11,0.2572056349706261
买入600837,12864,13,2017-05-16 11:04:48,0.7297953905324696
工商银行一季度涨8个多点，你跌8个点，[牛],2980,7,2017-03-29 21:27:21,0.060961274855153236
业务多元发展，差异化优势显著,26133,6,2017-05-22 07:50:22,0.6412476826726294
海通证券可以买进了吗？,7931,8,2017-03-31 13:25:19,0.6086532793127573
广发证券主力拉涨到六十元豪赌券商整合与国有化,5111,6,2017-05-11 10:08:02,0.39981125927719596
券商股今后四年能怎么个走法？,7216,13,2017-04-22 17:12:17,0.6465904584097479
600837:海通证券2016年非公开发行公司债券(第一,7651,3,2017-05-10 18:15:05,0.3587316896869742
周一又是暴跌？ 近日，有媒体报道称，证监会约,3244,8,2017-05-07 07:57:22,0.8580816011333593
紧急公告：立即抢购处于历史低价的金钼股份6019,38030,59,2015-12-18 14:34:23,0.9933145453270636
海通证券净利腰斩：高管薪酬反翻倍 保荐业务喜,20825,21,2017-04-01 08:02:20,0.8362917044193748
≥华泰证券+美国金融科技企业颠覆“金融系统”,296598,934,2016-05-08 20:02:47,0.9999687895317774
≡华泰证券+美国金融科技企业AssetMark=进入无,300675,943,2016-05-03 05:57:09,0.9774532754596299
证券板块的历史性大底在昨天5月5号已经挖好了，,11257,14,2017-05-06 16:43:27,0.7536240081071495
定期发射,4535,10,2017-05-10 14:44:02,0.1837233963534416
实行注册制，对券商是利好！,6527,18,2017-04-20 23:36:05,0.1994253695152408
注意了，下午了，该拉了,3966,11,2017-04-25 13:42:18,0.4844449485763629
600837:海通证券独立董事关于实施海通证券股份,4667,4,2017-04-28 02:40:43,0.9699569967639188
你妈海公公该你英雄救主了，快雄起,3853,14,2017-04-24 09:56:29,0.9965825305868247
周一海公公第一涨停带领广发中信涨停！目前国家,4754,14,2017-04-22 20:11:24,0.9594306762392308
这次应该是真的了，天时地利人和，我周五第九次,5582,10,2017-04-24 08:11:00,0.1592904384980307
一季度业绩大捷，收入趋于多元化,23576,7,2017-05-02 10:22:07,0.9890705003855641
中科电气300035近期要发飙涨停：国防军工石墨烯,27763,86,2017-02-17 13:24:40,0.06756685915564609
怎么那样不尊敬作者的劳动呢,2881,17,2017-05-08 15:05:21,0.8371068785946989
证监会：请依法常态化治市！查处操纵股价的不法,30405,35,2016-08-17 11:42:12,0.5940759067451031
别再后知后觉了，抓紧抄底抄底了,3570,12,2017-03-29 13:23:09,0.8075745237983587
海通这波要涨到16元吗,6916,14,2017-04-21 11:56:20,0.6619697241556016
坚定挖潜价值投资才是财富____________________,78257,104,2016-09-02 11:15:20,0.9649155048304365
海通证券(600837)融资融券信息(04-21),7925,13,2017-04-22 07:44:10,0.8773374647166222
业绩托底、估值吸引 券商股将迎来春天 实习记者,4700,9,2017-04-25 07:31:05,0.9938569013801626
大盘爆跌时它才会涨,4393,21,2017-03-30 07:49:13,0.5929051824637157
海通证券4月份母公司实现净利4.72亿元,16505,4,2017-05-05 19:45:40,0.7354338499775919
去你的吧，我不接了，干雄安[傲],3382,11,2017-04-25 10:55:31,0.7786707016850944
海通证券:14.69减持10000股，尾盘拉不是好事！,5152,11,2017-04-21 19:07:06,0.09146218012686613
海通证券决定行使“15海通C2”次级债券发行人赎,8632,13,2017-04-24 21:21:22,0.7128402431391638
董秘:广发今日涨停具有历史性意义!标致券商大底,8358,10,2017-04-21 13:07:07,0.9853883880530069
优质资产即将注入 重组龙头：北方创业600967 必,4321,6,2017-04-25 22:22:54,0.9841248451492148
机构尾盘买入券商。下周证券法上会了。买入的机,8461,13,2017-04-21 15:05:20,0.6351962651076253
传说从六位数滚到10位数的“深南哥”割肉了，栽,5057,8,2017-04-25 16:03:50,0.12269825842027193
春风吹券商号角股市涨信心         券商史上最,10064,18,2017-03-06 11:11:59,0.9871234096949666
海通证券(600837)融资融券信息(04-24),4619,7,2017-04-25 07:46:08,0.8773374647166222
马上企稳了，步入牛市,5302,13,2017-04-14 20:04:54,0.9757574780737156
券商，开干吧，看好你,2839,12,2017-04-24 10:04:04,0.08580268298564386
[胜利],2900,13,2017-04-22 18:33:59,0.7058823529411765
拉涨停才能护盘,3680,11,2017-04-21 14:57:03,0.2141437417994453
海公公发威了,3925,11,2017-04-21 14:39:01,0.8258176937692902
静候明日窜上15.13，本周窜上15.64[微笑][大笑],2713,6,2017-04-24 21:56:38,0.7809759156187446
海通证券下周在14.23-14.69之间继续高抛低吸。,2599,18,2017-04-23 18:57:52,0.6406924967492795
深交所赴印度开展跨境资本平台对接活动 04-21 1,4600,15,2017-04-22 00:13:26,0.9919941446378882
券商见底了哦，三千三要过了,3900,6,2017-04-21 22:17:26,0.32024010455614726
新一波行情已经到来，要的准备好一起杀入，机会,4742,9,2017-04-25 15:55:33,0.9801398987346206
海公公圆弧底已经构筑完毕，五日线快上叉十日线,5901,17,2017-04-21 14:40:58,0.45890697977357153
海通证券不可能一步冲天，下周一肯定跌-今天下,4429,11,2017-04-21 19:20:04,0.7623874169714248
老海不要再假护盘,2757,10,2017-04-24 10:18:09,0.44767845850986676
再次质询海通14年低价定增收购境外银行情况！,4363,9,2017-04-24 22:21:47,0.656298245163643
尾盘拉券商，为何？,11528,8,2017-04-21 14:57:43,0.18589197052015327
请问股价为何连连大跌？,10328,18,2017-03-29 13:56:54,0.06422256367178614
600837:海通证券关于召开2016年度股东大会及201,16655,6,2017-04-19 17:01:02,0.8214137027780275
海通证券拟10派2.20元,20828,6,2017-03-31 13:39:13,0.4127625204219231
海通证券净利腰斩 高管薪酬反翻倍,21149,13,2017-04-02 01:14:22,0.856254594361435
海通分红建议！,10491,3,2017-04-01 17:56:22,0.6517823019330291
海通证券再现人事变动 开创券商投行老总兼任董,17528,11,2017-03-31 07:53:41,0.8867705628540735
10月份存在吃饭行情,22481,31,2015-10-13 15:15:46,0.8843810686961735
600837:海通证券2017年非公开发行次级债券(第一,10846,6,2017-03-28 21:32:59,0.2830207034641893
海通证券2016年报点评：业绩与行业水平持平，集,9085,4,2017-03-30 17:43:01,0.7793959006878729
周一手记！,19235,50,2016-08-14 23:05:41,0.8117640873682075
尾盘拉升揭示：激烈的下跌暴跌随时来临,11343,22,2015-09-14 15:26:58,0.9312056191105905
为什么海通 永远都是证券里涨幅 倒数第一呢,11863,7,2017-03-16 11:14:04,0.3182564521580241
消息称海通证券被中国证监会调查,378065,931,2015-11-27 12:20:38,0.13906735385672309
600837:海通证券2017年2月财务数据简报,35283,6,2017-03-06 16:57:52,0.3324952465454678
暴雨伴闪电，高处勿避雨,22789,26,2016-12-20 08:08:45,0.8183733753661977
华鑫证券借道华鑫股份 将成为最小盘券商！！！,9240,37,2017-02-03 09:40:50,0.639536352396076
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,7386,6,2017-01-19 08:29:50,0.9020354867406418
海通闭眼抢购[牛][牛][牛][牛][牛][牛][牛][牛],8637,6,2017-02-09 14:36:06,0.9907769977016713
第四季度大盘到3923点，44万人就这样中签,9138,7,2016-09-08 07:40:19,0.25685587023886747
600837:海通证券2017年1月财务数据简报,42630,5,2017-02-07 19:01:54,0.32882479192230285
华鑫证券借壳华鑫股份 将成第35家上市券商！！,11202,18,2017-01-20 18:52:46,0.0844067991384394
海通证券撞猴年保荐最后一雷 还有一家疑违法违,36709,30,2017-01-27 08:34:39,0.18318547972440935
熊市每一次反弹都要想方设法将筹码交给别人持有,31906,60,2015-09-18 11:04:01,0.47820123585455676
两IPO企业涉嫌违规违法 海通证券中投证券头悬利,17543,10,2017-01-23 09:04:52,0.2766166679808355
下周这样走!,16958,10,2016-10-09 11:18:52,0.5568901543072187
海通证券12月非合并净利润约1107.56万元,19785,14,2017-01-10 19:51:10,0.23011601905614232
600837:海通证券2016年12月财务数据简报,50586,20,2017-01-10 18:30:58,0.3313457503205687
关注大股东巨资回购和增持股,23321,31,2015-08-28 10:19:30,0.30364667038897686
公司实在太过分了，真想起诉,4531,0,2015-12-23 15:25:16,0.049667370343859596
只是这样趋势可不行啊,2403,5,2016-11-11 09:07:50,0.3064732021258565
下一个十倍股，是唯一股改钉子户S佳通和S前锋,70377,139,2015-11-13 12:52:22,0.00012025926998193714
600837:海通证券2016年11月财务数据简报,44648,4,2016-12-06 19:49:11,0.2763209742083783
李迅雷去职海通证券 将任齐鲁资管首席经济学家,17710,44,2016-12-02 18:35:16,0.7388512372986743
真正的证券龙头!,10780,12,2016-11-17 08:10:17,0.2505978542578735
本周A股策略：何时才能“来个痛快的”？谁能打,69058,291,2016-05-23 09:50:47,0.5583779615704841
海通证券违规罚没金额独占鳌头 欠股民216亿回购,14511,29,2016-11-29 09:04:23,0.3586396639163617
600837:海通证券关于收到中国证券监督管理委员,19016,5,2016-11-28 19:00:43,0.09044477819274488
姜超：美国历次加息前后股市怎么走,20578,106,2015-08-23 16:20:24,0.981235454190532
海通证券(600837)融资融券信息(11-21),4913,4,2016-11-22 07:42:24,0.8773374647166222
史玉柱与海通 民生银行的三角恋,19130,5,2016-11-21 09:13:14,0.9932887042708554
11月21日周一的雪花如此纯白,12947,12,2016-11-19 07:36:08,0.0062033678429063155
好！,3803,0,2016-11-18 11:12:24,0.6558628208940429
瑞信升海通证券目标价至17.3元 评级跑赢大市,8595,4,2016-11-17 15:47:24,0.81180968756102
证券行业卓越推：海通证券,19933,7,2016-11-14 16:34:42,0.32270914385386107
海通证券，我用满仓挺你！,13430,19,2016-11-03 13:13:09,0.5891640135515323
读K千万遍，买股如有神。,13353,14,2016-11-06 00:27:35,0.3770069650233283
海通证券挂牌转让300亿次级债获上交所批准,11736,5,2016-11-09 19:37:43,0.6167304162738425
600837:海通证券关于2016年次级债券获得上海证,20357,5,2016-11-09 19:35:53,0.3812210197680025
海通证券10月非合并净利约4.76亿元,10447,3,2016-11-04 20:24:56,0.36423631492332653
海通这垃圾都大涨了,7333,32,2016-05-13 09:17:40,0.3677845154238044
已经变成庄股了,7775,7,2016-11-03 12:48:40,0.2898151733385643
大利空 证金减持光大证券至1.87%，梧桐树3家接,15058,37,2016-03-31 14:54:02,0.06749694124631656
别买入！耐心等待融资盘被强平爆仓时抄底不迟83,23769,36,2016-01-14 13:42:27,0.20679756320548337
海通证券(600837)融资融券信息(10-25),6335,3,2016-10-26 07:42:17,0.8773374647166222
海通证券母公司9月净利润环比增长两成,19125,5,2016-10-13 16:54:50,0.45854447084455097
海通证券: 谁愿为券商股托底,15735,7,2016-10-06 00:37:02,0.2744740481374808
海通证券(600837)大宗交易数据一览(02-04),91089,105,2016-02-04 18:33:49,0.3590390730569384
海通证券(600837)大宗交易数据一览(02-01),79294,106,2016-02-01 18:07:16,0.3590390730569384
两融扩张后遗症爆发 新股民被强平10次状告海通,25166,46,2016-06-23 08:53:28,0.952894991160264
海通证券(600837)大宗交易数据一览(09-28),14935,6,2016-09-28 18:07:30,0.3590390730569384
海通证券(600837)大宗交易数据一览(09-27),14753,14,2016-09-27 19:32:05,0.3590390730569384
海通下午如不跌停，我自宫！,5397,6,2016-09-26 14:14:11,0.4823939106681767
卓越推：海通证券,23685,4,2016-09-26 17:52:00,0.15656999555885476
==》恢复T+0根本不用救市资金，券商板块自己就,59203,167,2015-09-25 21:17:02,0.823840134559883
试问海通：那笔用于收购境外银行的定增款呢？,6050,3,2016-09-22 23:29:41,0.7818578975690693
海通证券(600837)融资融券信息(09-22),5085,5,2016-09-23 07:42:26,0.8773374647166222
汇丰：上调海通证券 国泰君安中资券商股,16623,4,2016-09-21 10:41:05,0.453011433173965
利空！保监会叫停1年期理财型保险产品 1-3年产,8267,19,2016-03-21 07:32:51,0.4674500481431162
600837:海通证券关于毛宇星先生履职的公告,23671,8,2016-09-19 18:50:32,0.48363914738844593
这则消息说明了什么？是不是A股纳入MSCI概率大,7259,5,2016-09-14 12:51:32,0.10124534917195771
占位，以示存在,24484,183,2016-09-02 00:24:35,0.4737672181921926
海通证券今日超大单流入排名第2名(09-12),13932,7,2016-09-12 16:04:03,0.7009198595103259
大康农业参设10亿美元中巴农业投资基金,32244,8,2016-09-05 01:43:42,0.9971719078585615
9月1日开学日手记,30325,101,2016-09-01 22:38:20,0.03128764154563579
时隔八年债转股重出江湖 分析人士称对国企是重,38253,140,2016-04-05 10:58:56,0.6164024874324365
大康农业联合海通证券设10亿美元基金投资巴西农,17871,5,2016-09-05 10:17:59,0.9988026813090216
600837:海通证券关于回购股份及债券持有人会议,24668,90,2015-11-02 19:26:15,0.11862525813232594
8月30日周二手记,23762,98,2016-08-29 23:31:26,0.5057757357177837
上证周线小记,46202,121,2016-08-21 13:56:37,0.44767845850986676
600837:海通证券2016年半年度报告摘要,20568,3,2016-08-29 20:43:15,0.8062072633370526
海通证券年报亮眼 e海通财布局热点营销,16023,8,2016-08-26 14:08:34,0.838688831704154
600837:海通证券关于完成营业执照、组织机构代,18070,4,2016-08-23 19:02:20,0.8757305013038565
海通证券(600837)融资融券信息(08-24),4714,4,2016-08-25 07:43:22,0.8773374647166222
海通证券(600837)融资融券信息(08-22),3970,4,2016-08-23 07:41:13,0.8773374647166222
周三手记！,28658,68,2016-08-16 16:45:36,0.7573050483846473
妈了个逼，昨天16.66元买入2万股，高位被套，真,6648,9,2016-08-16 14:58:48,0.7718157939381579
周二手记！,8845,48,2016-08-16 09:30:39,0.08243696980586923
上证周五手记,12579,54,2016-08-11 23:41:54,0.8182313426953005
时间窗口的魔力！,10600,44,2016-08-10 17:10:19,0.8302886706197703
一九行情开始,19256,18,2016-07-21 11:19:45,0.890142453148024
周三小评,7272,21,2016-08-10 09:17:54,0.2378273249577867
海通证券(600837)融资融券信息(08-09),4111,4,2016-08-10 07:38:27,0.8773374647166222
上证周二点评！,10883,39,2016-08-08 21:49:58,0.3407924945638713
