标题,帖子数,日期,情感
招商银行(600036)大宗交易数据一览(09-04),10140,2017-09-04,0.18094462220740515
独自做决定，独自担责任。,9606,2017-09-01,0.9971824255086893
愿招行中报后创新高[鼓掌][赚大了][献花],26245,2017-08-17,0.7320125329569158
咯咯咯咯咯 狂笑 瞎子狂笑 连续4年业绩翻倍，三,23937,2017-07-17,0.8737362321776064
~~奇虎360借壳中国中期,32922,2017-07-18,0.5358388942018802
==华泰证券第一梯队大券商绩优成长互联网券商龙,61609,2017-06-02,0.9991483265696962
银行股上涨除估值相对较低外， 另一个原因是大,41837,2017-07-12,0.01001153921528164
[傲]漂亮50英豪300必将疯狂展我中华5千年大帝国,9641,2017-06-12,0.9967350460146044
散户必看炒股格言和现金策略！ 孙子云：先立于,40289,2017-05-23,0.08329665475196413
次新股0.98元业绩江苏银行仅此1家股价不到10块,45249,2017-04-27,0.049974062228806404
取市场4000点之前，可大胆进行低吸的10只潜力个,32841,2017-08-07,0.9534245440348095
眼下可底部大胆建仓的超跌低价潜力黑马个股 ,18366,2017-07-28,0.19409471379503984
揭密：中长线必将走牛的小盘潜力成长个股,14961,2017-07-27,0.9988842792888305
上市场4000点之前，可大胆进行低吸的10只潜力个,27239,2017-06-22,0.9613117473021258
空仓者可跑步进场的潜力低价牛票,22708,2017-05-25,0.6096295895829733
实战炒股口决： 十四工作线，来回做波段；突破,61312,2017-03-19,0.986755970349184
实战炒股口决： 十四工作线，来回做波段；突破,41190,2017-05-26,0.986755970349184
证监会：请执法必严！查处庄操纵股价的不法行为,15088,2016-07-28,0.9290562259056623
揭穿价值投资的鬼话，如果真要价值投资，招商银,40841,2017-06-27,0.9997151511106501
招商银行(600036)大宗交易数据一览(08-31),16718,2017-08-31,0.18094462220740515
安硕信息300380曾经474元，现在21元，跌多少自,9425,2017-08-02,0.06470127834181649
狂笑 狂笑 呆子都会抢 瞎子也狂笑 业绩翻倍 股0,13026,2017-05-24,0.025312433897087483
