标题,帖子数,日期,情感
维持目标价1200以上,56797,2017-04-23,0.9194490151197444
茅台要求经销商电商销售三成平抑酒价 被指杯水,15685,2017-08-17,0.011981503176453745
茅台涨价背后肥了谁的腰包：大经销商被指囤货？,166836,2017-08-12,0.059133839693180756
茅台酒瓶回收价半年翻倍：刚喝完的有人卖118元 ,28403,2017-08-16,0.030920153834733677
茅台20省经销商联合发声稳价：飞天茅台不超1299,18080,2017-08-16,0.025421117476627786
贵州茅台的永久魅力就在于其“商业模式无法复制,5836,2017-08-14,0.9948470397951663
贵州茅台股价盘中突破500元 有私募说是“鸡肋”,19186,2017-08-16,0.9813197246630432
茅台经销商称集团有计划的缺货 为让代理们都赚,13961,2017-08-16,0.0003200915439056651
茅台向上吉比特向下 曾经比肩如今遥相望,32310,2017-08-16,0.5917115048485484
喝酒能买来SU-27，其实000413起动也是6元多，60,5959,2017-07-30,0.056173548770751425
茅台需不需要控价：搞明白谁在暗处抬高价格更有,15334,2017-08-15,0.5098900093866018
我要为茅台说两句,38699,2017-04-02,0.30728451696862713
不是牛吗？倒是涨啊？,2153,2017-06-28,0.4710465660376787
贵州茅台不断刷新股价高度 蹭热点？是不是想多,5803,2017-08-15,0.10543807384670645
贵州茅台盘中跌破500元 股价翻绿跌0.54%,6237,2017-08-15,0.010333013141439307
贵州茅台高开 600元成下一目标价,7612,2017-08-15,0.8158166438758314
刚刚！茅台突破500元 “液体金山”是炒出来的吗,14772,2017-08-15,0.3980693151891128
茅台离500元一度只差4毛钱 但斌如何评他的“液,264381,2017-08-11,0.003705388060109005
贵州茅台的生命力,13155,2017-08-11,0.42179339431661
三不原则一一一一一一一一一一一一一一一一上证,6983,2017-08-11,0.9692913471525403
茅台股价逼近500元 成20年来最贵股票,12717,2017-08-11,0.49889439219277587
茅台上海大面积断货：有直营店1000箱存货不到1,15305,2017-08-11,0.02176062882796459
茅台20省经销商联合发声稳价,11486,2017-08-14,0.3721271500147749
以当下茅台的基本面，满打满算股价估值不会超过,9175,2017-07-01,0.8644873189940818
感觉今天要突破500元大关了,2476,2017-08-14,0.8171134197032244
仲印边界皸事怼峙 严峻 一旦走火 谷市“闪崩”,3332,2017-08-08,0.15384434216346254
股灾熔断抓妖精茅台都能抗衡[大笑]还有什么能阻,5820,2017-01-04,0.9758829900902667
强者恒强，今天482.6元买500股贵州茅台，38元10,16938,2017-06-27,0.16021757111228785
6瓶白酒股价创历史新高 还有1包榨菜、1包牛奶,296632,2017-08-09,0.30333099696848775
笑 狂笑 呆子都会抢 瞎子也狂笑 业绩翻倍 股0.9,7878,2017-05-22,0.6291754538279717
茅台拟筹建成立茅台集团金融控股公司,25779,2017-08-09,0.8596599722304297
求小散接盘50吧一一一一一一一一一一一一一一一,5291,2017-08-02,0.8022123981303451
天天拉指数一一一一一一一一一一一一一一一一一,8666,2017-07-21,0.988483538835158
忽悠，接着忽悠，吹上天也得跌,2197,2017-06-28,0.0003205920555994224
再来一个中石油,3767,2017-08-09,0.1577930666352544
今天早间茅台股价距离500元一度只差0.4元 成近2,19103,2017-08-10,0.032970333287927533
市价7.84绩优尖端高科技寡头垄断产业龙头股！,4671,2017-07-07,0.5581915315490749
和女神约好一起喝咖啡，聊天很愉快，,2246,2017-08-09,0.654191553231101
茅台限“涨价风”祭出大招 4500吨酒投放市场稳,23260,2017-08-09,0.10590108531799014
午评,5750,2017-08-09,0.4712368074161022
《战狼2》高烧 茅台蹭热！资本市场竟忽然“着凉,56773,2017-08-09,0.965096241072337
喝烈性白酒是文化糟粕，伤身体，年轻人已逐渐不,9230,2016-10-28,0.9299180091167312
贵州茅台中报股东人数大增是一个不详预兆,7255,2017-07-28,0.05426249890145041
茅台闪崩倒计时。。。。。。。。。,5689,2017-08-07,0.11613529292361358
傻逼机构把茅台价拉那么高，卖不出去，早晚跌到,7289,2016-12-15,0.025121193789699237
董明珠个人、万达等5家单位共增资30亿入股珠海,3724,2016-12-15,0.04757942635108914
茅台北京限价专家称治标不治本,12436,2017-08-08,0.3943493367914853
恐高！近六成基金正在减持或清仓贵州茅台,132115,2017-07-24,0.5232212765548684
估计未来也就远大集团能和您比股价了,3607,2016-12-15,0.8353184408089892
面对400多元的茅台选择回避，宁可去玩*st股票也,20448,2017-05-14,0.9690877777340509
韩志国“炮轰”但斌操纵贵州茅台股价 贵州茅台,83623,2017-06-01,0.2626665035720842
我不买茅台一直涨！我一买茅台马上跌！,5001,2017-07-31,0.19213697755411396
全果放假一一大喝冒太一一股价上千,2671,2017-08-05,0.9116793451854146
坚定速换000735.600438.600232.600959,4119,2016-12-15,0.6109585801844241
天天喝茅太：你就会当上全球CEO,3121,2017-08-05,0.5370711463277567
哈哈：笑开股价500一一600一一800一一1200.。。,2778,2017-08-05,0.8449737991377823
《 600519：好好好：我要酒 》,3196,2017-08-05,0.646812462710881
今年600明年900后年1200一一一最终188万每股,2710,2017-08-05,0.8331580943110266
600519:贵州茅台第二届董事会2017年度第三次会,24659,2017-07-27,0.08615684937068868
让暴风雨来的更猛烈些吧！,14038,2017-08-04,0.65287285031818
3200点上方只卖不买,收割机构资金,6194,2017-07-06,0.06143363675595015
茅台各省区紧急开会出台稳市措施：限购、控价、,39873,2017-08-04,0.4282593368220632
茅台引入战略投资者 打造一流大型现代物流企业,23168,2017-07-28,0.9999993459831907
贵州茅台再创历史新高 茅台53度飞天酒出现断供,32045,2017-07-24,0.3984206782112564
抓紧逃命，刻不容缓,9469,2017-08-03,0.8501598100548057
贵州茅台不行了，换股马上赚回来，信者赚！,4497,2017-07-18,0.002495045848446953
飞天茅台售价屡破红线 这瓶酒该买还是该卖？,7681,2017-08-02,0.10398207481719057
雨后彩莲：如果是酿酒的股票而不是创新的高科技,9295,2017-07-30,0.9520011080823984
历四大顶雏形已现一一一一快快快抛空啊,2338,2017-08-03,0.6081957654424767
第一阶段目标一千元,8126,2016-12-05,0.9525183733387732
没人接盘你就编故事吧，老外都是投资高手能在这,2923,2017-08-02,0.8094159680832728
茅酒一瓶难求，这是厂家的一种销售策略，因为上,4754,2017-07-25,0.39924222022720035
中国股市明春必创历史新高 2017年8月3日晨,687,2017-08-03,0.9998047452002294
贵族茅台,3102,2017-08-01,0.35072516527653985
恐高 六成基金正撤出茅台！现货市场却一瓶难求,10361,2017-07-25,0.41662080840506555
市值逼近六千亿 中金上调贵州茅台目标价至613元,191650,2017-06-14,0.838060554960651
进二退一，逐步蚕食空方筹码。,3269,2017-08-02,0.3261616870322639
进场: “双重改革”受益股,社保养老金标的股,2128,2017-07-29,0.9893200488469195
茅台断货市值重上6000亿 有人“顶风作案”将茅,10005,2017-07-24,0.34616584224915836
贵州茅台现三笔大宗交易 均为机构买入,33763,2017-07-25,0.29223581855321934
社保掌门人无意间曝唯一能超越贵州茅台的股票！,3587,2017-06-11,0.9901024871958415
450元/股抄底买入贵州茅台1万股，明天涨停板！[,8746,2017-07-04,0.022316288879586255
（1）奇虎360借壳中国中期,13026,2017-07-18,0.1756231682670275
中航飞机 市值490亿 贵州茅台6000多亿 这是一个,2505,2017-08-03,0.5414220187594069
速速撤离，落袋为安,5178,2017-08-03,0.41693483083103566
愿赌服输,6032,2017-08-03,0.8794433566334721
贵州茅台应该走下神坛了！,4693,2017-08-03,0.622754046608265
屮屮华泰证券融资完成就是中国的高盛了≈二个第,28207,2017-05-28,0.987605987637141
难道天空才是茅台的极限？,10970,2017-08-02,0.09924385648781009
亨通追赶格力腾讯华为的潜力十足,3948,2017-07-29,0.7539542006011586
贵州茅台是大的顶部区域。目前在振荡出货，绝不,11410,2017-01-09,0.02769768280737961
赖茅的股价已经提前透支两倍以上，如果是白马股,6325,2017-07-04,0.8146831515332076
证监会通报操纵股价的四种方式：关联账户，自买,71329,2016-09-26,0.9372710066314004
进场: “双重改革”受益股,社保养老金标的股,1826,2017-07-30,0.9893200488469195
茅台上半年净利112亿 沪股通补仓证金连续减持,198057,2017-07-28,0.47274119027192085
白酒板块业绩超预期 茅台股价“飞天”估值仍合,40843,2017-07-27,0.17929382366857183
价高出下来全转*惊天一路一带龙头600307酒钢宏,29456,2017-05-01,0.887045448500321
很久不上茅台的股吧了，因今晚茅台公布业绩，看,5938,2017-07-27,0.1751044240392391
不在悬崖边上行走 不与黑心狼为伴 远离套路 远,23489,2017-04-24,0.6984708350412773
俄禁酒伏特加是保护国人身体素质，长期看禁酒（,5507,2017-07-03,0.7293776258235328
17.07.18：路过,8584,2017-07-18,0.5122783096101873
社保基金总舵手曝出超越贵州茅台的股票！真牛B,3359,2017-06-11,0.9731742357976012
