标题,帖子数,回帖数,时间,情感
中银河：优选IPO新股 银行股或应率先T+0试点(附,19879,19,2017-02-19 08:42:22,0.27374880488366415
看看有多少是被中原卷进这里的，15.30有没有超,13388,25,2017-03-17 21:00:23,0.16366781769672112
应该是结合市场多方面的因素来分析，然后才能得,1496,11,2017-03-19 16:21:43,0.9368982845286637
第一：我们要看权重股走势，只要权重股没出现极,2615,11,2017-03-19 16:21:52,0.004439175052123323
但是看大盘好坏，我们不能只看指数,1094,12,2017-03-19 16:21:24,0.576121148165929
笔者也很理解投资者这种焦虑情绪，因为我也是这,983,12,2017-03-19 16:20:48,0.998401044472708
但是只要高点出现跳水，市场的恐慌情绪就容易蔓,975,12,2017-03-19 16:20:43,0.7085919900592396
【讨论】高开低走收大阴棒，中国银河后市何去何,34620,15,2017-03-17 15:31:44,0.7188072813785632
601881:中国银河关于召开2017年第一次临时股东,35640,4,2017-03-17 19:23:04,0.4776067672693286
截至收盘，沪指下跌30.87点，指数收于3237.31点,1559,14,2017-03-18 10:04:35,0.36264609822387395
601881:中国银河第三届董事会第二十二次会议决,53289,13,2017-03-16 16:39:46,0.07218627492149887
张家港行=中国银河。,3489,0,2017-03-16 20:36:44,0.6790700929898706
券商共振,25672,54,2017-02-14 18:26:46,0.4737672181921908
关注超大资金运作的股票，中国银河与中原证券。,26415,56,2017-02-27 19:12:18,0.9988446717619468
中国银河A股一股独大，混合所有制改革预期强烈,11319,14,2017-01-21 18:24:21,0.9671198282456903
春江水暖鸭先知，看来主升浪来了,7154,9,2017-03-16 11:50:46,0.26132122624490106
春江水暖鸭先知！超级主力洗盘成功，明天开始真,13015,6,2017-03-13 15:08:18,0.3236002130792721
最保守估计，银河股价也要和海通证券差不多吧,16774,25,2017-03-14 08:07:30,0.7988505336742954
中国银河必显券商老大风范，今天将以巨量涨停予,10554,16,2017-02-10 06:57:28,0.9494477010353254
300304明天除权送股，开启填权行情。次新股难炒,7009,12,2017-03-02 19:05:29,0.06272588402499135
中国银河,11544,8,2017-03-11 10:21:38,0.6815322060629389
13.64不慎满仓了，想死！！！,15203,36,2017-03-10 16:40:59,0.022531161662425636
601881:中国银河2017年2月财务数据简报,43180,21,2017-03-07 16:35:54,0.38159559734376014
今天尾盘把，天山，中原全清仓，重仓买入你，看,11333,12,2017-03-09 15:07:01,0.12649743851044104
彩莲告诉大家：科森极度洗筹是暴涨的前奏！,23172,107,2017-03-01 10:14:21,0.03132502924893965
彩莲本周股票操作总结与反思及下周展望！,33186,180,2017-03-03 20:04:10,0.8631255441339188
007私募操作计划之四：北京科锐（002350）,5804,19,2017-03-08 19:05:29,0.9327354124057569
