标题,帖子数,回帖数,时间,情感
9.16-9.13=0.03元   多么诱人的3分钱,5364,47,2016-03-19 19:08:03,0.05183688912941653
中国股市，晚分红，少分红，不分红.是否合法?,4159,40,2016-03-18 16:51:57,0.8592785881139849
光明在眼前：市场已进入周线量级别的反弹趋势！,24767,106,2017-05-26 13:50:30,0.9876287873602891
巜纳入MSCI将崔生银行股戴维斯双击行情》漂亮50,12898,6,2017-06-20 08:43:44,0.9594180396525841
民生银行宁波分行未经同意查询个人信息 被罚款5,21966,9,2017-06-26 11:33:26,0.0023913116154657965
7.85是新起点！加油[大笑][大笑][大笑],7528,24,2017-05-11 18:21:02,0.9933136630318673
歌尔股份大单买进再创新高，清源股份六跌停后踏,1960,90,2017-06-07 13:20:56,0.05934232896901814
央行辟谣实属堕落。,3197,18,2016-03-22 08:52:03,0.9382878487040622
民生银行就是腐败银行！连续暴跌哈哈哈哈,4161,14,2017-04-30 18:44:36,0.9974043552187294
又歇菜了，唯一一只没有创上周四新高的老牌银行,9080,43,2017-06-26 13:18:18,0.7949934673467857
终于站起来了，可以和大盘与时俱进、共同笑看世,6263,71,2017-06-03 11:01:44,0.8850637364248763
600016:民生银行关于2016年度高管薪酬的补充公,27957,13,2017-06-09 19:06:57,0.7780711099476126
民生银行北京分行违法虚增存款14笔,25422,15,2017-06-26 18:09:37,0.29646903209233777
买民生银行的股友知道吗，民生银行实际流通大于,40742,77,2017-05-02 15:54:50,0.12548758976280483
民生银行1年只有10天能挣钱，这种股票还有人吹,14221,31,2017-06-06 09:11:56,0.06372757646074534
巴菲特精1991其实挺可怜的！,6136,14,2017-05-30 11:21:26,0.9928660031964893
高盛增持民生银行1533万股 每股7.71元,44411,13,2017-06-23 21:05:06,0.6323226376698148
接下来行情，六类股有翻倍可能,11284,5,2017-06-17 19:58:41,0.7316128348024622
高盛提示关注广发等大券商战略:六月入摩或许是A,9109,10,2017-05-25 12:42:07,0.9990730525093311
今天八元零三分买入民生银行股票两百股，史老板,10004,18,2017-06-01 17:22:13,0.46567563767893494
这下麻烦了！ 大家看看股价，大象起舞，这下玩,4895,53,2017-05-25 13:48:03,0.8175856868043745
跌停，股市乱成，球骂了，谁想黑干，就黑干。,8804,58,2017-06-15 09:14:29,0.00998204945157144
97年四万本金入市，二十年赚一百多万，水平算高,9062,19,2017-06-20 12:05:23,0.1911662834563641
没头脑的巴菲特精 在侮辱别人没脑,6454,26,2017-05-25 10:30:37,0.9635747019720298
双轮驱动”,2654,11,2017-06-20 08:40:28,0.484430797744689
8元压盘为那般？？？,2989,72,2017-06-07 10:10:56,0.24389405128277375
给民生算了一笔账，冷汗吓出一身！！,57200,40,2017-04-11 16:18:53,0.6562160804650169
放量了，有戏,3097,19,2017-05-23 10:47:36,0.7452861405752153
民生银行后面是否还有上升空间！,7094,10,2017-06-05 17:48:41,0.5243009665096582
银行股资金庞大，张一部分就会出货的，千万不要,13858,70,2017-06-08 13:04:50,0.27639474980153855
卢志强场外增持民生银行1亿万股 每股7.8元,38882,25,2017-06-02 20:42:47,0.03928168524704101
民生银行(600016)融资融券信息(06-07),7699,4,2017-06-08 07:36:59,0.8150732906712007
600016:民生银行关于发行二级资本债券获得中国,30741,7,2017-06-09 19:07:31,0.990120358908726
