标题,帖子数,回帖数,时间,情感
中国神华前4月煤炭销售量同比增长24.2%至1.485,23004,5,2017-05-15 19:26:26,0.4263566328321833
神华19亿流通盘，145的大股东持有不动、33亿H股,21094,16,2017-05-24 08:49:17,0.1470329001063334
沪港通专栏,39658,12,2017-05-31 21:15:25,0.6065273266200072
十字星真多 不吉利啊 快跑啊,2182,29,2017-05-12 15:03:26,0.532222713389879
以前隐藏利润，留着想贪的。现在贪不了了良心发,3261,27,2017-05-12 14:27:42,0.486807488138463
狗屎永远都是狗屎,2037,26,2017-05-12 13:58:17,0.866500850000867
转载一篇文章炒股应有的智慧,4866,7,2017-05-23 10:57:16,0.699298641669056
这几天就是加仓加仓一个亿,15472,23,2017-05-26 10:53:14,0.12774365895232875
神华价值分析。神华净利0.9元左右时，股价13元,19288,14,2017-05-12 16:12:21,0.8059814055496721
只要不放量601088都安全，不过我不跟他玩了。,11438,19,2017-05-24 16:17:09,0.489392880280057
此时此刻越来越感觉到神华的强势，而我的仓位经,14491,36,2017-05-24 16:09:17,0.7970637834164332
再为神华发个公道贴为大家打气！神华经过这波大,24842,26,2017-05-17 00:44:40,0.8632755054314855
601088:中国神华关于召开2016年度股东周年大会,70446,11,2017-05-07 17:16:06,0.9810331114552213
今天怎么看也是最后一跌，别怕加仓吧。,8952,12,2017-05-23 00:16:23,0.3045486144380882
短期目标复权发行价,9762,13,2017-05-25 12:47:53,0.9916016100612685
[周k]攻击目标28.04元,21392,27,2017-04-30 05:24:49,0.9339855496009439
20.03抛了，明天能接会来吗？痛痛痛,10802,16,2017-05-22 15:05:44,0.4595339863592872
除了神华，其他股全部清仓,12635,25,2017-05-18 10:05:44,0.34450192815863256
个人看法。神华，目标17.3附近。,18396,44,2017-05-07 09:31:48,0.8587784258257203
炒雄安的游资想出去已经不可能,10150,10,2017-05-17 22:41:08,0.6049684399545524
神华这波至少是三倍，拿住的要开心翻了,16751,21,2017-05-01 14:23:35,0.848425380324973
占稳20,前途无量[大笑][大笑][大笑],14151,56,2017-05-15 15:14:56,0.5496666398409072
捂稳神华,好过[拜神],10343,36,2017-05-08 23:40:37,0.09445547027613488
神华，3年目标价50元！,13328,27,2017-05-07 17:57:06,0.8629083518912817
目前可以说遍地是黄金，选择的的机会多着呢。,9826,21,2017-05-16 15:51:53,0.6605302481965766
601088:中国神华关于2016年度股东周年大会通知,67377,4,2017-05-15 20:04:58,0.9469306910678698
601088:中国神华2017年4月份主要运营数据公告,59080,5,2017-05-15 20:05:31,0.8961687663207066
很多人还是认为分红不好，那么简单的逻辑如下：,20358,28,2017-04-12 16:20:25,0.5947669124509757
投资心得写在进入股市十周年，持有神华3周年之,19691,56,2017-05-13 16:03:38,0.985185103786742
危险价,侍沽出,6275,23,2017-04-24 17:24:58,0.8296005731192457
中国神华：4月商品煤销售3520万吨 同比增三成,16557,3,2017-05-15 19:04:22,0.9554497633674013
买价值投资的股票就是：怎么跌的还怎么涨起来，,9998,13,2017-05-13 10:06:49,0.9402023119148513
中国神华与希腊签定三十亿欧元的清洁能源定单。,17688,16,2017-05-13 08:12:13,0.022017182990517026
切记五月穷,可卖别买,10621,33,2017-05-01 21:05:20,0.73230330861258
权重股补跌大盘才见底，散户快卖,3537,6,2017-05-12 07:02:06,0.09033785872022326
神华的重组传闻又来啦！大家理解神华为何不跌了,7483,7,2017-05-11 10:53:46,0.6810866788323505
下午券商齐涨停？最新消息中美协议MSCl指数达成,4805,11,2016-06-08 12:37:19,0.6351467129433171
全仓买入，明天涨停板,2751,11,2017-04-25 14:52:26,0.7498814849930245
明天涨停[鼓掌],5601,13,2017-05-08 23:32:29,0.6278376029530293
当大多数人认为主力在吃货的时候就离跌不远了[,2302,11,2017-04-25 14:49:58,0.10666807462994621
中国神华、大唐发电、中核电合并家，对神华是利,18882,13,2017-05-08 16:46:15,0.9959086458124454
摩通同日分别增持中国神华、石药集团及瑞声科技,26378,8,2017-05-02 22:21:21,0.8599868379947657
为神华说句公道话！本人2009年入股市经历小牛熊,30717,55,2017-04-11 19:20:09,0.9932133433781227
今日神华走低，但主力依旧吃货百万股左右！近期,4902,11,2017-04-25 15:03:01,0.8688734257494068
一季度业绩强劲，大幅超过指引,41728,11,2017-05-07 18:08:37,0.8847363579320467
中国神华分红最棒的。十五个点的分红，哪怕后三,11827,21,2017-04-25 07:48:24,0.9807573681274587
富瑞预计煤价呈跌势降神华、中煤能源、兖煤目标,21319,17,2017-05-05 11:08:30,0.1488939759325969
601088:中国神华独立董事候选人声明,14062,3,2017-05-05 19:19:04,0.6757754975889794
分红的意义：如何正确理解分红？,9086,22,2017-04-11 20:05:21,0.8568478376128448
神华今天护盘了。绝对的,5780,18,2017-05-05 18:54:40,0.4516147496552959
富瑞调低3煤股目标价 神华等随商品股挫3%,12269,9,2017-05-05 10:33:02,0.17851528884550383
没想到今天来了这么多股神，我已经没有说话的地,12370,14,2017-05-02 21:13:54,0.5921817633520199
史上最豪！中国神华拟分红逾590亿 折合股息率18,229363,702,2017-03-17 23:53:24,0.5273633070173557
中国神华领衔能源领域央企重组 煤企“巨无霸”,32132,10,2017-05-03 04:09:27,0.6045297833351836
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,6941,8,2017-02-18 10:49:55,0.9020354867406418
煤炭销售价量齐增 神华一季度净利同比增长165.6,48443,10,2017-04-29 15:28:04,0.9282880951383761
开始建仓！,9039,33,2017-04-22 01:05:34,0.3865820190675623
601088:中国神华2017年第一季度报告,47408,7,2017-04-28 23:07:16,0.9435493294671504
中国神华：一季度盈利近130亿元 同比增长172%,40200,28,2017-04-28 19:31:16,0.977505065713604
宁夏七大电企请求降煤价被神华拒绝 月底前不签,42686,92,2017-03-23 01:44:58,0.015438314921681462
中国神华一季度归属于公司所有者的利润按年升1.,24147,6,2017-04-28 20:52:46,0.5370094569216607
神华分红引起的反对声，真心是搞笑。,15275,33,2017-04-12 11:06:25,0.4687165461654893
今天在中字头大蓝筹大跌的背景下神华竟然拉红，,14497,20,2017-04-24 15:11:04,0.7551186997173753
再次发帖提醒、貌似股灾模式开启！其它仓底股30,10437,30,2017-04-19 10:33:08,0.016086208932095336
中国神华   兑现神话,9346,15,2017-03-21 12:00:40,0.7830072602855994
中国神华合理价位应该在50元左右，坚持持有。[,7880,21,2017-04-25 13:10:48,0.808157778345106
求解。  假如以18.56的价格买入1000股当天收盘,7758,13,2017-04-27 09:48:27,0.517988410110835
感觉是暴拉在即,3017,9,2017-04-25 20:12:11,0.5221888753760169
抢入,即将急涨到39元,20278,54,2017-04-18 00:39:41,0.5
我靠，不都是下午才拉升吗？众小散可是还想着下,2478,7,2017-04-25 09:43:58,0.13322068743756021
神华变盘节点随时出现,3599,7,2017-04-25 22:13:58,0.5397596966870679
强烈建议：大秦年、季报业绩应把朔黄份内计入！,3230,10,2017-04-25 22:09:30,0.701507661550562
可以值40元？贵不贵,9702,22,2017-04-21 06:27:50,0.09527169143480185
在神华上赚点钱真难啊,3553,8,2017-04-25 22:11:42,0.07568017969911989
明天直奔主题～涨停！……,3757,13,2017-04-25 21:16:57,0.22560425430265896
神华唱的是哪出？？？大家说说吧,4826,15,2017-04-25 11:29:10,0.13464965397106443
2007年上市36.99元到现在19.30元后复权才25元多,5364,14,2017-04-24 19:06:17,0.03945728937913051
一切为了环保……,2785,7,2017-04-26 08:48:15,0.4523241545202299
昨天买了5000股雄安，今天赚了5000块，,4084,16,2017-04-25 15:15:27,0.8658409090735976
601088:中国神华关于派发特别股息预案说明的公,488157,134,2017-03-17 20:48:43,0.8798989370349032
讨论：神华是垃圾股吗？,2501,9,2017-04-25 13:25:33,0.11399152144365687
中国神华 谁在上演无间道,阴谋背后的逻辑!,7185,11,2017-04-24 17:57:53,0.951308700931112
而格力电器目前的回调,2410,11,2017-04-25 03:03:24,0.36408152462397947
中国神华有一宗大手成交  涉资3,415.62万元,17235,7,2017-04-12 15:49:36,0.9442201362838232
全仓买入，现在买等于捡钱，这一波涨到250元不,4046,10,2017-04-24 22:31:32,0.1956457419590586
还是601088好啊，有的股票都不敢看了。,5976,14,2017-04-24 15:53:13,0.7087086770390127
秦皇岛煤价跌至每吨649元人币 神华软逾1%,15651,17,2017-04-24 11:24:16,0.11058208862061447
“一带一路”龙头企业--大秦铁路,2622,9,2017-04-25 07:21:17,0.4131922091513217
点名表扬，涨一涨,2991,23,2017-04-10 10:21:50,0.990206143761159
拉升在即！,2459,7,2017-04-24 14:03:11,0.2558139534883723
强调高派现忽略了一个重要问题,6001,15,2017-04-11 10:13:05,0.7652198377991127
中国神华高分红：20%股息率5年即可回本!,25734,91,2017-03-27 17:10:31,0.7529435333836588
4.0工业革命凸起黑科技受惠的上市公司（转）,11790,16,2017-04-03 12:48:06,0.2962239259185949
把神华高分红说成利空的、我服了你们！你们都赢,13909,18,2017-04-12 19:02:50,0.5945783468124012
神话要涨了，有的拿稳，等飞机起飞,9668,56,2017-04-17 09:28:41,0.8908334282127115
中国神华超级分红方案还有人指手画脚用意何在？,8776,9,2017-04-12 08:31:01,0.9269995397959082
中国神华89变19原因请看,15659,21,2017-04-15 00:31:06,0.15276483024379084
利好逆袭？,23426,44,2016-05-11 18:15:53,0.4356475813266282
明日涨停21.23元！,8470,16,2017-04-17 15:27:52,0.7117178069133354
现在什么也不看，就看除权后的中国神华16.5值不,13864,15,2017-04-16 13:47:15,0.31690190866916546
中国神华：一季度煤炭销量同比增22.5% 售电量增,19255,20,2017-04-17 20:46:01,0.26441785458305334
你是绿头龟？,3853,58,2016-03-19 19:41:26,0.4737672181921908
价值投资才有价值…,19787,62,2017-03-20 09:53:04,0.857250304490966
601088:中国神华2017年3月份主要运营数据公告,46860,7,2017-04-17 20:29:33,0.8878220207195304
601088:中国神华关于董事长辞任及副董事长代行,60866,26,2017-03-27 17:54:05,0.9571393037006195
神华有一种习惯,15805,84,2017-04-10 10:38:33,0.6697468734697288
还挖坑完毕，后期要是有行情还能让你上车？哈哈,5679,13,2017-04-11 11:08:23,0.9574404494811354
茅台分红67快多，将近400元一股，一万股给6万7,9148,15,2017-04-14 22:32:37,0.012106763725617586
神华，拉一上又不会死,2359,12,2017-04-14 14:09:34,0.17603959798786495
这居然成利好了，哈哈，真不懂都是靠啥养大的,8950,36,2017-03-20 17:04:33,0.162123335625192
想炒热点就离开，想分红的拿着。,13276,17,2017-04-05 15:43:08,0.5232174396875636
抛A抢权H应早,季报一出就加大价了,15305,48,2017-03-28 20:29:34,0.5932023801901043
买中国神华的都是傻子,15884,33,2017-04-10 07:35:26,0.6432104477286864
*神华集团：在京津冀有多个项目 可为雄安提供清,10875,12,2017-04-10 13:02:18,0.42231184512288067
中国神华有一宗大手成交  涉资3,344.32万元,19478,6,2017-04-10 14:27:53,0.9442201362838232
中国神华调整到位明天起飞,9616,4,2017-04-05 20:08:50,0.7909024442841053
环保要求煤矿加盖顶棚 70%煤矿面临停产,6715,8,2017-04-01 23:02:21,0.8338366004269484
四月份横盘调整概率极大！,5908,0,2017-04-04 07:04:51,0.5489234656358849
重组大唐惊天大利好，躺着数钱，为什么删我贴，,18375,22,2017-03-29 23:16:51,0.8291595995711383
豪派六百亿大红包神华AH股暴涨 还有一伙土豪正,216881,187,2017-03-20 08:53:14,0.5123843425496575
中国神华抛出590亿超级现金大红包 A股还有这些,194199,130,2017-03-18 17:52:42,0.2730696044955955
神华巨额分红揭示投资新逻辑 四招掘金红利溢价,69868,46,2017-03-24 01:33:51,0.9992067700893961
中国神华与大唐发电双双否定合并传闻 煤电央企,59055,25,2017-03-31 03:18:53,0.9287486830329528
强势拉起是否重新走强？       今日上证指数反,14898,28,2017-03-20 16:10:10,0.9638290712624976
601088:中国神华澄清公告,64469,53,2016-05-09 08:37:15,0.9140307211551465
神华巨额分红的背后隐藏着什么？,52145,68,2017-03-18 08:36:08,0.8401482148303164
先落袋为安，等机会再上车！,7157,25,2017-03-22 10:56:56,0.847910240235215
两大煤企频繁进行人事调整 煤炭央企重组有望提,108289,28,2017-03-29 01:27:08,0.04149290941299988
中国神华董事长张玉卓因工作变动原因辞职,19852,22,2017-03-27 19:36:17,0.8351446381394694
公告：3月31日为股权登记日，4月5日为除权日，4,24109,20,2017-03-28 15:57:15,0.0013839300405712462
张玉卓辞任中国神华董事长由副董事长凌文代行董,13268,9,2017-03-27 21:49:49,0.9991122229113198
期待更多“中国神华”涌现,15836,9,2017-03-27 02:27:15,0.9287638205145257
高PB高分红股票，为啥不能买？老司机有话说,19762,9,2017-03-26 11:19:06,0.14322539069241857
看看吧，神华这个沪深垃圾，新股89元，多少年后,19928,22,2017-03-18 20:23:21,0.04870625344851154
还有下一个中国神华吗？,19449,14,2017-03-25 01:39:56,0.8031532883811852
中国神华(601088)融资融券信息(11-15),6239,110,2016-11-16 09:08:39,0.9526245592325572
钱不多。先买5000股。,3119,9,2017-03-22 13:18:05,0.11892906964626959
中国神华千万要谨慎,6612,9,2017-03-21 10:06:38,0.3833509311495842
中国神华从此变中国神话 三条主线再寻特别股息,280428,732,2017-03-19 07:59:14,0.9995560694652127
中国神华豪气分红590亿元 或为煤炭央企兼并重组,38740,71,2017-03-20 04:24:41,0.2839799942713884
上交所：中国神华是沪市持续稳定分红回馈投资者,27580,16,2017-03-24 19:02:35,0.9933288678983069
中国神华涨停表演能不能延续？会有下一个吗？,119562,64,2017-03-20 23:10:29,0.9976589293720288
601088:中国神华2016年度报告摘要,28441,9,2017-03-17 20:47:23,0.957275981958853
神话会走新股行情,40连扳,68663,137,2016-02-26 19:26:56,0.9657344250060581
590亿“红包”远超创业板全年派现总额 神华分红,28403,14,2017-03-21 02:17:57,0.4844692105577696
两大黑科技领域中率先得到实惠的上市公司,7691,12,2017-03-15 17:47:19,0.9996279021475222
【干货合集】中国神华缔造神话的背后,95518,26,2017-03-20 10:14:16,0.9740082817279369
现金分红后，每股净资产会下降吗？会的，会的,6846,7,2017-03-23 15:40:27,0.1864993950045667
明日计划：集合竞价砸到-5％，开盘分钟內封死帝,5587,12,2017-03-22 15:28:37,0.014997193016019983
———中国重工,22060,38,2016-01-21 16:16:42,0.692097841525799
中国神华算什么，建投能源000600即将打破你的记,3138,15,2017-03-20 20:23:07,0.6680797771334084
1百多亿的盘子，明天冲高要及时出货避免套死，,4326,14,2017-03-20 22:11:26,0.014862417285105178
煤电企业罕见“开撕” 区域性煤荒多地弥漫(受益,28153,8,2017-03-23 09:18:40,0.1552860678270701
积极关注具备高分红潜力的品种,25634,8,2017-03-23 07:38:16,0.9615847700798458
中国神华(601088)大宗交易数据一览(03-22),30741,19,2017-03-22 18:13:34,0.6116195126115613
高额特别股息将支撑短期股价,63530,9,2017-03-21 22:43:41,0.8162517688254289
谁会是下一中国神华？这些上市央企可能最大(附,212502,38,2017-03-20 22:49:53,0.7590358459095276
中国神华(601088)融资融券信息(03-21),8350,5,2017-03-22 07:45:04,0.9526245592325572
【讨论】高位放量却未能2连板，后市你还看好中,33840,11,2017-03-21 15:22:57,0.8528093630705523
有人说神华分红后还要除权，是给你分红了，但股,26668,23,2017-03-18 10:45:47,0.06753709164949817
你妈的，十年没送过股，发行价36元，现在才16多,16424,19,2017-03-17 22:40:22,0.010070330913249381
中国神华 多周期分时，多样指标都显示其动能明,108342,523,2017-01-11 01:21:18,0.9942562020884125
中国神华高额分红，朝野上下皆大欢喜,40140,19,2017-03-20 22:51:10,0.40619945656847645
小摩：预计神华未来股息率将为7%至10% 评级“减,28391,17,2017-03-21 11:15:34,0.5781573652771822
归母净利同增40.7% 发布高股息分配方案,39933,15,2017-03-20 10:24:16,0.6891200683604011
中国神华巨额分红惊艳A股，蓝筹股能否集体跟进,46956,26,2017-03-21 09:35:37,0.9621653285825232
考考大家： 这是一道可以测出一个人有没有商业,17572,34,2017-03-20 15:38:13,0.9908509384556147
中国神华，明天涨停？跌停?,2513,11,2017-03-19 17:56:16,0.29858810762084
要跌死,四季0.26元净利同5.7元陕煤一样多,比露,9998,23,2017-03-04 20:55:03,0.2927997833629108
呼吁限产 神华中煤能源等将方案递交发改委,31358,6,2017-02-17 16:47:36,0.0898356469734678
煤炭股回吐  神华挫3%,9119,7,2016-11-15 13:04:54,0.24732607478956237
富瑞：下调神华目标价至12.4元 维持“跑输大市,36833,35,2017-03-21 09:33:53,0.9871586311298218
中国煤炭新闻网;今日煤价大涨全面启动 榆林煤价,9695,14,2017-03-01 17:31:36,0.9631489331212674
期货市场跌停潮，可怕[献花],2644,1,2016-11-30 11:34:23,0.18442346079074567
601088:中国神华共同对外投资及关联交易公告,39354,9,2017-01-19 18:59:56,0.8514164585496939
601088:中国神华2016年度业绩预增公告,77958,32,2017-01-25 16:42:35,0.8399216942720634
温州帮将入驻中海科技002401仟源医药300254目标,14255,17,2016-09-30 10:35:34,0.8602965259039039
双缺口在下方,这种护盘方式,是一个自欺欺人的信,8237,27,2017-01-13 23:18:44,0.5420785489213379
涨多了就跑，跌多了就搞，打一枪，但我不会换地,5175,15,2017-01-18 13:46:19,0.09664691289031846
中国神华：2016年净利同比增40%  拟派特别股息2,76236,57,2017-03-17 21:43:55,0.9502892172730139
短线思维的就不要喷分红利好了。 分红，是对长,8110,9,2017-03-18 10:49:11,0.8074701008893601
各部门喊话，增加产量，神华没执行？可能吗？哄,6201,14,2016-11-19 15:31:26,0.0779023733839499
（中国神华）这一波从15.88走下来是一个华丽的,72469,145,2016-09-08 23:53:34,0.8604085675105279
中国神华昨天第一个涨停,4572,19,2017-03-21 09:44:57,0.9189550561377535
基金经理说 ：请给我炒神化的理由,34949,86,2016-06-02 11:16:29,0.08398430833699178
乾坤大扭转 港股通今年首次净买入中国神华,21279,10,2017-03-20 18:40:38,0.9127963174123318
煤炭股急弹  祌华升4%,8678,6,2016-11-22 12:28:45,0.24732607478956237
神华回应高分红：是基于目前情况作出的决策,21503,18,2017-03-20 13:54:06,0.9353555222712232
谁爱跑谁跑,4235,15,2016-11-21 14:11:21,0.7611622000078817
盈利有望继续改善，拟派发大额股息,51649,17,2017-03-20 20:24:31,0.2753901790108191
笨将军（先知）很明显是踏空了。,4980,17,2016-11-28 19:47:07,0.3016487434664361
中国神华11月煤炭销售量为3640万吨同比增长13.4,11862,18,2016-12-16 18:57:43,0.6147106127471874
小散的血泪史！,6145,6,2017-03-15 16:05:52,0.7393721470940472
千金散尽还复来,36494,10,2017-03-20 14:48:29,0.6498242630435975
运输板块表现抢眼，超级分红引爆煤炭股价值投资,18632,11,2017-03-20 08:51:11,0.9778333190500427
两会行情结束以后，还有新的行情吗？ 先看K线图,2238,3,2017-03-16 20:43:08,0.9911919914886906
中国神华的股息分配读出了啥？,18248,9,2017-03-20 09:24:24,0.6928073222128736
中国神华2016年盈利227亿元 同比增长40%,24903,20,2017-03-17 22:14:57,0.9657332281321189
3月20日数据日报：沪指缩量小涨 神华一字涨停 ,24412,16,2017-03-20 18:26:43,0.45799595390201553
大摩：神华派特别息令人惊喜 评级“与大市同步,7969,11,2017-03-20 10:59:45,0.9285549150791133
周一涨停！,7197,12,2017-03-17 20:14:39,0.5621004747123458
股息率18%？谈谈对中国神华本次高分红的看法,76185,35,2017-03-19 16:12:19,0.6596943322416535
买不到神华的封板资金可以买低位的兰花科创,1134,5,2017-03-20 10:47:10,0.9571638547405261
中国神华的神话题材背后,22545,7,2017-03-20 07:33:45,0.9865417157933173
3000多只股票“皇室将军”最看好中国神华，因为,9123,14,2017-03-19 01:05:03,0.9475550005457862
星期一全市场眼光直逼神华,19272,32,2017-03-18 00:36:41,0.9472508804823565
只对大股东是超级利好！融资盘最后的出逃机会，,6059,10,2017-03-18 20:47:06,0.751584528007106
中国神华高股息率引关注 53只连续三年高现金分,91560,49,2017-03-20 04:04:38,0.30878740116496295
为神华的豪迈分红点赞,9792,6,2017-03-21 01:06:49,0.8365659931694727
分红其实就是只给大股东分钱，散户其实是亏损,16180,31,2017-03-19 02:11:58,0.045035010029416234
2016年年报点评：业绩靓丽，分红给力,29640,13,2017-03-20 08:25:57,0.8843878841488422
【讨论】中国神华会有几个板？,74517,47,2017-03-20 09:44:51,0.941182665799461
德银：神华去年业绩胜预期 目标价升至25港元,7330,7,2017-03-20 14:59:37,0.9943797129176241
涨三板22.22除权19.25PE不够10,怕啥呢?,5462,23,2017-03-19 23:50:05,0.5231332152715681
可以参考方大特钢,神华三板到22.22必封死涨停,9837,19,2017-03-19 21:58:47,0.4427307703062756
换美元买入中国唯一的高成长破净煤炭股900948,64303,271,2017-01-01 10:32:08,0.8951257016627471
布局中国神华,13769,15,2016-10-17 15:33:06,0.8318689206148995
不到150元一股不卖,44574,86,2016-02-26 18:50:55,0.009378064821549237
异动股点评：神华涨停，红包不停 ,30154,16,2017-03-20 16:27:46,0.031208831214464938
中国神华最强分红，看看机构们怎么解读,83662,61,2017-03-18 16:05:48,0.9684744067459503
中国神华拟派发特别股息现金每股2.51元及末期股,19681,9,2017-03-19 12:25:26,0.48118063372120257
牛逼啊，2个亿资金就可以封一天，哈哈,4045,7,2017-03-20 13:28:09,0.7389871252847404
中国神华抛590亿元 “超级红包”,18835,8,2017-03-20 01:59:23,0.6186351438503235
中国神华豪气分红590亿 或为煤炭央企重组铺路,13196,8,2017-03-20 10:12:32,0.4301610162717817
面对惊天利好，很明显全国最蠢的散户全在神华里,8409,22,2017-03-19 17:57:27,0.8938354361199663
30只可能大比例分红的国企，收好不谢！,93130,24,2017-03-19 16:56:04,0.03582646792952826
如何操作神华，如何做到进退有据。,7264,14,2017-03-19 10:59:32,0.6973737369782674
中国神华“壕”气冲天发完90亿还有500亿！,15666,7,2017-03-19 12:21:22,0.6876897700928757
分红表面看不能增加你的总资金，但是实际上却可,7546,5,2017-03-19 00:38:54,0.8290541038018517
中国股市分红骗局之真相,12887,24,2017-03-19 10:23:44,0.9875998016917753
完了、没追上！还被骗走了一千股！,7423,33,2017-03-15 14:53:03,0.1047451039095878
为国企中国神华鼓掌,11815,21,2017-03-17 21:37:45,0.8100495480925224
业绩超级好，明天再涨五毛五，坐好了中途别下车,10512,38,2017-03-16 22:15:52,0.22131178297021314
星期一如果大盘跳空，完美的岛形反转。,9959,13,2017-03-05 14:26:17,0.7618279824999075
601088:中国神华2016年社会责任报告,37688,3,2017-03-17 20:52:08,0.9433388098243812
此股有毒，不拈,分红迫交税120亿,5026,14,2017-03-17 23:46:21,0.17609090981801423
分红问题,9476,13,2017-03-16 20:36:35,0.5
中国神华2月煤炭产销两旺销量同比增长64.5%至38,14920,6,2017-03-16 18:00:39,0.5239895517726315
神华主要的问题是不规矩。15年莫名其妙的大幅计,6383,8,2017-03-14 10:30:54,0.38920395472220515
中国神华1月煤炭销量3310万吨同比大增55.9%,23818,10,2017-02-14 17:57:38,0.5708125671850113
明天跌停,2646,3,2017-03-09 17:26:58,0.06943297630847334
H股才等于A股的14.7元,抛了换H股着数,14463,46,2017-02-15 16:15:23,0.14718309548593211
明天跳空高开，新一轮上涨就要开启。,12190,23,2017-03-02 00:05:25,0.11121229491748219
坚定信心，神华今年冲击80元,68936,137,2016-01-20 16:32:35,0.7355830668531047
记住下面有两个缺口定回补,公司应配合的,一季搞,20412,61,2017-02-10 22:02:31,0.15000886295798743
第十五届中国国际煤炭大会强召开(15thCoaltrans,24457,4,2017-03-02 15:06:42,0.9302052650815014
进场:“两会”新行情热点,或有两三成的短升,7901,6,2017-02-23 08:19:45,0.9745333675709912
达人预测黄金屋 英雄难过颜如玉,22417,40,2017-01-22 15:13:48,0.9999446935774574
囚季电力亏110亿?一季报预亏,24511,46,2017-01-25 18:07:18,0.015371652294551175
重点关注中国神华集团国企改革兼并重组。,44699,19,2016-07-22 11:53:00,0.9823342698786813
黄清先生,35305,62,2016-12-15 16:10:33,0.5
大家现在的佣金率都是多少啊,5220,15,2017-02-09 22:55:29,0.49887742870874296
【讨论】煤炭价格到底了吗？,11491,11,2016-08-24 21:30:39,0.7622987558425133
央企重组目标今年减到两位数 神华酝酿更大规模,49869,75,2017-02-11 05:38:36,0.7688232338459633
601088:中国神华2016年2月份主要运营数据公告,45175,12,2016-03-16 17:00:04,0.859340766307222
601088:中国神华2016年1月份主要运营数据公告,61064,9,2016-02-22 17:17:19,0.8573241918197226
601088:中国神华2016年上半年业绩快报,42212,17,2016-08-09 18:28:08,0.9043453113737896
601088:中国神华2016年第一季度报告,38579,11,2016-04-29 18:56:51,0.9435493294671504
进场:地方国企二线蓝筹股---跨年行情热点,8577,8,2016-12-19 11:11:56,0.8644026785794174
麦格理：煤价预期走强 上调中国神华目标价至16.,15274,6,2017-02-05 16:31:57,0.9928590480317593
中国神华：2016年净利润预增约40%,30398,14,2017-01-25 17:29:19,0.8641235944265656
抓紧满仓:油气混改和地方国资改革的双重受益股,5296,6,2017-01-11 08:05:38,0.9657811846579721
601088:中国神华2016年12月份主要运营数据公告,39628,18,2017-01-22 16:25:16,0.8587130143525495
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,12115,10,2017-01-16 16:26:32,0.9020354867406418
别买入！耐心等待融资盘被强平爆仓时抄底不迟08,28459,41,2016-01-14 14:41:52,0.13296811835748767
不回补15.2缺口不能进，大盘股逢缺必补。,9847,32,2017-01-04 06:33:08,0.0757755356524511
中国神华附属神华财务全年净利达7.77亿元,22873,7,2017-01-13 18:30:05,0.8880410912899394
中国神华跌破16元咯！ben将军 准备开始建仓了哦,67007,423,2016-12-16 13:30:38,0.06660594497774042
601088:中国神华2015年度业绩快报,51704,18,2016-01-29 19:17:41,0.8960251130092105
下打吸回,毎次几分也好,4516,38,2017-01-11 10:52:21,0.2623745231355533
加仓公告！,3281,13,2017-01-11 09:40:16,0.27499952314907117
煤炭涨了三倍多,7189,9,2016-11-07 13:47:51,0.6186951001902984
抛！连拉股价，制造概念，人性贪婪，忽悠股民在,13139,29,2015-09-11 11:40:52,0.9927372294634236
神华330亿理财被指先斩后奏 董事会被指沦为橡皮,19703,54,2017-01-08 03:46:47,0.03546928498088797
中国神华先斩后奏花330亿买理财产品 被指有钱没,13720,28,2017-01-06 15:15:31,0.02056227093784946
中国最大煤企竟花330亿买理财产品 还“先斩后奏,24949,125,2017-01-06 14:51:01,0.051989229386220415
中国神华已购买310亿元银行理财产品,13675,11,2017-01-03 18:57:02,0.8503719757011577
601088:中国神华第三届董事会第二十二次会议决,34228,6,2017-01-04 18:43:30,0.1500691723494233
601088:中国神华关于购买保本型委托理财产品的,26995,19,2017-01-03 18:31:45,0.8380573996559594
神华煤制油上cctv了！ 中国最大自有“油田”！,23574,22,2016-12-28 19:14:33,0.5949382015105543
还不错，买了点放着看看,4077,51,2016-12-29 15:29:28,0.8636608070394903
68元买的神华，什么时候解套？,13810,27,2016-11-01 17:52:20,0.9640668184975636
以中国神华为例手把手教你分析一家公司的竞争优,13986,9,2016-12-22 18:41:02,0.9988799761177158
阶段头部确立！下周起，中国神华即将迎来暴跌！,173098,941,2016-10-21 14:39:52,0.8939142879745426
小摩：神华或将受累燃煤电力业务及煤价合约的占,18612,25,2016-12-13 15:16:48,0.13836727003756977
中国神华11月份煤炭产销量大增 煤价已连跌六周,24435,11,2016-12-19 02:55:51,0.7362376093995404
中国神华上月煤炭销售量增长13%  售电量升近7%,13635,12,2016-12-16 18:51:43,0.06894218588096646
明天还是16元晃悠。,5692,34,2016-12-18 22:27:43,0.02806259402135025
记得10月是均价293. 一个月拉高了全年均价13元,4566,12,2016-12-16 21:34:38,0.6560336996314668
601088:中国神华2016年11月份主要运营数据公告,30880,11,2016-12-16 19:20:20,0.8240398714981498
隐性资产高达50亿以上！和它比弱爆了！,10372,13,2016-11-15 14:50:36,0.4713985982160326
zzy神华老师请出来说两句。,2311,0,2016-10-26 07:14:19,0.4873287772492848
601088目前手头有，822亿现金。,3078,0,2016-11-05 22:19:47,0.18477562599216912
