标题,帖子数,日期,情感
给员工五折价格的8亿股有什么法律依据？,16103,2017-08-17,0.8129323033517549
二手货玩的就是儿戏行为……踢出名胜古迹！,8573,2017-08-17,0.5452826401565077
中国联通：因技术原因申请继续停牌 三个交易日,12390,2017-08-17,0.2577733612477746
我昨晚把你放进自选股了，早上看到你又不复牌了,8192,2017-08-17,0.10862249080929753
见光死,11437,2017-08-17,0.1123832576622048
作为“管资本”重要实现形式，今年以来改组组建,7665,2017-08-17,0.9805631120669472
对于这种岌岌可危的国企应该有壮士断腕的决心:,7073,2017-08-17,0.787362434344556
方案已经明了，持有联通的朋友们觉得会有几个涨,27150,2017-08-17,0.7913926060104775
ATJB都没用,7924,2017-08-17,0.313318818317731
混改方案已经明了，下面大家就猜一下联通会有几,40278,2017-08-17,0.7015824992904816
是不是员工持股股价过低，新入局的大佬们不同意,13375,2017-08-17,0.05042367116906232
开盘2个跌停板,14188,2017-08-17,0.24123714545670494
如果你只想抄一下短线，今天进入的资金，明天无,16223,2017-08-17,0.8162495979063475
火速买入爱施德，继续停牌为了它,10358,2017-08-17,0.33917556386047265
蛋糕就这么大，联通能超过电信移动吗？,13164,2017-08-17,0.5780967796355473
再融资金额那么大，使人联想到当年中国平安的融,15396,2017-08-17,0.9096539634458036
龙多不下雨，鸡多不下蛋。,9500,2017-08-17,0.0360381476497833
混改，混改，混的不好，再收回去改改,太牛追啦,9003,2017-08-17,0.00028987107752664887
混改只是做做样子，领导班子不换有什么用,10256,2017-08-17,0.2699010488558643
太久了,4170,2017-08-17,0.4499999999999996
该进来的一个都不少。头几天还尼玛的澄清。合同,7933,2017-08-17,0.16343630606840487
前几日说会继续停牌，居然有人不行！现在既成事,12235,2017-08-17,0.060629579301011316
持有联通的朋友们，停了快半年的联通在下个星期,17689,2017-08-17,0.4583014039945428
技术原因三个交易日内复牌。,7820,2017-08-17,0.08354313641412958
中国联通780亿混改方案出炉 BAT等互联网巨头集,35628,2017-08-17,0.851782595792368
联通的停牌害我错过了东方财富大行情,14376,2017-08-17,0.9906369929862184
先套你们3天！出来补跌！良心大大的坏！,8905,2017-08-17,0.11379580853702376
由于联通混改大大超预期，为了避免过于火热的效,14498,2017-08-17,0.2978155272572234
因技术？！原因！啥技术啊，这理由估计也是股票,7388,2017-08-17,0.06366142637398131
技术原因可能是应该再开个会才能公布方案，虽然,9170,2017-08-17,0.04555286436018169
股权已经变更！复牌应该无涨停限制！,30323,2017-08-16,0.5982525787940226
第一目标45，年底上60,36085,2017-08-16,0.09139464693682608
但愿国家意志，不是儿戏！！！！！！！！！！,10531,2017-08-17,0.7530199150110533
联通混改大利好分析。,44785,2017-08-16,0.9344213191335777
利好出来是利空，一个涨板之后要迅速卖掉,25892,2017-08-16,0.12011830853468142
感觉继续停牌…,11452,2017-08-16,0.46263351737970027
实属罕见，屎都啦出来了，还能座回去,14680,2017-08-16,0.9686697266812045
中国联通2017半年业绩预增公告点评,56276,2017-08-16,0.7238495602326221
联通780亿混改方案曝光 BAT、京东等巨头参与 混,105025,2017-08-16,0.8374486392950133
已收到证券会的“询问函”要继续延期！,33778,2017-08-12,0.3493664826043549
国家意志，有谁能阻挡，单从主力吸筹来看，主力,19076,2017-07-09,0.9554804242119714
路透社是西方最有权威的媒体之一，发的新闻有假,101815,2017-07-27,0.9437577684027907
关于中国联通（600050）复牌趋势的预测：中国联,35737,2017-07-09,0.9971276203930413
混改方䅁与近期外盘大跌的关系。         个人,29488,2017-07-09,0.05202145031074623
城投控股因预期重组从7元左右升到26元左右，后,16503,2017-07-09,0.0774027961263768
《行至水穷尽，坐等云起时》 下周一复牌是大概,23933,2017-07-08,0.07689366152476007
关于,7016,2017-07-09,0.5262327818078083
不管混改方案如何，7月17日必须准时复牌，不能,13281,2017-07-09,0.008816798691407945
说实在的混改并不重要，最重要的是辞退老王等人,12174,2017-07-09,0.07441304719303743
今日切忌追高！,10548,2017-07-09,0.8436882221255166
混改是联通的伪命题（二）,9038,2017-08-26,0.77080589754365
具有强大实力的战略投资者来购并极差和亏损企业,6356,2017-07-08,0.9948514445890091
若这次混改失败，总有人会掉脑袋的,18201,2017-07-08,0.0778155974486181
今天终于感觉到2638就是底部了，是国家股灾救市,7285,2017-07-08,0.44237257901841465
股市不倒翁 翁老呢？盼您盼了一天了,17805,2017-07-08,0.41684300148899
50混改是个受气包,7210,2017-07-08,0.19813880199523148
港股还在跌成狗了,10539,2017-07-07,0.47297732680518356
炒股十五年总结的实战经验,10894,2017-07-08,0.7335327423312215
联通只要有大利好，复牌后直接挂板买进，若能买,21903,2017-07-07,0.553064778417916
也会阶段性提示短线风险。,6201,2017-07-07,0.8780409984294747
本人需要资金周转，需要此股票我受让，请留言。,15482,2017-07-08,0.9687209752475547
理性看待股市涨跌 “极端心态”不可取,7647,2017-07-07,0.9991050480216543
资金疯狂出逃为那般,42347,2017-07-07,0.9950785015140139
混改动作的意义.,17634,2017-07-07,0.34925534053867113
格力电器的成交金额又遥遥领先,5683,2017-07-07,0.9264264873721053
混改结果难出，说明利益集团能量大啊，真担心央,7887,2017-07-07,0.37926222483411254
为什么叫混改，叫打不改就不行吗,6492,2017-07-07,0.05749969642193242
联通混改公告，预产期就在下周,9284,2017-07-07,0.3612732142112586
从一般意义上说但是,7533,2017-07-07,0.45936311584045764
《青山遮不住，毕竟东流去》 随着大限的到来，,43624,2017-07-06,0.8194171598259823
混改要见骨见血，挠痒痒混改不可取,8912,2017-07-07,0.035969486605545775
三十六计当中，第5.趁火打劫，第15.调虎离山,8596,2017-07-07,0.33099758571001714
混改平台A股联通，混改后业务发展平台是A股联通,14251,2017-07-07,0.316653719248319
看来混改阻力太大啊，可惜了,11566,2017-07-03,0.48187010144640485
分红方案什么时候发,12128,2017-07-03,0.32601978237712237
中证报：一线“龙马”遭主力资金撤出 行情或延,9624,2017-07-03,0.9905577745162198
中国联通好酒不怕巷子深  混改不怕停牌长,23491,2017-07-03,0.2296902930937892
混改内容就算不动嘴，也该放个屁吧,7199,2017-07-02,0.058654751228608526
王者荣耀推最严防沉迷措施：12岁以下每天限玩一,6782,2017-07-03,0.8141650617619698
混改。,7495,2017-07-02,0.25616017905413346
经我仔细分析，混改后一个月内上15元，二个月内,44006,2017-07-01,0.11726958677992094
明天要跳空高开了，你们可能追不上了。,14277,2017-07-01,0.24382098853107304
中信建投有色中期投资策,5880,2017-07-02,0.9978633745165886
OO笑谈联通价值OO,29930,2017-06-20,0.9114928111417236
核心内参泄露（002599盛通股份）要大涨,10320,2017-08-25,0.9419963826947761
双环铂--全球顶级抗癌药，中国拥有自主研发产权,16720,2017-03-12,0.9999260061377518
大盘越来越不妙！,16748,2017-01-13,0.6349755601032475
郭嘉队拉银行保险护盘还不如给联通拉起来，带活,10212,2017-01-13,0.585389302273354
中国联通去死吧,26432,2017-01-10,0.7103466368253369
联通是市场风向标,23281,2017-01-13,0.6529382161197274
600050中国联通实时解盘：收盘后有公告！,33888,2017-01-10,0.9459365962262266
洗盘，冲啊,14312,2017-01-11,0.7499999999999999
跳水队员已准备，各位准备好没,16688,2017-01-13,0.37821496886527994
联通树标杆 下半年混改将提速,14262,2017-08-24,0.8881916253950576
联通混改释放福利：超七千人持股五折认购 解锁,237676,2017-08-22,0.6470931035557257
混改，是中国联通的伪命题,27123,2017-08-24,0.9074374129911882
A股市场需要的是公平,130420,2017-08-24,0.14585298794032286
联通巨资定增使用方案出炉 高价认购闯关红筹股,46171,2017-08-24,0.004567925488419555
8.2注意接回,7119,2017-08-24,0.2674206586118557
中国联通(600050)融资融券信息(08-25),15462,2017-08-26,0.9627462005668986
混改总龙头。现在买是白菜价。年低15元。明年春,27249,2017-08-25,0.2347280903472011
中国联通混改后第一枪:结盟BAT华为等成立物联网,77066,2017-08-25,0.8246227172786206
本人也算是业内从业者，北方邮电参加工作，经历,21537,2017-08-27,0.5829838076324609
中国联通发混改专项公告：交易对价合计约779.14,54606,2017-08-21,0.03314074127352906
中国联通：证监会等部门同意混改事项作为个案处,513565,2017-08-20,0.3298220277945294
中国联通深夜连发多条混改相关公告：8月21日复,75955,2017-08-21,0.30314198119127
中国联通混改方案如何突破再融资新规：证监会特,43010,2017-08-21,0.9997319326045372
中国联通港股今日开盘上涨 混改方案适用再融资,79603,2017-08-21,0.9049167773274809
联通混改再现反转：中车集团确认参与,60133,2017-08-18,0.33394546167804284
投行评中国联通混改：定增比例和定价基准日设定,36245,2017-08-18,0.47732236944466855
混合所有制改革终于启航^^预祝圆满,26083,2017-08-21,0.9753356219713004
盛宴难阳光普照 联通混改方案曝光市场反应温和,34081,2017-08-18,0.9622246661354213
朱邦凌：股权激励价格偏低恐成联通混改方案瑕疵,30584,2017-08-18,0.2709281925806758
证监会回应联通混改：依法依规给予支持,35021,2017-08-26,0.955595376896059
联通混改方案落地 “同股同权”值得期待,61533,2017-08-19,0.9149081381096329
中国联通下属公司重塑考核制度 设立员工退出机,57696,2017-08-26,0.9842990649758211
联通混改方案公布又撤回的“玄机”何在？,49154,2017-08-17,0.00890918799689544
中国联通昨开板换手逾3% 南北向资金态度迥异,123764,2017-08-23,0.957535973541127
联通混改真相！减仓静观多空搏杀！,74802,2017-08-23,0.7016475119378248
中国联通又涨停 王素芳今天再赚一个亿,102876,2017-08-22,0.9364817102613239
混改方案正式落地，业绩成长指日可待,65780,2017-08-22,0.9970261461726907
9.18元买的，咋办。估计明天大跌。,60209,2017-08-23,0.177888715486482
联通混改师出无名，必将大败，试目以袋,13284,2017-08-23,0.3922082181087856
强势涨停机构游资敢死队疯狂抢筹暴涨飙升超大黑,2453,2017-08-25,0.5114924232922934
证监会为何特事特办？专家：联通混改意义重大,299351,2017-08-22,0.8278151663756689
头条：中国联通今天复牌，涨停板巨量封单,45997,2017-08-03,0.8048937016440857
涨幅都已提前兑现了，还在做梦？第一天买股票的,44714,2017-08-13,0.38746178294101385
第一天：封板的单会相当惊人,17087,2017-08-19,0.13226724331381678
待到山花烂漫时，她在丛中笑。,62825,2017-05-30,0.39769054891526623
【干货合集】中国联通混改最强风口怎么选股？,46085,2017-08-21,0.1911456424707172
8月25日数据日报：沪指突破3300点 创今年最大单,40622,2017-08-25,0.9424233203555968
翻三倍的牛股，全部要运用大迂回战术，把股价推,6651,2017-08-26,0.24842244175262118
中国联通盘中一度打开涨停：大资金博弈激烈 成,470454,2017-08-22,0.9193553011321166
联通复牌要是不大涨，怎么能对的起我们这些受了,15420,2017-07-09,0.8643829523859449
大盘都这熊样了，还IPO么？,7149,2017-07-08,0.620540580979999
下周进入真正的冲关时刻下周进入真正的冲关时刻,6819,2017-07-07,0.1954560002235044
正在巡视，没空搞,7029,2017-06-26,0.053113478045643925
周线仙人指路，今日周末尾盘试盘，虽然8.5位置,10053,2017-08-25,0.9228720553327504
混合所有制 大佬们投入几百亿 是开玩笑？同志们,12448,2017-08-23,0.30914517891388404
对于联通请不要用港股的估值来对比。因为当联通,7166,2017-08-26,0.6635654467456641
中国联通8月22日开盘涨停,8410,2017-08-22,0.5892987126219195
联通4G降费最狠、移动争宽带最狂、电信提速最快,23938,2017-08-25,0.0476013768727781
中国联通复牌第四天大跌 主力资金持续撤退,75839,2017-08-25,0.767848118014529
中国联通联手BAT等企业成立物联网产业联盟,45500,2017-08-25,0.968955894593642
吓死胆小的乐死胆肥滴！小散有进的吗进啦报个到,14175,2017-08-24,0.22066483645634205
中国联通(600050)融资融券信息(08-24),12090,2017-08-25,0.9627462005668986
剑指物联网！中国联通联手华为BAT等30家巨头成,40955,2017-08-25,0.5047779102684294
期待下周一联通复牌，见证中国混改史上的联通奇,42735,2017-08-18,0.9049638094162863
中国联通8月24日盘中跌幅达5%,44832,2017-08-24,0.18178861870980212
今天资金博弈过于激烈，虽又封了涨停板，但后市,9390,2017-08-22,0.8366116471946272
中国联通 炒股以来 所赚最多的一只股票,55134,2017-08-15,0.49400115729841776
补仓1万股…………看你在跌不跌,9765,2017-08-25,0.19018956296818645
联通今天必须涨停！,10597,2017-08-25,0.7653746860215419
中国联通遭内资抛售 净流出近2亿,72894,2017-08-24,0.8890898539382228
联通617亿定增获特批 周一复牌料涨停,206300,2017-08-21,0.4428637097902768
中国联通十个无量一字涨停，有木有可能？,98347,2017-04-14,0.8573215579508446
联通混改落地打响第一枪 资金汹涌追向混改概念,322035,2017-08-19,0.9938197905902312
混改引入多元合作，业绩改善空间巨大,54539,2017-08-21,0.5964104529259447
六问联通混改：姓私还是姓公 为什么引入BATJ？,135980,2017-08-21,0.7137532080442399
603000人民网与中国联通的股权关系太令人震撼！,11857,2017-08-21,0.9390312745516138
中国联通混改落地引爆市场 两大主线捕捉机会,178254,2017-08-21,0.9994950233859442
别再说AH溢价了！联通A股和港股压根不是同一家,275479,2017-08-19,0.5984941829572579
中国联通复牌一字涨停 混改参与方纷纷跟涨,66751,2017-08-22,0.9645753038118785
花旗：预计联通混改对每股盈利摊薄不大 重申“,64686,2017-08-24,0.005965777486312995
我想再等等你[护城河],2154,2017-08-24,0.9570156645206644
周五涨停，9.20收盘，爱信不信,21638,2017-08-24,0.6534149734731303
中国联通获大行唱多 股价仍跌2%,41478,2017-08-24,0.9813524261190054
富瑞：维持联通“买入”评级 目标价17.82元,41863,2017-08-17,0.9835682176980491
联通回应股权激励质疑,57864,2017-08-24,0.7700769462275174
联通的“苦逼”混改路不好走？,58961,2017-08-24,0.36794170531916304
联通：混改后员工一夜暴富？ 条件很严苛,56123,2017-08-24,0.011322308558014416
三大运营商上半年日均赚4.29亿：移动一家占80%,46085,2017-08-24,0.29073416029117694
明天高开拉升,43170,2017-08-23,0.408232850555586
大家可以看看联通十大流通股东，2016年第一季度,28613,2017-08-20,0.8214652126307944
联通复牌跌停的机率是很大的，这是中国股市的特,16608,2017-08-18,0.9483748024072303
有多少个涨停，大家发表一下，不做投资参考,21432,2017-08-16,0.8836137624638709
08:24苏宁云商停牌财联社17日讯，苏宁云商拟参,81900,2017-08-17,0.9977796966271919
最新预测封板数！最保守估计,56312,2017-07-25,0.9403895647022392
600050:中国联通董事会审计委员会关于公司第五,84827,2017-08-22,0.7800862769460757
现价9元杀进，疯狂买进1.6万股,5445,2017-08-23,0.1933350998308656
联通混改巨头的盘算：流量合作争取用户 新型技,33650,2017-08-24,0.1725606767399811
600050:中国联通关于募集资金运用实施安排涉及,76985,2017-08-22,0.9969777415139844
联通将变成联痛，这种走向亏损的企业，通过包装,19223,2017-08-24,0.9874669773059914
联通混改方案出台就只值二个板？,26973,2017-08-23,0.03883861548920853
央企改革板块分化 中国联通跌逾4%,46975,2017-08-24,0.7233600155688653
混改方案申报获特批 中国联通复牌“一字”涨停,28807,2017-08-22,0.9679050050435175
提示：快买，20元出手,99901,2016-05-19,0.6671049642206888
怀疑买了假联通 南下资金抄底反被埋！,142836,2017-08-23,0.9861728315489956
中国联通(600050)融资融券信息(08-22),14059,2017-08-23,0.9627462005668986
中国联通复牌第三天一上午才涨0.66%！ 有人说主,78132,2017-08-24,0.6856614278008923
养生之道,110032,2017-04-01,0.7486119867675622
中国联通混改管理先行 各层级管理人员实行5%退,72123,2017-08-23,0.06911048448723855
妈的，9.02买入50000股，8.4割肉，在家，真是个,7177,2017-08-24,0.33510419092798627
联通A巨幅成交89亿,54279,2017-08-24,0.35670911828609075
联通红筹增资在即 如何闯关股东大会,43755,2017-08-23,0.9005228841227968
14:44跳水！,9606,2017-08-23,0.4737672181921908
中国联通：复牌利好兑现见光死冲高回落大跌还是,17867,2017-08-20,0.023822176380455917
大盘分析--明日操作建议（收评8/23）,4092,2017-08-23,0.5581841290600341
821还是822复牌？,41805,2017-08-20,0.44767845850986676
“冲撞”新规 联通混改定增或走特批路径,102418,2017-08-19,0.9999559982104778
我好怕哦！求唱空者不要唱空了！好怕哦……,16479,2017-08-19,0.9929733592692551
600050:中国联通非公开发行A股股票预案,96117,2017-08-20,0.7116713009148836
联通混改方案落地后 油气、军工、铁路等领域混,55219,2017-08-23,0.9837525176591387
事件点评：募资运用议案出台 加快推进混改进程,82559,2017-08-23,0.07078835942626549
现在散户手里最多只有17.7%的比例，大约53亿股,46785,2017-08-16,0.1257077054923632
混改落地，业绩逐步改善，开启新征途,61696,2017-08-23,0.8237905742042915
对中国联通混改再三思考,56324,2017-08-17,0.895177522822851
估计明天还有一个板。,10966,2017-08-23,0.08520415288116712
侠客岛解读联通新董事会：联通2民企3 政府代表3,29987,2017-08-22,0.9190584309024209
满屏皆是联通高估港股2.44倍价值只值3元等等，B,5767,2017-08-23,0.5645215024216182
中国联通又涨停,66000,2017-08-23,0.8906451999953973
600050:中国联通第五届监事会第八次会议决议公,57002,2017-08-22,0.38216168484906876
该怎么办？开盘会有什么影响？[毛估估][毛估估],15712,2017-08-15,0.11466124981245895
2017年，BAT混改龙头中国联通两市第一牛股。,34247,2017-02-15,0.20449600349414698
中国联通混改现公募身影 小散还能搭上顺风车吗,71580,2017-08-23,0.9894687265657547
上午打开的瞬间追买了，明天会怎样？,19459,2017-08-22,0.841140710302041
18秒8000万股大单砸盘 混改龙头联通AH股为何不,53646,2017-08-23,0.016962466638782092
谁打开了联通的涨停板？,104675,2017-08-23,0.8599249177336387
中国联通股价翻绿跌近1%,71965,2017-08-23,0.9740327818111018
联通引爆混改概念 “炒地图”一触即发,29717,2017-08-22,0.797752058112249
赌板,10039,2017-08-22,0.5
雷声这么大，居然就两板？,13813,2017-08-21,0.19029113624009908
600050:中国联通独立董事关于第五届董事会第十,41299,2017-08-22,0.737845375101817
联通混改为何能获证监会特批：有先行先试重大意,98061,2017-08-21,0.7232722128702443
给20-30%溢价，9.6上面跑路！,17098,2017-08-20,0.930180949868336
联通证金成本3元多，去年第四季度7元全部退出，,30445,2017-08-22,0.1672196612934791
中国联通(600050)大宗交易数据一览(08-22),181645,2017-08-22,0.6693051122567797
