日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2011-08-10,5.51,6.04,5.51,5.60,1.70,43.59,7376488,422157,13.59,89.41
2011-08-11,5.65,6.16,5.41,6.16,0.56,10.00,4100803,240970,13.39,49.71
2011-08-12,6.28,6.53,6.05,6.07,-0.09,-1.46,4983098,312037,7.79,60.40
2011-08-15,6.01,6.13,5.86,6.06,-0.01,-0.16,2597245,155787,4.45,31.48
2011-08-16,6.01,6.13,5.86,5.87,-0.19,-3.14,2001757,119847,4.46,24.26
2011-08-17,5.95,6.37,5.90,6.13,0.26,4.43,2701485,164703,8.01,32.75
2011-08-18,6.03,6.11,5.96,6.03,-0.10,-1.63,1493509,90113,2.45,18.10
2011-08-19,5.90,6.10,5.85,5.96,-0.07,-1.16,1338428,79725,4.15,16.22
2011-08-22,6.08,6.09,5.53,5.66,-0.30,-5.03,1839033,106642,9.40,22.29
2011-08-23,5.69,5.84,5.56,5.82,0.16,2.83,1367412,77969,4.95,16.57
2011-08-24,5.79,5.82,5.64,5.69,-0.13,-2.23,1139192,65226,3.09,13.81
2011-08-25,5.72,6.26,5.68,6.26,0.57,10.02,3144508,191767,10.19,38.12
2011-08-26,6.30,6.40,6.14,6.23,-0.03,-0.48,2851831,178732,4.15,34.57
2011-08-29,6.12,6.17,6.00,6.06,-0.17,-2.73,1436159,87185,2.73,17.41
2011-08-30,6.11,6.37,6.07,6.09,0.03,0.50,1978030,122415,4.95,23.98
2011-08-31,6.07,6.13,5.91,6.04,-0.05,-0.82,1040838,62613,3.61,12.62
2011-09-01,6.06,6.24,6.00,6.07,0.03,0.50,1147132,70023,3.97,13.90
2011-09-02,6.01,6.23,5.97,6.17,0.10,1.65,1441913,88500,4.28,17.48
2011-09-05,6.05,6.19,6.02,6.05,-0.12,-1.94,1048580,63907,2.76,12.71
2011-09-06,5.94,6.01,5.74,5.85,-0.20,-3.31,1136922,66798,4.46,13.78
2011-09-07,5.95,6.39,5.86,6.22,0.37,6.32,2042469,126081,9.06,24.76
2011-09-08,6.26,6.35,6.18,6.23,0.01,0.16,1514417,94777,2.73,18.36
2011-09-09,6.20,6.85,6.20,6.47,0.24,3.85,2963595,196512,10.43,35.92
2011-09-13,6.36,6.72,6.31,6.70,0.23,3.55,1949502,127182,6.34,23.63
2011-09-14,6.64,7.13,6.54,7.01,0.31,4.63,2397102,161693,8.81,29.06
2011-09-15,6.99,7.45,6.93,7.15,0.14,2.00,2286863,163457,7.42,27.72
2011-09-16,7.14,7.20,6.95,6.98,-0.17,-2.38,1622326,114580,3.50,19.66
2011-09-19,6.87,7.02,6.67,6.86,-0.12,-1.72,1407871,96220,5.01,17.07
2011-09-20,6.81,7.28,6.79,7.25,0.39,5.69,1881239,133109,7.14,22.80
2011-09-21,7.19,7.45,7.12,7.27,0.02,0.28,1895878,138179,4.55,22.98
2011-09-22,7.15,7.22,6.88,6.93,-0.34,-4.68,1451504,102717,4.68,17.59
2011-09-23,6.72,6.97,6.59,6.83,-0.10,-1.44,1242064,84129,5.48,15.06
2011-09-26,6.75,6.90,6.63,6.70,-0.13,-1.90,751754,50779,3.95,9.11
2011-09-27,6.77,7.10,6.66,6.98,0.28,4.18,1461467,100644,6.57,17.71
2011-09-28,6.97,7.04,6.63,6.70,-0.28,-4.01,1013563,69338,5.87,12.29
2011-09-30,6.71,6.81,6.38,6.51,-0.19,-2.84,828080,54525,6.42,10.04
2011-10-10,6.56,6.63,6.36,6.59,0.08,1.23,590923,38467,4.15,7.16
2011-10-11,6.93,7.07,6.50,6.70,0.11,1.67,1347939,91522,8.65,16.34
2011-10-12,6.56,7.37,6.51,7.36,0.66,9.85,2991216,213802,12.84,36.26
2011-10-13,7.20,7.35,7.13,7.20,-0.16,-2.17,2074588,149939,2.99,25.15
2011-10-14,7.08,7.23,7.02,7.17,-0.03,-0.42,1215098,86595,2.92,14.73
2011-10-17,7.16,7.28,7.09,7.18,0.01,0.14,890805,63852,2.65,10.80
2011-10-18,7.10,7.12,6.60,6.64,-0.54,-7.52,1616416,110143,7.24,19.59
2011-10-19,6.67,6.83,6.55,6.69,0.05,0.75,853753,57342,4.22,10.35
2011-10-20,6.60,6.81,6.53,6.71,0.02,0.30,881840,58911,4.19,10.69
2011-10-21,6.66,6.74,6.50,6.51,-0.20,-2.98,587809,38873,3.58,7.13
2011-10-24,6.52,6.81,6.41,6.73,0.22,3.38,948139,63071,6.14,11.49
2011-10-25,6.70,6.99,6.55,6.83,0.10,1.49,1211223,81976,6.54,14.68
2011-10-26,6.76,6.89,6.70,6.71,-0.12,-1.76,908535,61569,2.78,11.01
2011-10-27,6.73,6.78,6.60,6.64,-0.07,-1.04,748309,49861,2.68,9.07
2011-10-28,6.76,6.89,6.65,6.80,0.16,2.41,1112294,75319,3.61,13.48
2011-10-31,6.84,6.89,6.68,6.74,-0.06,-0.88,751064,50828,3.09,9.10
2011-11-01,6.61,6.73,6.56,6.65,-0.09,-1.34,908735,60403,2.52,11.02
2011-11-02,6.50,6.75,6.36,6.63,-0.02,-0.30,1257103,81821,5.86,15.24
2011-11-03,6.64,6.70,6.50,6.52,-0.11,-1.66,1323599,87267,3.02,16.04
2011-11-04,6.55,6.58,6.41,6.45,-0.07,-1.07,812685,52624,2.61,9.85
2011-11-07,6.39,6.39,6.18,6.23,-0.22,-3.41,900713,56290,3.26,10.92
2011-11-08,6.19,6.34,6.17,6.27,0.04,0.64,627435,39388,2.73,7.61
2011-11-09,6.29,6.31,6.11,6.23,-0.04,-0.64,722474,44730,3.19,8.76
2011-11-10,5.88,5.96,5.74,5.81,-0.42,-6.74,4180180,244272,3.53,27.87
2011-11-11,5.76,5.83,5.67,5.72,-0.09,-1.55,1506031,86546,2.75,10.04
2011-11-14,5.77,5.94,5.72,5.92,0.20,3.50,1830889,106666,3.85,12.21
2011-11-15,5.87,5.96,5.83,5.87,-0.05,-0.84,1099102,64600,2.20,7.33
2011-11-16,5.87,5.88,5.60,5.64,-0.23,-3.92,1385931,79222,4.77,9.24
2011-11-17,5.64,5.67,5.50,5.56,-0.08,-1.42,918501,51237,3.01,6.12
2011-11-18,5.52,5.72,5.48,5.64,0.08,1.44,1407293,79353,4.32,9.38
2011-11-21,5.65,5.67,5.52,5.66,0.02,0.35,685310,38322,2.66,4.57
2011-11-22,5.60,5.67,5.55,5.66,0.00,0.00,703171,39527,2.12,4.69
2011-11-23,5.66,5.66,5.50,5.52,-0.14,-2.47,689700,38394,2.83,4.60
2011-11-24,5.46,5.59,5.45,5.53,0.01,0.18,744246,41088,2.54,4.96
2011-11-25,5.50,5.57,5.47,5.49,-0.04,-0.72,549168,30344,1.81,3.66
2011-11-28,5.53,5.69,5.48,5.61,0.12,2.19,900636,50300,3.83,6.00
2011-11-29,5.66,5.72,5.60,5.65,0.04,0.71,966213,54616,2.14,6.44
2011-11-30,5.62,5.66,5.12,5.19,-0.46,-8.14,1358598,72767,9.56,9.06
2011-12-01,5.41,5.53,5.28,5.35,0.16,3.08,1401988,75883,4.82,9.35
2011-12-02,5.27,5.30,5.10,5.14,-0.21,-3.93,853488,44155,3.74,5.69
2011-12-05,5.16,5.18,4.95,4.97,-0.17,-3.31,667846,33604,4.47,4.45
2011-12-06,4.93,5.02,4.91,4.98,0.01,0.20,466039,23105,2.21,3.11
2011-12-07,4.96,5.02,4.93,4.96,-0.02,-0.40,408753,20318,1.81,2.73
2011-12-08,4.95,4.96,4.72,4.85,-0.11,-2.22,865704,41840,4.84,5.77
2011-12-09,4.78,4.84,4.73,4.73,-0.12,-2.47,650028,31050,2.27,4.33
2011-12-12,4.74,4.77,4.56,4.57,-0.16,-3.38,600849,28046,4.44,4.01
2011-12-13,4.55,4.65,4.52,4.55,-0.02,-0.44,799971,36660,2.84,5.33
2011-12-14,4.54,4.56,4.34,4.44,-0.11,-2.42,646556,28779,4.84,4.31
2011-12-15,4.41,4.54,4.35,4.36,-0.08,-1.80,969381,43178,4.28,6.46
2011-12-16,4.38,4.43,4.16,4.43,0.07,1.61,1072975,46316,6.19,7.15
2011-12-19,4.34,4.42,4.17,4.39,-0.04,-0.90,939140,40364,5.64,6.26
