10倍pe总计：55只:
264.东湖高新 3.15(pe) 3.38(pb)
265.神火股份 17.5(pe) 3.42(pb)
266.英搏尔 14.51(pe) 3.42(pb)
267.浙数文化 5.27(pe) 3.44(pb)
268.通灵珠宝 16.64(pe) 3.44(pb)
269.中鼎股份 18.82(pe) 3.49(pb)
270.今世缘 11.59(pe) 3.57(pb)
271.广汽集团 11.26(pe) 3.58(pb)
272.卫星石化 11.26(pe) 3.58(pb)
273.小商品城 14.38(pe) 3.62(pb)
274.中国医药 19.87(pe) 3.63(pb)
275.荣安地产 10.47(pe) 3.63(pb)
276.牧原股份 13.85(pe) 3.65(pb)
277.星辉娱乐 19.2(pe) 3.65(pb)
278.大连热电 12.53(pe) 3.66(pb)
279.万华化学 9.91(pe) 3.72(pb)
280.迎驾贡酒 13.65(pe) 3.73(pb)
281.博闻科技 16.42(pe) 3.74(pb)
282.摩登大道 18.41(pe) 3.74(pb)
283.汇洁股份 16.18(pe) 3.76(pb)
284.海澜之家 10.49(pe) 3.83(pb)
285.浙江永强 13.74(pe) 3.84(pb)
286.伊力特 17.91(pe) 3.92(pb)
287.世龙实业 16.76(pe) 3.93(pb)
288.生益科技 19.1(pe) 4.04(pb)
289.八一钢铁 9.23(pe) 4.07(pb)
290.五 14.45(pe) 4.10(pb)
291.古井贡酒 15.08(pe) 4.11(pb)
292.汤臣倍健 16.65(pe) 4.12(pb)
293.美的集团 15.62(pe) 4.13(pb)
294.格力电器 15.25(pe) 4.23(pb)
295.承德露露 11.71(pe) 4.25(pb)
296.敦煌种业 4.55(pe) 4.26(pb)
297.深物业A 9.65(pe) 4.29(pb)
298.诺 16.43(pe) 4.32(pb)
299.老凤祥 18.7(pe) 4.34(pb)
300.小天鹅Ａ 17.56(pe) 4.38(pb)
301.永太科技 17.95(pe) 4.41(pb)
302.亚翔集成 18.76(pe) 4.45(pb)
303.洋河股份 11.86(pe) 4.52(pb)
304.朗源股份 15.84(pe) 4.52(pb)
305.金禾实业 15.04(pe) 4.53(pb)
306.东阿阿胶 17.97(pe) 4.85(pb)
307.安信信托 16.15(pe) 4.88(pb)
308.鸿达兴业 16.59(pe) 4.89(pb)
309.方大特钢 12.95(pe) 5.03(pb)
310.联美控股 10.65(pe) 5.07(pb)
311.伊利股份 18.18(pe) 5.08(pb)
312.口子窖 18.06(pe) 5.17(pb)
313.上海三毛 16.17(pe) 5.68(pb)
314.山西汾酒 16.38(pe) 5.86(pb)
315.金能科技 19.9(pe) 6.16(pb)
316.沧州大化 7.49(pe) 6.58(pb)
317.江苏索普 17.27(pe) 6.67(pb)
318.朗玛信息 9.51(pe) 6.97(pb)
319.荣晟环保 19.73(pe) 9.50(pb)
