标题,帖子数,日期,情感
这顺丰的亲儿子当的很称职！,28564,2017-07-17,0.9321321143102282
低价定增借壳上市，两个己解禁的榜样,94953,2017-01-08,0.13059171080715581
何必单恋一枝花，艾迪西等你去解放了,1137,2016-04-11,0.328637154394276
江苏银行股价不到10块0.98元业绩次新股仅此1家,41864,2017-04-28,0.049974062228806404
第二批混改或密集批复 物流龙头加入民航铁总混,65672,2017-08-24,0.00970702072473173
九月马上解禁,10073,2017-08-14,0.8102453683061135
祝贺韵达市值完超圆通！,9238,2017-08-15,0.670310662089365
圆通速递：上半年净利同比增6% 原德邦物流邓小,28790,2017-08-24,0.26050823208892326
圆通快递竟然被管井签收 公司：核实处理后回复,24779,2017-08-16,4.8483958209333267e-05
从今以后拒绝圆通快递,6272,2017-07-26,0.030893694732663013
圆通速递累计理财额达614亿元 控股股东借钱度日,52724,2017-08-22,0.08290897646275952
今天要涨到19.5,3207,2017-07-13,0.4737672181921908
真高手，指数一路涨，个股一路跌。,2829,2017-07-13,0.7049723578853371
圆通回应被京东“拉黑”：反对一切依靠平台霸权,42938,2017-07-24,0.447511670772609
快递业“门户战”升级 圆通京东又“怼”上了,41656,2017-07-25,0.21165620681280417
600233:圆通速递关于收购先达国际控股权项目获,25448,2017-08-10,0.8845042669775042
圆通速递：收购先达国际物流控股权项目获发改委,24198,2017-08-10,0.8866590421061552
价高没戏了不如下全转买*一路一带龙头600307酒,14223,2017-05-05,0.2643828038843441
惨不忍睹,3681,2017-01-13,0.16000000000000014
为什么看起来,7147,2017-06-05,0.5875212430201505
圆通速递还有腰斩，换股保你赚回，听我的没错！,7552,2017-07-19,0.002929666139795284
明天还要是一字版，大家都不要挂卖单，让它跌停,6280,2016-12-05,0.023300955451931005
空调选择格力，手机选择华为，新能源汽车？,5597,2017-07-09,0.061852604162027314
600233:圆通速递关于召开终止非公开发行A股股票,10829,2017-04-28,0.09639136603076282
西部材料，稀有金属新龙头，大幕将启,4820,2017-07-25,0.1931084409213275
600233:圆通速递澄清公告,33667,2017-07-23,0.3712865271423391
现金收购先达国际物流，国际化再下一城,21866,2017-05-11,0.7996920171567875
你想了解盛易坊吗,1738,2017-07-17,0.5474236280709552
双十一指定不用圆通速递,6756,2016-10-25,0.187399547936276
圆通速递澄清：长沙开福区网点“天价罚单”并不,27568,2017-07-23,0.0056046697891070085
庄家一直潜伏在里面，马云的承诺话语权准备开口,5232,2017-06-14,0.8017798159273024
不贪心，赚点钱买青菜……,5536,2017-06-14,0.14039116037268162
三分出手大方地说,4600,2016-10-25,0.9502509259875629
双十一将是快递业最强催化剂,69837,2016-10-29,0.361258582374388
速递行业出牛股。[大笑][大笑],3681,2017-06-14,0.893977091953804
圆通快递太垃圾,8724,2017-02-12,0.005125590587331863
庄家阴谋继续上串下串，继续等到25元,3942,2017-05-26,0.13685858449890964
...,6476,2016-10-25,0.4235033259423502
这三家跟申申通有仇呀，再跌跌好呀,5449,2016-10-25,0.5478776085696024
走了，亏了认了，死O通，垃圾[不赞][不赞][不赞,6977,2016-10-25,0.9822153293959808
垃圾圆通！看看人家申通,6574,2016-10-25,0.07180426298486742
圆通前期涨幅过高，所以现在回调很正常，大家不,9027,2016-10-25,0.42259316644375555
就是圈钱,2540,2017-05-27,0.27757273361120205
还好昨天割了，,8233,2016-10-25,0.6703338650301852
都疯了吗，主力在狂出，季报很垃圾,3365,2016-10-25,0.11789888080675048
这垃圾，新闻天天鼓吹，主力天天出货，,6472,2016-10-25,0.17354763959211328
更名之后，天天跌，MD，卖的人都去死吧，个个砸,5502,2016-10-25,0.038693490008497644
如果今儿不反弹  明儿可能会是大跌,6426,2016-10-25,0.11462932464780495
警报提示：今天庄给冲高机会一定跑，不然从踏10,8348,2016-10-25,0.9076664117398124
大家能长点心眼么，不要买啊,3087,2016-10-25,0.08954524589626345
圆通速递，2015年年底价格24.35元，今年4月26日,30482,2016-12-14,0.006393487353328009
快解禁了这股，最好不要碰,5954,2017-07-19,0.07222186780198414
唉,6472,2017-06-01,0.5262327818078083
猜猜这周行情,4724,2017-07-16,0.8776943997617886
赶紧去死吧！傻逼！,5183,2016-10-25,0.12645115983859445
圆通速递拿的加,26180,2017-03-29,0.18520709509647026
等待圆通速递回调,9250,2016-10-19,0.03811273844470897
200万资金就剩了100股,4337,2017-07-11,0.7512759239432907
