标题,帖子数,日期,情感
因为看不清未来的方向，有点害怕准备将89元多搞,12967,2017-08-30,0.29955892121520244
汇顶腾飞值得期待,100882,2017-04-10,0.9310007627815322
这个是次新股吗？像是残次品,5926,2017-08-31,0.2209837627489618
千金才能买千里马,112286,2017-03-09,0.5893576759328643
这断头，砍了不少人吧。,26086,2017-07-17,0.09825642258686829
2017-05-02  将现高开高走标致性k线,49970,2017-05-01,0.9077522008448212
从欧菲光看汇顶,65354,2017-06-01,0.5874591015596697
昨天沪港通继续加仓14000股，低接筹码就是爽,9199,2017-08-30,0.8791815046391479
小散被洗出去，很正常。关键是被这莫一群无脑的,17557,2017-08-28,0.2810607514633803
FPC和汇顶的毛利率，净利率都差不多，汇顶芯片,9040,2017-08-29,0.44582991908199043
今日卖出不诚信公司股票汇顶换股操作,12361,2017-08-28,0.17100318255556812
创新与服务推动业绩成长,32612,2017-08-28,0.9985960254455561
苹果高通携手推人脸识别！手机指纹识别将被打入,9910,2017-08-29,0.39791954334909374
突破下跌趋势再看多,21495,2017-06-05,0.9562431270064109
臆测一直是散户最大的股病,10135,2017-05-11,0.46964578726556117
看到大家一大片的咒骂，我也来说两句。熟悉的朋,11660,2017-08-28,0.8292218282538368
告别高增长后的汇顶科技,23670,2017-08-27,0.981338357066994
我对半年报的看法。其实我对高增长不抱太大希望,14735,2017-08-27,0.8711861200503448
603160:汇顶科技2017年半年度报告摘要,48990,2017-08-27,0.8636984090536668
回来看一下汇顶《末端跳水意未着什么》？,18828,2017-08-19,0.4439505970096014
这么多拖 特别是那个什么红人妖，从高位一直到,3948,2017-08-28,0.9594386031386204
中报速递：汇顶科技2017年上半年盈利4.82亿元，,56764,2017-08-27,0.5216848900700003
也说一说汇顶中报的营收和利润。以下数据来自年,22426,2017-08-26,0.22986748404482105
第二季度收入15.7亿，同比增长90%，上半年收入2,23809,2017-07-19,0.9986026798623608
预计2017年中期较去年同期有发生重大变动,31213,2017-06-29,0.19437574207732655
成电人创立了华为和汇顶这两个世界一流的公司！,37199,2017-03-15,0.9972201456994014
业绩重大变动伴随着重大利空一起呈现在散户面前,8889,2017-08-23,0.9915031808233009
乐观一点。乐观估计10个亿,11318,2017-08-22,0.9837183395581778
为什么汇顶科技不涨，因为联发科,10939,2017-08-22,0.8866831888940856
三拜为敬，多多中签！申购新股的朋友们来敬敬吧,36845,2016-10-08,0.6622825337427299
重大利空，汇顶6月出货量大减。,21501,2017-08-17,0.08332239827041332
说来说去，汇顶科技根本没庄，都是散户在卖！,12520,2017-04-10,0.8005227123255446
牛股啊,30589,2016-11-16,0.3334073263401338
拜财神，保佑中签1000股，一拜，二拜，三拜！[,34519,2016-09-24,0.8811241048302713
汇顶是随中小板波动，这个小庄的可恶之处是在底,41564,2017-07-20,0.5785833543708458
透析汇顶科技PK欧菲光数据而客观准确判断汇顶科,18125,2017-08-13,0.9737174523553072
不愿意发帖子，没劲。股票价格短期波动主要是市,9384,2017-08-17,0.11468895215929809
经典的一阴孕15子已成,15474,2017-08-08,0.4237629761426396
都在搞自杀，此股至今没有赚钱的,10672,2017-08-10,0.16783464271845083
汇顶科技会是地雷吗？,25213,2017-08-02,0.7258929538545962
今天，fpc出中报，评估师给出的第二季度营收是8,24704,2017-07-21,0.0019941699098779964
继续撩 凯基研报主题是三星指纹识别,苹果被躺枪,12404,2017-08-07,0.09518281869683609
三。天天算，糊涂账，算绿不算红，与庄为伍。,6967,2017-08-06,0.6845004884996636
富士康内部消息称，iPhone 8目前只有黑色版通过,8217,2017-08-08,0.03749737647272533
巴里很安静了，上涨的前奏！,5526,2017-08-07,0.4583197438097474
汇顶价值到底怎样，可从年报分红看端倪,25033,2017-02-12,0.48091585582121554
指纹识别芯片业务爆发助推业绩高增长,30865,2017-04-10,0.8560931919636319
一。老同志说事；正能量篇。,12254,2017-08-04,0.7135338827041526
从技术角度看，100元左右见底,16935,2016-11-19,0.15894037617435808
我来解释一下中报时间为什么改了,13968,2017-08-03,0.15670351092532642
91，80元加满仓，是待涨呢？还是满仓待跌？老实,10161,2017-08-01,0.020446784632691006
汇顶科技 公司研究 一．集成电路是一个好行业吗,11571,2017-07-31,0.9901177600517708
汇顶科技今天开板，明年1.85亿原始股上市；高价,77916,2016-11-11,0.5145636342571482
谁看到股本变为4.5540亿了,15722,2017-07-25,0.32727236396410775
汇顶不涨的原因找到了，看FPC官网，原来昨天发,18225,2017-07-27,0.2296226901980346
汇顶科技是因为缺钱才上市，可是上市前却分光了,15157,2017-07-26,0.15478371416731818
603160:汇顶科技2017年限制性股票激励计划首次,43892,2017-07-25,0.8173874637199855
603160:汇顶科技:2017年限制性股票激励计划首次,28316,2017-07-25,0.8173874637199855
次新股又发9家，下周难免又是一波跌，汇顶能否,15536,2017-07-15,0.025185136560549215
下周要出公告,14032,2017-07-21,0.5050687375484544
汇顶吧里看空的远少于兆易吧里看空的,4816,2017-04-09,0.6655320100728973
下跌开始收敛，底部左半部分基本完成。5分钟线,15269,2017-07-13,0.03770679429617019
建议那些不懂重大变动是向上或向下的回学校去重,15950,2017-07-13,0.7620533317841188
根据笫一季汇顶小结及指纹识别在华，米，V，O等,28075,2017-07-04,0.5233550024536142
中报业绩看公司诚信,16769,2017-07-11,0.18473390143344148
董秘半年没回复投资者的提问？ 公司也不解释业,16178,2017-07-11,0.1458100089397164
苹果8确定用脸部识别，各位股东们怎么看。,14141,2017-07-08,0.8362601621050291
大盘和次新股疲软，灰顶不敢上攻,20393,2017-07-04,0.016916530677589137
上100还是200或是300，先看看数据,33341,2016-10-02,0.7346160116162507
谈谈我自己对汇顶的理解,25202,2017-07-07,0.450746591193822
中报每股利润将在1-1.5元之间！目标价300元！,19586,2017-07-05,0.38340978395054615
Pk财务数据 (茅台)面临 (中小创)三剑客挑战 ！,30501,2017-04-01,0.9790202885012053
眼光，格局,15530,2017-06-30,0.5479085615884509
送给默默坚持的朋友,57212,2017-01-05,0.9125944519228779
明日应有二个点以上的涨幅,18838,2017-06-27,0.5555608732778451
一。特大利好。,19493,2017-06-07,0.6317853705682674
看大家讨论的中报业绩。感受吗？就是保守犹豫。,16738,2017-06-30,0.9992726177409931
今日操盘策略，盘面有较重抛压，今天次新版块还,9571,2017-06-29,0.989024487110436
给设备门看看鱼成本,17976,2017-06-02,0.06923133797999981
见识一下鲨鱼功夫,15587,2016-12-07,0.8732166598592216
汇顶科技中报预测,16331,2017-06-29,0.9446360377315977
上午冲高没卖的，现在是最后机会，一会就翻绿了,6085,2017-06-29,0.660883036171537
欧菲光:关于第六期员工持股计划购买完成的 公告,4588,2017-06-29,0.07088007309082334
Vivo用的技术是高通2015年推出的超声波指纹识别,13279,2017-06-28,0.453158060014788
抛压开始，建议先跑掉，下午开始一路下跌，收盘,7415,2017-06-28,0.6912801127816722
顶背离，卖出三成,10102,2017-06-27,0.07857756343730782
汇顶科技如年增速超40%，股价仍有提升空间,55015,2017-05-17,0.9521522351410083
梦开始的地方 借钱买了17000股汇顶，房子看好了,20863,2017-05-09,0.24073236752946947
2017年04月指纹芯片出货量排行榜,9507,2017-06-27,0.003414621572410126
关于汇顶科技的K线缺口问题。,15814,2017-06-26,0.7128869521364662
我们换一种思路,22195,2017-05-11,0.7128605537548122
vivo将于6月28日全球首发屏幕下指纹识别配合全,16035,2017-06-21,0.008018647023450565
