标题,阅读,评论,字数,影响力,时间
中石油破题垄断央企混改 东航联通等混改方案或,96696,198,2871,0.0,2016-12-22 02:40:30
601857:中国石油关于财务总监辞任的公告,49312,13,472,0.0,2016-12-06 18:40:19
中石油董事长：明年形势机遇大于挑战 希望大于,16079,10,873,0.0,2016-12-26 14:15:45
中石油混改步入深水 率先引入民间资本 *ST济柴,30246,6,2206,0.0,2016-12-24 02:04:22
离混改目标仍存距离 中石油年关提分类推进举措,17630,11,2022,0.0,2016-12-22 01:26:15
中国石油1223周末全评,21376,157,183,4.0,2016-12-23 07:57:05
两桶油改革民资难接盘 中石油14万矿工不愿离开,28375,117,2762,0.0,2016-12-24 11:53:54
中石油意外出台混改方案 集团层面混改成焦点,18926,32,2773,0.0,2016-12-23 06:09:42
中石油下游销售业务或率先引入民资 石油央企有,20839,10,1851,0.0,2016-12-23 06:14:42
熊猫金控好强势,3254,1,65,3.5,2016-12-23 14:04:59
“两桶油”引爆混改行情，7大行业6大集团的混改,103692,19,856,0.0,2016-12-22 16:30:53
我站在中石油48元之颠,3769,3,482,3.5,2016-12-22 10:28:50
今冬气荒仍存“两桶油”备粮保供 气价倒挂中石,18854,42,1165,0.0,2016-12-22 00:44:30
首批混改试点方案正组织审议批复 4个已批复实施,28194,70,2739,0.0,2016-12-22 00:46:31
任凭主力狂洗，我自岿然不动！,10771,17,187,3.0,2016-09-13 14:03:43
中国石油(601857)融资融券信息(12-21),3641,5,548,0.0,2016-12-22 07:39:59
【讨论】两桶油大涨，会对午后的A股走势有影响,13844,12,3808,0.0,2016-12-21 11:39:55
中国石油集团混改指导意见获集团公司原则通过,11680,8,1301,0.0,2016-12-21 09:10:26
假如中国石油涨停板，那么大盘会是什么样子？[,7432,9,167,4.0,2016-12-20 22:09:00
中石油的超级反向并购 *ST济柴疯飙资产证券化提,53707,11,3550,0.0,2016-10-09 00:19:41
中石油油气管道首次向民企开放 天然气市场化改,16109,19,1760,0.0,2016-12-12 02:15:55
拓展主业务风光独好 冲刺黑科技金光灿烂（转）,16966,35,3628,3.5,2016-11-01 16:57:23
抛！机构连拉股价，用人性贪婪忽悠小股民在高位,14321,39,355,4.5,2015-11-24 10:53:34
【讨论】两桶油暴涨 难道A股要变天了？ ,30531,24,3673,4.0,2016-12-02 10:38:10
美油大涨，利空进口石油的中石油，明天竞价逃命,11107,7,156,0.5,2016-11-30 21:44:02
中国石油(601857)融资融券信息(11-30),4497,3,524,0.0,2016-12-01 07:47:25
现在买中国石油的都是人精。,7646,6,136,3.5,2016-11-30 13:29:12
也清,3251,75,114,3.0,2016-07-13 20:57:57
中石油正式拆分天然气销售和管道业务 为市场化,19044,19,1992,0.0,2016-11-30 00:59:41
中国建筑，中国中车，拉到半山腰了，只有中国石,5983,4,105,3.0,2016-11-30 11:17:06
今天有一个唯一涨的股票就是中国石油，大家知道,3010,5,174,3.0,2016-11-30 07:47:41
中国石油将来会成为百元股。,9950,16,92,3.0,2016-11-28 19:23:01
如果有来生你还买中石油吗？,5303,9,136,3.5,2016-11-25 22:01:14
我也真诚建议，有中石油的快跑，一股不留！！,55282,132,157,3.0,2016-07-04 15:47:08
中国石油(601857)融资融券信息(11-25),4644,2,524,0.0,2016-11-26 07:45:42
突然想问一下，谁现在还拿着48块的中石油呀,15332,15,136,3.0,2016-11-23 11:36:12
中国石油今日超大单流入排名第16名(11-22),7899,2,299,0.0,2016-11-22 16:04:39
花旗：维持中石油谨慎看法 评级“卖出”目标价4,10221,6,424,0.0,2016-11-22 11:20:40
中石油上调非居民用天然气结算价格10% 系首次主,16278,7,1309,0.0,2016-11-22 03:01:52
开始搞中石油了，指数跌不下去了,12057,21,136,4.5,2016-08-31 09:48:51
四两拨千斤，该股走势表明证监会的态度,8204,11,1687,4.0,2016-11-14 09:19:43
四两拨千斤，该股走势表明证监会的态度,9510,18,1687,4.0,2016-11-09 08:55:45
买中石油的都是股市中有头脑的高手，知短善长,12823,12,152,4.0,2016-11-11 21:31:49
中石油“瘦身”提速 超百家酒店何去何从,17975,18,1738,0.0,2016-11-17 02:14:36
四两拨千斤，该股走势显示证监会的态度,38515,54,1647,4.0,2016-10-09 06:27:33
石油黄金直线跳水爆跌！,5639,6,132,4.0,2016-11-12 13:11:17
两步看看，就买中石油,17784,4,130,2.0,2016-06-25 09:22:03
中石油现在连10%都没有到，严重落后大盘指数了,6084,5,138,4.0,2016-11-12 19:29:25
长线翻倍股！,5520,13,120,4.0,2016-11-10 08:52:09
下周先来个涨三封,7260,9,126,4.0,2016-10-21 22:17:56
中国石油化工股份首三季纯利291.66亿人民币 升1,10217,6,213,0.0,2016-10-27 18:07:13
中国石油前三季度净赚17亿,15422,7,764,0.0,2016-10-29 05:16:18
富瑞：看好中石油第四季度盈利目标价维持8元,10272,7,300,0.0,2016-10-31 12:06:56
中石油与阿石油公司签署炼油厂扩建项目,20078,4,584,0.0,2016-11-07 00:15:58
大摩：中石油或将上调燃气价维持“增持”评级目,7540,7,497,0.0,2016-11-09 16:57:44
温馨提示：要买入此股先考虑清楚，此股有个规定,4902,8,208,4.0,2016-11-08 20:03:42
高盛：中国石油目标价降至6.5元评级“买入”,9666,7,397,0.0,2016-11-01 13:50:55
降本见效，三季度扭亏,31667,4,1569,0.0,2016-11-03 08:58:55
好当家：直销牌照即将下发，只卖3.99元,24258,70,91,4.0,2016-09-20 23:37:27
国际大跌中石油今天大跌,4042,20,135,3.0,2016-11-01 09:19:03
抄底,12195,39,123,4.0,2016-09-27 10:09:19
中国石油：三季度净利润12亿元 同比下降94%,22786,85,240,0.0,2016-10-28 19:02:15
3.61元抄底:石墨烯，锂电池一一大东南,8028,22,150,4.0,2016-10-28 12:12:31
周一大涨，立贴为证！,6988,14,130,2.0,2016-10-28 20:19:57
必须这样,3601,68,127,2.0,2016-02-07 10:10:41
公司季报点评：上游仍亏，继续微利,11540,5,1150,0.0,2016-10-31 09:28:47
中国石油前三季度净利润下降94.4%,7236,6,421,0.0,2016-10-29 04:20:15
中国石油前三季度净利润同比下降94.4%,14766,5,1051,0.0,2016-10-28 20:34:28
中国石油前三季度净利润同比降94.4%,13260,2,1716,0.0,2016-10-28 21:20:39
兜底了，还怕什么呢?,8149,68,161,2.0,2016-01-21 11:33:38
我们卖出中石油买进601233中石油盘太大不能涨，,31434,118,217,3.0,2016-09-21 09:52:08
远兴能源获利7点换3.24元的阳煤化工[胜利],10327,27,93,4.0,2016-10-21 11:19:31
我依然坚决看多，中国石油好样的！,6481,10,146,2.5,2016-10-20 11:43:43
蒋洁敏自述：我带头破坏制度 是中石油历史罪人,11612,12,689,0.0,2016-10-25 14:14:47
瑞信：预计内地三大油企上季业绩无大惊喜首选中,9347,6,465,0.0,2016-10-20 14:29:08
中国石油股份有一宗大手成交  涉资2，850万元,6671,2,177,0.0,2016-10-24 16:11:00
瑞信：料中石油第三季实现盈利目标价3.8港元,6028,2,411,0.0,2016-10-24 11:05:41
神油从48到7.4,7011,7,128,3.5,2016-08-27 16:51:25
八年了，41买入的。求心里阴影面积！,22256,623,18,2.5,2016-04-22 11:08:55
底还远着呢,3278,10,120,2.5,2016-06-25 09:18:47
A股停牌王终于复牌，利好不断，目标80元,7298,7,150,3.5,2016-10-16 17:10:17
中国石化委任王德华为公司财务总监,10580,4,407,0.0,2016-09-28 16:51:26
中国石油股份有一宗大手成交  涉资2，499.78万元,8039,7,185,0.0,2016-10-20 16:20:28
远兴能源:强势填权，只卖3.09元,5017,8,85,4.0,2016-10-18 10:58:08
中石油拟上调非居民用气基量售价：北京或将上浮,13137,20,2125,0.0,2016-10-20 08:31:34
601857:中国石油2016年第一次临时股东大会决议,17888,3,1318,0.0,2016-10-20 18:31:46
佛山市,16299,498,116,2.5,2016-09-29 15:55:54
油价即将调高，中石油将向上突破7.52,6220,6,133,3.0,2016-10-19 14:26:40
个人推测中国石油将于11月7日之前跌破6.39元创,15751,11,172,3.5,2016-10-01 12:36:49
中石油总裁：人民币贬值有利 可能很快宣布资产,6283,67,1022,0.0,2015-08-27 19:39:51
杨百万中石油48元说是中国最好的资源股，37元叫,15668,13,158,2.0,2016-08-25 13:47:55
四两拨千斤，该股走势显示证监会态度,20618,32,1319,4.0,2016-09-17 08:12:29
中石油原高管陶玉春被判23年罚750万 涉案3亿,8874,12,432,0.0,2016-09-27 13:58:38
万向^帝国  品茶论股,11097,23,1121,2.0,2016-10-01 14:06:07
中石油最假,6018,8,120,4.0,2016-09-29 09:43:18
四两拨千斤，该股走势显示证监会态度,7195,15,1316,4.0,2016-09-21 07:07:28
四两拨千斤，该股走势显示证监会态度,9636,24,1303,4.0,2016-09-24 06:00:06
自演自导，有小伞做肉夹馍吗,4185,5,136,2.5,2016-09-30 14:26:36
四两拨千斤，该股走势显示证监会态度,8263,16,1303,4.0,2016-09-21 18:54:47
中石油首家售电公司在大庆成立 拥有全国最大规,14160,12,924,0.0,2016-09-28 12:58:27
大家都来晒成本了，不要害羞，赔钱是正常的，玩,572339,228,146,2.5,2016-07-07 12:16:02
瑞信：中石油目标价看低至3.8元 评级“跑输大市,8930,12,224,0.0,2016-09-27 10:50:13
中石油集团首家售电公司诞生 有望分享电改红利,5707,5,577,0.0,2016-09-28 15:07:42
花旗：因中石油利好因素欠缺 目标价降至4.4元,8936,8,509,0.0,2016-09-26 12:40:09
两拨千斤，该股走势显示证监会态度,2864,5,1304,4.0,2016-09-27 04:03:55
中国石油(601857)融资融券信息(09-27),2592,2,520,0.0,2016-09-28 07:47:21
中国石油(601857)融资融券信息(09-26),3122,3,522,0.0,2016-09-27 07:45:37
又有多家沪市公司表态支持证监会“减持规定”,13704,9,3494,0.0,2016-01-08 21:43:22
中石油管道局完成水平钻推穿越工程,14388,7,555,0.0,2016-09-26 01:34:54
买了中石油亏本的有多少，我看看这混蛋害了多少,6691,12,156,3.0,2016-09-24 20:09:59
麦格理：中石油评级升至“跑赢大市” 目标价为5,9532,4,377,0.0,2016-09-22 11:40:03
央企改革样本观察：中石油专业化重组上市潮起,52555,40,2581,0.0,2016-09-15 06:53:47
46元站岗的还有没有喔？,4407,6,134,2.5,2016-09-22 18:52:49
7块是大底，跌不破的,2318,4,133,4.0,2016-09-21 13:22:15
派0.02，羞愧，羞耻！,2033,4,134,3.5,2016-09-21 09:50:09
四两拨千斤，该股走势显示证监会态度,9461,9,1316,4.0,2016-09-14 06:36:39
中石油酝酿油田业务上市,20605,25,746,0.0,2016-09-09 06:37:54
王宜林：在现有油价水平下实现中石油三季度效益,24746,12,1021,0.0,2016-07-14 13:23:01
公司半年报：油价反弹，带动公司实现扭亏,15104,5,1088,0.0,2016-08-26 14:41:15
中国石油二季度扭亏 十大股东名单再现自然人,13790,9,1562,0.0,2016-08-25 06:22:07
四两拨千斤，该股走势显示证监会态度,9638,17,1326,2.5,2016-08-10 21:33:56
中石油251亿工程资产注入*ST天利 下一步或是油,32532,6,1793,0.0,2016-09-13 01:02:21
德银：中石化目标价看低至7.31元 重申“买入”,8866,4,538,0.0,2016-09-13 13:00:10
中国石油股份向A股股东每股派发现金红利0.02131,10373,8,229,0.0,2016-09-12 17:42:34
必须反弹，正在反弹，还将反弹,30158,59,1057,2.5,2016-06-18 11:24:07
什么是止损？看这里你就知道了,15375,30,301,3.0,2016-08-08 20:10:34
警示:全球股市发卖出指令，内地大盘或应声大跳水,8929,14,1559,4.0,2016-08-25 20:34:28
周一大盘就靠你了！ 发威拉到7.52以上吧！,4430,12,153,4.0,2016-09-11 12:39:03
今天如过不了756。说明主力愚蠢到了极至！,5053,13,152,3.5,2016-09-05 13:37:58
我倒要看看你中石油在8元以下要盘几年？？？？,13277,27,158,3.5,2016-09-03 00:33:09
中石油再与BP签页岩气开发协议,6745,5,885,0.0,2016-09-05 10:30:45
中国石油(601857)融资融券信息(08-29),3405,2,518,0.0,2016-08-30 07:46:56
中国石油长期投资，目标：48元,11274,14,81,4.0,2016-08-31 10:46:20
大公司小赚小公司大赚：中石油净利不如1家养猪,9642,12,2312,0.0,2016-09-02 09:00:36
中国证监会核准中国石油公开发行面值总额不超过,9723,4,325,0.0,2016-09-01 17:27:10
601857:中国石油关于面向合格投资者公开发行公,22323,6,716,0.0,2016-09-01 17:15:40
中石油通报周永康蒋洁敏等案牵涉人员处理情况,14938,17,1702,0.0,2016-05-16 11:24:58
中石油主业亏损“副业”重组提振 低油价逼其加,21943,23,2327,0.0,2016-08-27 00:58:57
中期盈利符合预期，拟派发特殊中期股息,34431,4,657,0.0,2016-08-28 18:50:33
60万中石油散户，你有什么话想对中石油说？（附,8663,16,1844,3.5,2016-08-25 16:38:43
中石油面临上市以来最困难时期 上半年净利同比,17239,83,1253,0.0,2016-08-25 01:23:18
中石油净利上半年降97.9% 二季度获证金公司增持,13085,31,1687,0.0,2016-08-25 06:37:50
中石油上半年实现净利润5.31亿元,4923,3,573,0.0,2016-08-25 10:49:47
警示:全球股市发卖出指令，内地大盘或应声大跳水,6276,14,1536,4.0,2016-08-24 19:53:53
中海油中石油业绩双双坠落,10870,4,2854,0.0,2016-08-25 07:31:51
601857:中国石油2016年中期业绩公告(半年度报告,17445,4,1112,0.0,2016-08-24 17:23:23
601857:中国石油2016年半年度报告,21929,9,1680,0.0,2016-08-24 17:23:52
中国石油上半年盈利5.3亿元 同比下滑97.9%,11450,15,662,0.0,2016-08-24 20:02:41
中石油多项指标领先国际大石油公司,14180,24,1332,3.0,2016-07-25 18:51:09
四两拨千斤，该股走势显示证监会态度,14261,24,1326,4.0,2016-08-12 06:25:13
中石油宝钢交叉持股释放三大信号？破除“一股独,27896,6,3008,0.0,2016-08-17 07:06:08
601857:中国石油关于国有股份无偿划转完成过户,30354,15,823,0.0,2016-08-11 16:45:50
明天是不是该中国石油涨停了呢？然后中小创下跌,3571,2,170,4.0,2016-08-15 22:00:03
向高手们请教,5027,7,130,2.5,2016-08-14 18:35:59
兄弟们挺住，大部队马上到来,5486,11,13,3.5,2016-08-13 09:36:00
中国石油一季度巨亏109亿 主因原油天然气价格大,11412,12,758,0.0,2016-04-29 01:32:05
中国石油一季亏138亿 同比由盈转亏,6371,10,287,0.0,2016-04-29 08:43:53
史上首次一季度亏损！中石油一个季度亏掉138亿,59958,548,596,0.0,2016-04-28 18:16:36
中石油沦为A股亏损王 工行连续8年最赚钱,10901,9,1839,0.0,2016-05-04 11:52:23
601857:中国石油关于国有股份无偿划转的提示性,55048,21,928,0.0,2016-06-17 16:29:53
中石油百亿巨亏为哪般,12572,18,1438,0.0,2016-05-09 15:09:36
揪出这只黑手！是谁在砸两桶油，他就是操纵大盘,69387,147,182,3.5,2016-02-25 13:20:25
中国石油：已将6.24亿股A股无偿划转给宝钢集团,14544,15,318,0.0,2016-08-12 11:25:04
中国石油将用洪荒之力，将上证推向:6000点,4698,5,95,4.0,2016-08-10 07:23:03
中国石油(601857)融资融券信息(08-11),2919,3,524,0.0,2016-08-12 07:44:19
谁敢打赌：若是明天不跌停我嫁给谁？,19852,30,144,4.0,2016-01-26 20:22:28
中国石油(601857)融资融券信息(08-08),3733,6,520,0.0,2016-08-09 07:45:09
601857:中国石油H股公告( 董事会会议通告),20828,6,627,0.0,2016-08-04 17:27:41
从年线来看，可能要到30块钱，你们怎么看？,8076,23,138,4.0,2016-08-05 11:00:55
中国石油(601857)融资融券信息(08-04),4017,4,520,0.0,2016-08-05 07:44:07
一定崩盘啦 崩盘啦 !!!!!!!!!!!!!!!!!!!!!!!!!,6786,42,539,4.5,2016-01-29 09:17:19
8.4一到我就走了，以后再也不碰它了，太耗人了,5266,15,156,4.0,2016-08-04 10:42:49
中国石油(601857)融资融券信息(08-03),4330,5,540,0.0,2016-08-04 07:43:26
万劫赌生死，一搏藏富贵。。。 与谁同举目，与,3018,2,167,3.5,2016-01-12 09:24:04
中国石油(601857)融资融券信息(08-02),3855,4,524,0.0,2016-08-03 07:44:58
中石油合理估值应该3.5元，市盈率15倍左右,14723,37,154,2.5,2016-01-28 14:29:21
只要有金融股和中石油护盘，说明大盘还没跌到位,4385,11,156,2.5,2016-02-26 13:51:26
管网改革中石油陷矛盾 业务拆分受阻,20838,13,3092,0.0,2016-07-30 16:09:16
中石油香港H股现在最新股价4.88港币，A股现在8.,51489,98,208,2.0,2016-01-06 10:32:16
601857:中国石油关于放弃对中油财务有限责任公,19021,5,1946,0.0,2016-07-28 17:08:56
美国给中国经济挖了这2个陷阱,13902,126,6190,0.0,2015-09-27 21:27:44
三桶油一季报悲喜两重天 中石油亏损138亿创上市,74817,397,1867,0.0,2016-04-29 04:17:11
外媒：中石油认为其管道资产不太可能被要求分拆,21326,9,392,0.0,2016-07-21 14:34:47
王玉普强调做油田“增量” 中石化上游谋变？,9429,2,2907,0.0,2016-07-27 06:33:11
股灾5.0,1834,2,129,3.0,2016-07-27 13:01:46
中国石油易跌难拉600802仅其不足1分可翻5000倍,44928,84,880,4.0,2015-12-22 21:38:22
解密中国石油易跌难拉600802相对来说仅仅只有1.,59619,78,682,4.0,2015-12-17 14:01:03
中国石油比600802贵5000倍还有人做着拉升的白日,37069,73,846,4.0,2015-12-29 10:05:41
中石油二把手章建华空降记：炼化全才面临业绩挑,23213,14,4306,0.0,2016-07-19 07:39:01
持有中石油的股民醒,7102,7,182,3.0,2016-07-20 19:04:41
奇葩：众小散套牢了国家队，可能吗？,31411,57,571,3.0,2015-08-05 21:03:08
迅猛布局黑科技产业链仅此一家 恐成未来巨头,60104,122,2542,3.5,2016-04-26 17:54:08
601857:中国石油关于国有股份无偿划转进展的公,45786,12,707,0.0,2016-07-15 17:12:54
买中石油的，你父母是近亲。,3508,3,136,3.0,2016-07-11 21:40:24
我心如铁,5920,12,118,3.5,2016-07-14 11:20:22
孩子出生三个月还没取名求取名姓孔,10373,29,142,3.5,2016-07-09 12:36:00
中石油总经理空缺16月终补位,15267,9,1272,0.0,2016-07-13 13:21:06
章建华出任中石油总经理 此前为中石化党组成员,35674,26,877,0.0,2016-07-12 15:44:15
中油管道整合，油气改革因势而动,211273,20,1856,0.0,2015-12-27 10:20:16
跟踪报告：启动混改，管道业务进行平台化整合,47572,17,1274,0.0,2015-12-25 18:59:28
重组启动,27689,39,818,0.0,2015-11-29 17:57:33
再次询问，买中石油的人，你大学是怎么毕业的？,5869,10,154,3.0,2016-07-07 23:26:06
年报点评：油价回落导致业绩大降,29079,15,1346,0.0,2016-03-25 11:05:15
中石油去产能样本：抚顺石化艰难减亏44亿,13015,8,1751,0.0,2016-07-07 02:56:16
俄方拒绝中石油西伯利亚天然气一体化开发提议,21711,18,1312,0.0,2016-07-02 17:54:58
下周一是中国石油的最后买入机会,6925,10,140,4.0,2016-07-01 21:21:31
哭道指！,8252,33,256,4.0,2016-06-26 21:28:21
按照H股四块多，A股应该是三块多。一个国家，同,23918,65,182,2.0,2016-01-20 14:53:55
理由,26614,56,199,3.0,2016-06-13 09:07:35
中石油和中海油一把手被纪委罕见通报,21553,14,1610,0.0,2016-06-27 13:09:47
兄弟们：现在重仓中石油了。,40114,53,13,4.0,2016-02-17 15:27:24
中石油资产重组改革加速 工程建设和金融资产欲,29718,18,2072,0.0,2016-06-14 02:52:38
中石油6.24亿股无偿划转宝钢 价值45亿元,21890,11,1087,0.0,2016-06-20 02:13:14
中石油45亿元股份无偿送给宝钢 第二批国企改革,37218,78,2315,0.0,2016-06-20 02:01:05
中国石油：控股股东所持6.24亿股拟无偿划转至宝,23639,35,504,0.0,2016-06-17 17:07:56
中国石油控股股东拟无偿转让0.34%股份予宝钢集,20810,17,356,0.0,2016-06-17 17:24:13
利空！保监会叫停1年期理财型保险产品 1-3年产,6120,11,415,4.5,2016-03-21 08:27:16
中国石油:7元多不买与48元不卖一样错,30806,35,765,2.5,2016-06-08 13:48:43
巴菲特: 现今投资蓝筹股就是投资石油股,18733,60,315,3.0,2015-09-03 12:52:52
原油期货表现不错中国石油也该动动了,7947,26,129,3.5,2016-03-04 23:11:40
601857:中国石油2015年度末期A股分红派息实施公,74895,19,1960,0.0,2016-06-01 17:08:26
60.90分钟底背离完好，绝对的诱空实为你送钱,10802,15,245,3.0,2016-02-01 17:01:41
未来页岩气产业或成摇钱树,25262,12,866,0.0,2016-04-02 09:54:36
买入中国石油的几点理由：,11379,18,243,1.0,2016-04-01 14:11:30
中石油中石化发社会责任报告：每天交利税19亿！,30553,125,1244,0.0,2016-06-09 06:40:54
季报点评：油气开采业务拖累，导致1Q16整体亏损,19405,7,1132,0.0,2016-04-29 16:50:33
现在不买与四十八元不卖一样错,7314,15,139,3.0,2015-09-19 11:51:26
快讯：中国石油混改大动作出台在即,10986,37,287,3.0,2015-09-20 14:48:46
【讨论】中石油暴力护盘    你会买账吗？      ,69623,63,300,3.5,2016-01-28 14:23:36
中国石油(601857)融资融券信息(05-26),9107,19,532,0.0,2016-05-27 07:42:38
有三种人可以买中国石油,17577,46,159,3.0,2015-08-19 16:26:15
《A股一日游确认》,11980,16,309,4.0,2016-06-01 07:12:59
成本35元每股，共2000股！请问什么时候解套？,16145,35,158,2.0,2016-05-15 15:33:04
中石油与莫桑比克国家石油公司签署合作框架协议,8583,8,236,0.0,2016-05-19 17:32:20
民间股神之透视价值投资之大牛股,5092,12,3473,3.0,2016-05-22 15:27:08
沪市成交额重回“疯牛”行情起点 万亿市值中石,47230,301,2728,0.0,2016-05-25 23:47:00
知情人士称中石油集团是中国国企改革试点的首批,61296,595,537,0.0,2016-03-14 21:32:57
下周操盘红宝书披露：九大热点事件值得关注,84044,214,1089,0.0,2016-03-12 13:20:36
满仓中线布局，目标23,9637,20,132,2.5,2016-04-22 14:39:39
中石油去年利润近825亿下降52.4% 多家公司发布,41146,63,4037,0.0,2016-04-27 18:44:41
美媒称中国石油进口量创纪录 消化全球过剩产能,16606,17,1152,0.0,2016-05-08 14:25:26
大盘2200点，不是那个庄，那个机构可以做到的。,5802,16,154,4.0,2016-02-17 12:03:08
多行不义必自毙，等着收尸吧,3330,8,136,2.0,2016-05-14 16:09:22
远离,27563,84,140,3.0,2016-04-03 22:17:19
别买入！耐心等待融资盘被强平爆仓时抄底不迟85,16912,33,160,4.0,2016-01-14 14:13:30
601857:中国石油2016年第一季度报告(2),20484,14,990,0.0,2016-04-28 20:18:19
黑色系开盘暴跌啊，叉叉叉，倒吸几口冷气，大盘,2515,18,149,4.0,2016-05-09 09:11:21
目前买中石油的人，对号入座：基金，政治家，极,12491,34,203,3.0,2016-04-30 23:25:07
8元下的中国石油大白菜，囤积。,6977,17,140,4.0,2016-04-05 15:20:01
10家央企前三季亏损超百亿 中石油靠政府巨额补,11521,9,815,0.0,2015-12-03 15:02:37
中国石油首季巨亏背后：产业结构不合理埋祸根,14410,25,1140,0.0,2016-05-03 03:29:17
5月3日国内四大证券报纸头版头条内容精华摘要,33273,19,2626,0.0,2016-05-03 05:38:38
一周五颗星背后真相 连续地量让大资金动作显露,69824,97,4378,0.0,2016-04-29 15:33:13
【热议】中石油亏损138亿创最惨记录，此事你怎,30665,13,2127,4.5,2016-04-29 10:43:46
中石油集团去年实现利润近825亿元,9827,15,497,0.0,2016-04-27 17:35:35
明天是中国石油的最后买点,4121,12,124,4.0,2016-04-27 21:29:12
中石油集团正式发布“十三五”发展规划,9111,13,794,0.0,2016-04-26 10:10:10
私募来稿：四次成功逃顶 我是如何识破A股的大泡,14484,168,4526,0.0,2015-08-19 01:00:53
[姐弟恋]，看得我哭了,4081,19,945,2.5,2016-04-18 16:02:53
下周股市事件前瞻 美联储利率决议再次来袭,573852,209,2100,0.0,2016-03-13 10:23:38
传蚂蚁金服最快年内启动IPO  三年盈利估值约600,18476,27,1783,0.0,2016-04-21 07:46:25
油严重低估的中国股市将会合力拉出一波具特色气,19729,19,200,3.0,2016-01-24 14:59:34
中石油去年负债上万亿元高居榜首 利润下滑导致,20763,80,2099,0.0,2016-04-11 01:31:16
盈利公司逾九成 14家公司净利同比翻番,40851,26,2599,0.0,2016-04-05 02:00:48
四成上市公司忙活一年买不了1套豪宅 但最低市值,33887,24,1725,0.0,2016-02-28 21:56:29
中国石油(601857)融资融券信息(04-11),3954,11,534,0.0,2016-04-12 07:39:00
中国钢铁协会：钢企主营业务去年亏损超1000亿,8551,16,7947,0.0,2016-04-07 14:30:05
601857:中国石油关于召开2015年年度股东大会的,34926,12,1508,0.0,2016-04-06 17:19:28
为什么油价大跌中石油反而可能涨破48元介放所有,43242,75,150,4.5,2016-03-05 09:23:24
BP与中石油签订BP在华首个页岩气产品分成合同,13538,14,819,0.0,2016-03-31 19:38:18
BP签在华首个页岩气分成合同 7股有望受益,47204,16,902,0.0,2016-04-01 09:09:10
中国石化董事长：全力推动销售公司混改,15218,9,1156,0.0,2016-03-31 06:39:08
幽灵！一个黑色幽灵！一种黑科技将在东方大国兴,8627,29,2080,3.5,2016-03-23 21:51:52
拉中石油，只会消耗国家队资金，于事无补,11731,25,200,4.0,2016-03-16 10:42:10
参考上证周线.,6442,17,210,4.0,2016-03-29 22:53:12
中石油揭中国油价比美国贵内幕：油价48%交税了,163654,341,1661,0.0,2016-02-17 07:08:51
中石油高管去年降薪最高达35% 员工年均收入从14,11605,18,1742,0.0,2016-03-28 01:29:40
上证走势警戒线。,7066,23,227,4.0,2016-03-29 01:20:34
年报点评：收入利润双降,36550,8,1140,0.0,2016-03-25 17:49:02
中石油去年净利大降66.7% 四季度主营业务亏损12,18581,151,1711,0.0,2016-03-24 03:10:25
中石油产量或迎17年来首次下降 将关停盈利无望,9360,3,600,0.0,2016-03-25 16:18:37
中石油最惨年报,13594,10,1915,0.0,2016-03-24 15:21:10
中国石油2015年净利润继续下滑 跌至1999年来新,19757,80,922,0.0,2016-03-23 17:30:40
中石油去年净利降66.9% 集体降薪27.4亿元过难关,15587,70,1425,0.0,2016-03-24 01:10:11
中国石油董事长王宜林：将会积极做好企业改革工,10167,11,520,0.0,2016-03-23 20:41:16
王宜林：尚未听闻中国石油被列入国企改革首批试,15571,39,550,0.0,2016-03-23 19:12:05
中国石油去年净利润355亿 多家公司发布年报,13303,43,5652,0.0,2016-03-23 18:22:56
油价低迷 中石油创1999年以来最差利润表现,7977,14,176,0.0,2016-03-23 17:33:40
601857:中国石油2016年公司债券(第三期)票面利,27021,7,894,0.0,2016-03-23 09:42:43
大盘合理区间2200点-2500点，时间很快证明,6971,22,158,3.5,2016-01-25 15:02:23
601857:中国石油2016年公司债券(第三期)信用评,34464,13,310,0.0,2016-03-21 12:04:38
中国石油将联手道达尔拓展全球油气业务,11142,12,578,0.0,2016-03-21 10:45:50
资金全部撤离市场，再见！,9242,15,123,3.5,2016-02-25 12:10:37
中石油自我解救：上游亏损加剧 发债150亿补充现,18290,93,2736,0.0,2016-03-19 00:31:44
资源枯竭再遭低油价重击 中石油大庆油田两月亏,22280,95,2584,0.0,2016-03-17 01:22:08
中石油上游亏损加剧 发债150亿补充现金流,9837,13,2714,0.0,2016-03-19 14:20:58
601857:中国石油2016年公司债券(第二期)上市公,28471,5,1855,0.0,2016-03-17 20:52:44
刘士余讲话或将中石油推上48元以上的高位!,47727,43,397,4.5,2016-03-12 20:13:18
请给我一个持股的理由吧？有吗？？,8913,36,545,4.0,2015-09-11 10:27:27
油改概念股直线拉升 “两桶油”大涨1%,13799,13,214,0.0,2016-03-16 14:03:50
中石油有望成首批国企改革试点 油服板块或分拆,19125,19,856,0.0,2016-03-16 02:04:30
单边突破难度大 盲目追涨易踩雷！,3821,11,180,3.0,2016-03-15 09:42:49
中石油就值4，8元，快快滚下来,9610,27,129,2.0,2016-01-20 10:34:38
大家不要买中国石油，证金这狗日的逢利好急于出,3644,14,156,3.5,2016-03-15 09:50:03
上调中国石油上涨目标：12元,12220,12,138,4.0,2016-03-08 18:04:50
智能油田吹响油气改革号角 概念股站上风口,20885,15,1387,0.0,2016-03-13 17:38:10
