标题,阅读,评论,字数,影响力,时间
不到2000点！打死养老金也不敢入市！别听忽悠什,21776,22,143,3.0,2016-05-09 14:21:07
抛！供给侧改革消产能去库存势必增银行的呆坏帐,49814,60,162,4.0,2016-01-12 10:04:45
停牌王 000553 沙隆达 本月17日复牌 沙隆达十大,8226,11,502,2.0,2016-10-16 19:58:01
招商银行平均月薪高达3万5 四大行平均月薪逾2万,44964,159,2018,0.0,2016-09-07 10:02:11
贵阳银行5个亿的小盘银行股.已经跌了百分之30多,14287,13,115,3.5,2016-09-27 11:03:21
现在你们关注一下贵阳银行601997.可以买了.5个,7909,17,182,3.5,2016-09-26 14:11:14
无德操纵？作死的节奏，真垃圾真恶心真无耻！,15234,17,159,3.5,2016-04-21 14:34:07
让你们看到的大买单托盘 是逼你比它更高价接货，,17007,20,170,1.5,2016-03-25 09:55:11
这次反抽是你最后的逃命机会！2500点再向你招手,16162,12,136,3.0,2016-01-25 10:51:31
下一个十倍飚涨股，首创证券借壳唯一股改钉子户,57232,112,339,4.0,2016-05-25 13:51:21
上半年内地银行大幅减员 招商银行减逾七千人,23491,10,1131,0.0,2016-09-01 15:06:17
招商银行(600036)大宗交易数据一览(03-21),31082,34,484,0.0,2016-03-21 18:08:53
招商银行(600036)融资融券信息(09-05),4760,5,544,0.0,2016-09-06 07:35:25
一组半年报数据让人醍醐灌顶 茅塞顿开。,6946,6,1035,3.5,2016-09-02 09:19:12
股份行中报：光大民生增速垫底 招行民生不良率,19566,7,3173,0.0,2016-09-05 11:05:02
招商银行2016年中报点评,13562,4,2943,3.5,2016-08-23 10:09:02
莫道昆明池水浅，观鱼胜过富春江。,50945,21,224,3.0,2015-09-23 14:18:44
招行澄清：暂停部分票据交易并非存在重大隐患,17548,11,1549,0.0,2016-08-24 22:11:01
招商银行不良贷款数据简析,5268,1,1753,4.0,2016-08-22 08:49:32
招商中报喜人，适合长期投资？ ,6459,4,1265,4.5,2016-08-19 08:09:34
招商银行(600036)融资融券信息(08-19),5743,4,544,0.0,2016-08-20 07:36:06
应浦发吧友在此冒个泡，今天起加入招商阵营。,15122,23,182,4.0,2016-02-15 20:22:29
点评招行中报：王者风范依旧 ,8586,4,2986,3.5,2016-08-19 13:56:02
招商银行上半年净利润352亿元同比增长6.8%,16587,7,404,0.0,2016-08-18 18:28:16
招行今天的走势强于其他银行股，是否跟今晚出来,3720,4,155,3.0,2016-08-18 11:26:15
上市股份行中不良率第一 招行转型“踩钢丝”,17177,5,2792,0.0,2016-08-13 00:08:31
招商银行今日超大单流入排名第20名(08-12),4262,1,341,0.0,2016-08-12 16:03:17
招商银行(600036)融资融券信息(08-09),3259,4,536,0.0,2016-08-10 07:35:52
业绩快报显示手续费收入增长推动2016年上半年税,26209,4,569,0.0,2016-08-03 11:31:58
招行点评：鹤立鸡群一如既往,8116,3,1281,3.5,2016-08-02 08:48:09
招商银行(600036)融资融券信息(08-02),4900,3,542,0.0,2016-08-03 07:37:00
今天真心吃饱了，哈哈哈哈哈,7132,18,136,3.5,2016-07-27 14:17:34
迅猛布局黑科技产业链仅此一家 将成未来巨头,45864,91,2541,2.5,2016-04-28 05:17:58
上半年最后一贴,11184,12,130,4.0,2016-04-22 22:42:13
华夏银行（600015）爆股权争夺！上涨目标20元！,9881,22,539,2.5,2016-07-06 10:59:18
填权进行时[微笑][献花][赞],5194,14,131,3.5,2016-07-13 09:40:59
员工持股计划+战略转型打造新辉煌,13315,7,917,0.0,2015-08-27 11:41:05
同业中的冠军，市场上的翘楚,35852,7,2000,0.0,2016-04-20 18:46:29
600036:招商银行A股2015年度分红派息实施公告,80549,6,1915,0.0,2016-07-04 18:56:03
袖珍股里藏黑马企业，洪水背后的大机会,13536,51,1226,2.5,2016-07-06 13:26:45
招商银行储户两百多万存款不翼而飞 银行称未违,16156,39,1362,0.0,2016-06-15 14:23:54
600036:招商银行关于股东收到中国证监会中止审,35364,6,865,0.0,2016-06-08 18:22:25
什么叫丢人，看看这个就知道了。直接上图。全线,36840,39,192,4.5,2016-03-16 11:47:33
十八元見[献花],2860,1,122,3.0,2016-05-30 11:17:46
这一轮牛熊中银行股表现及展望,26423,13,667,3.5,2016-05-26 08:39:40
P2P卷土重来？部分银行恢复P2P第三方支付接口,13037,51,426,0.0,2016-05-18 16:39:21
不亚于降杠杆清配资的利空！保监会召开险资风险,29224,22,303,4.5,2015-12-29 13:49:06
华夏银行600015：第七届董事会爆出股权争夺！,19279,55,443,3.5,2016-04-11 12:45:04
银行股一季报大PK，谁更强？,112796,32,4275,3.5,2016-05-03 08:47:08
重大利好！4月19日出年报业绩超好！极具投资！,15620,24,346,3.5,2016-04-16 11:52:31
银行年报披露高净值客户家底 私人银行业务逆势,25283,14,2884,0.0,2016-05-02 05:23:39
三大概念受48亿主力资金追捧,24081,8,538,0.0,2016-04-22 18:09:02
抛！招商银行A股价高溢价H股19%左右，同股同权,37466,48,184,4.5,2015-12-08 11:03:40
华夏银行600015第七届董事会爆股权争夺！,9280,26,476,3.5,2016-04-07 11:26:35
首付贷换身马甲仍混迹江湖 贷款中介假冒银行放,12935,16,2820,0.0,2016-04-17 06:05:35
a严重低估的中国股市将会合力拉出一波具特色气,20019,18,201,3.0,2016-01-24 14:35:38
利好！华夏银行大股东集体股权质押！抢权大战爆,14947,54,293,3.5,2016-03-27 08:51:47
别买入！耐心等待融资盘被强平爆仓时抄底不迟36,33200,36,159,4.0,2016-01-14 13:30:05
债转股对银行一定是利空吗？,12518,9,687,3.5,2016-04-11 19:22:23
招商银行去年利增3.2% 拟每10股派6.9元,20471,7,813,0.0,2016-03-31 08:46:26
10派6.9元(含税),14090,8,11,2.5,2016-03-30 18:45:39
幽灵！一个黑色幽灵！一种黑科技将在东方诞生！,7346,14,2345,3.5,2016-03-26 08:29:45
招商银行2015年净利润577亿元同比增长3% 拟10派,24513,9,888,0.0,2016-03-30 19:51:21
14.80重仓招商银行,69899,251,128,4.0,2016-02-23 11:38:11
上海“楼疯”：1700套房抢在新政发布前成交,31132,161,2252,0.0,2016-03-25 01:57:38
唱空的真真目的,17128,23,234,4.0,2016-01-28 10:59:16
16.40，我在减仓,20481,60,132,4.0,2016-03-16 11:41:03
请给我一个持股的理由吧？！跪求！！！,47692,34,547,4.0,2015-09-10 16:42:29
关注低价小而美300121。,4130,5,138,4.0,2016-03-16 16:05:45
强势股追踪 资金连续5日净流入23股,29765,6,844,0.0,2016-03-09 16:54:18
银行类概念股近三日受14亿主力资金追捧,47314,16,761,0.0,2016-03-09 16:07:35
经济不行！你就是再护盘有啥用！不过是害人之举,46665,28,143,3.0,2015-09-14 14:10:17
从安全性角度来看，现在的招商更好。,14899,7,241,4.0,2016-03-03 16:07:02
大利空！外资大举撤退中国，险资成华夏银行接盘,25502,22,186,4.5,2015-12-29 19:34:09
招商银行暴涨前夜,22903,32,128,4.0,2016-02-29 13:21:32
安邦概念股大股东暗中发力增持,73671,10,1009,0.0,2016-03-04 09:08:21
银行股王者归来 上演护盘大戏,55737,12,1251,0.0,2016-03-05 04:32:51
别坐电梯，该抛出了！A股价已超H股价40%以上，,112325,77,194,4.0,2015-09-22 13:43:31
降准是因资本外流严重，释放流动性对冲，经济基,16203,41,199,4.5,2015-10-23 21:52:08
招商银行的表现已不错了，,11880,21,151,4.0,2016-03-01 15:15:57
抛！招商银行A股价高溢价H股15%左右，同股同权,14552,20,210,4.5,2015-11-19 08:30:09
好像有人知道我增持一样，买到好价也照套。,7197,6,309,4.0,2016-02-29 12:59:12
银行资产证券化试点重启 银行股权融资压力有望,35846,18,1557,0.0,2016-02-26 02:59:54
招商银行今天起，正式步入净资产以下价格。,9675,8,182,4.0,2016-02-29 13:39:05
星期一我将继续增持招行。14.45,15130,25,301,4.0,2016-02-28 17:02:20
擅发消息扰乱股市 自媒体致歉股民不依,50403,58,923,0.0,2016-02-27 15:48:11
危险动作，再次买入招行。,14960,22,145,4.0,2016-02-25 10:40:58
猜我下午能在14.5元买到招商吗。,6606,14,155,4.0,2016-02-24 13:11:18
高盛：银行股将度过难关 力荐买入招商银行,30026,9,647,0.0,2016-02-22 16:37:12
15元以下都不敢买入招商行，你的胆量与气魄？,11288,7,180,4.0,2016-02-22 12:53:17
因业绩有所下降而放弃招商大错特错。,10625,8,256,4.0,2016-02-18 09:55:36
五大股份行2015年年报业绩快报大PK,76440,16,640,4.0,2016-02-19 14:45:36
招行成交量极低迷，主力机构没胆量。14.94,20051,32,178,4.0,2016-02-16 15:16:07
招行经过这次调整将踏入最猛烈的上升浪，把股价,17164,16,208,3.0,2016-02-13 07:49:10
600036:招商银行2015年度业绩快报,64649,20,977,0.0,2016-02-17 16:53:27
招商银行2015年净利润576.5亿同比增长3.11%,28219,8,348,0.0,2016-02-17 17:05:21
公司深度研究：强者恒强 行业领先地位仍将延续,32591,23,950,0.0,2015-10-16 09:19:53
养老金万亿元入市！首选：华夏银行（600015）,18376,57,259,3.5,2015-12-28 10:12:17
大家扫货盘小绩优：华夏银行！带涨整银行板块,15310,25,413,4.0,2016-01-20 14:53:08
招商银行投资者：扫货绩优能源互联网10转30派6,14943,10,123,4.0,2016-01-27 14:17:13
抛！！！经济每况愈下，银行和券商离倒闭潮不远,70631,55,622,4.5,2015-08-26 12:58:49
招行将限制第三方支付涉P2P接口 多家银行或跟进,56809,31,781,0.0,2016-02-03 20:22:42
抛！！！经济每况愈下，银行和券商离倒闭潮可能,54532,49,625,4.5,2015-08-26 12:43:36
沪股通净买入额创新高 逾40亿资金北上现抄底迹,39579,52,1272,0.0,2016-01-28 01:01:08
招商银行将入股滴滴出行 成为其战略投资者,19307,8,367,0.0,2016-01-26 15:46:45
终定下决心成职业股民(三年思量)。,43715,139,472,3.5,2015-12-18 22:12:38
招商银行伦敦分行获批成立,21704,6,784,0.0,2016-01-21 15:37:20
注册制推出的先决条件。否则。必失败。,7282,6,279,3.0,2016-01-09 21:13:08
明日大盘：是黎明前的黑暗还是灾难的开始？,9377,17,459,3.5,2016-01-07 20:04:15
招商银行牵头奇虎360私有化34亿美元银团贷款,27453,4,944,0.0,2016-01-06 17:47:23
招商银行只要不破我的成本，我会一路持有！,8110,8,142,3.0,2015-12-30 15:16:44
注意点 史玉柱威风大了，马云肯定不服输啊，中,7996,7,415,3.0,2015-12-17 13:32:23
机构启动岁末布局 三行业成“冬播”主流品种,41973,8,2554,0.0,2015-12-21 04:36:42
建设银行一一流通盘和万科一样大，业绩同样都很,6210,7,99,3.0,2015-12-02 11:07:10
银行股中就是招行的走势最难看,8609,33,130,3.0,2015-12-11 10:11:56
要把握未来的百元牛股 三五互联加深圳道熙＝网,9006,11,212,3.5,2015-12-01 22:48:33
招商福利！周五精选热点板块及个股分析（附股）,7111,75,212,3.0,2015-12-11 09:31:39
交行广告遭查处 或系银行违反新广告法首例,35482,14,1524,0.0,2015-12-07 01:44:31
极不正常,10830,17,193,4.0,2015-11-26 17:21:29
招商银行本身应该有大利空 过一段时间应该知道,7470,19,96,2.0,2015-12-03 14:53:23
沪股通连续8日净流入,9461,50,1497,0.0,2015-12-01 20:01:57
银行利空！放开存款利率浮动上限！必将缩减存贷,16156,33,206,4.5,2015-10-23 20:06:57
沪股通连续七日净流入 大盘蓝筹仍是心头好,13371,55,1893,0.0,2015-12-01 04:54:45
下面给出一个段子，可能不是当下的最现实但是很,6865,27,244,3.5,2015-11-09 16:54:42
机构欲搏吃饭行情 1750只个股受关注扎堆三行业,9873,8,2370,4.5,2015-11-30 09:40:16
跌的爽吗？记住，这就是价值投资的后果！,4817,24,19,3.0,2015-11-27 13:42:39
招商银行与拍拍贷达成资金存管协议,7400,10,2029,0.0,2015-11-25 15:24:57
招行增持“反围剿”,10845,6,2543,0.0,2015-11-19 16:12:29
财报仔细看，招行为啥估值高,19556,16,246,3.5,2015-10-30 13:02:56
利空！市值配售是证金汇金与小股民争利1,9644,24,448,4.5,2015-11-07 19:14:45
银行股长期价值分析,30455,22,11191,4.0,2015-11-17 08:22:28
蓝筹补涨一触即发 高盛看好3只银行股,12104,22,1447,0.0,2015-11-16 17:28:59
买进38000万股,5613,16,127,3.0,2015-10-12 11:42:46
600036:招商银行关于李晓鹏先生副董事长任职资,7353,4,566,0.0,2015-11-11 18:20:39
【讨论】招商银行成为10月增持王，未来走势非常,6801,3,1569,4.0,2015-11-09 10:06:25
太倒霉了，追高6个点进的。这次被坑了。,4521,16,148,3.5,2015-11-09 11:30:50
大股东增持像定投，只在乎股份数量不在乎价格。,5750,5,199,2.5,2015-11-05 19:24:52
外资投行：“深港通”辟谣后A股任性大涨4因素,19671,117,3667,0.0,2015-11-05 11:51:45
九只银行股三季报点评，谁最好？,82369,41,2797,3.5,2015-11-05 09:20:40
股份行资产龙头易主： 兴业总资产超越招商 招行,40094,7,2641,0.0,2015-11-04 04:15:44
银行股杠杆企稳：10月区间融资净买入6.47亿,19766,25,2359,0.0,2015-10-27 01:32:56
600036:招商银行2015年第三季度季报,14359,5,975,0.0,2015-10-29 18:56:21
李大霄：股市中应该冒着敌人的炮火前进,35548,223,5606,0.0,2015-10-18 13:16:25
全息解读估值溢价的来龙去脉,6658,6,1476,0.0,2015-10-20 17:26:51
机构荐股：8股成为最大赢家,39879,7,9998,0.0,2015-10-19 15:30:21
招商银行今日超大单流入排名第9名(10-15),4491,6,341,0.0,2015-10-15 16:10:44
招商银行在全国三，四线城市网点少服务差！,17422,12,273,3.5,2015-09-13 09:54:36
招商银行(600036)融资融券信息(10-14),3884,14,544,0.0,2015-10-15 08:27:36
产业资本增持凶猛：10月来已公告324亿资金抄底A,11365,16,2048,3.5,2015-10-13 14:58:35
招商局大举增持招行 持股26.8%甩开安邦保险,8605,8,1140,0.0,2015-10-09 03:25:33
招商银行获招商局集团合计增持14.77亿股,8427,3,788,0.0,2015-10-08 19:35:17
我的招行!招商局今日举牌“宣示主权” 持股远远,9454,11,765,0.0,2015-10-08 22:59:26
招商银行大股东招商局增持14.77亿股,6688,2,317,0.0,2015-10-09 08:45:07
A股上演增持汹涌回购潮 历史印证筑底中长期信号,247130,198,2551,5.0,2015-10-12 07:14:40
9/19  A股的明天 （上）,16985,28,747,4.0,2015-09-19 11:08:46
最新公告透露重大利好 14股今日或冲涨停,28811,21,6198,0.0,2015-10-09 08:39:02
露天煤业（002128）转型新能源！煤风电多路并举,22210,29,472,4.0,2015-09-26 22:50:48
600036:招商银行关于股东权益变动的提示性公告,8523,10,1129,0.0,2015-10-08 18:58:48
【讨论】现在正是买入招商银行的大好时机？  ,8433,8,2082,4.0,2015-09-24 16:29:41
招商银行国庆后一飞冲天，大盘的救星！未来的龙,8965,15,187,3.5,2015-09-23 14:59:27
此股本月剩下时间补跌，下月破12元止跌。 下波,5110,10,181,4.5,2015-09-23 23:31:37
425亿元抄底700只个股 银行等三板块有望率先爆,38241,18,2456,3.5,2015-09-21 10:02:18
9月14日凌晨，18元的招商银行未来会被腰斩,9723,15,176,3.5,2015-09-15 03:20:49
招商银行今日超大单流入排名第19名(09-18),4436,7,338,0.0,2015-09-18 16:07:21
招商银行进入“网上转账全免费”时代,67981,16,763,0.0,2015-09-17 16:21:06
【讨论】大盘下跌买入招商银行准没错？  ,9061,13,516,4.0,2015-09-14 16:47:03
招商银行宣布：网上转账全免费,5721,14,206,0.0,2015-09-17 15:54:03
招商银行今日超大单流入排名第3名(09-15),5838,8,338,0.0,2015-09-15 16:13:14
银行股为何再次逆势护盘？有些基金在“哄抢”,26137,14,803,3.5,2015-09-14 17:43:14
16.99白菜价（两点～三点）,6403,56,146,3.0,2015-09-10 14:20:51
周一市场点评及明日前瞻(附股),10052,13,3002,0.0,2015-09-14 19:13:20
600036:招商银行2015年第一次临时股东大会、201,9453,6,566,0.0,2015-09-14 16:39:56
招商银行今日超大单流入排名第1名(09-14),8319,6,345,0.0,2015-09-14 16:15:04
15.5我等着,4714,28,124,3.0,2015-09-07 14:28:20
大股东增持佔巳發行股本之百分比30.05（％）,9811,16,154,2.5,2015-09-07 19:26:36
9月7日股市早盘内参：周小川罕见释放股市底部信,18521,603,2117,0.0,2015-09-07 05:10:48
招行向深结算开了一枪 结果微众银行倒下了,70254,55,1871,0.0,2015-09-12 21:08:42
600036:招商银行职工代表大会决议公告,8152,3,579,0.0,2015-09-11 18:40:16
招商银行启用人脸识别技术,5142,5,537,0.0,2015-09-11 09:41:35
600036外资疯狂抢筹，短线目标突破100元！,31338,32,137,3.5,2015-08-28 12:11:29
600036万里长征第一步，一年上10000元无悬念,6113,21,142,3.5,2015-08-28 12:21:17
17.8元满仓买入招商，下午会不会死的很惨啊,8096,29,162,3.0,2015-08-28 11:27:50
招行不良率连升三年至1.5% 居已披露股份行之首,35635,42,2123,0.0,2015-08-27 15:45:30
明天该到招行发力,6930,17,126,3.5,2015-08-31 15:31:43
港资、QFII大举建仓002333罗普斯金！股价要翻番,6322,30,327,3.5,2015-09-04 16:11:16
在此声明：9月2日招商银行大涨6%,23958,28,206,3.0,2015-09-01 17:40:30
没收筹码进行中,7584,22,237,2.5,2015-09-01 20:14:09
【讨论】招商银行比传统四大行更具投资价值？ ,6486,7,563,4.0,2015-09-06 15:10:57
为了明天的国威！招行一定要再当金融老大...,5158,14,156,3.0,2015-09-02 11:51:38
招商银行值多少钱? 可能只有少数投资者看对了,16171,16,3554,4.0,2015-09-01 08:41:10
假期资本市场要闻回顾(9/5),8528,88,1697,0.0,2015-09-05 19:27:24
银行利润增速因何沦落？,16906,39,1794,0.0,2015-09-01 22:21:14
600036:招商银行关于2015年第一次临时股东大会,9872,11,1789,0.0,2015-08-31 19:42:40
上周股市悲喜交加 大单借机狂吸银行等三行业,25504,5,1178,4.5,2015-08-31 08:46:38
16家银行全部公布了半年报，半年报就显示6月低,4020,8,768,3.5,2015-08-30 23:02:03
沪指3000点“得而复失” 私募：破2500点抄底才,23752,297,1718,0.0,2015-08-27 01:29:04
巨资涌入 金融股望受益,55270,14,519,4.5,2015-08-28 08:43:58
600036:招商银行A股股票交易异常波动公告,9371,5,1078,0.0,2015-08-27 20:09:38
招商银行(600036)龙虎榜数据(08-27),7803,10,737,0.0,2015-08-27 21:45:01
双降后反弹乏力 机构微建仓摸索趋势性机会,17634,338,6477,0.0,2015-08-27 03:05:09
招商银行，回踩历史低点只是时间问题！,7779,49,18,1.0,2015-08-21 09:20:24
招商银行今日超大单流入排名第4名(08-27),5006,6,318,0.0,2015-08-27 16:14:48
招行半年报解读，有哪些亮点？,22749,15,3310,3.5,2015-08-26 10:21:39
“热门”A股的股指期货“中证500指数”存在巨大,4329,47,153,3.0,2015-08-26 17:17:36
招商银行今日超大单流入排名第1名(08-26),6939,12,319,0.0,2015-08-26 16:05:29
何时可抄底？,1771,0,444,3.5,2015-08-26 15:33:54
招商银行上半年净利润329.76亿 同比增8.26%,71399,37,786,0.0,2015-08-25 21:49:37
净流出规模缩减 尾盘抄底资金再现,9564,6,1385,0.0,2015-08-26 05:35:56
99亿元!盘整期5只基金重仓股吸金最猛,20810,21,5124,0.0,2015-08-24 03:04:42
