标题,阅读,评论,字数,影响力,时间
广哈通信IPO过会：募资3.45亿加码主业 光大证券,9125,6,959,0.0,2017-09-14 11:33:13
光大证券(601788)融资融券信息(09-13),3668,4,530,0.0,2017-09-14 07:47:02
[牛护城河]漂亮50必将长期走牛！沪深300必将长,7423,9,551,3.5,2017-07-18 17:22:01
虽然已不再持有光大股份，但希望你好好表现,8676,14,184,3.0,2017-09-07 17:27:47
这个操盘的绝对变态！看着丫折腾,4429,21,140,0.0,2017-09-08 10:08:50
板块第一垃圾属性不变，不亏的可以换板块其他,2615,17,152,0.0,2017-09-08 09:48:55
今天主动砸盘挺多，有人急需用钱,2999,16,129,1.0,2017-09-08 10:37:28
今天有股资金开盘就砸券商。,5707,18,136,0.0,2017-09-08 14:35:15
僵尸股横行街头，板块第一垃圾，下面都没人愿挂,2885,17,180,0.0,2017-09-08 11:26:49
光大证券(601788)融资融券信息(09-11),3550,3,534,0.0,2017-09-12 07:58:45
箱体运动！,63042,152,158,3.0,2017-05-02 09:04:22
这个操盘的太他妈阴,5842,25,128,0.0,2017-09-07 20:04:50
2017年撸起袖子加油干！宿命与反抗！当前我国资,17527,18,464,3.0,2017-03-16 18:24:14
可怜的散户失败的原因就是：底部区域极度恐慌而,16348,10,272,3.0,2017-03-03 08:35:22
光大证券(601788)融资融券信息(09-08),6285,39,532,0.0,2017-09-09 07:46:43
601788:光大证券2017年8月当期财务数据简报,31394,8,501,0.0,2017-09-07 18:45:27
铁打事实证明丹东老葛长线选股能力没人能比,9961,20,1918,2.5,2017-06-16 17:47:26
光大证券8月份净利润同比增71.8%至3.35亿元,18633,22,279,0.0,2017-09-07 20:37:54
产品频遭巨额赎回 光大证券资管还有钱途吗？,53648,19,9748,0.0,2017-09-06 08:11:19
光大证券董事会与公司监事会拟进行换届选举,5407,4,353,0.0,2017-08-30 00:57:32
光大证券(601788)融资融券信息(09-01),6714,17,538,0.0,2017-09-02 07:58:34
16.68一定突破,15242,14,191,3.5,2017-08-26 18:27:42
光大证券2017上半年净利润同比降18%,9026,6,273,0.0,2017-08-30 11:22:47
光大证券半年报降18% 证金增持至4.99%,7782,3,266,0.0,2017-08-30 10:02:26
光大证券：上半年净利同比降18% 证金公司持股达,18760,11,277,0.0,2017-08-29 20:38:14
光大证券“期中考”：扣非净利跌近三成 经纪业,9596,11,1072,0.0,2017-08-29 22:16:50
中报速递：光大证券2017年上半年盈利12.37亿元,13325,12,232,0.0,2017-08-29 20:19:27
601788:光大证券2017年半年度报告摘要,18796,8,1001,0.0,2017-08-29 19:54:21
光大证券上半年净利润减少18.30%至12.37亿元,4583,3,235,0.0,2017-08-30 01:03:38
薛峰下台。大家在股东大会强投票,4828,8,140,2.0,2017-08-20 11:51:10
雄安新区概念继续走强,14523,248,86,0.0,2017-07-09 14:19:18
薛峰！你把光大搞成这样会有报应的,16899,250,142,0.0,2017-07-21 21:26:40
光大证券(601788)融资融券信息(08-25),4824,17,538,0.0,2017-08-26 10:07:32
薛峰终于把AA级给丢了！是不是丢你先人啊？看了,10039,13,216,0.0,2017-08-14 20:21:51
光大证券(601788)融资融券信息(08-24),3935,3,524,0.0,2017-08-25 07:47:51
不破不立，应该振奋一下了,4689,44,134,3.0,2017-05-05 13:41:53
光大证券(601788)融资融券信息(08-18),6563,33,532,0.0,2017-08-19 08:38:45
光大证券(601788)融资融券信息(08-16),5002,5,532,0.0,2017-08-17 07:46:26
光大证券：经济数据全面回落 没有新周期,10171,7,412,0.0,2017-08-14 21:50:25
光大证券(601788)融资融券信息(08-04),5106,3,540,0.0,2017-08-05 07:48:07
601788:光大证券2017年7月当期财务数据简报,26314,6,583,0.0,2017-08-07 19:20:27
高位急拉升是大跌前的诱多！庄出货是一个价格区,9580,12,237,3.5,2016-11-03 13:32:19
光大证券7月净利润为2.02亿元环比减少44%,11896,3,397,0.0,2017-08-07 20:10:13
别买入！耐心等待融资盘被强平爆仓时抄底不迟78,27864,37,159,4.0,2016-01-14 13:42:58
为什么光大证券走势一直比大多数证券弱？,6562,5,163,4.0,2017-06-29 11:17:09
威孚高科： 360度大转弯 必将弯道超车变成超级,4294,3,232,3.5,2017-06-29 10:34:12
进场: “双重改革”受益股，社保养老金标的股,4380,0,1171,4.0,2017-07-29 12:47:00
601788:光大证券关于高级管理人员履职的公告,14544,4,483,0.0,2017-07-28 18:41:56
熊市阶段的每一次反弹都要想方设法将筹码交给别,77335,88,176,4.5,2016-04-01 14:19:15
抢盘了，抢盘了，黄金砸头！晨鸣投资价值第一股,16923,28,819,4.5,2017-03-05 20:22:56
上午国家队还未出手下午收盘前必拉好算半年账，,5151,4,170,4.0,2017-06-30 11:18:42
早盘割肉了光大再见，买进红3分的西部证券现涨2,5237,6,160,3.5,2017-06-14 11:16:28
光大证券完成发行45亿元公司债券,8399,6,256,0.0,2017-07-05 18:29:01
威士顿IPO遭否：是否对上烟集团存依赖受关注 光,13229,7,1341,0.0,2017-06-28 10:28:26
券商板块仅凭这一点就足以成为下一场牛市领头羊,15823,9,1173,2.5,2017-06-08 15:07:01
紧急通告：立即抢购7.02元历史最低位附近的金钼,4707,6,227,1.0,2017-05-10 14:30:02
主力最后还是靠劵商股的、因为只有拉券商股主力,7555,40,201,3.0,2017-07-14 14:43:12
光大证券将于7月19日派发A股现金红利每股0.2元,17079,6,204,0.0,2017-07-11 20:44:08
基金抱团炒个股是中国式庞氏骗局，危害大788,36137,35,301,4.0,2016-07-21 14:25:24
光大证券(601788)融资融券信息(06-09),6506,6,520,0.0,2017-06-10 07:41:37
"粤水电(OO2O6O)才是真正""一带一路""错杀成白菜价",17774,45,643,4.5,2017-05-13 17:45:14
光大证券在港有营业机构利于外资过桥，下半年必,4587,9,152,4.0,2017-06-22 01:57:46
看光大证券,22429,20,322,3.0,2016-11-22 18:08:45
光大证券(601788)融资融券信息(06-15),6655,7,528,0.0,2017-06-16 07:42:14
601788:光大证券关于向合格投资者公开发行公司,10452,7,709,0.0,2017-06-12 18:53:03
下午所有板块，准备接受来自券商的吊打！,5204,10,148,3.0,2017-06-16 11:07:42
热烈祝贺：光大证券夺冠券商股倒数第一名，害惨,4980,6,160,3.5,2017-06-09 09:56:54
韩都优品全球购时尚休闲百货优质低价引领行业新,4247,7,96,0.0,2017-06-23 16:07:32
我买了假50,3933,4,122,3.5,2017-07-01 08:16:53
支持,2373,38,114,3.0,2017-06-01 10:54:04
光大证券(601788)融资融券信息(05-31),7117,8,536,0.0,2017-06-01 07:48:45
吊颈线要人命的，希望大家不要买这种,7530,17,132,1.0,2017-06-24 13:28:51
光大证券被薛峰毁了,13646,29,171,3.0,2017-06-26 08:03:16
光大证券(601788)融资融券信息(06-29),4935,3,528,0.0,2017-06-30 07:45:35
异想天开15接盘？,14892,25,124,3.5,2016-09-27 21:44:03
光大证券获批发行不超过190亿元的公司债券,8173,5,322,0.0,2017-06-12 21:04:58
上涨干不赢大盘，下跌大盘是永远干不赢光大证券,3403,3,156,3.5,2017-06-08 13:24:41
直从投了好光大证券，把3室一厅变了一室一厅，,2647,25,184,1.5,2017-03-24 05:49:19
第一垃圾,13785,53,123,3.0,2017-05-24 13:29:44
光大证券(601788)融资融券信息(04-12),8688,8,536,0.0,2017-04-13 07:48:01
B刚上市3周不到，就有13家机构扎堆调研！,8929,11,863,4.0,2017-05-04 20:25:10
看你们天天亏,3832,6,122,3.5,2016-12-30 13:56:36
光大证券：PPP业务私募基金子公司正式成立,14561,8,248,0.0,2017-06-12 19:05:27
放弃老热点，发掘新热点,3441,19,132,0.0,2017-04-25 09:47:49
光大的ppp题材从来没炒过，下周能炒起来吗？,3448,14,154,0.0,2017-05-07 14:50:25
改革大刀阔斧，转型持续迈进,15138,12,1512,0.0,2017-03-30 10:25:53
谁知道实情,2400,11,137,3.0,2017-05-09 08:37:32
马上就要爆发了，10送10股分红5元，快买赚大钱,8112,13,136,3.0,2017-02-23 19:01:10
买入上海石化(600688),143158,203,9727,3.5,2016-06-14 10:46:58
什么时候分红到账？,6837,45,128,0.0,2017-06-13 21:29:10
你们没有操作过ppp项目，要知道，这里面的利润,5193,40,162,3.0,2017-06-13 09:07:30
601788:光大证券关于光大发展投资有限公司成立,8718,4,524,0.0,2017-06-12 18:49:46
光大一跌再跌 跌跌不休！,1364,21,141,2.5,2017-04-24 09:36:30
看好你们,1590,23,116,0.0,2017-04-26 15:11:14
光大证券5月纯利近1.2亿人币 按月升83%,19284,8,233,0.0,2017-06-07 18:10:37
光大证券收购英国券商继续海外扩张,19852,3,1169,0.0,2017-05-26 06:59:10
十年炒股两茫茫，先亏车，后卖房！ 千股跌停，,13602,21,234,3.5,2016-01-29 07:42:38
≡华泰证券+美国金融科技企业AssetMark=进入无,249548,661,1312,3.5,2016-04-30 21:01:43
空仓的感觉真好,3836,2,124,0.0,2017-04-25 09:47:08
光大证券换帅 薛峰履新董事长,22859,74,467,0.0,2016-11-07 03:40:26
狗日的垃圾,6644,8,120,3.5,2017-05-12 11:12:20
≥华泰证券+美国金融科技企业颠覆“金融系统”,259380,714,1582,4.0,2016-05-07 05:45:37
==》恢复T+0根本不用救市资金，券商板块自己就,161666,264,502,3.0,2015-09-26 06:15:31
≈华泰证券最强的互联网券商将成为财富管理行业,215453,493,988,4.0,2016-05-05 20:37:18
光大证券：中盘优质券商，底部的蓝筹，新一轮牛,30374,26,181,3.5,2017-02-23 22:07:27
《《《整体向好,14218,35,121,3.0,2017-04-08 15:59:31
熊市不言底,3212,11,120,0.0,2017-04-25 09:47:02
行情尾声，注意风险！经济每况愈下，牛市没基础,22835,38,209,4.5,2015-11-17 12:22:44
此时下探是为了更好的上涨,6027,0,134,3.0,2017-05-03 10:36:53
下跌途中的尾盘拉升预示：持续暴跌随时来临788,20280,10,227,4.0,2016-07-14 13:51:15
这垃圾全是套牢盘，跟跌不跟涨,2932,2,142,3.5,2017-03-20 10:34:20
无论你在什么时候开始,4529,17,130,0.0,2017-04-25 09:47:53
紧急通告：立即抢购处于历史低价的金钼股份6019,51800,41,263,2.5,2015-12-29 11:06:59
A股中流砥柱——光大证券,24734,48,131,3.5,2017-03-26 19:30:56
牛股来了 300231是IT和大数据龙头 美国最牛的股,2615,2,205,3.5,2017-03-06 10:32:55
顺应趋势，服务实体，把握机遇,20321,9,1519,0.0,2017-04-09 11:01:19
601788:光大证券2017年3月当期财务数据简报,25859,8,582,0.0,2017-04-11 17:12:19
601788:光大证券H股公告(董事会会议召开日期),19127,9,651,0.0,2017-03-14 19:50:44
今早华谊兄弟要暴涨拉停，换股啦！,3235,12,142,3.5,2017-03-22 00:33:25
万1.6的佣金对券商毁灭性的打击光大目标11元,10310,10,135,4.0,2017-03-10 13:23:19
横久必跌，先出来避避风头，真暴跌就完蛋了,6637,18,144,3.0,2017-02-23 19:58:19
601788:光大证券2017年2月当期财务数据简报,29506,7,579,0.0,2017-03-07 18:08:24
那个浙江光大发展总公司和中国光大到底是什么关,459525,295,444,0.0,2017-01-27 09:23:08
唐双宁辞任光大证券董事 或专注于光大集团整体,18276,7,2882,0.0,2017-02-28 11:03:12
华鑫证券借壳华鑫股份 将成为最小盘券商！！！,9010,27,194,3.0,2017-02-02 13:53:37
14~16就是光大证券的铁底,8462,13,14,3.5,2017-02-18 18:07:21
光大证券(601788)大宗交易数据一览(02-21),15286,8,477,0.0,2017-02-21 18:19:43
601788:光大证券2016年度业绩预告,54840,6,1144,0.0,2017-01-20 19:28:17
光大证券(601788)大宗交易数据一览(02-16),15113,11,584,0.0,2017-02-16 18:04:49
进场:地方国企二线蓝筹股---跨年行情热点,9998,6,432,4.0,2016-12-19 11:02:30
光大证券2016年业绩预减58.67%,20203,7,229,0.0,2017-01-20 20:35:04
这里聊两句吧，那边不让说话了哈。其实两个票很,15450,17,433,0.0,2017-01-13 18:00:37
前几天本人说过三个交易日光大破新低，今天实现,7538,9,219,3.0,2017-01-12 09:34:28
601788:光大证券2016年12月当期财务数据简报,23551,8,508,0.0,2017-01-11 18:34:48
上海市首例“光大乌龙指”股民索赔上交所、中金,19967,9,1427,0.0,2016-12-29 16:33:38
601788:光大证券2016年11月当期财务数据简报,30961,12,593,0.0,2016-12-07 19:48:16
“那个券商业绩最好就砸它！”,20299,19,135,4.0,2015-12-24 11:59:33
要急涨至33元，赶快抢入，戓坚定持有,32847,68,146,3.5,2016-11-08 17:06:13
光大增发股上市，涨涨涨,91984,150,188,3.0,2016-08-31 15:36:00
中国建筑增持光大证券 郭广昌续增持复星医药,49371,7,290,0.0,2016-12-21 13:29:12
中国建筑工程总增持光大证券510万股 耗资6219万,52436,17,288,0.0,2016-12-20 21:32:00
光大证券与吉林市政府开展战略合作 并成立中国,11276,6,358,0.0,2016-12-20 15:20:39
光大证券与吉林市政府战略合作 成立中国首支百,14486,9,832,0.0,2016-12-19 20:30:44
光大光大收盘跌光！,3973,33,128,2.5,2016-12-16 14:55:00
『华安,13750,55,3,4.0,2016-11-27 22:00:09
所有的券商股里，光大最垃圾,21254,59,131,2.5,2016-11-07 09:47:41
光大证券11月净利润约2.87亿元环比下跌约2%,11505,7,320,0.0,2016-12-07 20:29:01
个股大冲卖卖卖，大盘大跌买黄金！,8266,11,560,3.0,2016-12-01 15:19:47
601788:光大证券H股公告(股份发行人的证券变动,24776,5,850,0.0,2016-12-05 19:25:10
下一个交易周目标价20.50元,12219,15,136,3.5,2016-11-26 11:47:00
券商佣金率一降再降 “万三”已成行业标配,37157,80,1828,0.0,2016-03-16 02:15:35
前光大证券总裁徐浩明重出江湖 出任雪松控股上,39833,26,1322,0.0,2016-11-29 14:18:54
加油,5042,35,114,1.0,2016-07-21 15:42:21
一直是光大证券用户，今年打了一百多支新股，一,6229,6,203,3.0,2016-11-28 11:35:57
光大证券(601788)融资融券信息(11-25),4390,1,530,0.0,2016-11-26 07:45:30
601788:光大证券关于非公开发行限售股上市流通,38293,14,1611,0.0,2016-08-26 20:13:05
光大证券10月净利润亿2.93元人民币,9217,2,189,0.0,2016-11-21 23:30:26
星期一给机会不珍惜！开盘涨停！,15781,41,180,3.5,2016-11-06 08:18:51
『上海银行,8566,21,116,3.5,2016-11-13 16:36:58
我一直用心在爱着你们--可是你们一直在用你们的,14781,299,156,0.0,2016-11-10 21:41:58
周二做空光大的蠢货们 你们周三直接砍头,4849,6,206,4.0,2016-11-08 11:24:34
601788:光大证券2016年10月当期财务数据简报,28657,9,593,0.0,2016-11-07 18:40:39
光大证券换帅：新任董事长薛峰曾于“816乌龙指,21439,2,1574,0.0,2016-11-05 00:31:25
光大证券9月净利润3亿元人民币,11377,5,183,0.0,2016-11-03 22:53:01
光大证券(601788)融资融券信息(11-04),4247,12,520,0.0,2016-11-05 07:45:15
光大证券：郭新双辞任董事长 称与董事会无意见,14290,13,242,0.0,2016-11-04 16:28:39
光大证券(601788)融资融券信息(11-03),3482,3,528,0.0,2016-11-04 07:44:57
创新业务表现出色，H股IPO加速国际化布局,26211,4,1073,0.0,2016-11-03 10:16:12
大利空 证金减持光大证券至1.87%，梧桐树3家接,19213,25,405,4.5,2016-03-31 14:21:52
大利空 证金减持光大证券至1.87%，梧桐树3家接,32499,48,499,4.5,2016-03-31 15:00:38
Q3业绩环比小幅增长,16339,3,1188,0.0,2016-11-01 20:16:21
601788:光大证券2016年第三季度报告,31440,6,1134,0.0,2016-10-28 23:12:29
光大证券董事会通过有关新设营业部及设立PPP私,13130,5,478,0.0,2016-10-28 23:13:48
女友说：光大是没用的，需要深发展才行！,3808,15,149,2.0,2016-10-11 16:50:01
光大证券完成发行40亿元公司债,10583,3,331,0.0,2016-10-24 19:26:39
601788:光大证券2016年非公开发行公司债券(第三,20406,6,652,0.0,2016-10-24 18:30:23
光大证券员工景某，现任石家庄建华大街槐北路光,15914,22,173,1.5,2016-10-15 17:47:37
光大证券：母公司首9月累计实现净利约23.74亿元,16399,5,386,0.0,2016-10-14 19:40:40
如有5年投资经历以上，又具备稳定盈利的高手，,10656,13,196,2.5,2016-09-29 17:04:42
券商该启动了！,15736,10,405,3.0,2016-08-15 10:50:01
现在的光大证券最值钱！,34714,36,476,3.5,2016-07-24 00:33:01
光大证券:越跌越买，机不可失，时不再来！,12077,36,1927,4.5,2015-08-22 13:01:50
光大最佳介入良机已到！,12077,11,410,3.0,2016-08-10 20:33:00
光大证券可以推出10转增20股送5股的方案与去年,28004,56,189,4.0,2016-02-15 13:21:59
==》恢复T+0根本不用救市资金，券商板块自己就,80893,273,412,3.5,2016-05-13 20:40:11
券商迎来大利好，光大起爆就在眼前！,20915,18,436,3.0,2016-04-11 16:42:10
光大具备未来5倍牛股的潜力！,28016,44,184,2.0,2015-12-01 10:24:08
晕计算～～熔断成新常态？,33415,59,211,4.0,2016-01-04 19:00:44
晕计算--不看空.不看多.安心办年货.,38239,59,224,4.0,2016-02-03 16:15:11
支持光大证券2月26日1O送2O股派5元,12497,16,150,4.0,2016-02-17 19:46:31
晕计算---第六次破发的价位,42577,90,196,4.0,2016-02-25 13:18:22
晕计算～～刘主席讲话浅析,20505,52,147,4.0,2016-03-12 18:32:19
601788:光大证券关于获准设立57家分支机构的公,45767,27,490,0.0,2016-05-06 19:57:28
晕计算～～2016之猜想,76606,131,363,4.0,2016-01-17 22:02:06
深港通终于批准开通了！,10680,8,147,3.0,2016-08-16 16:45:30
601788:光大证券关于部分行使超额配售权、稳定,24899,5,1793,0.0,2016-09-12 08:16:57
601788:光大证券关于签订战略合作框架协议的公,26554,10,1172,0.0,2016-08-24 19:25:13
光大证券8月净利润1.95亿元人民币,9081,2,188,0.0,2016-09-22 21:44:06
和银行股估值及港股价对比 券商股总体还有25%-3,41992,48,184,4.0,2016-04-08 08:30:14
不会有15因为已经构成双底,11187,13,154,3.5,2016-09-08 22:24:55
稀缺的凤毛麟角敢买就赚钱A股历史最后一次！,75485,112,346,4.0,2016-05-12 14:08:37
美国银行耗资376万港币增持光大证券,21675,6,393,0.0,2016-09-09 15:04:20
光大证券8月净利润1.95亿元人民币,11518,3,188,0.0,2016-09-06 20:58:09
又到了启动点了,8090,18,120,3.5,2016-09-05 07:46:41
今天接禁，80几个亿而已，大股东没想着卖出，小,12964,29,195,3.0,2016-09-01 10:43:08
光大证券(601788)大宗交易数据一览(09-01),16111,22,583,0.0,2016-09-01 18:22:53
光大证券开市前有一宗大手成交  涉资2.67亿元,15821,5,185,0.0,2016-09-02 15:35:51
我不知道你们在担心什么,10870,14,248,3.5,2016-09-01 14:01:25
光大证券今日超大单流出排名第16名(09-01),7662,4,341,0.0,2016-09-01 16:07:25
这样开放股指期货那还了得？,4455,12,143,3.5,2016-09-01 15:13:15
光大没用,9107,11,122,1.0,2016-08-29 11:37:22
光大证券虽然港股股价低，也是先知先觉。,14957,20,187,3.5,2016-08-27 21:25:38
光大证券半年报业绩同比下降69%,20647,5,336,0.0,2016-08-29 21:34:43
大盘诱多，减仓观望,17369,19,128,3.0,2016-04-05 13:57:35
贺电：祝光大证券在港成功上市。这是光大证券配,10227,22,199,3.5,2016-08-18 18:12:37
光大证券H股今挂牌 唐双宁：“乌龙指”点出“金,12964,9,1429,0.0,2016-08-18 10:10:42
贺电！持股的小散弟兄们苦尽甘来全线涨停！,12684,46,110,3.5,2016-08-16 20:13:52
光大证券H股上市在即 或难避免破发覆辙,39115,4,2177,0.0,2016-08-17 11:34:06
光大证券明日19.58蓄势，本周攻击21.01/22.93,10204,30,191,3.5,2016-08-15 16:03:26
光大证券(601788)融资融券信息(08-15),3723,4,528,0.0,2016-08-16 07:44:30
光大证券的股价研判,13609,25,645,3.5,2016-08-10 06:59:05
光大证券：H股8月18日在港挂牌 最终发行价12.68,23676,6,527,0.0,2016-08-12 20:08:00
601788:光大证券关于境外上市外资股(H股)公开发,33807,12,728,0.0,2016-08-12 19:15:16
发人深省光大证券 如此好的股票为什么不涨！ 为,14740,22,256,3.5,2016-08-06 18:32:47
光大证券(601788)融资融券信息(08-09),3706,4,522,0.0,2016-08-10 07:42:47
评级重回AA，H股上市在即,41514,13,1517,0.0,2016-07-27 09:13:34
光大证券6.8亿股H股今日起发售,15118,13,624,0.0,2016-08-08 08:50:43
601788:光大证券关于刊发H股发行更新聆讯后资料,22740,11,1091,0.0,2016-08-07 15:20:02
A股下一步方向究竟是向上拉升还是新一轮调整,35348,144,2131,0.0,2016-04-28 11:34:54
601788:光大证券2016年6月当期财务数据简报,34680,15,505,0.0,2016-07-11 18:28:05
光大证券7月份净利环比降45.41%,11713,7,201,0.0,2016-08-04 23:39:57
601788:光大证券2016年7月当期财务数据简报,30621,6,503,0.0,2016-08-04 18:19:00
光大证券(601788)融资融券信息(08-03),5176,4,528,0.0,2016-08-04 07:43:13
光大证券港股发行才11块多到13之间，是不是意味,7663,6,131,1.5,2016-08-03 23:46:30
601788:光大证券第四届董事会第二十一次会议决,22299,6,811,0.0,2016-08-01 18:36:13
601788:光大证券关于刊发H股发行聆讯后资料集的,24190,6,1337,0.0,2016-07-31 16:39:02
光大证券(601788)融资融券信息(07-29),6957,4,536,0.0,2016-07-30 07:41:36
601788:光大证券关于香港联交所审议公司境外发,36769,7,503,0.0,2016-07-29 20:33:26
今日光大证券将带领券商发动攻势,17238,45,180,3.5,2016-07-26 01:35:08
光大证券(601788)大宗交易数据一览(07-27),12403,12,487,0.0,2016-07-27 18:15:17
光大集团与光大证券同日各完成一笔海外收购,19818,15,878,0.0,2016-05-26 02:43:04
我的技术指标没错，涨停版是逃不过技术玄机的！,6501,6,232,3.5,2016-07-27 18:42:17
光大证券母公司6月净利润环比增长1.6倍,21120,2,256,0.0,2016-07-11 21:16:12
光大证券6月份净赚5.4亿元,20513,1,190,0.0,2016-07-12 04:45:45
光大证券赴港上市获批,23668,15,590,0.0,2016-07-13 20:22:59
券商业绩大战光大证券当属第一！,22769,20,140,3.5,2016-07-10 20:22:33
和股东简要交流光大证券的目标价技术分析,23686,42,562,3.5,2016-07-17 16:59:34
601788:光大证券关于举行集体接待日的公告,24503,9,666,0.0,2016-07-19 16:56:24
601788:光大证券关于发行境外上市外资股获得中,37508,20,508,0.0,2016-07-13 19:13:04
光大证券“迎冷风”H股分拆上市 关键期遭强制执,24078,5,2586,0.0,2016-07-18 11:08:36
光大证券(601788)大宗交易数据一览(06-03),32368,7,485,0.0,2016-06-03 18:32:33
光大证券(601788)大宗交易数据一览(04-12),23958,6,481,0.0,2016-04-12 18:17:46
光大证券内幕交易赔偿案 开始强制执行,23071,7,1827,0.0,2016-07-13 07:33:06
旗帜股 光大证券,15439,27,125,3.5,2016-06-18 20:15:46
601788:光大证券2016年5月当期财务数据简报,45085,17,500,0.0,2016-06-06 19:14:15
光大证券披露去年58.5亿救市 证金救市账本浮出,445780,1137,763,0.0,2016-02-28 11:00:33
整整一年了，哥也要回归了，不知道当初的老朋友,8918,20,176,4.0,2016-06-23 18:41:36
变盘节点提示,11684,15,122,3.5,2016-06-10 16:01:22
601788:光大证券关联交易公告,29888,9,1877,0.0,2016-06-15 18:20:47
谣言粉碎机：梧桐树入市资金来源的各类猜测有多,40939,32,3477,0.0,2016-04-05 21:21:34
请大家看看直接上图。全线套牢是要割肉还是继续,42469,45,172,4.5,2016-03-16 11:38:18
光大证券与网易开展战略合作,14809,7,807,0.0,2016-05-31 03:30:24
凤凰涅磐，期待国际化战略实施,28870,10,1406,0.0,2016-05-30 13:40:02
“国家队”梧桐树系持股大曝光：进入23家公司十,14247,13,2242,0.0,2016-05-03 07:13:43
601788:光大证券2015年度利润分配实施公告,78023,32,1775,0.0,2016-05-10 20:14:10
Q1或为全年低点 未来业绩有望回归正常,19611,19,939,0.0,2016-04-28 13:25:04
梧桐树引关注：去年4季度布局A股 投资还是救市,86544,142,4189,0.0,2016-04-04 03:59:37
今天三点收盤，兩市合計成交量只有三千億，光頭,9590,8,191,3.0,2016-01-25 13:53:00
光大证券在券商板块中走势偏弱，股性不是很活跃,8110,76,143,2.5,2016-05-06 11:44:22
601788:光大证券2016年4月当期财务数据简报,37129,7,501,0.0,2016-05-06 18:51:40
76元甚至200元是公司能力和市场份额所决定。光,13524,20,644,3.5,2016-02-28 06:38:58
梧桐树现身光大证券第十大股东 外汇局概念股增,43939,39,2036,0.0,2016-04-06 01:59:43
光大是龙头,14189,16,541,3.5,2016-04-03 15:59:23
抛！机构拉升诱多不是解放军，对倒放量是笑着数,12177,22,204,4.5,2015-11-11 14:44:37
2016年一季报点评：业绩表现低于行业，但估值具,39570,9,1515,0.0,2016-05-03 18:09:25
梧桐树系持股曝光：进入23公司十大流通股东 市,177931,52,2073,0.0,2016-05-02 21:44:03
