标题,阅读,评论,字数,影响力,时间
集团资源协同显著，定增扩资实力提升,30769,11,1246,0.0,2016-09-04 15:22:58
调整马上就好，东兴即将起飞！慢的话调整这周，,19089,61,172,3.0,2016-08-23 15:57:18
601198:东兴证券关于与大连银行股份有限公司签,25386,5,2011,0.0,2016-08-30 20:23:05
2016年中报点评：与集团层面协同逐步深化,16180,5,1190,0.0,2016-08-30 09:34:09
601198 东兴证券与002560通达股份相比谁最大潜,162791,241,726,4.5,2015-11-18 11:23:52
背靠东方资产，业务协同前景广阔,19270,11,1183,0.0,2016-08-26 08:59:38
23块5进还有谁举手,4504,9,130,2.0,2016-08-24 14:46:27
东兴证券(601198)大宗交易数据一览(08-22),23114,41,479,0.0,2016-08-22 18:01:48
东兴证券……启动千点行情，谁是证券类板的领头,25943,51,111,4.0,2016-07-11 18:41:02
大股东引战上市，俏东兴定增发力,38372,28,1130,0.0,2016-08-17 08:13:58
东兴周一可以加仓。个人看好，理由是30分钟调整,9245,11,198,3.0,2016-08-20 08:54:56
今天要逆天？,3944,8,122,2.5,2016-08-18 13:16:30
食之无味，弃之可惜,5180,13,267,2.5,2016-08-17 16:04:11
我感觉明天会下破3100点。 今天几只银行股基本,4924,12,371,2.0,2016-08-16 22:31:10
只要主力洗盘，都是低吸的机会，十年难遇的机会,61823,90,214,3.0,2016-03-24 22:14:01
哈哈解套了盈利4000元拜拜,5716,11,138,3.0,2016-08-15 11:20:38
8月第1周，东兴证券可否能指标背驰？,11489,8,133,3.5,2016-07-29 15:40:22
东兴，周线已经是第七周了，下周就是第八周，月,59138,125,218,2.5,2016-07-01 16:51:35
大家看看中信证卷前高17.3元现在17.06，国泰君,9363,8,224,3.0,2016-08-12 20:24:46
证券里面东兴证券己经最垃圾了。,9101,15,140,3.0,2016-08-12 18:17:11
好，今天进的5亿多，全给套。[赞][赞][赞][赞],8128,11,150,3.0,2016-08-11 15:09:51
601198:东兴证券关于为东兴证券(香港)金融控股,40406,9,1460,0.0,2016-07-29 17:12:06
601198:东兴证券2016年度次级债券(第一期)在上,27827,25,580,0.0,2016-08-11 20:05:09
26的本，谁比我高？,6685,20,130,3.0,2016-08-08 09:51:13
券商股己具备暴发条件，龙头必是601198！,10675,15,154,4.5,2016-07-12 14:10:10
东兴证券(601198)大宗交易数据一览(08-08),24048,11,483,0.0,2016-08-08 20:26:45
601198:东兴证券首次公开发行限售股上市流通公,98843,28,1714,0.0,2016-02-22 17:16:56
东兴证券母公司7月净利润环比下降五成,23324,10,240,0.0,2016-08-05 18:25:53
东兴证券(601198)大宗交易数据一览(08-05),16288,16,481,0.0,2016-08-05 18:07:54
601198:东兴证券2016年7月财务数据简报,41350,14,470,0.0,2016-08-05 16:41:47
真到底了吗？,24615,24,221,3.0,2016-01-15 16:47:48
券商股拉升时间不会超过8月底,12550,17,131,4.0,2016-07-26 20:18:52
破位，今天又放量下跌，要碰前低，看19能不能止,5178,10,162,3.0,2016-08-01 10:01:35
下星期，满仓601198，,13954,31,125,2.5,2016-07-29 15:56:20
601198:东兴证券:华融证券股份有限公司关于“14,28957,12,209,0.0,2016-07-28 16:47:42
时间验证一切，说再多的话也是苍白的！！,25700,19,313,3.0,2016-07-24 09:09:25
东兴证券(601198)大宗交易数据一览(07-28),19250,12,482,0.0,2016-07-28 18:43:51
东兴证券(601198)大宗交易数据一览(03-17),42860,35,481,0.0,2016-03-17 17:53:56
东兴证券(601198)大宗交易数据一览(05-25),35950,32,481,0.0,2016-05-25 18:12:17
东兴证券(601198)大宗交易数据一览(05-16),33815,25,481,0.0,2016-05-16 18:53:23
周线月线显示，一轮直线拉升即将开启！！,4046,9,131,3.5,2016-07-25 11:33:08
东兴证券(601198)大宗交易数据一览(06-01),35253,27,484,0.0,2016-06-01 18:17:34
东兴证券(601198)大宗交易数据一览(06-16),24214,14,476,0.0,2016-06-16 17:55:19
东兴证券(601198)大宗交易数据一览(06-22),30157,17,481,0.0,2016-06-22 17:57:20
东兴证券(601198)大宗交易数据一览(06-29),23422,7,481,0.0,2016-06-29 17:59:31
东兴证券(601198)大宗交易数据一览(07-01),29477,11,481,0.0,2016-07-01 18:23:31
东兴证券(601198)大宗交易数据一览(07-13),26679,12,482,0.0,2016-07-13 18:13:01
601198:东兴证券关于非公开发行股票获得中国证,43986,31,716,0.0,2016-07-21 18:40:32
东兴证券(601198)大宗交易数据一览(03-03),34770,72,491,0.0,2016-03-03 17:50:00
601198:东兴证券非公开发行2016年次级债券(第一,26073,7,507,0.0,2016-07-21 18:41:17
东兴证券(601198)大宗交易数据一览(03-31),43961,33,551,0.0,2016-03-31 18:09:36
601198:东兴证券:华融证券股份有限公司关于“14,30702,6,209,0.0,2016-07-20 16:42:40
大反弹！短线50%空间！券商龙头！,73005,62,145,3.5,2015-09-22 16:35:20
下周我能解套么！,8558,13,156,3.0,2016-07-16 22:26:00
东兴证券(601198)大宗交易数据一览(04-22),27962,13,481,0.0,2016-04-22 18:46:20
东兴证券(601198)大宗交易数据一览(04-20),27639,14,488,0.0,2016-04-20 17:56:55
东兴证券(601198)大宗交易数据一览(04-18),26662,16,487,0.0,2016-04-18 19:01:47
东兴证券(601198)大宗交易数据一览(04-15),27224,18,492,0.0,2016-04-15 18:37:54
东兴证券(601198)大宗交易数据一览(04-14),31863,25,487,0.0,2016-04-14 18:06:32
东兴证券(601198)大宗交易数据一览(04-12),22925,6,487,0.0,2016-04-12 18:17:47
东兴证券(601198)大宗交易数据一览(04-08),35815,26,487,0.0,2016-04-08 18:05:17
东兴证券(601198)大宗交易数据一览(04-06),24564,7,493,0.0,2016-04-06 18:09:39
东兴证券(601198)大宗交易数据一览(04-05),35390,28,487,0.0,2016-04-05 18:12:25
东兴证券(601198)大宗交易数据一览(03-30),29965,10,488,0.0,2016-03-30 18:34:00
东兴证券(601198)大宗交易数据一览(03-29),39795,29,487,0.0,2016-03-29 17:55:20
东兴证券(601198)大宗交易数据一览(02-26),56982,69,477,0.0,2016-02-26 18:02:51
东兴证券被评为CCC级了，赶紧跑！,12325,8,85,2.0,2016-07-16 13:25:43
601198:东兴证券2016年6月财务数据简报,40599,12,502,0.0,2016-07-11 15:57:13
最终的等待终将会有回报，蓄势待发，随时准备起,7952,11,160,3.5,2016-07-13 20:18:40
券商业绩环比改善明显 两大利好望刺激行业爆发,49531,8,607,4.5,2016-07-12 11:05:07
601198:东兴证券关于收到上海证券交易所《关于,62942,9,679,0.0,2016-07-12 16:16:18
彻底清仓了东兴这坨狗屎。祝留下来的人可以赚钱,5258,6,156,3.5,2016-07-13 14:40:24
东兴目标价37.2元时间8月3日,16129,14,142,3.0,2016-07-09 00:12:13
今天不知道骗多少散户进来接减持的，仔细想想，,6436,13,269,3.0,2016-07-12 06:07:43
东兴证券母公司6月净利润环比增逾2倍,23924,5,242,0.0,2016-07-11 17:43:46
东兴证券：6月净利润环比增逾2倍,26652,14,210,0.0,2016-07-11 16:55:24
今天东兴证券长阳突破！彻底暴发！,5626,11,142,3.5,2016-07-11 13:23:58
大家的智商是多少呢？都是人名，看看谁能猜对？,28949,32,154,4.5,2016-03-25 18:30:54
东兴的技术面解析,9449,15,245,1.0,2016-07-08 10:42:48
先试试能不能发出去,3682,7,128,3.5,2016-07-06 12:36:41
东兴证券5月净利7540万元 环比下降51.67%,39665,24,246,0.0,2016-06-06 20:54:29
收盘价暴露主力意图了，24.30，熬死散们。[大笑,6305,11,158,3.0,2016-07-07 15:04:27
601198:东兴证券关于实施2015年度利润分配方案,60674,17,1314,0.0,2016-07-06 16:36:38
回踩2950，铁板定钉[鼓掌]进等23[牛],2367,5,147,2.0,2016-07-06 10:20:29
明天冲高3-5个点,5670,7,123,3.0,2016-07-05 15:15:55
今天开始布局东兴证券啦……明天会怎样呢？,12694,10,150,3.0,2016-06-30 21:46:27
明天千古涨停，因为我满仓,3467,6,134,0.5,2016-07-04 21:04:45
历史证明，能够发动深港通大行情的只有券商双雄,9012,7,174,3.5,2016-06-30 14:06:38
出了一半！昨天自作聪明卖掉的今天要悔青肠子了,7874,13,158,3.5,2016-06-28 15:11:54
唉，当股东收收分红也是不错的，总比存银行好多,6445,16,201,2.5,2016-06-27 10:58:40
东兴证券股份有限公司与北京兴致科技股份有限公,38110,7,1357,0.0,2016-06-27 16:02:29
601198:东兴证券2015年度利润分配实施公告,97834,17,1883,0.0,2016-06-20 18:35:52
第二小盘次新券商股东兴证券，极可能接替第一创,10389,14,176,3.0,2016-06-17 14:19:02
！！东兴证券一一大盘护花一一王的近卫！！,108434,273,179,4.0,2015-12-11 14:51:03
埋伏东兴证券，等后面拉升顶大盘就跑！进三成,9742,18,152,4.0,2016-06-03 11:17:42
东兴东方证券4月被减持超7亿元 券商股下半年解,88053,29,2059,0.0,2016-04-20 01:43:10
今天轻仓进入,13055,29,122,4.0,2016-06-07 16:09:29
华夏银行600015爆出股权争夺！上涨目标：20元！,6159,20,524,4.0,2016-05-31 13:57:08
世界上真的有套牢鬼吗？见鬼撞鬼碰到鬼了。一买,20480,26,172,4.5,2016-04-06 16:59:28
每人都来看看吧。投投票。下周是走那根线？,6820,10,150,4.5,2016-06-08 16:54:23
来张特写图。今天买在山腰上了。套了。能说说什,41147,54,170,4.5,2016-04-08 16:31:26
今天一冲动全仓杀入。不知道是福是祸。子弹打完,20940,20,174,4.5,2016-05-03 16:41:06
谢谢主力。尾盘捡了8万股。直接上图。,22569,29,146,4.5,2016-05-11 15:36:04
东兴证券今日超大单流入排名第8名(04-11),22300,15,335,0.0,2016-04-11 16:26:43
节前节后逐步进场,7133,42,123,4.0,2016-06-06 21:28:04
东兴证券我的挚爱，从下周一开始我会看着连拉三,13970,18,135,3.0,2016-06-02 16:13:32
601198:东兴证券2016年5月财务数据简报,48501,12,483,0.0,2016-06-06 19:21:56
第一创业持续暴涨，必将激发第二小盘券商股东兴,7468,20,109,3.5,2016-06-03 11:36:17
好吧算你狠。直接上图。什么都不说了。自己看看,34566,39,158,4.5,2016-03-31 16:53:28
看到这个我真的震惊了？又出大事了？这还能玩吗,10118,41,196,4.5,2016-05-02 11:59:02
想说点什么但是无语。直接上图真丢人呀。还能解,44188,48,160,4.5,2016-03-15 23:18:11
！！券商或再成风向标一东兴证券一中线标配！！,50755,112,271,4.0,2016-03-14 22:47:05
大盘缩量盘整券商再现一日游,7892,30,135,4.0,2016-06-01 16:25:19
601198:东兴证券关于非公开发行股票申请获得中,87131,54,468,0.0,2016-04-20 16:09:28
短线机会又现,6528,33,121,4.0,2016-05-29 21:21:03
东兴证券:核心分析(附1图)此股2016年仅一贴,53915,40,766,3.0,2015-12-29 17:57:17
平和的心境战胜恐惧...,13181,239,337,4.0,2016-05-23 17:35:40
回来看看,7260,22,87,4.0,2016-05-22 16:23:09
601198东兴证券未来走势超级想象图,126630,68,139,4.5,2016-01-24 11:05:49
年报：净利润增长96%，股东背景带来广阔业务空,63488,17,2116,0.0,2016-03-10 13:08:31
周末利空频频  周一券商板块必定带头砸盘,6170,4,77,4.0,2016-05-14 16:51:56
601198:东兴证券2015年年度股东大会文件,35345,6,1929,0.0,2016-05-12 17:13:03
东兴证券，该板块没有持续性，多多观望~,41769,240,317,3.0,2016-04-17 17:05:42
别买入！耐心等待融资盘被强平爆仓时抄底不迟98,24441,31,159,4.0,2016-01-14 13:48:26
斯太尔动力 “神秘”技术之(一),28644,68,550,3.0,2016-01-16 09:27:40
程博明等人被依法批捕,14907,80,129,4.0,2016-04-29 22:07:23
24.20安全区域，我全仓,14775,39,13,3.0,2016-05-06 13:32:08
601198:东兴证券2016年4月财务数据简报,38099,16,484,0.0,2016-05-06 15:56:58
五家上市券商公布年报：中央汇金驻守未曾减仓,73239,60,2216,0.0,2016-03-09 02:11:25
最合力的板块就是券商.下午崛起,4754,14,70,3.5,2016-05-06 10:37:35
权重股搭台，题材成长股唱戏。,4126,28,137,4.0,2016-05-04 19:51:40
601198:东兴证券:2014年东兴证券股份有限公司债,35676,7,476,0.0,2016-05-05 15:41:26
抛！机构拉升诱多不是解放军，对倒放量是笑着数,15157,17,295,4.5,2015-11-12 10:29:48
利空！保监会叫停1年期理财型保险产品 1-3年产,8973,18,415,4.5,2016-03-21 07:38:19
601198:东兴证券关于2016年一季度累计新增借款,38254,13,493,0.0,2016-05-04 15:53:44
东兴证券一季度累计新增借款28亿元,14135,9,249,0.0,2016-05-04 17:47:21
依托股东优势，业务协同发展,40773,9,1487,0.0,2016-05-03 16:30:56
周末消息总结，周一操盘策略！,17695,26,1306,3.5,2016-04-11 08:29:18
东兴证券   我不是什么股神巴菲特，但能保你会,8208,17,255,4.0,2016-04-06 19:59:52
东兴证券目标价!!!!!!,12230,8,99,4.0,2016-04-29 12:59:44
601198:东兴证券2016年第一季度报告,49158,18,1073,0.0,2016-04-29 18:42:16
据传言：5.1后交易制度变更为T+0!,14423,18,148,4.0,2016-04-28 13:42:40
东兴证券今日超大单流入排名第20名(04-28),15250,5,334,0.0,2016-04-28 16:04:48
东兴证券3月份净利环比增2.74倍,16837,10,227,0.0,2016-04-13 04:10:09
守到云开雾散,4595,26,142,4.0,2016-04-25 22:26:05
尾盘券商拉升明天是否有机会？,24755,43,1066,0.0,2016-04-19 20:46:33
人气指示券商走向何处,5232,37,146,4.0,2016-04-24 22:09:48
守是一种方但不是唯一方法,12150,53,177,4.0,2016-04-21 20:17:11
东兴证券 目标价,93638,2370,241,4.0,2016-04-11 22:08:20
东兴证券定增申请获证监会审核通过,38194,32,322,0.0,2016-04-20 16:20:21
没什么大不了的,6317,32,122,4.0,2016-04-20 12:11:24
靠，伤心的割肉，更伤心的是尾盘拉升，你们有没,7588,10,166,1.5,2016-04-20 15:18:09
三千点保卫战,6244,43,125,4.0,2016-04-18 20:56:05
601198:东兴证券2016年3月财务数据简报,65699,27,485,0.0,2016-04-12 16:25:20
说说今天的小东兴,20437,17,422,2.0,2016-04-15 15:07:34
603002涨停？,3459,0,128,4.0,2016-04-15 11:56:22
小非抛售,11493,78,142,4.0,2016-04-16 14:28:45
下周突破上攻行情即将展开,10188,12,839,3.5,2016-04-15 15:49:56
3月母猪存栏符合预期 谨慎布局养猪股,13595,5,759,0.0,2016-04-16 10:11:16
明日详细操作指南,12461,23,188,3.0,2016-04-13 16:16:16
主力故技重演，东兴证券能否挣脱？,27220,341,335,3.0,2016-04-10 22:36:51
草 你 奶奶！你就缺老子这几手吗！？！[不屑],6746,13,152,3.0,2016-04-14 14:46:46
明日操作建议,10017,25,89,3.0,2016-04-13 15:37:45
可以加仓了,13260,31,128,4.0,2016-04-12 13:33:35
东兴可以补仓了,10279,15,124,4.0,2016-04-13 14:23:11
东兴证券：受周末消息影响利好，今日早盘券商领,12540,104,278,3.5,2016-04-11 15:05:01
有几个朋友一直询问我东兴证券后面怎么做!,29135,175,371,3.5,2016-03-13 17:57:39
东兴证券母公司3月净利润环比增长2.7倍,20238,7,243,0.0,2016-04-12 17:08:06
【热点追踪】券商板块是否能引领一期新的大涨,43609,10,4433,3.0,2016-04-11 10:26:56
下午进场买入，呵呵，等东兴扛旗领涨。缺口补缺,12129,14,197,3.0,2016-04-11 15:46:06
券商股高开领涨 东兴证券涨幅居前,17734,6,555,0.0,2016-04-11 09:35:47
关注东兴证券,26132,18,208,4.0,2016-04-01 15:19:49
慢牛格局已成,10101,21,132,4.0,2016-04-07 19:48:12
周一东兴用涨停來反击有关人士(狗生的，连名字,7845,14,170,4.0,2016-04-10 15:48:08
谢谢主力，涨停价出了。没睡懒觉啊[兴奋],6884,22,146,4.0,2016-04-11 09:34:26
[买入][买入][买入][买入][买入],7410,23,20,4.0,2016-04-08 11:01:59
东兴证券：今天涨停！！,3652,15,73,3.5,2016-04-11 09:29:24
券商重大利好 此板块周一或集体涨停 娃哈哈,7163,5,381,4.0,2016-04-10 22:39:41
东兴证券估计周一集合竞价大概率就封涨停了,30344,19,91,3.5,2016-04-08 22:37:53
国家又在降券商的杠杆，降低净资产比率，相当于,21974,22,184,3.0,2016-04-08 17:20:15
东兴证券，突破历史高点创新高是必然,16467,32,181,4.0,2015-12-15 23:37:41
券商股走势低迷 东方证券领跌,18030,7,389,0.0,2016-04-08 10:18:44
601198:东兴证券:16东兴债-跟踪评级公告(联合[2,32259,4,318,0.0,2016-04-06 19:05:59
模拟盘日记,17986,122,126,3.5,2016-03-25 20:00:14
601198:东兴证券关于公司次级债券“13东兴01”,36707,10,1050,0.0,2016-04-06 18:08:08
发行价9.18元，现价23.19元，回报14元，150%的,24536,16,262,4.0,2016-02-24 03:58:08
关注低价603002。,6978,2,132,4.0,2016-03-30 09:35:41
！！外汇宠儿、王的女人一一光大证券一一！！,11712,39,552,4.0,2016-04-02 18:43:27
7亿主力资金近三日杀入券商概念股,35238,8,750,0.0,2016-03-31 17:39:23
601198，下个星期二等待23.80赌一把,22004,33,22,3.0,2016-03-25 13:54:10
601198:东兴证券2014年公司债券2016年付息公告,49312,7,1870,0.0,2016-03-29 16:02:19
券商股一马当先 东兴证券涨逾3%,15485,11,172,0.0,2016-03-29 09:53:53
601198:东兴证券2016年2月财务数据简报,74089,15,483,0.0,2016-03-07 17:04:37
一直在补仓，从未放弃过,13338,45,132,3.5,2016-03-18 11:21:30
对东兴证券合理回调做一个预测，希望大家批评些,76007,92,430,4.0,2016-01-17 21:22:22
大盘是正常的回调？还是低位进场的时机？精准分,9544,13,2311,2.0,2016-03-24 19:07:14
大盘有跌不下去的感觉,14415,63,122,4.0,2016-03-25 14:20:16
今日关键价位25.46，如果跌破，大家各自逃命吧,9816,16,158,3.0,2016-03-25 10:45:47
∩+∩华泰证券价值投资的芳香，需要时间来沉淀,104713,471,3973,3.5,2015-11-08 21:18:43
成也券商败也券商,17573,51,130,4.0,2016-03-24 15:07:29
关键时刻考验智慧,8318,66,128,4.0,2016-03-26 11:08:37
东兴证券今日超大单流出排名第9名(03-24),19124,6,340,0.0,2016-03-24 16:10:53
我想要一套小房子，能做你的小妻子，一起提着菜,10973,22,262,3.5,2016-03-23 23:58:19
量就是人气,22033,69,129,4.0,2016-03-21 17:34:31
东兴证券 明天能否继续突破，冲锋新高,14525,11,322,3.0,2016-03-23 20:34:59
改革中前进,11598,28,121,4.0,2016-02-27 10:37:47
小散十年练就炒股“绝活”,9838,175,226,3.0,2016-03-21 09:22:02
券商股全线大涨 机构看好3股（名单）,58377,13,623,0.0,2016-03-21 09:53:27
东兴证券 继续看好,10056,11,301,3.0,2016-03-21 19:52:03
希望有人能看明白，,13861,23,128,2.0,2016-03-12 10:46:27
卖了金证股份来押你,8442,9,128,3.0,2016-03-21 13:30:08
东兴证券 仍有上升空间,18659,19,348,3.0,2016-03-19 13:37:45
下周初注意高抛,18205,51,125,4.0,2016-03-18 19:08:08
好笑的可怜虫，竟然想到13元,16455,35,152,4.0,2016-01-21 22:40:33
券商股频获大股东增持 午后强势崛起,23704,7,612,0.0,2016-03-17 14:57:04
关注小而美300121。,3938,0,134,4.0,2016-03-11 17:30:14
肺腑之言，一定会让东兴证券的朋友有所收获,23029,82,1250,3.5,2015-12-16 09:18:32
大股东资源优势显著，深度协同潜力巨大,90437,11,1327,0.0,2016-03-14 08:04:00
散户操作七大陋习,8011,39,1295,3.5,2016-03-14 16:58:53
牛市牛股牛气冲天，锁住金牛，抓住,4873,37,164,1.5,2016-03-11 19:36:47
哎!,5953,27,122,4.0,2016-03-13 13:23:43
东兴证券，短期表现止跌，但反弹意愿不强,10917,43,357,3.0,2016-03-11 19:26:22
券商板块有望迎来反弹行情,8054,21,134,3.5,2016-03-09 11:10:37
周末利好,17959,45,122,4.0,2016-03-11 22:03:14
券商股奋力护盘 东兴证券等逆市翻红,12952,7,390,0.0,2016-03-11 10:58:13
【投票】券商股今日能否护盘成功？,23621,13,4330,4.5,2016-03-11 13:26:19
东兴证券今日超大单流入排名第4名(03-11),11674,3,338,0.0,2016-03-11 16:05:14
券商股拉升 东兴证券涨3.14%,10278,12,221,0.0,2016-03-11 10:05:31
静待春雷,10765,55,128,4.0,2016-03-09 21:04:07
601198 ，尾盘信号看懂多少？（在补一贴）,16961,16,216,3.5,2015-12-15 17:30:47
人大本周审议调整证券法注册制议案  注册制加快,5044,5,659,3.5,2015-12-21 09:26:40
601198近期走势,25182,31,141,0.5,2016-01-06 13:43:50
大股东助力资管、投行，协同打造竞争力,45386,5,1130,0.0,2016-03-09 14:54:38
借助大股东资源，打造综合金融服务商,58348,13,1362,0.0,2016-03-08 10:04:48
沪市王者归来？,21950,55,120,4.0,2016-03-06 09:08:39
601198:东兴证券:海通证券股份有限公司关于东兴,69217,7,1893,0.0,2016-03-07 15:47:47
东兴证券净利同比近翻番 10派2.5元,34534,16,430,0.0,2016-03-07 08:35:12
东兴证卷最新消息，主力上演惊人一幕!,11210,41,146,2.0,2016-03-07 09:49:18
西南、太平洋…,30337,70,141,4.0,2016-03-04 20:23:02
东兴证券2015年净利润增长96% 拟10派2.5元,59984,22,392,0.0,2016-03-04 22:41:50
601198:东兴证券2015年年报摘要,66066,22,1298,0.0,2016-03-04 21:07:20
！东兴证券：11月中旬走势，操作政策！,188421,121,308,4.0,2015-11-18 19:36:00
601198:东兴证券2015年年报,70203,13,1386,0.0,2016-03-04 21:07:43
大家说说看法，一共3个问题，不得其解,16001,19,273,3.0,2016-03-04 20:44:18
东兴一定是换操盘手了,11291,15,238,3.0,2016-03-04 15:48:02
最新消息：今年高送转。。10送10左右,11404,10,134,3.0,2016-03-03 11:06:45
谈谈券商,40158,96,153,4.0,2016-02-15 21:26:38
看两点后吧，东兴可能爆发,7158,24,134,3.0,2016-03-04 13:50:03
天涯刀客开谈——东兴证券,36761,73,80,2.5,2016-02-22 11:09:27
601198:东兴证券:2014年东兴证券股份有限公司债,61407,5,2002,0.0,2016-03-01 16:55:46
骗子骗钱的时候，是不会说实话的，我们散户要学,5409,9,166,3.5,2015-11-18 14:33:28
601198:东兴证券关于2015年累计新增借款的公告,67319,12,662,0.0,2016-02-29 16:43:09
2016年预测：A股2000-2500之间,30064,38,152,4.0,2015-12-31 23:25:00
东兴近期操作要点,15811,8,198,3.0,2016-02-25 16:21:05
节后机会在这里,64408,80,174,4.0,2016-02-11 08:23:42
十大机构论市：新升势最低目标3700点,207466,317,8107,0.0,2015-12-14 15:17:29
东兴证券走势分析,20885,16,305,3.0,2016-02-25 15:39:13
东兴证券，昨日收盘突破表现22.6，但并不能表明,22013,43,206,3.5,2016-02-18 11:01:25
2018年2月26 解禁15亿 重大利空 快跑吧 哈哈哈,17126,16,154,4.0,2016-02-23 15:40:11
B浪反弹已经结束，接下来开始C浪下杀。,21743,18,136,3.0,2016-01-16 20:59:00
这下完蛋了，5000手23.3卖的点成了买，这下满仓,13991,11,178,3.0,2016-02-23 13:54:41
实践证明市值配售新股是券商的利空！打新资金不,28923,26,760,4.5,2015-11-08 08:48:24
601198:东兴证券:海通证券股份有限公司关于东兴,70866,16,1657,0.0,2016-02-22 17:16:56
东兴证券跨年上40，超越历史，创造新高！,32197,32,146,4.0,2015-12-16 21:20:44
看好才会去买，不相信不涨,68198,108,89,3.0,2016-01-05 17:05:38
建议：10送2股，转增3股。希望董事会采纳！,12523,13,188,3.0,2016-02-19 15:54:42
东兴证券：短线还有上冲动能，可以继续持股,19217,43,290,3.5,2016-02-18 19:57:52
东兴证券——短线向前看向钱看,12854,34,172,2.5,2016-02-17 17:30:59
东兴证券今日超大单流出排名第5名(02-17),19436,12,337,0.0,2016-02-17 16:09:43
东兴证券今日超大单流入排名第2名(02-16),22449,7,343,0.0,2016-02-16 16:30:02
两市资金净流入达70亿 追捧计算机等板块,140553,13,1117,0.0,2016-02-17 05:00:51
大盘的反弹目标位置,14585,29,161,3.5,2016-02-04 20:33:05
【热点直击】券商股极速上冲，引发股民热议！ ,43502,6,4349,4.0,2016-02-16 10:47:33
601198:东兴证券2016年第一次临时股东大会决议,49865,3,1322,0.0,2016-02-16 18:42:39
601198:东兴证券2016年第一次临时股东大会的法,37932,0,179,0.0,2016-02-16 18:43:09
明天又看好的两只潜力股，具有操作性，粉丝优先,38144,169,181,3.5,2016-01-24 13:48:45
主力涨停出货,24355,19,148,2.0,2016-01-08 14:35:59
601198:东兴证券2016年1月财务数据简报,60473,22,479,0.0,2016-02-05 17:11:50
601198:东兴证券关于董事任职的公告,37005,4,1017,0.0,2016-02-04 16:31:00
早上又卖对了,9579,16,122,3.5,2016-02-04 11:12:04
601198:东兴证券2016年第一次临时股东大会文件,49250,12,1858,0.0,2016-02-03 19:17:58
东兴走势浅见，年前最后一贴,20893,16,255,3.0,2016-02-02 17:25:00
就你东兴跌的厉害，我30的本啊,11146,18,140,1.5,2016-02-01 11:00:58
熊市如何炒股,19488,30,408,3.5,2016-01-31 16:33:31
东兴证券还会走下跌行情,47720,337,560,3.5,2016-01-22 13:07:10
感觉明天将会见底，套牢无需再割肉，空仓则时买,17883,28,209,3.0,2016-01-28 20:45:34
继续打造大投行大资管大销售业务价值链,15838,5,2021,0.0,2016-02-01 04:07:52
十大机构论市：“暴力”洗盘开启 市场进入震荡,584114,888,6913,0.0,2015-11-18 15:12:04
下周分析（2.1—2.6）。上周立贴，预破2800，预,17987,22,498,2.5,2016-01-30 15:15:21
601198:东兴证券关于召开2016年第一次临时股东,46864,6,1572,0.0,2016-01-29 17:22:27
东兴之我见,151605,229,183,2.5,2015-12-27 16:36:04
601198:东兴证券关于公司非公开发行A股股票后填,60498,16,1919,0.0,2016-01-28 19:53:16
601198:东兴证券第三届董事会第二十三次会议决,43316,8,1246,0.0,2016-01-28 19:21:02
东兴证券！风口浪尖处，切莫盲目炒作,6476,10,220,3.5,2016-01-12 16:55:59
601198:东兴证券关于调整非公开发行股票预案的,65385,17,1874,0.0,2015-11-17 18:35:20
601198:东兴证券关于最近五年被证券监管部门和,36368,5,2000,0.0,2016-01-28 19:53:02
大盘的目标位置,17964,56,127,3.5,2016-01-24 14:41:54
东兴证券：短线这么走，我们还能看到后面的希望,36394,69,289,3.5,2015-11-30 20:04:11
东兴可以搞了，券商可以搞东兴和西部了，5分钟,11409,23,174,3.0,2016-01-28 10:29:51
东兴证券--后市之鉴,20327,94,151,3.0,2016-01-25 09:38:29
今年的盈利，今天吐了近一半，明天怎么样还不知,9788,10,174,3.0,2016-01-26 21:31:14
市场的筑底过程非常折磨人,30680,31,494,3.5,2016-01-26 15:00:07
今天会休息吗？,31210,174,77,3.5,2016-01-05 09:01:02
东兴证券今日超大单流入排名第17名(01-19),23351,10,337,0.0,2016-01-19 16:18:19
绝对收益的黎明可期待,8081,12,970,3.5,2016-01-25 21:45:44
助你股市长虹11月份是个收获的季节，这话是真的,30531,57,678,3.0,2015-11-25 20:10:11
市场化救市也是利好,7967,22,1114,3.5,2016-01-22 19:11:57
东兴证券涨到50元，波段操作,62811,65,142,4.0,2015-08-31 19:28:41
“资管系券商第一股”东兴证券业绩堪忧,36471,12,2498,0.0,2016-01-23 03:33:08
13.21 分，日内卖点,8471,30,124,3.0,2016-01-19 13:22:43
这两天砸盘东兴证券者，没命过春节！,7419,9,144,1.5,2016-01-22 11:18:57
盲目崇拜大师，让你输到屎！,12138,16,413,3.0,2016-01-13 17:10:09
上午没看盘，今天不打算操作了，周一看机会再说,13194,28,172,3.0,2016-01-22 12:55:19
现在看，东兴顶背了，会有一波调整,24238,33,146,2.0,2015-12-18 14:23:05
东兴证券今日超大单流出排名第15名(01-21),19279,6,343,0.0,2016-01-21 16:23:16
东兴证券今日超大单流出排名第15名(01-18),21100,8,334,0.0,2016-01-18 16:10:57
给吧友的建议,10439,14,597,3.0,2016-01-21 20:08:10
！东兴证券 短线操作的股友注意啦！,30951,18,306,4.0,2015-11-18 19:39:07
东兴证券的日线风险处于券商板块最高位,32362,49,232,3.0,2016-01-19 13:59:04
