标题,阅读,评论,字数,影响力,时间
明年上半年上证大盘有可能上5000点，我想看看浦,4708,17,31,3,2017/8/25 14:47
奇葩，招行1换2还有余,6438,4,245,3,2017/8/25 14:43
浦发银行走的像小秘书一样猥琐,17232,46,14,3,2017/8/25 14:37
银行增长第一股，中期增长17.03% 南京银行,8414,10,189,3.5,2017/8/25 13:43
破天荒买了破净地产股世茂股份玩玩,15079,55,128,4,2017/8/25 13:23
浦发和民生被资金抛弃，出大问题了,36772,85,166,3,2017/8/25 10:53
浦发银行，银行股中的的垃圾战斗鸡。 没有第二,2926,19,106,3,2017/8/25 9:56
浦发银行  12.40左右地板价 机会给有准备人大举,9398,19,28,3.5,2017/8/25 8:55
看懂万达富力中渝们的海外投资逻辑，也就读懂了,2828,21,220,3,2017/8/24 21:47
不发已经连续19天净流出18亿了，谁在抛？会不会,5804,13,220,3,2017/8/24 21:39
中国人寿2017年半年报令人大跌眼镜！,8608,15,383,4,2017/8/24 21:32
又到黑色星期五了，12.47,12497,41,136,4,2017/8/24 21:15
今晚应该增发了，不然下周出中报了,20109,51,130,3,2017/8/24 15:01
招商银行 H股行情 27.850  1.350  5.09%,5603,11,30,4,2017/8/24 13:55
满仓满融浦发者现已动弹不得，主力完全掌握主动,9927,14,223,4,2017/8/24 13:53
诸位午饭吃的神马？,13340,42,264,3.5,2017/8/24 12:36
关于收费，请看看。12.52,6561,21,145,4,2017/8/24 11:13
浦发银行总市值为招商银行之半,8061,9,165,3,2017/8/24 8:48
问题大了，今年银行券商保险统统红盘都过不了33,7461,9,191,4,2017/8/23 22:45
浦发相比兴业民生华夏中信光大根本没有低估！,8383,9,191,4,2017/8/23 21:39
苗子,13296,34,172,3.5,2017/8/23 10:34
满仓收藏买特大黑马603879永悦科技=俺美元指数,2372,21,194,4,2017/8/23 10:12
浦发银行长期在净资产以下运行绝对是奇葩（823,17699,12,267,4,2017/8/23 7:26
浦发银行应该有大利空，股价加速下跌到9元低吸,3657,22,95,3,2017/8/23 6:13
浦发上次调整到12O天线附近止跌企稳，今天是否,4322,17,221,3,2017/8/23 1:25
希望能低于定向增发价11.88元买回浦发银行。大,7100,8,197,3.5,2017/8/22 18:07
感觉明天浦发又要跌了，12.43,12344,43,173,4,2017/8/22 17:31
我就是要骂小秘兽，就是要让它知道我还没死。,6320,6,21,3,2017/8/22 15:20
浦发银行起诉酷派：要求补足保证金8996.7万元,24958,8,1177,0,2017/8/22 13:27
浦发在考验着股友们的能耐，12.47,13659,24,190,4,2017/8/22 11:35
如果浦发半年报业绩不好，则最近走势是否说明信,4004,21,198,3,2017/8/22 10:49
井底之蛙无法看懂中国平安的价值,7672,18,204,4,2017/8/22 10:21
浦发对小散已很好。不要说没有留机会给你12.51,9335,27,175,4,2017/8/21 19:08
信贷人员36万个小时的工作AI几秒内完成,9024,21,2517,4,2017/8/21 19:07
买一只能改变人生的股票,11188,28,159,3,2017/8/21 15:03
联通的混改的亮点在哪里？,9391,35,279,3.5,2017/8/21 13:53
Qi1688前辈请进，有劳指点。 现价12.5元买入浦,72625,236,353,1.5,2017/8/21 10:30
猜浦发半年报业绩 1.048元。12.51,22757,29,191,4,2017/8/20 22:29
上海是一个中国的金融中心，上海国资委你改革了,4133,19,182,3,2017/8/20 21:47
轻松一下，做道题吧,9638,42,183,3,2017/8/20 17:30
戏说,7860,22,353,3.5,2017/8/19 23:12
没有怀疑.只有唯一==2018年7月之前 上证指数途,21997,73,180,3,2017/8/19 11:54
不想细看招商行半年报，只想适时增持浦发 12.51,22540,47,197,4,2017/8/19 11:43
银行股我会拿很久,12682,27,558,3,2017/8/18 23:06
截止8.18.的数据,29214,119,130,3.5,2017/8/18 21:40
下班喽，来看看,18417,48,149,3.5,2017/8/18 16:21
浦发，600668尖峰集团（一颗巨大的红宝石） 600,3966,21,364,3,2017/8/18 14:54
上海国际是如何套利,6498,19,328,3,2017/8/17 20:59
坑爹的定向增发终于落地。增发价11.88元。 由于,21425,29,293,3.5,2017/8/17 20:41
老谷去哪里了？珍惜明天星期五的机会。12.53,13570,12,235,4,2017/8/17 19:02
2016年净资产12.31元 2017年1季度5毛 2季度少说,3892,25,212,3,2017/8/17 11:22
做股票虽是网上朋友但是也是缘分所致……大家一,6156,5,244,3.5,2017/8/17 10:31
发个新帖，开个茶馆分号.,13478,41,517,3.5,2017/8/16 19:59
我不希望浦发下跌，但如有好价这样的机会也会增,10635,18,208,4,2017/8/16 19:37
呵呵，股癫今天再度满仓浦发，帮助各位锁仓四万,4906,23,171,3.5,2017/8/16 19:32
能买到相对低价的浦发是幸运的。12.5,11435,21,304,4,2017/8/16 13:33
老谷，请把握明天买入浦发的机会 12.59,12417,19,174,4,2017/8/15 19:24
致浦发吧股友，看了就有自信心。12.59,11095,12,177,4,2017/8/15 16:54
我本将心向明月，奈何明月照沟渠,45298,179,201,3.5,2017/8/15 16:04
大金融转眼流神创,2106,21,126,3.5,2017/8/15 14:34
建议国家空置税每套总房款市值 每年.年征收百分,5739,43,214,3,2017/8/15 12:58
浦发每天总有1万手大单砸盘，而兴业招行没有,17391,44,139,4,2017/8/15 10:38
被套的补偿。又找钱入账户了。,7603,22,135,4,2017/8/15 9:21
能不能换老谷明天适时增持100股以上？,9262,30,159,4,2017/8/14 19:24
好吧你就涨创业板吧...一个 没有骨气的傻逼..别,6964,21,176,3,2017/8/14 14:41
老留进步神速,6674,14,131,3.5,2017/8/14 11:14
预测：如果中国平安系突然举牌浦发银行600000.S,7513,15,273,0,2017/8/14 10:40
今天开始唱多、看好浦发。12.56,10866,21,240,4,2017/8/14 10:28
阿里爸爸毁了基础经济，余额宝提高了基础利率。,22448,100,154,3,2017/8/12 20:11
天弘余额宝相当于182个华夏银行,6246,6,245,4,2017/8/12 19:34
谨给老谷一点建议。共建学习与分享 12.68,10380,16,346,4,2017/8/12 18:43
老闲说的余额宝最高限制10万元,9677,19,140,3,2017/8/11 19:46
再谈浦发增发如何定价,10826,23,674,0,2017/8/11 18:23
钝刀切胡萝卜,18820,39,217,3.5,2017/8/11 12:27
醉美花城,21941,84,118,3.5,2017/8/10 23:34
今天的长下影线，预示着明天大跌的观点继续不变,9747,21,28,4,2017/8/10 21:24
深交所与浦发银行开展战略合作 推动金融和科技,20428,7,316,0,2017/8/10 20:31
老谷，平安银行半年报出来了，期待你的分析和评,12077,33,156,2.5,2017/8/10 18:00
一年回顾,7842,22,332,3,2017/8/10 13:37
浦发12.8以下的机会可不多啊,12747,13,149,4,2017/8/10 10:36
公示一下我的账户情况。12.76,11337,29,148,4,2017/8/9 19:37
中央财办主任刘鹤：金融危机并不是小概率事件,8908,23,190,3,2017/8/9 18:49
门铃响了,6355,10,197,3.5,2017/8/9 15:43
总让我蒙对一次的，明天大跌。12.76,9504,32,183,4,2017/8/9 15:28
明天浦发银行大阳线,9020,20,120,2.5,2017/8/9 14:32
债转股的实质是银行为企业剥离不良借款,4562,11,162,4,2017/8/9 14:09
请告知小散，为什么上证和浦发每天都低开？,8180,13,156,4,2017/8/9 9:47
预测一下明天走势。是今天的五倍跌幅。12.87,11706,18,203,4,2017/8/8 15:18
此轮靓女出山被01虐的底朝天，失败，在浦吧多说,9478,14,164,3,2017/8/8 6:13
今天在吧里聊着竟忘记了申购。12.93,6015,10,157,4,2017/8/7 22:41
奉劝超级主力..别尼玛不懂 乱来 涨些破铜烂铁..,7637,30,188,3,2017/8/7 18:17
取市场4000点之前，可大胆进行低吸的10只潜力个,27379,48,1624,3.5,2017/8/7 12:58
8月7日北京的天空,4075,6,140,3.5,2017/8/7 12:28
谈输记也有些日子没来了，12.85,7614,26,172,4,2017/8/7 12:15
深度解折太湖流域水质告急：8月4日染料从12000,5931,12,406,4,2017/8/7 12:04
偶的神，消极怠工。,5598,19,144,3.5,2017/8/6 22:27
老银行会象老邮局离我们越来越远去。,18832,62,791,4,2017/8/6 13:32
黑色星期一的机率极大，12.87,11524,22,173,4,2017/8/6 11:32
滿足一级核心资本要求，为何不用向全体股东配股,12530,39,209,2.5,2017/8/6 10:45
2014以来老银行涨跌幅排名 002142+221% 601009+,8337,30,340,2,2017/8/5 21:41
被发现集巨量资金炒次新股，那次新股就麻烦了。,11387,32,188,4,2017/8/5 14:10
竹石,7678,21,144,3,2017/8/5 9:43
大家都在骂浦大股东，难道没有富德减持的可能吗,11598,15,136,4,2017/8/4 23:09
这一波，12.4见，要加仓的等着。,22702,36,144,3,2017/8/4 22:29
除次新银行，浦发是今年唯一涨停过的,11724,35,207,3,2017/8/4 21:26
浦发增发前夕疑似承销机构规律性打压，保护中小,11528,15,288,0,2017/8/4 21:21
有比较才有鉴别,7728,16,118,2.5,2017/8/4 18:53
三个月时间浦发不升不跌,112261,591,135,2,2017/8/4 16:16
浦发大股东的新形像？,21135,55,231,4,2017/8/4 15:18
我看到很多其他股票都是在出逃。12.87,12567,39,193,4,2017/8/4 15:13
12.91元109万股大单砸盘,21391,53,147,4,2017/8/4 11:23
房子大局已定..所有的二手房价值归零...剩下 的,12748,67,170,3,2017/8/4 7:59
我的损失挺多的，不知会不会来个黑色星期五13.0,11540,24,150,4,2017/8/3 19:09
今天异动放量大跌,12384,28,172,4,2017/8/3 10:22
看了雪球上银粉，都去浦兴了、卖了招行1换2股浦,13822,88,192,3,2017/8/3 8:59
浦发股价对招行狂涨视而不见,1329,29,128,4,2017/8/2 13:45
情况极不乐观。13.40,543,17,143,4,2017/8/2 11:06
这大股东真是不想多掏一分钱？,17964,98,138,2,2017/8/1 14:23
浦发吧里有这样无耻的小秘书。你给老子说。你到,456,17,203,1,2017/7/31 21:22
中级行情即将展开！,907,33,192,4,2017/7/31 19:28
银行配股挫信心，煤飞色舞又一天,1205,13,133,4,2017/7/31 15:15
军队有能力打败一切来犯之敌<我的祖国》,409,25,151,3,2017/7/30 21:24
续,407,18,112,3.5,2017/7/30 19:28
银行拉高为增发， 平行、南行，下一个可能是招,400,11,160,4,2017/7/30 8:47
浦发银行(600000)融资融券信息(07-28),428,5,546,0,2017/7/29 7:36
陆金宝年华收益逼近4.3%，银行躺着赚钱日子一去,329,9,140,4,2017/7/28 22:31
600000该贪婪的时刻 必须贪婪..关键是要懂,470,45,155,3,2017/7/28 20:42
眼下可底部大胆建仓的超跌低价潜力黑马个股,16009,42,1180,3.5,2017/7/28 18:36
股票市场的涨涨跌跌属于正常现象，只要你不去碰,7014,24,214,3.5,2017/7/27 18:33
揭密：中长线必将走牛的小盘潜力成长个股,14613,37,1075,3.5,2017/7/27 18:14
业内人士指出： 入选全球系统重要性的银行名单,4944,9,295,3.5,2017/7/27 13:16
小招再出招,10338,53,120,3.5,2017/7/27 10:36
浦发可以加速下跌。13.38,9942,21,153,4,2017/7/27 1:26
浦发今年涨幅等于工行涨幅的四分之一。,13269,386,146,2,2017/7/26 22:08
打击目前这个畸形房地产已经价值体系   到了刻,10345,65,166,3,2017/7/26 18:35
有人买浦发被套的吗？13.38,7455,9,175,4,2017/7/26 17:13
600000:浦发银行2016年度全球系统重要性银行评,36077,12,432,0,2017/7/26 16:29
600000:浦发银行第六届监事会第二十次会议决议,20237,2,595,0,2017/7/26 16:29
600000:浦发银行第六届董事会第二十一次会议决,25688,5,609,0,2017/7/26 16:29
蠢货以为拉四大行能维持指数而不断IPO,4393,11,132,4,2017/7/26 11:32
找不到一只可以买的股票。,8701,19,139,4,2017/7/26 10:17
买大盘股国股央股爷股投资：这是价值投资吗！,1409,42,153,2.5,2017/7/25 14:33
中国人寿是保险股中最后一块价值洼地!,12641,53,292,4,2017/7/25 11:16
可能几年内都赶不上招行了,32294,170,136,3,2017/7/25 5:34
现价不宜买入浦发，13.67,10781,24,165,4,2017/7/24 19:28
招商银行中期业绩远超预期，同比增长11.43%，不,8343,16,146,3.5,2017/7/24 19:02
不要听这些用心不正的糊弄，不追高！13.48,9234,20,196,4,2017/7/24 13:50
緾论、江恩论等都是妖论！,20247,120,191,4,2017/7/23 21:49
从今天开始浦发银行 ..半年将迎来百分15到百分3,17194,46,170,3,2017/7/23 21:03
浦发银行不要急，暗中吸筹连涨即将来临，看后市,8927,7,117,0.5,2017/7/23 15:45
对标全球股市 A股的估值差异表现在哪里？,5742,9,1522,3.5,2017/7/23 13:04
夜观星象，下周会明显下跌。13.45,15140,30,167,4,2017/7/21 20:31
炒A股赚钱不容易 ，融资炒股的好自为之！,27249,285,149,0,2017/7/21 13:38
当心十点半效应。,34848,223,136,0,2017/7/21 12:50
二十均线，误差那么大吗？,6078,28,175,3,2017/7/21 10:51
转战券商板块,3304,7,122,3,2017/7/20 18:50
600000 用数据说话！,13053,34,127,2.5,2017/7/19 23:59
回小秘书帖子的屎全家,9479,36,130,0,2017/7/19 22:06
喂，我已空仓，要加大力度上涨呵。13.69,20385,35,149,4,2017/7/19 21:52
Q1688就是一个不学无术的老菜鸟,35956,185,214,4,2017/7/19 19:32
还是看上银月线图,4991,8,120,3.5,2017/7/19 16:39
换哦！煤炭行业中的茅台业绩增长超十倍！,11473,126,516,0,2017/7/19 13:20
银行要来了，大家让让。[大笑],15943,169,136,0,2017/7/19 10:11
短期浦发还可有涨的机会。但很多优质股涨不动了,12241,12,213,4,2017/7/18 18:00
早评,1730,9,78,0,2017/7/18 13:01
上午大盘闪崩是进入牛市的信号吗？,20223,46,201,4,2017/7/17 12:55
聪明人都走了，留下来的都是傻瓜，但是赚钱了,8808,12,152,3.5,2017/7/17 12:41
就是推卸责任！ 最近赔钱上仿的,2734,20,140,3,2017/7/16 13:59
我来对浦发做个比喻,32807,40,385,3,2017/7/15 23:29
与小秘书共进退，下周一起喊跌！ 这个群里就数,19097,44,387,0,2017/7/15 22:45
告诉你江铃000550为何严重低估，今年必翻番的原,9639,31,278,3.5,2017/7/15 17:58
[拜神]漂亮50中国股市的心脏;沪深300中国股市的,3320,5,325,3.5,2017/7/15 17:37
真的不敢想信，但确实发生了奇迹！,16885,23,210,4,2017/7/15 16:00
老谷，证金还在吗？13.59,13313,11,207,4,2017/7/15 15:33
13元多卖出浦发？相当于20元卖出招行！,15086,17,461,4,2017/7/15 14:02
没有卖在高位，请指教。,10059,12,146,4,2017/7/14 19:56
没涨的好票越来越少了,11065,19,147,4,2017/7/14 14:56
我刚同样地被洗走了，,10484,21,141,4,2017/7/14 14:51
主力操盘实力就是高！--写在收盘前。,256646,759,269,0,2017/7/14 12:36
浦发最大的利好就是,5770,16,151,3.5,2017/7/14 10:29
水调歌头，自勉,10452,25,231,3.5,2017/7/14 5:14
祝贺,4435,26,135,0,2017/7/13 17:50
很纠结，错过了平安行。13.27,12125,18,141,4,2017/7/13 16:07
为浦发老中医点赞,6607,9,126,3.5,2017/7/13 15:46
真心说一句，不论你以前多么喜欢做差，现在牛市,20243,37,299,3,2017/7/12 22:47
被轧空的小散进场了，往往是短期头部，这种例子,6919,22,313,3,2017/7/12 21:58
谁说不能超过13.20元的？,8711,20,147,4,2017/7/12 19:37
因为不看好大盘，所以看好银行，浦发，我来了！,21533,60,154,0,2017/7/12 14:16
浦招兴中，13元以下浦发的性价比又排前了,16185,37,163,4,2017/7/12 11:29
央视财经：乐视网边推概念边套现，是创业失败还,4790,15,837,3.5,2017/7/12 10:52
招商银行是龙头！,4879,10,123,3.5,2017/7/12 10:42
中个嘉泽新能1.26元每股,6207,27,146,4,2017/7/12 9:02
第5次全国金融工作会议或7月中旬召开。该会议是,3656,19,234,3,2017/7/11 20:25
为什么要涨上去，想把我还是想把老谷洗走？,8253,23,172,4,2017/7/11 15:12
浦发银行(600000)大宗交易数据一览(07-10),20934,9,479,0,2017/7/10 18:47
今天卖一档12.60元，挂单23387手,30425,198,137,3.5,2017/7/10 13:40
久盘必跌，空间是跌出来的。12.57,7304,14,185,4,2017/7/10 12:22
gangye01赌输了 去年浦发分红完了，gangye01与,7625,39,219,2,2017/7/10 11:32
到这个吧里来叽叽叫的有这几种人。,3101,16,141,2.5,2017/7/9 21:52
.↓它没能力在高端领域施展，只能在低端玩血汗工,8430,67,146,1,2017/7/9 17:44
梦想已成功,8308,35,138,3,2017/7/8 8:43
浦发有自己的规律运行？12.60,14823,36,221,4,2017/7/7 19:14
浦发银行(600000)大宗交易数据一览(07-06),22620,9,479,0,2017/7/6 18:40
浦发真是银行股中的极品，割肉出局,11438,18,130,3,2017/7/6 10:59
浦发银行我来做波段了，,10011,20,169,4,2017/7/6 7:46
A股荣耀一一京东方 BOE,19219,142,135,2.5,2017/7/5 16:23
腾讯公司推出的：王者荣耀：使成千上万个青年学,10865,28,337,3.5,2017/7/5 15:12
乐视，是庞氏骗局还是放飞理想,3660,12,301,3,2017/7/5 12:31
卖了就买不回来,3332,10,119,3.5,2017/7/4 13:48
跑输了恒指近2000点，叫我如何是好。,7237,20,176,4,2017/7/3 19:11
揭穿价值投资的鬼话，如果真要价值投资，招商银,29885,54,632,3.5,2017/7/3 16:41
竟然无耻的红了,4087,22,137,0,2017/7/2 13:44
大牛市滞涨股，中江地,2688,23,132,0,2017/7/2 10:47
上半年总结了吗？,11274,32,272,4,2017/7/1 20:33
沪深盘后第一份中报,7272,20,566,3.5,2017/6/30 16:17
股友们，7月股市可能更难过。12.64,10555,28,221,4,2017/6/30 11:27
买了2万股平安银行,8372,21,142,4,2017/6/30 11:20
浦发银行提高发行价10% 三方合力成功遏止史上最,42375,20,4129,0,2017/6/30 6:36
拉高了你们都跑了怎办啊。12.76,9632,17,182,4,2017/6/29 22:34
摩通增持中国平安1.99亿股 每股52.154元,8073,8,231,4,2017/6/29 21:10
我有2 个老婆..一个老婆86一个 老婆73年...,7436,23,162,3,2017/6/29 21:09
为浦发银行团队点赞，为国资委提价喝彩,9640,77,18,3,2017/6/28 20:13
有人知道浦发银行在MSCI纳入的A股中的所占权重,18150,46,197,4,2017/6/28 19:03
宁波汤罐表现不错,5959,12,121,3.5,2017/6/28 11:07
一开市就急着买入浦发，怕踏空啊。,5877,12,143,4,2017/6/28 9:41
韩志国教授再度发文发表关于IPO观点言论,21988,50,1465,3,2017/6/28 7:39
还要黑银行业吗？天快亮了,10218,13,201,4,2017/6/28 5:19
发个帖，为了明天的下跌。12.70,8109,21,155,4,2017/6/27 20:42
小宁波快出公告了,5024,9,120,3.5,2017/6/27 14:38
小招放大招,2915,8,116,3.5,2017/6/27 14:21
招行上T+0今天差价也太大了,8728,34,157,4,2017/6/27 11:24
浦发将会是银行中是敢死队,4209,21,130,0,2017/6/27 9:40
是不是有人认为吧里越是吵闹股价越不涨？12.64,7525,12,191,4,2017/6/26 17:12
你 是千堆雪我是长街.大家各自归位..自己到底是,5216,25,173,3,2017/6/26 16:53
该轮到券商表现了,5074,17,151,4,2017/6/26 15:17
买到假股票了[好逊],8773,54,126,0,2017/6/26 14:16
银行股中垫底倒数第一 为啥 出啥大事了,5380,19,133,3.5,2017/6/26 14:01
今日关注石墨烯江海股份，中超控股,3094,7,142,3.5,2017/6/26 11:50
渣渣的美图,6418,25,5,3.5,2017/6/26 10:02
看看明后天能不能增持一点浦发。12.64,8833,24,194,4,2017/6/25 20:43
上半年50座大城市卖地超1.2万亿 平均地价涨超30,3835,20,501,3.5,2017/6/25 12:11
住房公积金打通异地壁垒 4.5万亿缴存结余望盘活,3683,9,224,3.5,2017/6/25 10:17
浦发吧近来没落了。12.64,15104,38,252,4,2017/6/24 23:36
中国平安陆金所毛估估2017年净利70亿元,8119,48,821,4,2017/6/24 8:59
招行加油[赞][献花],17279,89,125,3.5,2017/6/23 21:27
下周继续闪崩！,1735,6,124,3.5,2017/6/23 21:06
浦招兴中，兴业比招行低6.5元！,14813,26,149,4,2017/6/23 14:17
仙人指路[微笑],3557,9,122,3,2017/6/22 17:48
开始正道,7506,10,251,4,2017/6/22 16:09
享受上市公司分红回报应该成为投资者的良好习惯,14700,65,400,3.5,2017/6/22 12:28
飞科电器是一个非常优秀的企业。 首先从企业的,10105,31,1337,2.5,2017/6/22 11:56
攻市场4000点之前，可大胆进行低吸的10只潜力个,27066,55,1213,3.5,2017/6/22 11:42
银行龙头招行还差个涨停,10632,31,131,4,2017/6/22 11:02
美图,7890,7,116,3.5,2017/6/22 10:52
耐得住寂寞，却看着其它股在上涨。12.34,8810,16,204,4,2017/6/21 20:46
MSCl的222支A股大全,2585,13,13,2.5,2017/6/21 20:15
浦招兴三剑客上也只能上招行上做T了,5111,9,173,4,2017/6/21 15:15
万科王十和浦发老大都滚蛋了,10747,34,129,3,2017/6/21 10:37
杭州一男子炒股亏了3000万后心情郁闷，扛着一箱,7565,12,161,3,2017/6/21 10:29
五穷六绝还没有完，不要过于高兴。,10519,23,175,4,2017/6/20 22:38
中国平安蜕变成---金融健康科技网络技术公司,10702,41,2186,4,2017/6/20 20:17
尾盘强力拉回什么鬼？,2320,19,130,0,2017/6/20 19:30
大盘反弹有些日子，如果大家认为是反弹，不是反,1996,12,217,0,2017/6/20 10:46
[大笑]昨天涨一天的，不够今天15分钟跌的，就是,2164,9,139,2,2017/6/20 9:45
上海旧区改造准动迁房源,1881,9,738,2.5,2017/6/20 9:23
浦发银行股东增持公告,13187,31,290,3.5,2017/6/20 7:30
浦发再11.72涨到21元,5915,10,136,3,2017/6/19 20:10
跌停，21，进不进都跌，新多。,2055,7,140,1,2017/6/19 13:50
回到雄安的起涨点了，,3340,10,143,0,2017/6/19 11:38
高于11.88元人家要多掏钱的,8753,17,136,4,2017/6/19 10:28
如此天天刻意打压真累！,8393,22,147,3,2017/6/19 10:14
还是中国平安牛叉！,5484,16,121,4,2017/6/19 10:13
不好意思，引用了不是最新最正确的资料。12.35,8615,23,195,4,2017/6/18 14:59
北京门头沟的千灵山,7857,32,331,3,2017/6/18 12:17
中国平安已到手的4500亿元利润今后会慢慢释放,3406,9,262,4,2017/6/17 15:38
2016年度中国平安股东大会实录,8244,19,12811,4,2017/6/17 15:36
目前股价思考。12.35,14598,26,711,4,2017/6/17 12:55
此类个股有望成为2018年中的超级大牛股之一,25403,47,877,3.5,2017/6/16 15:06
一路追高到12.40元才买了一些浦发。,9525,23,152,4,2017/6/16 10:49
赚不赚钱不重要，重要的是。。。,35730,65,208,3.5,2017/6/15 22:43
你该想到浦发了,46123,160,148,3,2017/6/15 18:55
靠万能险掘起的暴发户还有富德人寿,11368,59,295,4,2017/6/15 17:11
漂亮50很明显的在回调中。不急。,8301,30,188,4,2017/6/15 10:35
一炮双响还带？,9925,47,7,4,2017/6/15 8:56
用股民的血汗钱疯狂制造亿万富豪,6789,51,140,3,2017/6/15 7:43
多一个MSCI进来，就多一只抢小散钱的机构 12.35,6244,20,220,4,2017/6/14 11:59
静待收盘价，今日将露出狐狸尾巴，且买且珍惜。,23575,41,246,0,2017/6/14 11:28
还是落后招行25%，赶紧增发吧！,4596,6,132,3,2017/6/14 11:26
美图,12640,41,123,3.5,2017/6/14 10:27
11.88在招手，在招手！,11526,33,136,2.5,2017/6/14 10:19
在AB带领下去年前海恒大富德等万能险发疯般地增,5495,21,149,4,2017/6/14 10:11
行情总在绝望中产生 猜疑中成长 欢乐中死亡,3860,31,152,0,2017/6/13 17:26
以12.68元的价格买入浦发十万以上,22268,52,154,4,2017/6/13 9:59
提高定增价，是被人强制的， 浦发决策层就一邦,8940,31,205,2,2017/6/13 9:46
[兴奋]女士们先生们朋友们：中国漂亮50是一次惊,11877,16,1740,3,2017/6/13 8:32
本次发行的定价前 20 个交易日的90%,5285,17,274,4,2017/6/13 8:10
