标题,阅读,评论,字数,影响力,时间
北上广深的市民国庆节都千万不要外出，最好宅在,10017,11,297,4,2016/10/4 0:01
打死不卖建设银行股票一生不卖，,8052,5,140,4,2016/10/2 3:45
行业重大利空！同行异地存储手续费取消！每人同,9826,7,208,3.5,2016/10/1 21:23
中报里股东权益15059.6亿元除2500.11亿股=6.02,7835,3,249,4,2016/9/30 15:21
希望散户都在四大行。那散户就不会亏钱了。我们,11371,12,341,3,2016/9/30 10:09
市价收益率,8133,9,506,4,2016/9/28 23:04
现在投资建行1万股10年后有多少钱？,90606,88,1532,4,2016/9/28 18:27
银行股现在有防御价值,6268,11,126,3.5,2016/9/26 12:40
建行伦敦人民币清算总量破10万亿,5564,7,425,0,2016/9/26 9:24
2007年，三种投资结局，建行9.6元买了100万，房5套,7912,11,327,3.5,2016/9/24 23:13
卖菜妹，老巴，牛骨头前辈，我有一事不明，请前,8533,7,446,2,2016/9/24 15:47
2016年全球银行品牌10强排行榜,55559,64,1359,4,2016/9/22 22:14
建行近三年成交价及换手率,39407,56,1954,4,2016/9/22 22:08
上半年净利润建行1334.1亿元，中小创1350家1321.,9991,7,355,4,2016/9/22 21:17
2005年建行自有物业总估值为571.48亿元十年增值,22330,31,510,4,2016/9/22 21:12
大盘在缺口下运行7个交易日了，依然未见量能放,3078,5,194,3.5,2016/9/22 15:33
失误的操作，认赌服输。割肉走人。,2824,8,132,1,2016/9/22 14:21
摩通:建行目标价看高至7.8元 维持“增持”评级,12176,22,356,0,2016/9/22 11:44
好当家：直销牌照即将下发，只卖3.99元,21400,61,91,4,2016/9/20 20:15
江阴银行市净率3倍市盈率35银行股估值迎来新时,5308,4,556,4,2016/9/20 19:14
建设银行股吧有的人心态不好！,4652,12,291,1,2016/9/20 17:45
建设银行有一宗大手成交 涉资2877.12万元,7625,4,176,0,2016/9/20 13:40
烂菜帮子也太能吹了，它说买了二十五万，(五块,2677,9,174,3.5,2016/9/20 10:48
请问各位建行前辈高手，现在加仓可行否？[鼓掌],4323,14,156,3,2016/9/20 9:52
江阴银行10涨停市净率突破3倍标杆效应体现！将,3327,3,222,4,2016/9/20 8:52
所有板块，银行算是最差的，卖出建行的，买其它,7280,11,194,3.5,2016/9/19 18:21
又套死一批不知死的，别在送死了，主力成本真的,7792,19,160,3.5,2016/9/19 10:58
谢百三造谣惑众大放厥词的文章为何能迷惑一些人,15392,27,1166,4,2016/9/18 18:46
如果你手中还有中小创的垃圾股，请迅速卖出，买,4973,6,180,3.5,2016/9/17 19:47
早就说过，买建行不在于股价多少了，而在于你在,6297,7,191,3.5,2016/9/17 18:38
还是那句话，欢欣鼓舞迎大跌,3466,7,136,3.5,2016/9/16 20:51
建行即将发行7亿不良资产ABS,16573,9,798,0,2016/9/14 4:23
不良资产处置方式多元化 建行首单7亿ABS即将落,12704,8,1830,0,2016/9/14 1:53
建行股性不好盘子太大了，根本做不了长线，我们,78499,274,242,3,2016/9/13 18:51
"证监会出炉最严借壳新规 三大修改""封堵""炒壳",8395,10,528,4,2016/9/10 21:26
以前有资金强行砸银行，不过现在他们也没什么筹,7512,9,330,3.5,2016/9/9 11:11
如果说大盘要调整我信，银行没有银行板块的价值,6107,7,267,3.5,2016/9/9 11:03
有不良的证券人士说国家队已经把银行股出掉了，,7548,11,284,3.5,2016/9/9 10:59
建行晒转型成绩单：非利差收入提升10个百分点,5581,6,1742,0,2016/9/9 7:04
银行与券商股明显见顶，现在是诱多抬轿接刀,1973,4,198,3.5,2016/9/8 8:59
港股建行6.08港元，对应人民币5.28元。港股流通,10415,10,372,3,2016/9/6 17:52
建设银行(601939)融资融券信息(09-05),3484,6,526,0,2016/9/6 7:45
国有大行为什么不涨？因为敬户一真在疯抢，这是,5841,10,296,3.5,2016/9/5 21:51
四大行减员增效这是大利好！,4083,4,136,4,2016/9/4 12:17
格雷厄姆说安全边际,6135,9,459,2.5,2016/9/4 10:40
如何正确预测你的投资回报率,24405,28,502,4,2016/9/3 23:37
我是2014年12月买的建行 价格4.4 期间很少操作 ,9267,13,1077,1,2016/9/2 17:14
基金买四大行不是用来赚钱的，而是用来砸盘，他,7334,16,503,3,2016/9/2 14:56
一组半年报数据或许让人醍醐灌顶 茅塞顿开。,11006,16,1037,3.5,2016/9/2 8:38
南下资金明显,14590,32,170,3.5,2016/8/31 11:41
建设银行几乎没有下跌空间。港股都5.83了，要知,15037,17,325,3,2016/8/31 10:05
优质银行股大评选,4592,7,344,4,2016/8/31 6:46
银行股今天为何普遍上扬？,6510,6,248,4,2016/8/30 15:22
监管层希望资金撤出小盘股，流向蓝筹股以支持国,13245,16,412,4,2016/8/29 23:14
我做了个好梦建设银行可能要连续涨停，我梦到毛,17499,41,272,4,2016/8/29 1:43
银行的净资产，都是虚的，如果存款都取出来，马,5554,12,196,3.5,2016/8/28 12:10
兄弟姐妹们我这样操作中国电影对吗,6274,16,225,4,2016/8/28 2:44
建行净资产下降的原因。,10612,17,380,2.5,2016/8/27 21:50
建设银行(601939)融资融券信息(08-26),5816,6,522,0,2016/8/27 7:46
集银行股爱好者的势力十分强大,18584,31,617,4,2016/8/26 20:38
看一组数据:         中央汇金投资有限责任公司,15255,57,1163,3,2016/8/26 20:02
建设银行中期净利1334.1亿元同比增长1.15%,16914,4,877,0,2016/8/26 18:00
建行6月末每股净资产5.98元.8月末每股净资产6.1,27351,31,240,4,2016/8/26 12:34
二季度建行筹码被谁拿走了？,8731,24,240,3.5,2016/8/26 9:46
建行新增不良同比减少 上半年净利增逾1%,11074,4,1223,0,2016/8/26 7:30
奉劝某些人应该运离股市回家去种红薯,21439,27,221,4,2016/8/25 23:43
集股爱好者巳把平安人寿的19亿筹码全部笑纳,9066,13,679,4,2016/8/25 22:55
我只关注不良率，大幅度收窄,4121,11,137,2.5,2016/8/25 21:14
半年报业绩符合预期0.53元，增长1.15%,9062,22,260,4,2016/8/25 20:42
601939:建设银行2016年半年度报告摘要,21208,12,847,0,2016/8/25 20:19
半年报肯定好，这点毋庸置疑,6334,9,142,3.5,2016/8/25 16:11
建行5.35正拼命加压。,2337,6,134,3,2016/8/25 10:11
两只银行新股标杆的伟大意义,4719,11,897,4,2016/8/24 18:44
二次跳水比第一次会更大的,4740,8,134,3.5,2016/8/23 21:38
建设银行(601939)大宗交易数据一览(08-23),9832,8,479,0,2016/8/23 18:10
倒戈银行股，清空了所有垃圾股，尝试建仓银行股,3460,6,205,2,2016/8/23 16:11
这头母猪也发出加仓信号,8330,26,139,4,2016/8/23 13:01
银行股重大利好！,2838,4,211,4,2016/8/23 9:01
建设银行(601939)融资融券信息(08-22),3626,6,514,0,2016/8/23 7:38
建设银行(601939)大宗交易数据一览(08-22),10834,9,477,0,2016/8/22 18:01
中签贵阳银行,3947,10,146,3.5,2016/8/22 16:57
涨不涨已经无所谓了，持有银行分红打新看大戏吧,3053,2,232,3.5,2016/8/22 16:02
每过一个季度，建行净资产增加3毛，就这样涨着,19452,51,186,2.5,2016/8/22 15:17
如北方冰之流，好好守住你们手中的垃圾股，继续,2465,11,275,3.5,2016/8/22 10:43
打压建行何其黑心:唱空者何其昧着良心:现在1美,20182,42,541,3,2016/8/21 7:19
一浪上升到7.47元二浪调整到4.4元三浪上升三浪,15144,32,225,4,2016/8/20 16:54
一张裕农卡的生意经 建行借力开拓农村市场,9910,4,1517,0,2016/8/20 4:49
中国股价最高的招商银行为什么会逆势上涨。,12183,13,671,3,2016/8/19 22:39
打压建行何其黑心:唱空者何其昧着良心:现在1美,12848,28,517,3,2016/8/19 15:13
2万手的砸盘难道不是国家队？.,2931,6,140,3,2016/8/19 10:51
建行再度下跌，心情也好多了!早就说过持有银行,3150,7,166,3.5,2016/8/18 18:46
看样子要破5元,3200,7,124,3.5,2016/8/18 15:24
大家来说说~~贵阳银行~~会有几个涨停板,6808,13,691,4,2016/8/18 10:10
我加仓了，有图有真相，不是用嘴拉盘。,5825,12,144,2.5,2016/8/17 11:55
证监会：请依法常态化监管治市！查处操纵股价的,4961,31,353,3.5,2016/8/17 10:37
昨天谁在砸盘银行股？,4344,11,426,4,2016/8/17 7:31
建行会到12元以上。,4967,17,131,3,2016/8/16 20:06
明年经济U型底部 银行股具备上行潜力,20724,35,1757,4,2016/8/16 18:37
强烈要求建设银行中期分红！,3417,7,136,4,2016/8/16 13:50
银行股撬动指数后，开始回调，换股601766中国中,2770,5,162,3,2016/8/16 12:49
大张旗鼓的买，放心大胆的买，跌得越多越愉快!,4312,8,154,3.5,2016/8/16 12:10
明天一个涨停就上6元了，中报一出净资产就6元多,5383,9,188,4,2016/8/15 18:57
关注光大和建行，市盈率目前才5倍多一点上升空,6234,11,410,4,2016/8/15 18:20
601939:建设银行H股公告(董事会会议通告),20564,4,542,0,2016/8/15 16:48
叫你们卖，你们是不不相信？,5265,16,136,3.5,2016/8/15 14:12
大东南：石墨，锂电，手游，只卖3.89元,32577,159,91,4,2016/8/15 12:27
全体散户起码应该配置50%以上的银行股,4303,8,148,3.5,2016/8/15 11:12
北方冰，大傻瓜，谢谢你,4710,10,486,3,2016/8/14 15:00
M2的增速上月回落至10.2%，而M1的增速则继续上,2966,6,345,3.5,2016/8/14 12:31
大智慧告诉我们：九成以上股民没有大智慧。,10561,36,451,3.5,2016/8/14 9:19
坚持几年，不做波段,6800,21,198,3,2016/8/14 8:44
云南老申，对银行股与未来股市的看法。重新发布,5994,11,1309,3,2016/8/13 23:44
建行涨到9元也不过才10倍市盈率，江苏银行现在1,3582,3,186,4,2016/8/13 20:46
想想你买建行的初衷,6893,17,126,3.5,2016/8/12 15:27
周线提醒您下周建设银行601939将大涨,10394,18,150,4,2016/8/12 14:57
5.29抛掉10万股！太高兴了！,8610,18,142,3.5,2016/8/12 13:23
北部湾自贸区龙头：柳钢股份,8332,35,136,4,2016/8/12 7:10
建行向前走，步伐慢悠悠。表象要回头，实际在洗,8019,16,182,3,2016/8/12 5:52
中信银行建设等等银行上涨为什么。,8634,12,911,3,2016/8/12 1:29
创业板的泡沫危害：1.创业板个股已经变成了传销,3847,9,298,3.5,2016/8/11 18:40
大型圆弧底，好戏在后头！,16777,48,582,3.5,2016/8/11 11:24
北方冰丶仙神明灯和买莱妹谁在忽悠人谁在害人?,11288,38,135,4,2016/8/11 10:24
铞你姆阴！仙神明灯！,3055,14,158,3.5,2016/8/11 9:22
建设银行(601939)大宗交易数据一览(08-10),9198,5,476,0,2016/8/10 18:23
建设银行(601939)融资融券信息(08-09),2908,4,522,0,2016/8/10 7:43
建设银行(601939)大宗交易数据一览(08-08),8363,6,479,0,2016/8/8 20:26
一年下来你在股市赚了多少最好用银行股来表述，,3779,6,178,3.5,2016/8/8 17:17
我今年88岁了8年前买的建设银行，我死之前能解,3685,6,162,4,2016/8/8 13:52
拉A股建行盘小，涨停只需要几个亿，所带动的指,2924,12,194,3.5,2016/8/8 13:34
柳钢股份：从4.4元跌到3.62元，跌幅超20%[抄底],10280,42,103,4,2016/8/6 10:24
建设银行将在5个交易日内井喷,7690,11,134,3.5,2016/8/4 22:44
江苏银行再来三五连板对垃圾股炒家的心理震撼,8871,17,356,3.5,2016/8/2 11:25
中签的江苏银行今日卖掉了,6522,16,129,3.5,2016/8/2 11:22
衡量股票好坏的重要指标：市盈率，市盈率，市盈,3229,10,158,3.5,2016/7/31 11:06
我的预测：5元以下没机会了，信不信由你。,9856,17,150,3,2016/7/31 7:26
这么大的利好，开盘就板板板了,5884,8,138,4,2016/7/31 1:10
北方冰，袋子里没几个钱，整天在这里唱空，用那,3990,10,186,3.5,2016/7/30 18:16
北方冰和仙明神灯长期在建行股吧唱空，注意两个,27154,96,425,3,2016/7/30 14:16
有直销经营的好当家，只卖4.07元的价格[赚大了],26202,79,155,4,2016/7/29 22:05
对那些在吧里推销的股票坚决不能买,4081,6,173,3.5,2016/7/29 21:55
建设银行：正筹备参与不良资产证券化试点相关工,23540,16,268,0,2016/7/29 17:42
601939:建设银行公告,43752,15,801,0,2016/7/29 17:09
我发现我摸着我老公发贴建设银行就大涨而且上涨,3937,6,166,4,2016/7/29 12:53
现在最不能买的就是银行股，因为企业欠的的帐会,7777,14,266,3.5,2016/7/28 15:27
建设银行不要盲目踩踏，投资良机已现！,6085,4,73,0.5,2016/7/27 22:08
做定建行的股东了，下午把仓位加满，我不贪，继,4769,2,164,3.5,2016/7/27 11:42
只能横盘，等待大盘股上市司机向下突破变盘，飞,3642,4,180,3.5,2016/7/26 22:26
笑看老庄丢了夫人又折兵,3424,7,371,3.5,2016/7/25 7:42
长期投资建行,6778,9,261,1,2016/7/24 13:47
粘胶短纤价格暴涨了，关注：新乡化纤,11393,17,144,4,2016/7/24 7:18
没有散户接盘，早破四块七了。,9518,18,138,3.5,2016/7/22 22:17
建设银行(601939)大宗交易数据一览(07-22),15751,15,477,0,2016/7/22 18:07
价值投资的春天正在向我们走来！,5875,4,306,3.5,2016/7/22 13:49
中了一签江苏银行,4404,11,126,2.5,2016/7/21 23:44
基金抱团炒个股是中国式庞氏骗局，隐患危害大93,24922,37,333,4,2016/7/21 14:56
主力用二自中单慢出货。很有耐心。傻散买的欢实,2757,8,156,3.5,2016/7/21 11:21
抛盘很轻的，不信你5.06挂100股都难买到,3873,6,154,3.5,2016/7/21 10:19
史无前例！中国投资者都在讨论的一件事！,7784,7,709,3,2016/7/21 9:07
建设银行(601939)融资融券信息(07-20),5603,6,510,0,2016/7/21 7:45
江苏银行中签率公布，千分之五。,5590,6,81,3.5,2016/7/20 21:11
明天破5元！,1494,6,122,3.5,2016/7/20 9:38
江苏银行申购前夜，猜猜江苏银行的中签率为多少,7655,18,97,2.5,2016/7/19 20:51
唱多的该打呀，骗了多少傻子？不少吧？,4742,10,146,3.5,2016/7/19 10:45
建设银行(601939)大宗交易数据一览(07-18),14469,7,477,0,2016/7/18 17:52
不管股票涨跌，别耽误了午睡。,3476,7,641,3.5,2016/7/18 13:51
挂在5.12竟然买上了，奇迹啊！,4525,7,142,3,2016/7/18 11:06
建行停止对宝能配资，我为什么希望宝能爆仓甚至,5182,8,2593,3.5,2016/7/17 20:47
江苏银行上海银行贵阳银行带动众多城商行上市,33819,39,296,4,2016/7/17 17:28
江苏银行高于行业市场市盈率发行是管理层在玩火,9612,23,245,3,2016/7/17 1:26
360借壳建行A的可行性研究,26124,132,1025,3.5,2016/7/17 1:02
江苏银行的破发可能性很大,8300,11,163,3.5,2016/7/16 22:20
建设银行601939是国际大银行，给于建设银行七英,13461,28,366,4,2016/7/16 15:27
公告：从下周开始每一周上涨1.5元一直上涨到沪,15222,43,183,4,2016/7/15 21:40
融券卖出H股建设银行，买进A股建设银行601939领,4494,6,164,4,2016/7/15 14:51
资产质量优于同业,19298,6,41,0,2016/7/15 10:16
华夏银行600015：爆出股权争夺！上涨目标20元！,9065,26,529,3,2016/7/14 14:52
建设银行关键点位 近期要注意几点,3200,45,79,3,2016/7/14 9:12
大蒜我都能卖到几元一斤?设银行我能卖到30元一,2098,2,162,4,2016/7/14 0:49
很怀念北方冰和仙明神灯这兩个庄屎(使)，我的建,6427,9,236,3,2016/7/13 18:09
我在百度万科里也推荐建设银行601939目标位说是,7673,9,166,4,2016/7/13 14:08
行情进入爬升节点，散户却跑的没了影踪！,10669,27,148,2.5,2016/7/13 10:33
建设银行(601939)融资融券信息(07-12),5979,6,526,0,2016/7/13 7:42
可惜了，建行分红的钱还在手上啊。,10188,20,182,2.5,2016/7/12 22:12
华夏银行（600015）七届董事爆出股权争夺！,2584,8,481,2.5,2016/7/12 14:06
4.82元卖盘必须吃光，我带头吃进15万股股票,4446,6,156,4,2016/7/11 14:02
首家迎来资产质量拐点的银行、上调评级、纳入组,37319,8,1127,0,2016/7/11 8:39
主力持续这么久在横盘出货，已经玩的差不多了！,5080,15,154,3,2016/7/9 21:06
卖菜妹，老巴，牛骨头，持有建行的朋友们大家好,5509,9,383,2,2016/7/9 14:57
好几天没关注股吧，今天上来瞧瞧，呵呵，空军又,9046,20,715,3,2016/7/9 12:54
为什么要拿工行的股息买建行而不是买工行的股份,11904,37,170,2.5,2016/7/8 13:08
银监会统计信息,12450,26,250,4,2016/7/8 12:23
求标的,5149,15,3,3.5,2016/7/7 22:57
老巴，我有个想法，不知敢不敢一试，请你直言相,15549,29,346,2,2016/7/6 21:21
建行不是让你发财的工具，但它的魅力不可小视,13106,7,296,3.5,2016/7/6 18:37
赶紧来追万科！！！！估计明天有大机会涨停板！,1589,3,158,3,2016/7/6 13:23
建设银行午间增持公告；今天再次利用分红大幅买,14501,15,291,3.5,2016/7/6 11:28
老巴你好!我做股票也是巴菲特理念为主，而且05,11056,10,378,2,2016/7/6 11:02
华夏银行（600015）爆出股权争夺！涨目标20元！,10159,39,529,3,2016/7/6 10:10
卖菜妹，老巴，牛股头，你们好!还有几点迷茫请,4915,7,427,2,2016/7/6 9:06
建设银行(601939)融资融券信息(07-05),5786,6,524,0,2016/7/6 8:06
提示本吧新散：绝不买万科！绝不！,8708,17,440,3.5,2016/7/6 5:42
卖菜妹前辈好，我还有几个问题，一:到6元可卖否,9857,6,344,2,2016/7/6 0:13
投资犹如叭叭叭，慢慢来才有味。,12107,11,488,3.5,2016/7/5 8:44
卖菜妹呀，你能不能唱空一下建行?你一直唱多，,7677,7,511,2,2016/7/4 18:03
当分红除权导致你的股票市值不断降低并向零元不,15498,20,340,3.5,2016/7/4 2:32
我在万科吧推荐了建设银行601939资金正在买进建,4731,11,188,4,2016/7/3 23:12
现金分红会使你的资产增加,18031,48,413,3,2016/7/3 0:08
现在复权七块多，别冲动，三思而后行，记住被套,11548,77,166,3.5,2016/7/1 17:57
我一摸我老公建设银行就上涨真的,3873,6,15,4,2016/7/1 13:48
今天继续卖出中签新股中国核建，买入建设银行,13618,25,244,3.5,2016/7/1 10:39
向建设银行全体员工致敬！,12906,45,609,3.5,2016/7/1 7:36
6元下买进，一股不卖,5160,6,170,3.5,2016/6/30 9:59
分红到账了，除息的秘密就是买进你的股票变多了,4953,8,174,4,2016/6/30 8:46
请为建行三鞠躬！感恩平安！感恩建行！感恩赌市,14474,36,433,3.5,2016/6/30 8:18
建行分红款已到账，比往年快，又没扣税。,17197,47,148,3,2016/6/29 21:01
你们红利到账了吗？我的咋没,8523,23,136,2,2016/6/29 19:21
我已经接到中金公司的命令 买进了建设银行60193,6154,9,162,4,2016/6/28 14:47
建行VS江苏银行，考验投行 证金 汇金 梧桐树的,15925,31,247,3.5,2016/6/27 14:42
感谢建行！--幸福因分享而快乐！,27959,41,585,3,2016/6/27 10:22
转自中国银行的一篇文章，很正能量，给大家分享,17074,32,365,3,2016/6/25 20:01
进而导致自己,2511,1,122,1,2016/6/25 15:13
买建行打新很划算,16689,20,130,3.5,2016/6/24 12:22
脱欧，对我们是天大利好！,12942,26,253,3.5,2016/6/24 11:50
盘口看，全是散户在买，都是分红的诱饵害的。,3600,15,21,3.5,2016/6/23 13:17
601939:建设银行2015年度A股分红派息实施公告,130223,29,1987,0,2016/6/22 16:40
比亚迪流通市值跟建行A股一样大，股价60元,8383,19,160,3.5,2016/6/22 11:54
建设银行：淡马锡减持公司5.55亿股H股 仍看好建,26101,74,540,0,2016/6/20 19:56
江苏银行要发行成功，建设银行601939必须上涨到,13669,35,123,4,2016/6/20 13:59
中国的股市，除了低市盈率高分红的银行股，其它,12661,19,501,3,2016/6/20 10:42
我九万到五百万的绝招，专买超跌股，专买跌幅百,3156,15,230,3.5,2016/6/16 16:50
601939:建设银行董事会会议决议公告,37115,6,1306,0,2016/6/16 16:39
史上最牛就业法--转自建行股吧,10364,23,1410,3,2016/6/16 11:36
我是唱多建行，我的理由很简单，让咱老百姓赚点,10792,20,391,3,2016/6/16 11:28
最牛就业法--转自建行股吧,4850,19,804,3,2016/6/16 9:55
目标：5.64,39235,58,299,2,2016/6/15 19:32
从小区回家，碰到老同学，她问我，你现在咋不上,77783,116,528,3,2016/6/15 14:43
为什么说散户炒股不能高抛低吸？,11682,20,608,3,2016/6/12 21:54
小散为什么只能买建行等蓝筹股持有？,22687,24,560,3,2016/6/12 10:35
空头为何狗急跳墙？,16126,14,490,3,2016/6/11 9:06
不听我的，把我当庄托，我说4.97顶部确立，怎么,10885,26,286,3.5,2016/6/11 7:09
建行不到5元的价格。已经是十年不遇。以后有公,9750,10,214,3,2016/6/10 0:01
大智慧赚大钱~~耍小聪明发不了财,119261,165,16,4,2016/6/9 13:15
好当家：敲定转型路径，主营海洋产业，通过大健,53408,207,143,4,2016/6/9 8:25
怪不得今天调整,20259,12,168,3,2016/6/8 20:16
北方冰，你能不能闭嘴？没几个股票整天在这里唧,21603,42,160,3.5,2016/6/8 19:03
不到4·58倍的市盈率，0·81倍市净率的建行估值高,25951,32,166,3,2016/6/7 20:54
一哥一姐私奔 炒垃圾走麦城,17445,14,558,3.5,2016/6/7 6:52
价值投资与筹码分析，低位筹码聚集需要引起重视,7183,9,715,3,2016/6/6 20:51
六年大底已由二年前铸成，未来的走势会让你看不,195927,254,242,4,2016/6/6 13:44
大家来发表一下：什么样条件的股票，你们才会买,13403,21,249,2.5,2016/6/4 21:08
买建行多少年翻本,11506,22,437,2,2016/6/4 13:12
为什么30元买中车的人就不能很快解套呢？,15171,18,290,3.5,2016/6/3 23:24
分红是多头消灭空头的核武器,8417,12,434,3,2016/6/3 9:15
分红等于发工资,14941,41,334,2,2016/6/2 19:14
建设银行(601939)大宗交易数据一览(06-01),13508,12,488,0,2016/6/1 18:15
妈妈再也不用担心我失业了。哈哈，我拿了我所有,125002,193,1040,3,2016/5/31 22:47
银行板块成A股“托举哥” 建设银行股价悄悄八连,23237,35,2102,0,2016/5/31 8:11
按建行当年发行价的市净率市盈率算现价应26元,155988,220,181,4,2016/5/30 15:06
破发破净的砸鞋建行你对得起11.58元追你的帅哥,10908,15,499,4,2016/5/30 14:48
建行现价4.77元与发行价6.45元相比等于卖一送四,150486,217,380,4,2016/5/30 13:33
G20峰会，亚运会，一带一路龙头：腾达建设,18225,62,152,4,2016/5/29 19:09
投资需要常识，心态决定成败。,20570,37,733,3.5,2016/5/29 9:28
买进建设银行601939十万股股票一天上涨一分钱就,8085,30,218,4,2016/5/27 13:26
建行投贷联动试点启动 成立投贷联金融中心,17187,17,928,0,2016/5/27 1:49
我是90年刚有股票就入市了，我的师傅就是我妈（,6706,21,178,4,2016/5/26 22:56
寻找股市同龄人,32251,93,140,2.5,2016/5/26 22:22
今天做一回投机客,4067,19,133,3,2016/5/25 10:54
我一摸我老公，建设银行就上涨，真的,6209,12,144,4,2016/5/24 10:58
十万股能有多少分红呢？,4990,16,132,2,2016/5/24 10:07
一只神秘的队伍正在悄然组建，准备把建设银行60,7008,29,180,4,2016/5/24 9:45
日本麻生太郎说中国建设银行601939是龙头，上涨,5805,20,196,4,2016/5/23 14:41
长线持股不动，打短线的可以去买银行B基金15022,6198,10,323,3.5,2016/5/23 11:19
正因为分红强制除息有问题，才有了投资价值，请,4896,9,1913,3,2016/5/23 8:02
本人十分看好银行，但分红除息是有问题的！请看,6496,12,1803,3,2016/5/23 7:52
别再讲分红除权的事了,7462,28,2096,1.5,2016/5/23 1:29
别在乎分不分红，企业的好坏在于持续的盈利能力.,8091,12,345,4,2016/5/22 22:36
弄不明白分红除权的人，应该去补习一下小学数学,23829,59,240,3.5,2016/5/21 23:35
A股的分红除权就是流氓逻辑,6962,25,326,2.5,2016/5/21 15:34
不要被误导了，分红就是一场骗局,8728,18,817,2.5,2016/5/21 15:26
现在投资建行1万股40年后有多少钱？,65762,85,1725,4,2016/5/21 11:39
建设银行A股股东42万户来本股吧的有多少人?,74626,129,594,4,2016/5/21 10:27
重大发现,12538,17,327,3,2016/5/21 9:50
601939:建设银行关于2015年度股东大会增加临时,57310,10,1741,0,2016/5/20 16:50
记住了！久盘必趺,5326,19,126,3.5,2016/5/17 17:20
如果你是主力，你会采取那些方法应对，这么多准,7905,19,197,3,2016/5/16 17:33
中国股市牛短熊长--真正根源在此！,13186,33,1297,3,2016/5/15 10:00
炒股寿命短，如果你的寿命90岁，当长期炒股后只,3223,22,426,3.5,2016/5/15 8:25
强烈要求董事会提高现金分红标准并追加回购公司,14889,31,307,3,2016/5/15 2:07
富国银行VS建行，谁的年报出色？,16392,28,1472,3.5,2016/5/13 21:21
都说建行股民都是老头老太，不知是真是假，烦请,19952,73,162,3,2016/5/13 20:37
港股跌到4.61元,7341,23,133,3.5,2016/5/13 12:29
告诉自己，买了1939就坚持住,4771,10,261,2.5,2016/5/12 15:41
失眠患者的福音买进建设银行股票601939你将睡的,5515,17,184,4,2016/5/12 14:33
散户你今天4.66接不到，4.67买入，今天主力4.66,3733,9,211,4,2016/5/12 14:10
致建行董事会的一封公开信(修改稿),12785,28,1603,4,2016/5/12 11:54
男儿何不带吴钩，收取关山五十州。,14015,43,16,3.5,2016/5/12 10:10
现在的问题在于是谁在强撑中小创的泡沫，显然不,4127,7,298,3.5,2016/5/11 18:54
华夏银行（600015）重大利好！上涨目标：20元！,3041,14,531,3.5,2016/5/11 14:06
讨论，为什么去年7.47元买建行的投资者目前都是,6715,16,166,3.5,2016/5/10 19:56
真的还有下跌空间，因为银行股只有老年散户大量,4239,18,232,3.5,2016/5/10 9:56
手续费表现亮眼，资产质量保持平稳,31941,11,960,0,2016/5/9 17:35
银行股搬砖，我为什么换仓建行？,14685,24,3934,3.5,2016/5/9 9:15
给大家做一道股票投资试题，看看吧里有没有适合,9717,27,167,3,2016/5/8 12:54
那个叫嚣分红的，去年建行7元的时候，就开始兜,4186,20,199,3,2016/5/7 17:58
股灾又将来临，奉劝各位坚决不能买中小创等黑五,2819,6,208,3.5,2016/5/6 19:47
壮观景象产生的根源的就是股息率大于6%的连续现,18025,60,366,3.5,2016/5/5 21:45
认清形势。看清趋势。,3072,20,300,3,2016/5/5 20:25
7元买了建行的，只输时间不输钱,6369,17,221,3.5,2016/5/5 16:48
4.7元买建行1万股，持股19年后的结果,22039,61,148,3.5,2016/5/5 11:40
4.7元买建行1万股，持股19年不动摇后的壮观景象,47354,143,213,3.5,2016/5/5 11:23
举个真实存在的例子，你别不信！,3919,16,348,3.5,2016/5/5 7:19
今天4.72买了26000股。,4042,19,131,2.5,2016/5/4 18:23
银行就是A股的集中营，但外表装饰的好像五星酒,5861,34,245,3.5,2016/5/4 10:50
平安被迫减持建行的两大原因 你或许一个也不知,6811,17,870,3.5,2016/5/3 16:56
把你们的钱交给我管理，我不分红不还本，你们干,9987,33,318,3.5,2016/5/3 7:50
分红就是企业把现金送进你的荷包，不分红就是你,4764,14,296,3.5,2016/5/2 12:01
智力题：企业每月跟职工发工资后，资产是不是亏,14404,83,247,3.5,2016/5/2 6:15
现在很多人是这么看待建行的，高分红，低股价，,13807,35,369,3.5,2016/5/1 18:44
我是不是有巴菲特的才能，呵呵！,4990,14,175,3.5,2016/5/1 17:55
建行主营业务收入增长15%就是亮点,6360,11,166,3.5,2016/5/1 8:27
建行资本充足率远高于监管要求，为什么还要发行,7687,17,162,3,2016/4/30 21:37
现在知道为什么一直阴跌了吧，知道唱多的人有么,8708,35,210,3.5,2016/4/30 19:05
关于平安人寿减持建设银行的几个天机！,7807,16,345,1,2016/4/30 14:32
中国平安连续四个月空袭建行，大家团结起来挺住,34564,222,113,3.5,2016/4/30 6:55
砸盘凶手是平安人寿,11045,39,131,4,2016/4/29 21:39
601939:建设银行2016年第一季度报告,43095,28,1045,0,2016/4/29 21:03
首家银行系保险资管公司开业,6625,16,693,0,2016/4/29 5:13
  超度  ,4551,22,962,3,2016/4/28 10:24
此吧不能看空，如看空会招来吠声一片，没救了。,5483,28,154,3.5,2016/4/27 19:02
建行的真实净资产能是多少,5555,21,12,2.5,2016/4/27 14:50
国家队上班了，建设银行601939要上涨了,4399,9,152,4,2016/4/27 14:29
