标题,阅读,评论,字数,影响力,时间
6000点时，工行股价没记错的话，约6元,6231,26,150,2,2017/5/26 10:11
看来汇金又可以减持了！套你八年！,6749,11,141,3,2017/5/25 23:10
看来股票供不应求啊！看来明天可以发20只新股了,2878,24,182,3,2017/5/25 23:00
有人在出货了！,1322,23,122,2.5,2017/5/25 14:37
工商银行(601398)融资融券信息(05-24),5844,6,556,0,2017/5/25 8:27
特别通告：601958 金钼股份正创历史新低，青菜,5387,11,231,2,2017/5/24 13:52
出生正在制造股灾5.0，请问哪个国家这么胡闹？,7481,16,181,4,2017/5/24 11:04
用5.07的工行换了7.76的民主银行,33575,75,142,4,2017/5/23 10:49
看某些人总说工行护盘，太愚蠢了！,14078,24,230,3,2017/5/22 20:40
[图片],4333,14,118,3.5,2017/5/22 20:23
淡马锡：减持工商银行是投资组合再平衡操作的一,15603,5,243,0,2017/5/19 21:20
淡马锡减持工商银行6亿股 每股5.023元,22782,15,215,0,2017/5/19 18:20
工行未来二年的每股收益,37584,58,980,4,2017/5/18 9:54
《在历史拐弯处的告白》2.0版：寻找心中的青龙,69367,142,1239,3.5,2017/5/17 17:58
历史总结：2015年中国股市粗暴去杠杆，中国是唯,11212,27,558,0,2017/5/14 20:00
凡人：危险时要说真话。,4666,4,532,4,2017/5/14 10:48
爽歪歪啊爽歪歪！,11674,16,148,3.5,2017/5/12 10:19
工商银行 格力电器，贵州茅台 美的集团  福耀玻,5155,5,176,4,2017/5/12 5:20
狂笑狂笑 狂笑 白痴不抢 瞎子狂笑 业绩翻倍 股0,17284,50,1349,4.5,2017/5/11 13:38
笑哈哈 狂笑 白痴不抢 瞎子狂笑 业绩翻倍 股0.9,17045,50,1348,4.5,2017/5/11 13:37
工行每股净资产：5.46元！工行股价若涨到5.46元,15052,12,178,4,2017/5/11 13:01
工商银行幕后金主出彩！603000人民网逆势涨停,4343,12,99,3.5,2017/5/11 11:15
指数跌跌不休 为什么工行可以“跌”出新高？,49032,343,1309,0,2017/5/10 17:21
明天大盘深v 走势,11159,15,283,4,2017/5/10 16:07
呵呵 瞎子也狂笑 业绩翻倍 季报再增长300%翻倍,15156,38,2386,4.5,2017/5/7 18:49
业绩爆增而涨幅小的600688正是出了银行股的中新,4455,10,503,4,2017/5/3 14:29
[满仓抄底]截止2017-03-31上海银行601229十大流,7694,10,774,4,2017/4/30 10:20
狠狠批评证金公司减持国有三大行A股的行为,13223,26,194,3.5,2017/4/28 21:40
工商银行：一季度净利微增 不良率1.59%,16782,8,275,0,2017/4/28 17:02
工商银行一季度纯利同比微升1.37%至757.86亿元 ,9475,5,856,0,2017/4/28 16:59
咯咯咯，业绩去年翻倍股0.99，今再翻倍超2元，,12705,28,603,4.5,2017/4/28 9:27
狂笑狂笑 咯咯咯！抢盘了，抢盘了，黄金砸头！,10985,29,785,4.5,2017/4/25 10:18
什么情况什么情况什么情况,6217,3,126,0,2017/4/21 15:05
工行：全力支持雄安新区建设 尽快组建雄安新区,11762,11,689,0,2017/4/11 15:25
4.0工业革命凸起黑科技受惠的上市公司（转发）,10954,20,3115,3.5,2017/4/3 12:27
工商银行2016年平均日赚7.65亿元 不良贷款率微,12924,5,324,0,2017/3/30 17:53
工商银行：2016年净利润2791亿元 同比增长0.5%,24562,19,270,0,2017/3/30 16:54
银行大考来临，来看看哪家会挂科？,49368,11,4077,0,2017/3/30 8:39
工商银行 能量朝稳步走高，五线向上牵大牛！,24232,544,93,0,2017/3/23 19:49
券商加速整合重组战略是当前资本市场稳定前提，,6627,11,376,4,2017/3/16 11:51
实战炒股口决： 十四工作线，来回做波段；突破,54502,112,753,4,2017/3/16 8:42
在两大黑科技中率先得实惠的上市公司,7341,8,1374,3.5,2017/3/15 17:29
实战炒股口决： 十四工作线，来回做波段；突破,53134,115,753,4,2017/3/14 8:33
买工商银行就是买国运,7474,12,130,0,2017/3/13 10:22
工行的投资价值,22113,24,192,3.5,2017/3/9 13:01
消灭五大国有银行长期严重破净现象的建议和措施,16760,15,663,3.5,2017/3/1 12:51
咯咯咯！抢盘了，抢盘了，黄金砸头！晨鸣投资价,18937,43,804,4.5,2017/3/1 10:23
高送 军工 优新,16799,169,119,3,2017/2/24 15:38
所有的房产只能抵押一次，禁止重复抵押！抵押房,13588,10,290,4,2017/2/5 12:57
最能套住人的几句话: 1、目前价位接近主力成本,28651,35,744,4,2017/2/2 15:47
超级短线如何玩才能赚到钱？     所谓超级短线,22987,26,1121,4,2017/1/29 16:51
致宇宙第一大行的一封信,21989,31,722,0,2017/1/24 11:36
狂人预测黄金坑,23700,37,1400,3.5,2017/1/22 13:56
《大腕》工商银行版,16802,34,740,3.5,2017/1/10 10:31
2017年:高手的盛宴： 理性投资贯穿一年的主基调,16646,25,223,4,2017/1/3 10:50
大盘调整未止，收好这些更安全的高股息率个股,32551,5,2224,0,2016/12/19 16:53
农业供给侧改革概念，首选4.76元的一好当家,9621,19,154,4,2016/12/18 16:26
凡人：股市做跌容易，做多极困难,11472,25,260,4,2016/12/14 10:17
工行与山东黄金集团签署框架协议 开展百亿债转,45144,27,241,0,2016/12/9 13:23
互联网经济迎来寒冬：阿里巴巴暴跌4.42%，市值,5363,7,306,4,2016/12/4 18:20
尾市清仓建行、鞍钢、宝钢,7632,11,132,3.5,2016/11/28 17:20
凡人：终于看到做实事的管理层了，发现问题但仍,10216,99,594,4,2016/11/24 22:08
工商银行,13812,16,320,3,2016/11/22 18:29
工行获批深港通下港股通业务结算银行资格,8372,4,678,0,2016/11/17 16:47
601398:工商银行境内优先股股息派发实施公告,37741,12,1185,0,2016/11/14 18:49
要急涨至8元，抢入，戓坚定持有,19901,19,140,3,2016/11/14 17:17
工商银行(601398)大宗交易数据一览(11-04),8777,3,508,0,2016/11/4 18:11
拓展主业务风光独好 冲刺黑科技金光灿烂（共享,19852,35,3629,3.5,2016/11/1 16:20
工伤银行要涨停，我买进了哈哈,7533,10,138,4,2016/10/28 23:38
工商银行：前三季度净利2227.92亿 证金公司小幅,15275,27,601,0,2016/10/28 17:55
中国工商银行三季度净利润726亿元人民币,20174,4,214,0,2016/10/28 16:57
交通部仍是好事做不来，对司机严管过头。,4108,1,385,4,2016/10/21 1:01
工商银行(601398)融资融券信息(10-12),4843,5,538,0,2016/10/13 9:20
工商银行(601398)融资融券信息(10-11),6300,7,538,0,2016/10/12 7:42
楼市见顶，股市见底的意义重大。,13721,8,306,4,2016/10/5 15:51
祝我们的祖国繁荣昌盛！,30695,141,132,3,2016/10/1 17:25
摩通：工行目标价看高至6.15元 评级“增持”,14841,6,380,0,2016/9/22 11:39
处理不良贷款，银行准备的充分吗,5894,2,723,3.5,2016/9/18 8:49
江苏首张“首付贷”罚单：工行苏州分行被罚25万,15337,62,613,0,2016/9/13 20:26
建议证监会严查9.6日尾市打压工行为代表的蓝筹,12108,19,239,4,2016/9/6 19:24
国家队不让大盘涨。,7215,7,134,3,2016/9/6 14:47
一组让人醍醐灌顶 茅塞顿开的半年报数据。,9374,19,1036,3.5,2016/9/2 8:43
要想大家转变投资观念很简单,655,4,13,3,2016/8/31 9:13
工商银行(601398)大宗交易数据一览(08-24),8402,6,480,0,2016/8/24 17:52
证监会：请依法常态化监管！查处庄操纵股价的不,28660,42,346,3.5,2016/8/17 10:05
大东南：石墨，锂电，手游，只卖3.89元,20389,134,91,4,2016/8/15 12:40
大智慧告诉我们：九成以上股民没有大智慧。,7358,17,451,3.5,2016/8/14 10:45
庄家砸出 黄金坑！跟庄买广发证券！即将暴发…,6416,12,155,4,2016/8/12 10:57
工行回应13亿电子票据案：报道不实 已冻结可疑,14014,50,2365,0,2016/8/11 20:43
消息称工商银行爆票据大案：被虚假材料骗签13亿,7934,6,351,0,2016/8/11 17:42
工行爆票据大案：被虚假材料骗签13亿电票,12529,43,2075,0,2016/8/11 15:14
关于银行股，你确定没有被股评洗脑？,10326,16,542,3.5,2016/8/11 11:53
不知不觉工商银行填权啦！,54917,455,136,3.5,2016/8/10 17:37
柳钢股份：从4.4元跌到3.62元，跌幅超20%[抄底],8344,26,103,4,2016/8/6 10:42
有直销经营的好当家，只卖4.07元的价格[赚大了],29493,92,155,4,2016/7/29 21:50
粘胶短纤价格暴涨了，关注：新乡化纤,9176,14,144,4,2016/7/24 7:37
中签江苏银行的报到，我中到了！,8578,8,140,3,2016/7/22 11:14
基金抱团炒个股是中国式庞氏骗局，隐患危害大39,26745,34,333,4,2016/7/21 14:52
601398:工商银行关于执行董事辞任的公告,11501,3,557,0,2016/7/20 19:23
各方无法妥协,7908,9,359,3,2016/7/15 7:11
大家要习惯除权除息前后银行股股价的变化,18148,12,344,3.5,2016/7/9 6:22
这叫做分红利？？？？ 把股票的价格切下分成现,6334,16,233,2,2016/7/8 10:29
为什么分红以后股价掉下来,10277,12,151,1,2016/7/8 9:20
今天肯定又暴跌崩盘收大阴线了 !!!!!!!!!!!!!!!,12058,23,470,4.5,2016/7/7 12:12
我觉得除息比不除息好,4629,4,235,3.5,2016/7/6 5:36
持有工商银行安全又赚钱,12919,14,252,3.5,2016/7/6 5:08
去库存风险加压 工行严控商用房贷,25650,6,2564,0,2016/7/3 3:38
关于工商银行股东增持股份的公告：本人7.1日以4,9791,8,242,2.5,2016/7/2 12:51
工行个人商用房首付提至70% 其他银行暂未跟进,24336,10,1852,0,2016/7/1 1:43
我分红不用交红利税,23329,22,224,3.5,2016/6/30 20:25
601398:工商银行A股2015年度分红派息实施公告,134994,9,1955,0,2016/6/30 19:26
江苏银行即将发行上市，考验国家队的时候到了。,6797,13,342,3.5,2016/6/28 8:01
摩根大通减持工商银行及中国银行H股 套现3.68亿,40045,36,526,0,2016/6/17 11:08
工商银行：360私有化回归，受益最大的上市公司,31317,63,930,4.5,2016/6/11 14:09
好当家：转型大健康，大消费，大美丽产业，打造,34259,153,143,4,2016/6/8 19:13
关公抱子,13477,23,162,4,2016/6/4 20:29
工商银行董事长姜建清辞任 现任行长易会满接棒,24384,38,767,0,2016/5/31 19:43
G20峰会，亚运会，一带一路龙头一一腾达建设,10442,47,154,4,2016/5/29 18:27
为何坚定看好中国经济和股市？,6077,11,3065,4,2016/5/22 18:12
工行海外子公司收购欧洲最大金库 能存储800亿美,8733,43,789,0,2016/5/18 10:42
工行叫停个人账户综合理财业务：对资本市场无影,14752,20,1160,0,2016/5/17 3:44
央行调查不良资产后 工行紧急叫停理财业务,16681,55,766,0,2016/5/16 22:32
姜建清掌舵16载：工行从亏损变身宇宙行,9323,14,4642,0,2016/5/10 9:56
工行为首的银行板块大蓝筹快要达到目的了。,7226,14,341,3.5,2016/5/6 13:35
16家A股银行一季度日赚40亿元 国有大行利息收入,15116,38,2607,0,2016/5/3 1:34
上市公司年报暴露国家队行踪 持股市值占A股6.11,75188,195,2163,0,2016/5/1 3:53
2015上市公司年报“十宗最”：科隆精化股东人数,59403,25,4655,0,2016/4/29 1:21
全球迅猛布局黑科技产业链仅此一家 未来黑科技,47971,103,2545,3.5,2016/4/26 12:24
紧急！上海多部门联手整治房贷乱象 7家银行6家,22858,8,3243,0,2016/4/23 21:34
上市公司现金分红“宫心计”,41317,14,2226,0,2016/4/21 4:39
上海金面世最低交易保证金6% 望与伦敦金和纽约,24365,18,3476,0,2016/4/20 5:08
五成上市公司拟现金分红 分红总额达6561亿元,14534,59,871,0,2016/4/20 1:18
银行股便宜就是硬道理?,8986,7,430,3.5,2016/4/18 10:05
居然有人炒工商？全年僵尸股都炒，病得不轻,45773,134,138,3.5,2016/4/14 11:01
华夏银行600015：七届董事会爆大股东股权争夺！,7779,26,412,3.5,2016/4/13 14:00
梧桐树现身A股的秘密：证金“债转股” 不会随便,1220803,985,3808,0,2016/4/12 0:42
能不能不说话。看图。解套无期呀。什么时候给我,24652,47,162,4.5,2016/4/8 16:11
最小的南京银行仍高速成长，大象工行走路迟缓了,16818,29,145,3.5,2016/4/6 7:30
外媒：工行资产全球居冠 董事长薪酬不到小摩CEO,13473,222,952,0,2016/4/4 11:19
“宇宙大行”利润只到苹果八成 谁在拖工行的后,19444,8,1593,0,2016/4/4 4:01
买好股票别忘了放把盐,36441,41,949,4,2016/4/2 0:10
总会有那么一天，大家发现大蓝筹再也买不到了。,20451,28,240,3.5,2016/4/1 19:40
一年来亏了还是挣了。看看吧。直接来个图。自己,20531,27,176,4.5,2016/3/31 17:48
“宇宙大行”利润只到苹果八成 谁在拖工行的后,11701,7,1597,0,2016/3/31 14:49
上交所公布一季报披露时间 将于4月8日开始,54440,31,2051,0,2016/3/31 10:33
梧桐树持有0.4%接近证金由百分之1.66减持到1.23,7425,16,293,4.5,2016/3/31 8:17
外汇局A股“三剑客”悄然入市,26629,7,3152,0,2016/3/31 5:03
“限薪令”实施第一年 部分大行高管薪酬遭“腰,16487,39,1791,0,2016/3/31 1:35
3月30日晚间影响市场的重要政策消息速递(附新闻,17208,51,7323,0,2016/3/30 20:23
“宇宙行”工商银行2015年净利2777亿 同比增0.5,23076,17,1133,0,2016/3/30 19:29
刘纪鹏：A股低迷因大盘股 能炒的起来是关键,12290,80,683,0,2016/3/30 16:02
猜对有奖猜对有奖猜对有奖，都是人名，看看谁能,17182,27,160,4.5,2016/3/25 18:28
证监会：请依法治市、全面监管！查处操纵股价的,32695,57,273,4,2016/3/25 8:51
知情人士：中国开始新一轮打击债市非法交易行动,32089,91,620,0,2016/3/24 15:16
幽灵！一个黑色幽灵——石墨烯！将在东方大国兴,9064,26,2105,3.5,2016/3/23 15:55
用房产换工行股票，谁划算?大家来评评理,75102,30,284,4,2016/3/22 21:59
华夏银行600015万亿养老金入市！上涨目标20元！,16313,61,492,4,2016/3/15 10:31
警惕大银行购物网站也会有假,28996,11,4591,0,2016/3/14 10:26
银行被批信用卡乱收费 大额转账周末不给办理,17677,8,5378,0,2016/3/12 13:50
大宗商品震荡连累A股 银行股尾盘抢攻力保沪指七,7244,14,2011,0,2016/3/10 5:01
中国干预魅影再现 国家队激战股市熊,11439,13,795,0,2016/3/9 18:25
银行股不是护盘,21610,27,150,3,2016/3/4 20:43
还是在工行藏起来,62239,326,177,4,2016/3/4 20:35
国家队这回做对了！要做价值投资的表率！,9632,14,219,3.5,2016/3/4 20:19
2.29盘面点评以及操作策略。,5112,16,815,2.5,2016/2/29 22:52
工行3.90元股价低于帐面净资产4.92元，20%的年收,113431,102,291,4,2016/2/29 15:07
证金汇金养老金股市喊你们回家年收益20.67%可进,79298,74,317,4,2016/2/29 12:00
一位股市高手悟出成交量买卖铁律，赚钱只看这个,20775,13,1489,4,2016/2/28 21:37
工商银行(601398)大宗交易数据一览(02-25),23698,14,477,0,2016/2/25 18:08
港股通开年来吸金超200亿 大数据看主力抄底哪些,50933,18,1878,0,2016/2/25 16:35
工商银行今日超大单流入排名第1名(02-25),16721,11,340,0,2016/2/25 16:04
601398:工商银行公告,60158,6,582,0,2016/2/22 19:23
与财政部合伙开银行，年收益19.5%左右,92420,108,399,4,2016/2/22 10:27
工商银行(601398)大宗交易数据一览(02-19),16634,10,477,0,2016/2/19 17:54
工行“马德里反洗钱风波”非首例 中资行海外频,33734,16,1776,0,2016/2/19 4:10
李大霄：黄金操作周期到来 蓝筹股可作首选,12534,10,661,4,2016/2/18 21:16
工行马德里分行涉洗钱遭搜查 工行回应,18441,11,425,0,2016/2/18 12:55
愿打愿挨:多数中国人信任银行,28601,15,611,3.5,2016/2/16 15:43
判断：尾盘肯定崩盘收大阴线了 !!!!!!!!!!!!!!!,12386,38,390,4.5,2016/2/15 14:36
工商银行现价4.01元低于帐面每股净资产0.86元,39586,37,972,4,2016/2/10 21:39
换一个角度看中国经济,19661,19,1217,4,2016/2/4 21:06
别买入呢，现在的行情，你买入就是个信球,4708,29,148,0,2016/2/3 9:48
喜欢妖股 的研究下,8971,8,1022,3.5,2016/2/2 13:24
唱空的卑鄙嘴脸,9318,23,234,4,2016/2/1 9:51
春联求横批：千股跌停辞旧岁，万民套牢迎新春。,14982,52,154,3.5,2016/2/1 0:57
2016年:高手的盛宴 - 高抛低吸贯穿一年的主基调,26861,53,189,4,2016/1/30 22:38
抛！经济恶化，拉股价，用人性贪婪，忽悠股民在,36602,47,359,4.5,2016/1/29 14:22
证金汇金，股市让你回家吃货，在2600点拿出4000点,13278,13,230,4,2016/1/29 10:16
银行煤炭等低位被低估的优质股可以大胆地买进了,26458,35,228,4,2016/1/29 10:01
4000点高位高调救市，2638点低位低调到没救市声,16801,19,256,4,2016/1/29 9:52
国际大鳄做空中国 中小散如何应对,9475,16,1747,4,2016/1/28 17:41
1注意到600256广汇能源有庄，我们到其他吧吸引,21733,42,411,3.5,2016/1/28 14:18
工商银行现价4.08元低于即时净资产0.76元,32311,29,1483,4,2016/1/26 19:01
深度严寒席卷全球 A股“斗熊”春天不远,26583,36,2241,0,2016/1/25 0:43
丶严重低估的中国股市将会合力拉出一波具特色气,14709,22,201,3,2016/1/24 14:48
养老金万亿元入市首选（600015）华夏银行！,12844,23,438,4,2016/1/21 14:32
工商银行现价4.23元低于即时净资产0.58元,23349,21,1495,4,2016/1/17 20:43
“救市”最好的办法： 大幅提高四大行的分红比,21942,37,249,3.5,2016/1/15 13:35
别买入！耐心等待融资盘被强平爆仓时抄底不迟39,18624,25,160,4,2016/1/14 14:07
综理：美国经济是IPO，注册制滥发股票复苏的吗？,6684,7,253,4,2016/1/14 13:46
暴跌开始，工行1元见,10590,20,130,3.5,2016/1/14 7:05
抛！供给侧改革消产能去库存必增银行的呆坏帐98,27935,51,23,4,2016/1/12 10:07
红绿横拖千里外，赤乌坠落九云边。。。,4834,6,146,3.5,2016/1/11 16:39
工商银行可能收购德银伦敦金库,15739,6,562,0,2016/1/11 15:44
王石现身浙商银行大本营 避谈万宝之争会见神秘,235641,204,2158,0,2016/1/10 12:08
人社部人士：基础养老金全国统筹后费率将下调,117179,64,2419,0,2016/1/9 8:32
谁在操纵最低估值的工行？,10636,21,151,4,2016/1/8 10:29
只有按我的意见实施股市还有希望,5245,10,386,4,2016/1/7 13:26
【讨论】熔断机制下工商银行投资价值更加明显？,17891,11,2142,4,2016/1/4 16:15
命理。春影,90384,282,417,4,2016/1/2 21:21
奇虎360等中概股遭遇找“壳”难 资金压力促迫切,138385,81,1547,0,2016/1/1 4:57
工商银行：汇金公司向其子公司转让10.14亿股,12316,5,317,0,2015/12/30 21:36
汇金资管受让“救市仓” 或成大陆版盈富基金,1190564,722,776,0,2015/12/30 19:01
沿海省份工厂密集倒闭，还幻想股市上涨？金融危,14460,25,244,4,2015/12/30 11:30
