1997/10/10,1121.34,1131.57,1120.51,1130.79,8.32,0.74,1951931.00,1575132970.00
1997/10/09,1134.59,1138.66,1120.09,1122.47,-12.40,-1.09,2025031.00,1620045000.00
1997/10/08,1122.97,1140.94,1116.71,1134.87,32.30,2.93,2933823.00,2422899840.00
1997/10/07,1098.29,1102.71,1087.02,1102.57,3.67,0.33,1762384.00,1319182970.00
1997/10/06,1100.70,1105.41,1091.15,1098.90,1.52,0.14,1565933.00,1298081020.00
1998/03/31,1251.34,1252.24,1238.64,1243.02,-6.42,-0.51,6091676.00,6424953750.00
1998/03/30,1230.94,1249.44,1228.30,1249.44,25.87,2.11,7296185.00,7909740000.00
1998/03/27,1189.41,1223.93,1188.86,1223.57,34.70,2.92,6828855.00,7209671250.00
1998/03/26,1191.00,1193.82,1186.22,1188.87,-2.69,-0.23,4520501.00,4495793130.00
1998/03/25,1207.62,1209.77,1188.85,1191.55,-2.46,-0.21,4125855.00,4597599060.00
1998/03/24,1180.09,1194.06,1179.97,1194.02,14.15,1.20,3519725.00,3709836880.00
1998/03/23,1186.56,1186.86,1178.04,1179.87,-7.63,-0.64,3610322.00,3903354060.00
1998/03/20,1188.60,1192.32,1183.25,1187.50,-1.21,-0.10,2789824.00,2949515940.00
1998/03/19,1192.40,1195.83,1184.87,1188.72,-5.19,-0.44,3359438.00,3494993750.00
1998/03/18,1204.10,1204.74,1191.91,1193.91,-8.93,-0.74,3622608.00,4033551880.00
1998/03/17,1193.67,1202.84,1193.24,1202.84,14.35,1.21,3733760.00,4249329690.00
1998/03/16,1186.19,1188.62,1179.44,1188.48,3.52,0.30,3018911.00,3379997810.00
1998/03/13,1177.82,1184.96,1176.01,1184.96,5.99,0.51,2331528.00,2465832970.00
1998/03/12,1187.54,1188.28,1175.55,1178.97,-11.07,-0.93,2504100.00,2607859840.00
1998/03/11,1201.26,1210.53,1187.44,1190.04,-9.80,-0.82,3655966.00,4357494690.00
1998/03/10,1199.63,1205.83,1186.55,1199.83,-1.00,-0.08,2980644.00,3299790940.00
1998/03/09,1207.96,1208.62,1197.57,1200.83,-5.62,-0.47,3091094.00,3502669060.00
1998/03/06,1208.75,1208.98,1202.12,1206.45,-1.09,-0.09,3085020.00,3321306880.00
1998/03/05,1217.85,1219.28,1206.37,1207.54,-5.71,-0.47,3223419.00,3582636880.00
1998/03/04,1204.95,1214.00,1201.25,1213.25,11.46,0.95,3595148.00,4080600940.00
1998/03/03,1186.52,1201.80,1185.30,1201.79,13.48,1.13,3561297.00,3519230940.00
1998/03/02,1196.74,1205.75,1182.61,1188.31,-18.22,-1.51,4843155.00,4866736880.00
1998/02/27,1209.44,1213.73,1202.87,1206.53,-0.14,-0.01,3582150.00,3659401880.00
1998/02/26,1193.00,1206.67,1189.52,1206.67,12.00,1.00,3147775.00,3269665000.00
1998/02/25,1208.52,1209.49,1191.75,1194.67,-13.55,-1.12,3428467.00,3369407810.00
1998/02/24,1206.93,1216.35,1206.09,1208.22,-0.39,-0.03,3526684.00,3310972810.00
1998/02/23,1217.86,1217.86,1195.89,1208.60,-17.42,-1.42,3807533.00,3959645940.00
1998/02/20,1234.60,1237.92,1224.58,1226.02,-6.56,-0.53,3159234.00,3230311880.00
1998/02/19,1229.81,1235.49,1223.93,1232.58,2.75,0.22,3300714.00,3365535000.00
1998/02/18,1239.63,1240.18,1225.50,1229.83,-8.67,-0.70,4614067.00,4699055000.00
1998/02/17,1234.84,1240.58,1228.11,1238.50,2.26,0.18,3525859.00,3759615940.00
1998/02/16,1246.80,1247.97,1230.92,1236.24,-9.68,-0.78,4615358.00,5023168750.00
1998/02/13,1246.73,1251.91,1241.82,1245.91,-0.38,-0.03,4097735.00,4487954690.00
1998/02/12,1253.39,1254.41,1242.00,1246.30,-3.94,-0.32,4749077.00,4601367810.00
1998/02/11,1234.18,1251.45,1233.53,1250.24,13.73,1.11,4815520.00,4385423750.00
1998/02/10,1248.60,1248.60,1233.70,1236.51,-11.53,-0.92,5324563.00,4919898130.00
1998/02/09,1258.00,1262.62,1244.43,1248.04,25.13,2.05,4358584.00,4673690940.00
1998/01/23,1206.50,1224.12,1206.45,1222.91,18.48,1.53,3580684.00,3478711880.00
1998/01/22,1200.52,1207.45,1194.38,1204.43,4.23,0.35,4361254.00,4144231880.00
1998/01/21,1201.99,1209.69,1198.23,1200.20,-3.51,-0.29,3032972.00,2908562810.00
1998/01/20,1211.28,1215.57,1195.38,1203.72,-9.41,-0.78,3129378.00,3497295940.00
1998/01/19,1215.41,1216.99,1205.48,1213.13,-0.83,-0.07,3262038.00,3687851880.00
1998/01/16,1215.82,1220.97,1207.92,1213.96,-1.47,-0.12,4120326.00,4612944690.00
1998/01/15,1210.42,1217.86,1196.15,1215.43,13.22,1.10,5539255.00,5729806880.00
1998/01/14,1170.35,1203.25,1170.32,1202.22,34.57,2.96,5703801.00,6269881880.00
1998/01/13,1211.88,1211.88,1110.09,1167.65,-59.32,-4.83,7194435.00,9016448750.00
1998/01/12,1242.21,1246.65,1226.40,1226.97,-12.94,-1.04,5739689.00,6663008130.00
1998/01/09,1233.70,1245.00,1221.30,1239.90,2.74,0.22,5357096.00,6414505000.00
1998/01/08,1243.12,1250.01,1235.89,1237.16,-6.91,-0.56,4069472.00,4556315940.00
1998/01/07,1233.96,1244.10,1231.15,1244.07,10.45,0.85,5756557.00,6327451880.00
1998/01/06,1223.73,1233.64,1215.41,1233.62,13.15,1.08,5148664.00,6219680630.00
1998/01/05,1200.95,1220.50,1200.22,1220.47,26.37,2.21,4371532.00,5378328750.00
1998/06/30,1360.62,1363.59,1335.21,1339.20,-22.23,-1.63,3810656.00,3849890940.00
1998/06/29,1387.02,1387.19,1356.22,1361.43,-24.19,-1.75,6015491.00,5222814060.00
1998/06/26,1383.29,1388.55,1376.41,1385.62,3.58,0.26,10178135.00,6306938750.00
1998/06/25,1402.95,1404.05,1377.18,1382.04,-19.71,-1.41,5065461.00,5266793130.00
1998/06/24,1399.71,1402.14,1390.86,1401.74,3.79,0.27,6315300.00,6841793130.00
1998/06/23,1398.24,1398.71,1385.45,1397.96,-1.40,-0.10,6393474.00,7355278750.00
1998/06/22,1400.47,1401.51,1392.06,1399.36,6.48,0.47,6433844.00,7498143130.00
1998/06/19,1376.19,1392.88,1376.19,1392.88,22.19,1.62,5359102.00,6028945000.00
1998/06/18,1352.24,1372.12,1352.24,1370.69,21.74,1.61,5243717.00,4869052810.00
1998/06/17,1349.00,1356.66,1344.44,1348.94,0.35,0.03,5131605.00,4936785940.00
1998/06/16,1362.59,1362.59,1323.53,1348.59,-16.75,-1.23,5929275.00,5901223750.00
1998/06/15,1385.33,1386.99,1359.88,1365.34,-18.05,-1.30,5488431.00,5922203130.00
1998/06/12,1373.11,1383.47,1365.08,1383.39,35.71,2.65,5425097.00,5455625000.00
1998/06/11,1367.56,1371.15,1346.07,1347.68,-20.62,-1.51,4239517.00,4160838750.00
1998/06/10,1367.74,1377.83,1359.39,1368.30,-1.35,-0.10,5355221.00,5810756250.00
1998/06/09,1400.35,1400.35,1357.47,1369.65,-34.08,-2.43,7226898.00,7166900000.00
1998/06/08,1411.96,1415.18,1401.06,1403.73,-4.88,-0.35,6688325.00,6990531880.00
1998/06/05,1404.08,1414.36,1390.63,1408.61,2.31,0.16,7567916.00,8034191880.00
1998/06/04,1420.99,1422.98,1402.75,1406.30,-13.70,-0.96,7636490.00,7393558130.00
1998/06/03,1415.02,1421.12,1413.11,1420.00,6.92,0.49,8558169.00,7467770630.00
1998/06/02,1419.22,1419.58,1402.63,1413.08,-2.50,-0.18,7950942.00,7686928750.00
1998/06/01,1418.35,1420.55,1411.06,1415.58,4.37,0.31,9839901.00,10263945000.00
1998/05/29,1402.68,1411.35,1402.02,1411.21,13.31,0.95,9508796.00,9584408130.00
1998/05/28,1402.85,1405.58,1392.90,1397.90,-1.65,-0.12,8308787.00,8169260630.00
1998/05/27,1393.74,1399.54,1390.55,1399.54,9.13,0.66,8827416.00,9091103750.00
1998/05/26,1392.75,1394.44,1383.76,1390.42,1.05,0.08,8752337.00,8989087500.00
1998/05/25,1380.13,1389.66,1376.20,1389.37,13.55,0.98,10706885.00,10206010000.00
1998/05/22,1371.37,1379.89,1370.72,1375.82,9.16,0.67,8001902.00,8154890000.00
1998/05/21,1356.96,1367.72,1350.26,1366.66,9.23,0.68,6761925.00,6228299380.00
1998/05/20,1362.69,1365.10,1352.17,1357.43,-4.86,-0.36,6720300.00,6515475630.00
1998/05/19,1370.68,1372.87,1355.54,1362.29,-5.89,-0.43,6231354.00,5475858750.00
1998/05/18,1373.67,1376.38,1360.47,1368.18,0.10,0.01,8261204.00,6599408750.00
1998/05/15,1373.43,1379.13,1361.84,1368.09,0.96,0.07,10216419.00,8484025630.00
1998/05/14,1373.17,1376.30,1360.89,1367.13,-2.14,-0.16,12367814.00,9858010630.00
1998/05/13,1351.18,1369.30,1351.00,1369.26,19.61,1.45,10200862.00,9219003130.00
1998/05/12,1358.96,1360.06,1342.73,1349.65,-4.96,-0.37,8679696.00,7614443130.00
1998/05/11,1367.24,1368.03,1351.59,1354.61,-2.99,-0.22,13421615.00,11724821250.00
1998/05/08,1324.74,1357.60,1324.72,1357.60,29.72,2.24,16861232.00,10333456250.00
1998/05/07,1348.89,1352.55,1326.65,1327.87,-20.54,-1.52,7958195.00,8208701880.00
1998/05/06,1352.72,1355.66,1341.81,1348.41,-4.11,-0.30,7638295.00,7521260630.00
1998/05/05,1355.05,1356.06,1346.59,1352.52,-0.41,-0.03,8019245.00,6797728750.00
1998/05/04,1353.06,1355.52,1345.36,1352.93,9.48,0.71,11036492.00,8987361250.00
1998/04/30,1336.01,1343.46,1335.55,1343.45,10.95,0.82,8858593.00,7513220000.00
1998/04/29,1337.89,1341.58,1328.56,1332.50,-0.49,-0.04,8270674.00,6997871880.00
1998/04/28,1315.35,1333.09,1315.33,1332.99,22.61,1.73,9589329.00,8133031880.00
1998/04/27,1314.35,1318.80,1303.48,1310.38,-4.79,-0.36,11064605.00,8617666250.00
1998/04/24,1324.46,1331.86,1313.61,1315.17,-9.39,-0.71,9704622.00,8403636250.00
1998/04/23,1337.49,1340.25,1321.04,1324.56,-7.62,-0.57,10653131.00,8474093130.00
1998/04/22,1307.83,1333.07,1307.83,1332.18,26.96,2.07,7902050.00,7477581880.00
1998/04/21,1296.77,1307.86,1295.06,1305.22,9.22,0.71,6563455.00,5879213130.00
1998/04/20,1292.16,1302.98,1286.59,1296.01,-2.10,-0.16,7377140.00,7014740630.00
1998/04/17,1311.54,1311.73,1291.08,1298.11,-18.14,-1.38,8786014.00,7622361880.00
1998/04/16,1324.04,1326.42,1312.57,1316.25,-8.46,-0.64,9441175.00,8399281250.00
1998/04/15,1314.17,1324.71,1314.07,1324.71,10.99,0.84,9554503.00,7576216880.00
1998/04/14,1318.27,1320.91,1304.38,1313.72,-5.03,-0.38,8553116.00,7158410000.00
1998/04/13,1319.95,1326.30,1311.83,1318.75,7.23,0.55,12145809.00,10915866250.00
1998/04/10,1294.62,1311.53,1293.59,1311.51,14.29,1.10,14626799.00,10329571250.00
1998/04/09,1326.44,1328.79,1288.89,1297.23,-25.57,-1.93,15117021.00,12492653750.00
1998/04/08,1303.41,1322.83,1302.41,1322.79,19.65,1.51,14139194.00,11275766250.00
1998/04/07,1308.56,1310.29,1296.54,1303.14,-3.24,-0.25,16278826.00,9292043750.00
1998/04/06,1291.61,1306.38,1286.43,1306.38,20.29,1.58,10207026.00,10248474380.00
1998/04/03,1268.57,1286.11,1266.03,1286.08,17.07,1.35,7910901.00,8397788130.00
1998/04/02,1259.59,1285.03,1259.58,1269.02,14.05,1.12,10312029.00,11027170000.00
1998/04/01,1243.37,1255.01,1240.06,1254.97,11.95,0.96,6222174.00,6737141880.00
1998/09/30,1233.59,1242.94,1233.43,1242.90,11.15,0.91,5611272.00,4251714060.00
1998/09/29,1231.90,1239.11,1226.84,1231.75,1.54,0.12,5584418.00,4395469690.00
1998/09/28,1224.27,1239.80,1217.65,1230.21,8.63,0.71,6996815.00,5521603750.00
1998/09/25,1194.31,1221.58,1192.08,1221.58,22.52,1.88,5309184.00,4343329690.00
1998/09/24,1231.05,1232.28,1196.92,1199.06,-30.80,-2.50,7166078.00,6123445000.00
1998/09/23,1223.99,1233.79,1222.36,1229.86,7.23,0.59,5413091.00,4337233750.00
1998/09/22,1224.40,1229.62,1214.02,1222.63,0.26,0.02,5329662.00,4495465000.00
1998/09/21,1199.17,1222.38,1193.82,1222.38,15.38,1.27,6041948.00,5041961880.00
1998/09/18,1227.56,1233.40,1199.58,1207.00,-26.70,-2.16,8887182.00,7729317500.00
1998/09/17,1257.38,1264.40,1226.72,1233.70,-18.44,-1.47,11191366.00,10076575630.00
1998/09/16,1226.90,1252.20,1225.29,1252.14,22.01,1.79,9419148.00,7493711880.00
1998/09/15,1240.94,1245.42,1228.88,1230.13,-9.48,-0.76,10596866.00,7669140000.00
1998/09/14,1219.32,1239.77,1214.44,1239.61,21.60,1.77,12520165.00,8364800000.00
1998/09/11,1214.83,1225.14,1206.61,1218.01,4.33,0.36,8687870.00,7036181880.00
1998/09/10,1194.88,1219.80,1194.12,1213.67,22.99,1.93,10190773.00,8046005630.00
1998/09/09,1165.66,1190.74,1162.47,1190.68,23.09,1.98,6320131.00,5398556880.00
1998/09/08,1181.07,1185.10,1166.66,1167.60,-10.78,-0.91,6025118.00,3927761880.00
1998/09/07,1168.37,1178.38,1163.21,1178.38,14.85,1.28,4907531.00,3492147810.00
1998/09/04,1148.95,1169.47,1148.94,1163.53,16.33,1.42,5276275.00,3530690940.00
1998/09/03,1136.44,1151.01,1136.14,1147.20,10.31,0.91,3656841.00,2568581880.00
1998/09/02,1137.31,1149.27,1129.81,1136.89,-6.24,-0.55,4057826.00,2595973750.00
1998/09/01,1142.50,1163.17,1123.64,1143.13,-7.10,-0.62,5622089.00,3919657810.00
1998/08/31,1117.97,1150.23,1072.42,1150.22,20.50,1.81,5612658.00,3601390000.00
1998/08/28,1139.82,1146.51,1125.20,1129.72,-15.49,-1.35,4504187.00,3079322190.00
1998/08/27,1152.36,1154.69,1142.17,1145.22,-15.07,-1.30,4680063.00,3345730940.00
1998/08/26,1174.85,1182.33,1159.52,1160.29,-18.78,-1.59,6644549.00,4178914060.00
1998/08/25,1174.41,1179.11,1159.39,1179.07,0.51,0.04,6366485.00,4912782810.00
1998/08/24,1178.55,1190.88,1166.14,1178.55,0.93,0.08,7292800.00,5525970630.00
1998/08/21,1149.62,1178.74,1141.51,1177.62,27.72,2.41,7170023.00,5094266880.00
1998/08/20,1128.75,1149.96,1113.86,1149.91,23.83,2.12,6440398.00,4419615000.00
1998/08/19,1072.74,1126.08,1072.72,1126.08,54.78,5.11,7199986.00,4054780940.00
1998/08/18,1054.18,1094.38,1043.02,1071.30,0.89,0.08,5309127.00,3468012810.00
1998/08/17,1152.67,1152.67,1068.66,1070.41,-97.62,-8.36,5361820.00,3656665940.00
1998/08/14,1202.38,1202.38,1165.87,1168.03,-36.15,-3.00,4689208.00,3595469060.00
1998/08/13,1193.37,1205.86,1185.57,1204.18,13.63,1.14,4214021.00,3510615940.00
1998/08/12,1204.36,1207.73,1158.79,1190.55,-17.12,-1.42,5306028.00,4065082810.00
1998/08/11,1230.38,1241.78,1206.64,1207.67,-26.91,-2.18,3627140.00,2876901880.00
1998/08/10,1262.01,1262.03,1227.47,1234.58,-36.49,-2.87,4890102.00,3576616880.00
1998/08/07,1292.08,1292.31,1267.92,1271.07,-23.09,-1.78,5676227.00,4646692810.00
1998/08/06,1310.30,1312.60,1292.39,1294.16,-13.28,-1.02,6236446.00,3365635940.00
1998/08/05,1293.70,1307.48,1293.12,1307.44,13.98,1.08,5682483.00,3155035940.00
1998/08/04,1299.73,1299.73,1283.20,1293.46,-8.65,-0.66,4159886.00,3034693750.00
1998/08/03,1315.14,1315.47,1299.93,1302.10,-14.82,-1.13,4622575.00,3403040000.00
1998/07/31,1316.31,1319.36,1312.38,1316.92,1.62,0.12,4825760.00,3712073750.00
1998/07/30,1312.86,1318.02,1309.77,1315.30,3.36,0.26,9860431.00,4188012810.00
1998/07/29,1317.93,1321.26,1308.26,1311.94,-6.01,-0.46,3850139.00,3272140000.00
1998/07/28,1321.63,1324.27,1313.20,1317.95,-3.95,-0.30,3401691.00,3002115000.00
1998/07/27,1328.34,1328.73,1314.73,1321.90,-4.92,-0.37,3954971.00,3568129060.00
1998/07/24,1317.85,1330.49,1317.85,1326.82,10.55,0.80,4109076.00,3990302810.00
1998/07/23,1299.22,1316.29,1299.15,1316.27,17.12,1.32,4108168.00,3448570000.00
1998/07/22,1312.23,1312.37,1295.61,1299.15,-13.86,-1.06,3494924.00,3423975940.00
1998/07/21,1285.79,1318.93,1284.80,1313.01,25.94,2.02,4077168.00,3779200000.00
1998/07/20,1311.06,1311.15,1278.30,1287.07,-27.64,-2.10,4853887.00,4318781880.00
1998/07/17,1325.88,1330.82,1311.75,1314.72,-10.92,-0.82,5126150.00,4770228130.00
1998/07/16,1335.30,1337.64,1317.89,1325.63,-9.83,-0.74,4355452.00,4377098130.00
1998/07/15,1332.41,1341.64,1326.32,1335.47,-1.09,-0.08,4335965.00,4390716880.00
1998/07/14,1360.61,1361.19,1334.71,1336.56,-22.26,-1.64,5156275.00,5124186880.00
1998/07/13,1362.69,1363.00,1352.16,1358.81,-1.81,-0.13,4795185.00,4563785000.00
1998/07/10,1344.75,1360.64,1344.63,1360.62,17.39,1.29,5297925.00,4361785630.00
1998/07/09,1341.35,1344.43,1336.66,1343.23,4.25,0.32,3988182.00,3424097810.00
1998/07/08,1326.82,1339.16,1326.63,1338.98,14.58,1.10,3452984.00,3302612810.00
1998/07/07,1313.65,1324.41,1307.91,1324.40,9.12,0.69,3515220.00,3185701880.00
1998/07/06,1339.26,1339.68,1313.28,1315.28,-19.84,-1.49,4627863.00,4192188750.00
1998/07/03,1335.84,1341.73,1327.80,1335.13,3.48,0.26,5450636.00,4891039690.00
1998/07/02,1314.10,1331.65,1297.00,1331.65,15.21,1.16,4845889.00,4509660000.00
1998/07/01,1363.27,1367.15,1315.18,1316.44,-22.76,-1.70,5550416.00,4941107190.00
1998/12/31,1149.83,1153.15,1140.36,1146.70,-1.56,-0.14,2317843.00,1820285940.00
1998/12/30,1141.89,1151.72,1125.56,1148.26,5.54,0.48,3710301.00,2546217970.00
1998/12/29,1157.48,1157.57,1139.99,1142.73,-17.21,-1.48,3166236.00,2253290940.00
1998/12/28,1175.63,1179.00,1157.70,1159.94,-13.98,-1.19,3366096.00,2208519840.00
1998/12/25,1169.60,1178.92,1169.54,1173.91,4.93,0.42,2977074.00,2083702030.00
1998/12/24,1171.71,1171.71,1161.85,1168.98,-3.53,-0.30,2654896.00,2186767810.00
1998/12/23,1186.98,1187.91,1170.16,1172.51,-13.45,-1.13,2917591.00,2293802970.00
1998/12/22,1155.63,1185.98,1155.62,1185.97,31.54,2.73,3520388.00,2688590940.00
1998/12/21,1153.66,1163.24,1150.39,1154.43,-1.49,-0.13,2338726.00,1722867970.00
1998/12/18,1155.75,1167.64,1150.72,1155.92,-4.17,-0.36,2859909.00,2079716880.00
1998/12/17,1180.17,1180.17,1158.51,1160.09,-22.97,-1.94,3448844.00,2568770000.00
1998/12/16,1194.94,1195.55,1180.86,1183.06,-11.78,-0.99,2399984.00,1898360940.00
1998/12/15,1193.64,1194.89,1173.92,1194.84,-1.45,-0.12,3308838.00,2508155780.00
1998/12/14,1214.60,1214.67,1194.66,1196.30,-17.91,-1.48,2825688.00,2159959060.00
1998/12/11,1201.85,1214.24,1194.07,1214.21,9.58,0.79,3183443.00,2333088910.00
1998/12/10,1224.15,1224.93,1203.07,1204.64,-19.45,-1.59,3513077.00,2691835940.00
1998/12/09,1224.36,1225.99,1219.01,1224.09,0.83,0.07,2567503.00,2038088910.00
1998/12/08,1209.84,1223.34,1209.81,1223.26,13.72,1.13,2977797.00,2288841880.00
1998/12/07,1234.76,1237.69,1207.76,1209.54,-9.66,-0.79,3344392.00,2769480000.00
1998/12/04,1232.43,1234.63,1213.56,1219.20,-13.31,-1.08,3700420.00,3266786880.00
1998/12/03,1238.29,1239.26,1229.85,1232.51,-4.46,-0.36,3767116.00,3423299060.00
1998/12/02,1233.16,1236.97,1222.65,1236.97,2.61,0.21,3423890.00,3123585940.00
1998/12/01,1249.01,1251.87,1232.00,1234.36,-13.06,-1.05,3879527.00,3340851880.00
1998/11/30,1244.92,1247.42,1238.14,1247.42,2.34,0.19,4046778.00,3468417810.00
1998/11/27,1252.37,1259.04,1242.57,1245.08,-7.74,-0.62,4275890.00,3802500000.00
1998/11/26,1260.08,1262.78,1247.84,1252.82,-11.03,-0.87,4351326.00,4051983130.00
1998/11/25,1280.27,1283.96,1262.23,1263.85,-15.07,-1.18,4966802.00,4069989060.00
1998/11/24,1274.45,1282.93,1274.41,1278.92,5.13,0.40,6718642.00,4513526560.00
1998/11/23,1275.90,1278.09,1269.10,1273.79,-1.59,-0.12,4564038.00,4378952190.00
1998/11/20,1272.66,1279.38,1271.66,1275.37,-0.23,-0.02,4504673.00,4668419060.00
1998/11/19,1283.96,1284.14,1274.09,1275.61,-9.90,-0.77,4871674.00,5360281250.00
1998/11/18,1291.00,1292.93,1281.60,1285.50,-5.09,-0.39,5451822.00,5252921880.00
1998/11/17,1296.63,1300.15,1285.02,1290.60,-3.15,-0.24,5655216.00,5745686880.00
1998/11/16,1284.34,1293.76,1281.60,1293.74,11.24,0.88,5825646.00,6067103750.00
1998/11/13,1281.99,1285.92,1271.32,1282.51,-0.48,-0.04,5640455.00,5679635000.00
1998/11/12,1286.56,1295.06,1278.94,1282.99,-3.21,-0.25,6745534.00,6812318750.00
1998/11/11,1287.42,1288.35,1278.47,1286.20,-0.36,-0.03,6657490.00,6762466880.00
1998/11/10,1283.92,1288.74,1275.19,1286.56,3.44,0.27,7898536.00,7424701880.00
1998/11/09,1263.96,1283.12,1263.96,1283.12,23.36,1.85,8778119.00,8197065000.00
1998/11/06,1258.70,1267.39,1257.17,1259.77,6.49,0.52,10106382.00,9518243750.00
1998/11/05,1237.54,1253.31,1237.51,1253.28,17.47,1.41,6918229.00,6531883130.00
1998/11/04,1239.50,1240.70,1232.78,1235.80,-1.07,-0.09,4604591.00,4582966560.00
1998/11/03,1225.26,1236.97,1225.22,1236.87,13.39,1.09,4742017.00,4919957810.00
1998/11/02,1217.34,1223.53,1210.85,1223.48,6.16,0.51,4348542.00,4338317810.00
1998/10/30,1216.01,1225.64,1215.46,1217.32,0.56,0.05,4692935.00,4606960940.00
1998/10/29,1226.92,1229.74,1214.92,1216.76,-9.17,-0.75,4580666.00,4358378750.00
1998/10/28,1218.50,1226.11,1217.23,1225.93,9.14,0.75,5241782.00,5087299060.00
1998/10/27,1207.20,1218.45,1204.74,1216.79,8.52,0.71,5103062.00,5004120940.00
1998/10/26,1215.56,1215.56,1195.24,1208.27,-9.16,-0.75,6722034.00,6276763750.00
1998/10/23,1217.13,1230.83,1215.47,1217.43,1.34,0.11,6731134.00,6125623750.00
1998/10/22,1202.21,1216.17,1191.56,1216.09,8.27,0.68,6369171.00,5615036880.00
1998/10/21,1243.54,1243.60,1206.12,1207.83,-35.82,-2.88,7465234.00,6630018130.00
1998/10/20,1248.24,1251.43,1238.30,1243.65,-2.59,-0.21,5451338.00,4484151560.00
1998/10/19,1255.05,1256.76,1240.45,1246.24,-5.29,-0.42,5713474.00,5124076880.00
1998/10/16,1259.14,1263.71,1249.93,1251.53,-3.29,-0.26,7013483.00,6397607500.00
1998/10/15,1243.20,1254.84,1241.26,1254.81,14.22,1.15,6299013.00,5766388130.00
1998/10/14,1243.71,1247.66,1234.07,1240.60,-3.47,-0.28,5325806.00,4582409060.00
1998/10/13,1250.68,1257.35,1239.77,1244.07,-3.08,-0.25,7027968.00,6237690630.00
1998/10/12,1239.57,1247.24,1227.86,1247.15,10.21,0.83,7039820.00,6102117500.00
1998/10/09,1231.94,1241.05,1229.85,1236.93,8.22,0.67,6284638.00,5317321880.00
1998/10/08,1215.95,1228.73,1215.87,1228.71,14.93,1.23,4873150.00,4002557810.00
1998/10/07,1214.36,1219.10,1207.93,1213.79,-3.67,-0.30,5274522.00,3955923750.00
1998/10/06,1234.14,1237.84,1214.83,1217.46,-17.32,-1.40,5012908.00,3912251880.00
1998/10/05,1245.74,1246.60,1231.40,1234.78,-8.12,-0.65,4504095.00,3731928130.00
1999/03/31,1156.37,1159.53,1150.82,1158.05,0.55,0.05,4842390.00,3735395000.00
1999/03/30,1171.13,1173.66,1156.05,1157.51,-11.98,-1.02,5147192.00,3724912810.00
1999/03/29,1160.58,1169.50,1158.09,1169.49,8.37,0.72,5518242.00,4221751880.00
1999/03/26,1155.35,1162.42,1154.94,1161.12,4.27,0.37,5151964.00,3805038130.00
1999/03/25,1167.86,1167.88,1155.01,1156.85,-12.18,-1.04,5133762.00,3975601880.00
1999/03/24,1171.30,1177.34,1167.10,1169.03,-1.92,-0.16,6132947.00,4169523750.00
1999/03/23,1172.98,1174.48,1163.28,1170.95,-1.79,-0.15,8784440.00,4437567810.00
1999/03/22,1175.68,1179.65,1168.34,1172.74,-0.19,-0.02,7695285.00,5915768750.00
1999/03/19,1150.61,1172.93,1150.34,1172.93,20.94,1.82,7165931.00,6010590000.00
1999/03/18,1155.27,1160.68,1147.57,1151.99,-7.11,-0.61,5927449.00,4137865000.00
1999/03/17,1167.72,1173.04,1158.59,1159.10,-7.83,-0.67,7548775.00,5443103750.00
1999/03/16,1164.79,1166.97,1155.94,1166.93,2.29,0.20,6598637.00,4577750000.00
1999/03/15,1161.49,1169.70,1159.15,1164.64,5.94,0.51,7295911.00,5396706880.00
1999/03/12,1151.99,1158.71,1148.67,1158.70,8.78,0.76,7064437.00,4893236250.00
1999/03/11,1133.29,1153.84,1133.15,1149.93,17.19,1.52,6941610.00,4550274060.00
1999/03/10,1136.02,1136.08,1127.17,1132.74,-4.21,-0.37,5326390.00,3495426880.00
1999/03/09,1143.10,1145.71,1135.37,1136.94,-5.17,-0.45,5900199.00,4419901880.00
1999/03/08,1133.51,1142.15,1128.39,1142.11,9.75,0.86,5631702.00,3636287810.00
1999/03/05,1128.62,1137.96,1124.09,1132.36,3.40,0.30,5201943.00,3442091880.00
1999/03/04,1130.34,1133.73,1120.71,1128.95,0.22,0.02,4951400.00,3410395940.00
1999/03/03,1101.13,1128.78,1101.07,1128.74,27.82,2.53,5590344.00,3538944060.00
1999/03/02,1098.29,1103.25,1090.04,1100.92,2.94,0.27,4040064.00,2444995000.00
1999/03/01,1092.15,1098.36,1084.16,1097.98,7.89,0.72,2885407.00,1796582030.00
1999/02/09,1065.91,1090.17,1065.91,1090.09,24.27,2.28,3275662.00,2031401880.00
1999/02/08,1076.82,1082.46,1064.17,1065.82,-15.63,-1.44,3523808.00,2185594060.00
1999/02/05,1101.48,1101.48,1079.22,1081.44,-22.06,-2.00,4085180.00,2555822970.00
1999/02/04,1114.65,1114.69,1102.49,1103.50,-13.37,-1.20,3891062.00,2453829840.00
1999/02/03,1126.84,1127.27,1115.13,1116.87,-9.54,-0.85,3714841.00,2575631880.00
1999/02/02,1119.78,1126.41,1114.79,1126.40,5.87,0.52,3989973.00,2610269840.00
1999/02/01,1131.65,1131.66,1118.55,1120.53,-14.14,-1.25,5084152.00,3096065940.00
1999/01/29,1139.84,1140.13,1130.33,1134.67,-6.30,-0.55,5151585.00,3321840940.00
1999/01/28,1147.87,1150.58,1137.12,1140.98,-5.52,-0.48,6254345.00,3988271880.00
1999/01/27,1137.69,1146.50,1134.13,1146.49,8.28,0.73,7570979.00,3581462810.00
1999/01/26,1145.07,1146.12,1132.96,1138.21,-9.91,-0.86,6203293.00,3321436880.00
