标题,帖子数,日期,情感
第一大流氓股宝钢二大中弘股份三大山钢四大华锐,10679,2017-07-12,0.039580588208150025
那个跟帖实在太多，不方便大家阅读交流！早上利,107417,2017-08-31,0.2869156794299821
约65%仓位，期望满仓。,12704,2017-08-30,0.09612820477278461
大家早上好！美好的一天，新的一周已经开始，新,129578,2017-08-28,0.7773830802030913
地球人都知道没有钢铁人类只能过原始社会的生活,15550,2017-07-21,0.9996904740040734
[财力]漂亮50英豪300必将疯狂展我中华5千年大帝,8167,2017-06-12,0.9744639855029587
宝钢股份(600019)融资融券信息(09-01),3260,2017-09-02,0.9179155685762722
三人行，必有股民,54920,2016-08-11,0.8510010692811114
恳请庄家让宝迷归队。,99294,2017-08-11,0.7710095150865136
散户必看炒股格言和现金策略！,25184,2017-07-04,0.3017520261998339
宝钢股份9月1日盘中涨幅达5%,6351,2017-09-01,0.03476273272389108
天马驭隆,16039,2017-08-21,0.1664872757928173
次新股仅此1家0.98元业绩股价不到10块江苏银行,36439,2017-04-27,0.049974062228807736
各位股吧朋友，近两月回复咨询股票远远超过百只,44220,2017-08-23,0.04505514634780572
股吧朋友们大家下午好！朋友婚礼结束，就急急忙,110444,2017-08-23,0.35500689579644595
发持仓明细上来，让朋友们参考。,20486,2017-08-22,0.7692775342606029
2017年上半年业绩发布会会议纪要,26134,2017-08-28,0.6606342613511491
[微笑]国家慢牛行情开启，让我们乘风破浪钱行！,1995,2017-08-02,0.9878027497046526
二季度的业绩绝对不是这个数，可能玩数字游戏把,16314,2017-08-24,0.9809682683635544
新面孔逐渐增多，可能从武钢过来不少，所以善意,103616,2017-08-20,0.3914731806359899
半年总结：成绩来自努力，进步来自学习。,28613,2017-07-22,0.9923915927753342
Stably moving and waiting for synergy to rea,15712,2017-08-25,0.39649036561138595
巨无霸业绩可期,32027,2017-08-25,0.7085923308003611
宝钢股份：预计下半年钢铁行业的供给仍会受到一,30538,2017-08-25,0.8229276424341994
宝钢股份：加大资产处置力度和宝武整合 拟注销,22601,2017-08-25,0.29917497269395554
下周必见8.5,27706,2017-08-17,0.21270991843231468
600019:宝钢股份2017年半年度报告,32553,2017-08-24,0.7065878403244534
紧跟老外节奏，做大宝钢蛋糕。,139072,2017-07-01,0.9533194429835793
宝钢股份：上半年净利近62亿 同比增65%,35839,2017-08-24,0.6904148805412096
中报速递：宝钢股份2017年上半年盈利61.70亿元,28657,2017-08-24,0.5281936402318854
呵呵.0.28的业绩，明天铁定大跌了。,9987,2017-08-24,0.5957745753193783
明天宝吧同胞们要带好太阳眼镜。以免伤及您的眼,12528,2017-08-24,0.33967413299931415
600019:宝钢股份2017年半年度报告摘要,23720,2017-08-24,0.8667419635467719
中钢协定性钢价上涨完全是市场资金炒作,9669,2017-08-12,0.8740799930176117
我换去交通银行,再见,5502,2017-08-13,0.3642800199453734
鸡年至今宝钢成绩单。,19800,2017-08-18,0.5620126600320494
那个帖子跟帖太多，中午休息时间发个新帖。昨晚,91986,2017-08-17,0.027832550256262634
现在14:00了，有点空余时间，上面那个帖子跟帖,118292,2017-08-14,0.032043419921802596
揭穿价值投资的鬼话，如果真要价值投资，招商银,30733,2017-07-03,0.9997151511106501
！！！！各位股吧朋友大家好！由于西汉高速昨晚,83200,2017-08-11,0.23958900838598185
8号买入明细。,28223,2017-08-08,0.7416322338529585
现40%仓位石化，期盼满仓。,20252,2017-08-07,0.08665551321642373
螺纹钢疯了！一天成交量超过上半年全国产量,19578,2017-08-13,0.6958007961371782
宝钢股份跌2% 上调各品种钢价每吨至少200元,37084,2017-08-11,0.36306613277447
出事了！火光冲天，照亮整个夜空！呜呼宝钢股份,12185,2017-08-14,0.977348488784428
！！！！！！各位股吧的朋友大家晚上好！刚才睡,127818,2017-08-09,0.0039443441011834945
11号买入明细（玩的）。,16991,2017-08-11,0.6660781557103912
上次说过不在宝钢吧发帖，今天发一贴也是留个纪,29859,2017-08-09,0.02299891634872342
唔，呀，哈哈哈哈哈,13294,2017-08-11,0.9223840882542212
举报中钢协，配合恶势力做空供给侧改革。,9919,2017-08-12,0.977584390655307
分时诱多，日线诱多，必跌,25050,2017-08-09,0.9519216787499862
2号买入明细,18561,2017-08-03,0.6304482005225568
宝钢走势很是强势，在7.27日7.28日理论上来讲，,145452,2017-08-03,0.5669786891462621
经研究决定，2017年9月份宝钢股份板材内销价格,28531,2017-08-10,0.5884263365112832
咯咯咯 抢盘了，抢盘了，黄金砸头！晨鸣投资价,16834,2017-02-27,0.9996580281845514
那个傻叉叫什么阿山的还跟狗哥比！比个毛啊？狗,4731,2017-03-22,0.4700391133145764
欣喜的一天结束了，收盘了针对大家目前手里持有,74187,2017-08-07,0.28943289497982405
主力疯狂扫货，散户整体下车，周五看10元,27663,2017-08-07,0.8897215001624628
我觉的宝钢已经受到市场资金青睐。下周加速上攻,24854,2017-08-05,0.9850296410376115
下星期估计要大漲。,9445,2017-06-17,0.2036032236408567
宝钢震完仓是轮暴涨，没洗掉的人能发笔小财,15524,2017-07-25,0.06642319411899167
进场: 怎么跌的就会怎么涨上去（荐股）,6837,2017-08-06,0.7541933135049772
10年内都别指望上10元了,13910,2017-06-14,0.02881463130229356
粤狗兄卖了宝钢买石化。庄家髙兴得不得了。一路,12349,2017-08-07,0.11628500364276584
游资最终还是听了李大霄的话，做低估的 钢铁 :6,12517,2017-08-08,0.9565815094393746
4号买入明细。,17199,2017-08-04,0.7067552081068589
拉高出货[赞],4368,2017-08-07,0.9086396861835249
明天大盘开启下跌模式，宝钢也跟随这样的走势本,12249,2017-03-14,0.8085307366458798
刚才在7.76元清仓八一钢，在6.7元全额买入宝钢,24810,2017-03-08,0.3490169140746153
信息快递 | 2017年宝钢股份年中管理研讨会,20109,2017-08-04,0.9401646125912838
又一个世界第一将在武汉诞生！ 重庆时报网 2016,46358,2017-01-11,0.8275756328681707
昨晚美元加息，按以往惯例可以理解为利空，实际,9832,2017-03-16,0.5893858832704473
