日期,情感
2017-09-04,0.1666745166282086
2017-07-25,0.6774520797964808
2017-08-10,0.3375526140029692
2017-06-02,0.2968377279999764
2017-07-26,0.4832304425448858
2017-05-17,0.5277424401593351
2017-06-26,0.964785412282353
2017-06-09,0.39100029890099525
2017-07-17,0.31030395817809053
2017-09-03,0.5293240942659088
2017-08-24,0.5593993128320398
2017-09-02,0.30591935459087405
2017-06-22,0.990124922799282
2017-09-01,0.4072452253209202
2017-03-16,0.9911392376525664
2017-03-14,0.986755970349184
2017-08-31,0.29428327847959707
2017-08-09,0.7163593856612956
2017-07-02,0.4390574249613121
2017-06-27,0.978711271395635
2017-08-25,0.33101119794569844
2017-08-16,0.4474292264018953
2017-08-30,0.2935149111910446
2017-05-18,0.9930024159640679
2016-10-18,0.46694494876419157
2017-03-09,0.9623961493687396
2017-07-23,0.9998531587001329
2017-08-26,0.48292322395609916
2017-05-23,0.8456130841279926
2017-05-11,0.5483406756400159
2017-08-23,0.30591935459087405
2017-06-13,0.43133084248909903
2017-07-28,0.25165678622885684
2017-08-07,0.4386799795518676
2017-08-19,0.30591935459087405
2017-04-28,0.12282728318667638
2017-07-01,0.05790140481711059
2015-12-29,0.5534989118646609
2017-08-12,0.30591935459087405
2017-07-24,0.14536251519881999
2017-07-30,0.9095424959631034
2017-06-23,0.9060028439218817
2017-08-03,0.3865256832992691
2017-08-05,0.17776600388082398
2016-10-12,0.30591935459087405
2017-08-08,0.30591935459087405
2016-10-13,0.30591935459087405
2017-03-13,0.061745363090909944
2017-08-04,0.3995827820692807
2017-05-07,0.889187827323133
2820,0.0
2016-10-09,0.9906445066799328
2016-07-29,0.3856279485052708
2017-04-25,0.6384458821475687
2016-12-01,0.9932972580397369
2017-08-02,0.04891754571660445
2017-02-02,0.6896960605352923
2017-01-10,0.09957870165379024
2017-06-04,0.7033444724368819
2017-07-14,0.012601496725587413
2017-03-01,0.5031897072714575
2017-07-27,0.3050840509229512
2017-05-26,0.6573037799889678
2016-11-11,0.12603010611904109
2017-07-03,0.053464040708690375
2017-07-13,0.022882586306691932
2017-01-29,0.4251982713748341
2017-07-16,0.8606332514092027
2017-07-11,0.08246861824272067
2017-06-15,0.4524093519526351
2017-05-24,0.6531150151867009
2017-05-03,0.7020758892870407
2017-06-28,0.8710409922889277
2017-07-15,0.9999974141551875
2016-07-21,0.8932491686515202
2016-11-22,0.22436467926641968
2016-08-12,0.03860699658258082
2017-06-30,0.13580762454937784
2017-06-20,0.7786766092991737
2017-06-29,0.00013336908104411016
2017-06-05,0.7879435011636717
2017-07-08,0.057232794020290245
2015-09-19,0.8190006897532237
2017-07-04,0.3709139124294314
2017-06-08,0.4896641220209973
2017-01-03,0.9997729923431075
2017-06-06,0.9710630056832777
2017-06-01,0.30591935459087405
2016-08-10,0.28644889593339584
2017-05-25,0.3855503804223592
2017-06-07,0.6030569765240392
2017-05-31,0.02637058340054743
2016-08-17,0.982370558417218
3139,0.0
2017-04-30,0.17219399510076017
2017-05-30,0.6953245550834173
2017-05-10,0.33195359830916205
2016-04-02,0.6679076252037647
2017-05-22,0.4869241368280305
2017-05-12,0.30164433877406216
113293,0.0
2017-05-14,0.6930548730642445
2017-05-19,0.31029466338256756
92316,0.0
2016-01-28,0.4967802176434993
2017-04-11,0.9738849104816281
36579,0.0
2015-12-16,0.5559610629783303
2017-01-24,0.9128024595465362
2016-02-29,0.9150150775275661
2016-10-28,0.3153666404504012
2016-09-10,0.5
2015-11-24,0.96512331570731
2016-04-14,0.008675193464467212
2017-03-30,0.393075554667885
2016-12-14,0.8956533593181364
2017-04-21,0.181384975967531
2017-03-20,0.04674265268200761
2017-04-03,0.3092450799178701
2016-04-06,0.9919104403802859
2015-11-18,0.9972142685143891
2015-12-17,0.934651785361922
2015-11-03,0.7061539710092012
2017-03-23,0.6827702414896435
2015-11-14,0.6838992929243569
2016-12-04,0.7771160394982856
2017-03-15,0.9851434526794781
2015-10-22,0.2731366543205528
2017-02-24,0.5919363212704155
2016-01-11,0.4471368027384746
2017-01-22,0.8253537742749999
2016-01-30,0.9864657016354522
2017-02-05,0.0018469319122820238
2016-10-01,0.9618564995093432
2015-09-06,0.9044589853513624
2016-03-25,0.7755983220607872
2015-08-18,0.05814892224631718
2016-03-04,0.6156611794929063
2016-12-18,0.999692520984345
2016-12-19,0.18790287488392932
2016-10-22,0.3909949887879217
2016-12-09,0.9356801643642327
2016-11-01,0.999918758421631
2015-09-16,0.37424551441435283
2016-02-03,0.9833632823559683
2016-11-14,0.026564974523855867
2016-11-28,0.11189613716797764
2016-11-24,0.2029105366362869
戓坚定持有,19880.0
2016-06-04,0.7215194818981374
2016-11-25,0.6777191611462884
2016-11-17,0.005723333733901881
2015-10-31,0.005980925886117872
2016-04-21,0.899287555701335
2015-10-17,0.07848231867064603
2016-11-04,0.03336676948437822
2016-06-20,0.9711223855702551
16776,0.0
2016-03-30,0.4105892129932118
2016-05-29,0.47904546254674285
2016-01-12,0.19023272571871808
2016-10-21,0.2050636432206615
2016-10-05,0.857962008753703
2016-07-24,0.36656147340507683
2016-09-22,0.9085766692916382
2016-03-31,0.6064105022657451
2016-09-18,0.2473263819773407
2016-06-03,0.9190879747107235
2016-09-13,0.8402556375158569
2016-08-15,0.7319490104654667
2016-09-06,0.6033479964235015
2016-08-24,0.03336676948437822
2016-09-02,0.9486259974634261
2016-08-31,0.9772655220460025
2016-08-29,0.8669672979361022
2016-07-07,0.37107167227689875
2016-08-11,0.1308694065859587
2016-08-14,0.9830048197993899
2016-08-06,0.6024366142754369
