日期,情感
2017-09-04,0.3885682041500472
2017-07-26,0.2858386003824245
2017-04-15,0.986755970349184
2017-05-16,0.15141971863813009
2017-04-27,0.19679154149457043
2017-06-27,0.6384847771970618
2017-03-02,0.19490917555244144
2017-06-07,0.03695224719399037
2017-03-17,0.3747005253324807
2017-09-02,0.7311371378254853
2017-06-08,0.5519635617424997
2016-11-10,0.3633659169747491
2017-08-28,0.9864270006848556
2017-05-11,0.38765860538779934
2015-11-18,0.5834992953083238
2017-03-26,0.532554988836357
2016-08-09,0.8312983940426217
2017-03-07,0.5155870803052118
2017-08-14,0.19120481642898535
2017-08-04,0.1600695205093723
2017-08-30,0.357801939393639
2017-05-13,0.3770054695809689
2017-08-26,0.7662054187259392
2017-08-25,0.939979022015899
2017-08-24,0.4094420559351889
2017-08-02,0.1475701229636842
2017-07-18,0.9999451033973598
2017-08-05,0.06365188163486146
2017-05-03,0.9165582717532695
2017-04-25,0.02976465369265957
2017-04-18,0.7867814087690084
2017-05-09,0.37915326468310945
2017-07-25,0.5299686423709429
2017-08-27,0.9969859320127564
2017-06-02,0.8111476760136139
2017-06-11,0.4457443435369311
2017-04-17,0.40411263811612785
2017-08-03,0.7541933135049772
2017-08-17,0.2876977688375192
2017-06-04,0.43245975445898144
2016-12-09,0.03900980717385616
2017-07-27,0.28216718836725674
2017-08-21,0.4993466066863642
2017-04-28,0.47472048022718416
2017-08-19,0.5962429800784687
2017-08-11,0.34048708463173605
2017-08-12,0.7639049450445601
2017-08-15,0.04371177506942958
2017-08-08,0.5962429800784687
2017-01-01,0.41074722417552767
2017-03-11,0.9064123569117615
2017-06-21,0.02972560655066181
7228,0.0
2017-07-17,0.5252585428255788
2017-07-09,0.9568250269656298
2017-06-16,0.9083723947216621
2017-05-01,0.8659216100580376
4130,0.0
2017-02-28,0.9996580281845514
2017-07-24,0.9955481486903873
2017-06-09,0.34593614171208387
2016-09-25,0.7318306118363617
2017-07-07,0.41676105375977435
2016-07-22,0.9372732353649101
2017-01-29,0.4251982713748341
2017-07-21,0.5962429800784687
2016-12-28,0.643790454857328
2017-04-16,0.05135640380993256
2017-03-16,0.4954047411249682
2017-02-15,0.11654270395118627
2017-02-20,0.07244933928170072
2017-07-10,0.8799605166690819
2016-11-22,0.26444517066534184
2016-11-26,0.34741403901988654
2017-06-28,0.05317428315200734
2017-06-29,0.4807611009438111
2017-01-02,0.9468761751526669
2017-04-30,0.02998201346609497
2016-02-15,0.0845959550769455
2017-07-06,0.11550378811135742
2017-07-03,0.05893956496633734
2017-06-20,0.9989614816405891
2017-06-23,0.27161608845709023
2017-06-15,0.6148717626632951
4513,0.0
2017-06-10,0.9814929074504102
2017-06-03,0.5613965610166186
10635,0.0
2016-07-12,0.7013664082089849
2017-06-13,0.5033361621114272
2017-05-23,0.012219740014181024
2016-01-05,0.299271502817528
2017-01-31,0.5395303924709102
2017-04-12,0.567207571266771
19151,0.0
2017-03-13,0.34165342421286704
2017-05-26,0.03953489028983792
2017-05-25,0.7628254890008579
2016-12-10,0.9923406742543226
2015-11-16,0.6481180480175839
2017-05-19,0.7745738390509197
2017-05-02,0.17562016255091983
2015-09-16,0.9088685527176393
2017-05-14,0.3542053295762697
2017-05-05,0.29199702122938254
2017-01-07,0.37261946406375707
2015-12-16,0.27586554118754975
2016-08-17,0.5940759067451031
2017-03-22,0.5296645250839638
2016-01-28,0.6429487452992907
2017-02-09,0.06482235586675034
2017-05-08,0.39324396859774813
2017-04-21,0.3674502359014852
2017-04-20,0.5364378593174929
2017-02-18,0.9020354867406418
2016-12-12,0.3603071764071017
2017-01-25,0.30698961620349047
2017-04-03,0.6488033663788694
2017-04-19,0.04041008267811663
2016-03-19,0.25538232859750915
2017-04-07,0.17670623381159511
2017-04-08,0.3814412964588191
2017-04-10,0.4217867894400119
2017-03-31,0.13131817433079518
2017-03-24,0.8419446612862788
2017-03-30,0.14911012086667735
2017-03-28,0.7848272212204557
2017-02-16,0.03614777515080925
2016-11-24,0.5070887840786297
2017-03-27,0.06968365484215355
2017-03-20,0.225139088342924
2015-08-24,0.3113458691995632
2015-12-17,0.6608616041845318
2017-03-15,0.7699700558029451
2017-03-09,0.6306120873326605
2017-03-18,0.17052749668299805
2016-12-15,0.9576946874091555
2017-03-10,0.8248956609300158
2017-01-16,0.9020354867406418
2017-03-03,0.6011281679511363
7220,0.0
2016-01-13,0.39575324195321276
2017-01-22,0.8576367461944778
2017-02-25,0.3497448614082561
2017-02-24,0.2692917607956542
2017-02-08,0.0010709365978582852
2016-10-27,0.4394503335377667
2017-01-17,0.3321633346931242
2016-11-28,0.2834798264161051
2016-08-15,0.8749788856094523
2017-02-19,0.004076120318272647
2017-01-26,0.25667585464949466
2017-01-11,0.445784676078371
2016-07-13,0.33830913119440026
2017-01-24,0.3451060675744488
2016-08-26,0.6536866187561762
2016-12-19,0.8644026785794174
2015-08-18,0.5152292739047759
2016-03-29,0.5888946717464199
2017-01-23,0.19582892929607
2016-09-12,0.5608700401762844
2017-01-19,0.4562265775318285
2016-12-21,0.35311366786967013
2016-12-02,0.13554477770626183
2016-12-22,0.4676385315482789
2017-01-09,0.1930822342918499
2017-01-08,0.951298816337274
2016-05-04,0.24759131354364594
2016-07-20,0.07379581293635212
2016-12-30,0.2311449991425778
2016-11-03,0.39259934593517853
2016-12-24,0.6972489063757897
2016-12-06,0.14951669815606705
2016-12-26,0.9905310692080204
2016-12-23,0.4100767037252969
2016-09-13,0.13209498907831985
2016-12-20,0.8149627434682124
2016-07-05,0.054324316684965956
