日期,情感
2017-03-13,0.23082833962758653
2016-08-31,0.9907638739441497
2017-08-31,0.30687042800299147
2017-07-18,0.37334978301845145
2017-09-02,0.024274325509763828
2017-06-21,0.8312069006941659
2017-06-26,0.9986563370365199
2017-07-02,0.43089561639528584
2017-06-26,0.9882346249722794
2017-06-09,0.279753684050312
2016-08-26,0.375704133788044
2017-06-27,0.31024760465510837
2017-05-15,0.5
2017-05-15,0.031611438561136795
2017-05-16,0.6363636363636368
2016-04-09,0.6922364119351865
2017-09-02,0.8409936555524866
2017-08-31,0.8657003343187485
2017-06-18,0.43389927923614346
2017-05-02,0.04584892015322006
2017-09-01,0.8409936555524866
2017-08-09,0.4828475141673587
2017-08-30,0.8802269829032063
2017-02-27,0.35049967774431345
2017-08-30,0.2928976878496772
2017-08-30,0.9437043644775077
2017-06-23,0.905112189778074
2017-08-29,0.2928976878496772
2017-07-26,0.17634103248479904
2017-08-03,0.845189489786861
2017-08-14,0.3491221006033912
2017-08-18,0.8409936555524866
2017-07-23,0.9912722522955213
2017-08-25,0.6426003446551479
2017-08-26,0.8409936555524866
2017-08-18,0.1016260487213021
2017-06-12,0.06081972954919124
2017-07-02,0.8434415290086201
2017-07-15,0.9600635989002139
2017-05-25,0.041977623455999646
2017-07-19,0.5262327818078083
2017-05-11,0.014063314124614701
2017-05-11,0.6999999999999997
2017-05-11,0.01263553294197095
2017-06-21,0.07898588281080943
2017-06-13,0.43133084248909903
2017-04-07,0.9731089531258441
2017-08-19,0.8409936555524866
2017-08-03,0.6120022347021579
2017-08-12,0.08473118918500344
2017-08-13,0.2613908113232535
2017-07-10,0.0046091279555391385
2017-06-02,0.8668309495032774
2017-07-13,0.45852475312747665
2017-07-14,0.9258901924989897
2017-07-13,0.14573599331406106
2017-03-02,0.9964870876204753
2017-08-08,0.7297953905324696
2017-08-12,0.8409936555524866
2017-08-07,0.3287491779971077
2017-07-24,0.9552140296208995
2017-05-07,0.7762752563615433
2016-11-26,0.9808354704463937
2017-07-21,0.9994905062553063
2017-04-09,0.9532611009299614
2017-07-20,0.8105785481250057
3520,2017-07-31
2017-07-12,0.4563011325737262
2017-08-01,0.3110670184542802
2017-04-28,0.00984901803534588
2017-07-15,0.08718990878926536
2017-07-18,0.9914167298704158
2017-07-13,0.9896256732882709
2017-07-07,0.6823865247713382
2017-06-28,0.009703821214404051
2017-07-29,0.9976120344070355
5726,2017-07-29
2017-07-05,0.533500848491857
2016-08-24,0.10851708633290424
2015-09-09,0.9838269792011077
2017-07-29,0.8409936555524866
2017-05-08,0.22908141643777613
2017-07-27,0.12708448194149524
2017-03-16,0.6179857142014187
2016-12-20,0.40565147458980544
2016-11-11,0.12603010611904109
2016-07-22,0.8919795745032009
2017-07-25,0.8409936555524866
2017-06-18,0.9760834996242507
19214,2017-07-12
2017-07-23,0.9543310658822207
2017-07-11,0.10956705887735207
2017-07-12,0.2588447243257961
2017-07-04,0.15816342602118705
2017-07-18,0.37067469716547385
2017-05-10,0.7564703888777258
2017-07-11,0.21034012366889443
2017-07-17,0.08198961353845424
2017-07-15,0.9999917397092775
2017-01-29,0.7119488394337506
2017-06-30,0.11464809580375557
2017-05-14,0.08841857099750505
2015-12-04,0.6916830408846024
2015-11-08,0.994162430553218
2015-12-05,0.9200210896174114
2017-06-26,0.4598694338408401
2017-07-18,0.2928976878496772
2017-07-17,0.04150994192076818
2017-06-11,0.06081972954919124
2017-07-17,0.12932803534089998
2017-02-02,0.8429343800492247
2017-07-15,0.012288847061775465
2017-06-05,0.8043376645819356
2017-06-16,0.2980708592823528
2017-07-13,0.29770086651742833
2017-07-11,0.15187587180766549
2017-07-13,0.3734661297530534
2017-07-01,0.7580460879311384
2017-07-13,0.38403245824105015
2017-07-11,0.8678569536144253
2017-07-03,0.6055402348319902
2017-07-07,0.1464987842612191
2017-07-11,0.8963002742571438
2017-06-18,0.5698223626958718
2017-06-08,0.999972720697378
2017-06-16,0.5521012614169348
2017-06-15,0.47273405167319715
2017-07-05,0.02398470850975276
2017-06-08,0.9664116455010392
2017-06-13,0.31373234297042885
2017-07-01,0.8361215002404168
2017-06-30,0.15666253899876703
2017-06-29,0.9381382066992181
2017-06-30,0.9931433706635463
2017-06-20,0.3211182249084601
2017-06-22,0.8064458600250997
2017-06-28,0.770610240653218
2017-06-28,0.470237854458319
2017-06-01,0.3969510652118422
2017-06-16,0.40382952816910545
2017-05-24,0.06624379343754383
2017-05-27,0.23335478232106988
2017-06-09,0.702971756099927
2017-06-02,0.41080976174827233
2017-06-24,0.764937593388273
2017-06-13,0.7886467710864916
2017-06-01,0.9638058865334346
2017-06-17,0.8409936555524866
2017-06-22,0.09839653735914333
2017-06-20,0.8409936555524866
2017-06-22,0.8621425402486492
2017-06-19,0.17779864190802086
2016-03-03,0.07795475478900582
2017-06-20,0.9638577011024175
2017-06-15,0.8912933549092019
2017-06-10,0.9055914888475547
2017-06-02,0.2568456015852145
2017-01-02,0.5287382965721137
2017-06-07,0.027690127488572802
2017-06-05,0.04782156278319649
2017-04-30,0.05013977284995552
2017-03-27,0.9922494941203016
2017-04-26,0.017034322557107906
2017-06-02,0.3350943262371937
2017-05-27,0.130079329563501
2017-05-23,0.048946470957692556
2017-05-06,0.744518600098334
2017-06-01,0.8530358432301636
2017-04-23,0.6417496921655012
2017-05-31,0.9834529747627614
2017-05-22,0.7218614241901957
2016-07-11,0.8924268117935449
2016-07-05,0.16760012581362282
2017-05-26,0.8409936555524866
2016-04-06,0.6350588759332497
2017-05-24,0.4346162081822693
