日期,情感
2017-09-04,0.14141328134555664
2017-01-26,0.1096473171899689
2017-08-21,0.810136866831512
2017-09-04,0.8403230997765968
2017-09-04,0.7160133005982757
2017-07-19,0.9576431240080112
2017-08-04,0.005105936977532033
2017-04-29,0.049974062228807736
2017-08-31,0.9560743271164037
2017-06-13,0.9978782640285017
2017-04-29,0.8397959756738632
2017-08-30,0.0385397698712141
2017-09-02,0.5584901378642091
2017-08-23,0.746363953816073
2017-05-22,0.7565173196778578
2017-08-12,0.45136265532106856
2017-09-03,0.9199444119799618
2017-09-02,0.6508090956621763
2016-03-15,0.5799146601456231
2017-09-01,0.239456874442583
2017-09-01,0.1273723293564386
2017-08-19,0.03183023388070749
2017-02-16,0.2531458688781626
2017-09-01,0.6508090956621763
2017-09-01,0.3412951837540894
2017-06-07,0.9119210197017606
2017-06-28,0.3242706168928723
2017-08-31,0.005251445263551258
2017-08-31,0.9280419671998896
2017-05-02,0.8302152228565652
2017-08-18,0.23105237616619678
2016-07-23,0.14728790111905732
2017-08-31,0.14945908249219675
2017-08-29,0.253701902096664
2017-06-23,0.9995757231945579
2017-08-23,0.6508090956621763
2017-08-22,0.6508090956621763
2017-08-30,0.6508090956621763
2017-08-16,0.7482362933946735
2017-08-30,0.06502058278897183
2017-08-29,0.5165107307160149
2017-08-26,0.550037083486609
2017-08-29,0.6969018241409128
2017-05-12,0.08329665475196413
2017-08-12,0.297090884131644
2017-07-28,0.48552357915866307
2017-08-28,0.5201626780084672
2017-08-28,0.4876708144997983
2017-07-28,0.5854275745392213
2017-08-24,0.17043735125438442
2017-08-15,0.9928803943269544
2017-08-28,0.15724579934438077
2017-08-28,0.28640876657319714
2017-08-28,0.7100472288464807
2017-08-28,0.7832089126001452
2016-12-05,0.2448976540307033
2017-08-24,0.686825486929759
2017-08-26,0.6508090956621763
2017-08-24,0.9994848498796551
2017-08-24,0.877219206692661
2017-08-08,0.17079765096091282
2017-08-22,0.10103147447887106
2017-08-24,0.5418153750668049
2017-07-28,0.8075420062139649
2017-08-23,0.01505265664035682
2017-08-24,0.2691040690551062
2017-08-23,0.5310410757202219
2017-08-12,0.5196946401816417
2017-02-19,0.3136405563756245
2016-12-21,0.9132768376913437
2017-08-11,0.690952407924092
2017-07-10,0.2502443510340049
2017-07-17,0.680337688096424
2017-08-15,0.028714422874778878
2017-08-02,0.1273723293564386
2017-08-25,0.06819630748923933
2017-08-24,0.29481800118285306
2017-08-04,0.7541933135049772
2017-08-24,0.34555233636069316
2017-08-21,0.04245016772892918
2017-08-24,0.9921662962677419
2017-08-24,0.6508090956621763
2017-08-21,0.602138647311156
2017-08-20,0.5225802334617956
2016-08-05,0.07950041978693434
2017-08-18,0.11645179923537063
2017-07-18,0.5684958610305375
2017-08-02,0.08149109772442997
2017-02-27,0.36583594538341857
2017-02-27,0.007003792883867543
2017-02-24,0.9999223528187754
2017-07-20,0.31308051244196866
2017-08-10,0.6670073486865253
2017-07-04,0.39404734904788263
2017-05-31,0.36074868531246373
2017-06-06,0.9078147032660261
2017-07-06,0.7925130198916218
2017-07-21,0.8512053567981149
2017-08-12,0.346001011406297
2017-07-18,0.40570114341093544
2017-08-18,0.4807765465471231
2017-08-08,0.5492429660850043
2017-08-01,0.018487641633076257
2017-02-28,0.7794280570367206
2016-10-25,0.19259395253763512
2017-04-15,0.010890506287209223
2017-08-08,0.23050403484259774
2017-08-19,0.6508090956621763
2017-02-22,0.9623529472920455
2017-04-22,0.04787311074286427
2017-07-19,0.009484312443749587
2017-05-13,0.37551919827062497
2017-03-30,0.015781416033937234
2017-02-27,0.12715158251436598
2017-08-18,0.7239718848758734
2017-07-28,0.6508090956621763
2017-08-06,0.7751782024647856
2017-08-10,0.2746837257768292
2017-08-14,0.9389600292622436
2017-08-17,0.22867644591932212
2016-10-22,0.013007480054353926
2017-08-15,0.3840269425554038
2017-08-16,0.12472942439505064
2017-08-16,0.2716844641248485
2017-08-15,0.376056376579059
2017-06-23,0.23781839180197772
2016-09-28,0.3902177596128329
2017-08-12,0.7617942258033296
2017-02-17,0.8339236697550405
2017-07-03,0.638302026560902
2017-05-09,0.4082595360095196
2017-07-18,0.2729226314904376
2017-07-18,0.30446339025530955
2017-08-12,0.6508090956621763
2017-08-11,0.9900124066036439
2017-08-11,0.01576869122512159
2017-08-11,0.703512528460595
2017-08-10,0.6162268331985605
2017-08-10,0.46536193868272
2016-10-28,0.3018733829548824
2017-08-08,0.11366041577917119
2017-08-09,0.031510397605791995
2017-08-01,0.040592662031979754
2017-05-11,0.25006807829566446
2017-02-10,0.1273723293564386
2017-01-25,0.1273723293564386
2017-08-01,0.2578087872200713
2017-02-08,0.1273723293564386
2017-02-09,0.1273723293564386
2017-02-22,0.1273723293564386
2017-01-17,0.1273723293564386
2017-07-05,0.6288060016139231
2017-08-07,0.002847556638330362
2017-05-27,0.010765809287028971
2017-01-24,0.1273723293564386
2017-02-20,0.1273723293564386
2017-03-23,0.8705846795391604
2017-05-29,0.1171182974273578
2017-06-15,0.918773715264589
2017-07-12,0.6923744398375276
2017-08-04,0.10000000000000009
2017-05-29,0.3681266987799975
5054,2017-07-31
2017-08-04,0.04023038803224377
2017-05-27,0.05337218781857922
2017-07-28,0.951452866089006
2017-05-18,0.11645179923537063
2016-09-16,0.27253978809639723
2016-12-11,0.35830045498318286
2017-02-06,0.1273723293564386
2017-01-23,0.1273723293564386
2017-08-01,0.027659148267585087
2017-07-27,0.9989810748704925
2017-07-27,0.9050006983213166
2017-08-01,0.01739662217490434
2017-04-24,0.08824080828728609
