日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2007-01-04,3.39,3.44,3.31,3.34,-0.03,-0.89,20363,680,3.86,2.57
2007-01-05,3.36,3.41,3.30,3.39,0.05,1.50,11473,386,3.29,1.45
2007-01-08,3.38,3.55,3.37,3.52,0.13,3.83,23728,823,5.31,2.99
2007-01-09,3.52,3.59,3.49,3.55,0.03,0.85,30195,1071,2.84,3.81
2007-01-10,3.53,3.65,3.53,3.64,0.09,2.54,35956,1300,3.38,4.54
2007-01-11,3.64,3.77,3.59,3.68,0.04,1.10,48229,1782,4.95,6.08
2007-01-12,3.67,3.71,3.43,3.47,-0.21,-5.71,41235,1472,7.61,5.20
2007-01-15,3.45,3.60,3.44,3.60,0.13,3.75,27941,989,4.61,3.52
2007-01-16,3.60,3.65,3.54,3.64,0.04,1.11,31724,1143,3.06,4.00
2007-01-17,3.67,3.90,3.63,3.86,0.22,6.04,96467,3614,7.42,12.17
2007-01-18,3.78,4.07,3.77,4.00,0.14,3.63,98063,3867,7.77,12.37
2007-01-19,4.00,4.04,3.90,4.02,0.02,0.50,79036,3144,3.50,9.97
2007-01-22,4.07,4.28,4.01,4.18,0.16,3.98,74479,3048,6.72,9.40
2007-01-23,4.18,4.42,3.94,4.31,0.13,3.11,84187,3505,11.48,10.62
2007-01-24,4.28,4.45,4.23,4.28,-0.03,-0.70,47823,2076,5.10,6.03
2007-01-25,4.10,4.27,4.01,4.03,-0.25,-5.84,49013,2027,6.07,6.18
2007-01-26,4.01,4.29,3.85,4.25,0.22,5.46,54504,2242,10.92,6.88
2007-01-29,4.26,4.42,4.23,4.39,0.14,3.29,44112,1904,4.47,5.56
2007-01-30,4.45,4.60,4.22,4.26,-0.13,-2.96,63920,2816,8.66,8.06
2007-01-31,4.24,4.26,3.91,3.93,-0.33,-7.75,69150,2825,8.22,8.72
2007-02-01,3.88,4.02,3.71,3.93,0.00,0.00,58982,2282,7.89,7.44
2007-02-02,3.94,4.03,3.86,3.86,-0.07,-1.78,31257,1230,4.33,3.94
2007-02-05,3.89,4.01,3.83,3.98,0.12,3.11,27745,1095,4.66,3.50
2007-02-06,4.03,4.17,3.98,4.11,0.13,3.27,38333,1558,4.77,4.84
2007-02-07,4.11,4.16,4.04,4.15,0.04,0.97,45201,1858,2.92,5.70
2007-02-08,4.17,4.23,4.12,4.21,0.06,1.45,44940,1879,2.65,5.67
2007-02-09,4.22,4.24,4.13,4.15,-0.06,-1.43,33477,1395,2.61,4.22
2007-02-12,4.18,4.27,4.14,4.23,0.08,1.93,40120,1690,3.13,5.06
2007-02-13,4.26,4.30,4.19,4.29,0.06,1.42,41239,1749,2.60,5.20
2007-02-14,4.29,4.45,4.25,4.38,0.09,2.10,52043,2272,4.66,6.56
2007-02-15,4.37,4.60,4.37,4.57,0.19,4.34,60130,2692,5.25,7.59
2007-02-16,4.61,4.84,4.46,4.75,0.18,3.94,81360,3774,8.32,10.26
2007-02-26,4.75,4.95,4.67,4.92,0.17,3.58,69820,3368,5.89,8.81
2007-02-27,4.92,5.05,4.43,4.43,-0.49,-9.96,93124,4384,12.60,11.75
2007-02-28,4.35,4.71,4.28,4.68,0.25,5.64,70535,3183,9.71,8.90
2007-03-01,4.73,5.15,4.52,5.15,0.47,10.04,132041,6367,13.46,16.66
2007-03-02,5.10,5.58,5.00,5.18,0.03,0.58,176747,9367,11.26,22.30
2007-03-05,5.18,5.40,4.97,5.25,0.07,1.35,78859,4074,8.30,9.95
2007-03-06,5.21,5.39,5.12,5.23,-0.02,-0.38,47275,2470,5.14,5.96
2007-03-07,5.23,5.44,5.18,5.38,0.15,2.87,66415,3515,4.97,8.38
2007-03-08,5.40,5.77,5.27,5.63,0.25,4.65,78365,4296,9.29,9.89
2007-03-09,5.60,5.62,5.40,5.46,-0.17,-3.02,55328,3045,3.91,6.98
2007-03-12,5.46,5.66,5.41,5.59,0.13,2.38,66738,3707,4.58,8.42
2007-03-13,5.50,5.85,5.48,5.66,0.07,1.25,56242,3189,6.62,7.09
2007-03-14,5.59,5.79,5.20,5.62,-0.04,-0.71,61686,3418,10.42,7.78
2007-03-15,5.63,5.87,5.45,5.75,0.13,2.31,59026,3394,7.47,7.45
2007-03-16,5.70,6.15,5.66,5.94,0.19,3.30,92078,5425,8.52,11.62
