日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2007-01-04,90.01,90.18,85.50,85.84,-1.99,-2.27,44665,39496,5.33,1.48
2007-01-05,84.79,86.69,83.30,86.27,0.43,0.50,27805,23679,3.95,0.92
2007-01-08,86.30,86.60,83.88,84.86,-1.41,-1.63,48924,41741,3.15,1.62
2007-01-09,84.89,89.99,84.60,88.79,3.93,4.63,28300,24810,6.35,0.94
2007-01-10,89.00,90.49,87.60,88.97,0.18,0.20,28239,24992,3.25,0.93
2007-01-11,89.00,93.18,88.50,91.99,3.02,3.39,37483,34154,5.26,1.24
2007-01-12,91.90,97.20,90.00,96.96,4.97,5.40,36402,34714,7.83,1.20
2007-01-15,97.05,102.00,97.05,99.61,2.65,2.73,30671,30599,5.11,1.01
2007-01-16,99.36,100.78,96.28,97.73,-1.88,-1.89,35040,34408,4.52,1.16
2007-01-17,97.59,103.00,96.02,98.12,0.39,0.40,25916,25735,7.14,0.86
2007-01-18,98.00,105.49,97.00,105.22,7.10,7.24,30645,31510,8.65,1.01
2007-01-19,105.22,111.89,105.22,109.35,4.13,3.93,22256,24350,6.34,0.74
2007-01-22,110.10,116.00,110.00,113.20,3.85,3.52,25521,29084,5.49,0.84
2007-01-23,113.80,114.80,104.10,105.28,-7.92,-7.00,41783,45010,9.45,1.38
2007-01-24,105.50,113.00,105.50,109.78,4.50,4.27,19404,21255,7.12,0.64
2007-01-25,107.50,110.95,106.30,108.37,-1.41,-1.28,44848,49056,4.24,1.48
2007-01-26,107.00,109.95,98.00,108.89,0.52,0.48,35846,38038,11.03,1.19
2007-01-29,107.80,113.00,106.10,107.49,-1.40,-1.29,18560,20135,6.34,0.61
2007-01-30,106.73,111.10,106.48,109.75,2.26,2.10,26561,28740,4.30,0.88
2007-01-31,107.80,110.00,102.00,103.23,-6.52,-5.94,33268,35215,7.29,1.10
2007-02-01,99.99,105.97,99.50,105.00,1.77,1.71,25910,26574,6.27,0.86
2007-02-02,103.97,104.80,100.00,101.00,-4.00,-3.81,14989,15151,4.57,0.50
2007-02-05,100.99,101.00,96.72,97.00,-4.00,-3.96,19838,19453,4.24,0.66
2007-02-06,95.01,96.90,89.50,95.75,-1.25,-1.29,39523,36591,7.63,1.31
2007-02-07,95.18,99.98,95.01,97.47,1.72,1.80,17976,17526,5.19,0.59
2007-02-08,96.90,98.98,93.50,95.96,-1.51,-1.55,18373,17664,5.62,0.61
2007-02-09,95.18,96.58,93.00,94.17,-1.79,-1.87,12262,11630,3.73,0.41
2007-02-12,93.80,98.75,93.20,97.00,2.83,3.01,12511,12070,5.89,0.41
2007-02-13,97.88,99.84,97.00,99.80,2.80,2.89,18767,18442,2.93,0.62
2007-02-14,100.58,101.99,98.00,99.56,-0.24,-0.24,15614,15485,4.00,0.52
2007-02-15,100.65,104.98,100.01,103.21,3.65,3.67,16805,17373,4.99,0.56
2007-02-16,104.77,105.00,99.56,100.17,-3.04,-2.95,25072,25678,5.27,0.83
2007-02-26,99.80,99.80,96.01,97.02,-3.15,-3.14,15321,15005,3.78,0.51
2007-02-27,96.50,96.50,87.32,87.64,-9.38,-9.67,31867,29251,9.46,1.05
2007-03-01,96.40,96.40,92.88,96.40,8.76,10.00,44582,42949,4.02,1.47
2007-03-02,97.00,100.99,95.96,97.79,1.39,1.44,34771,34136,5.22,1.15
2007-03-05,97.91,97.91,94.80,94.90,-2.89,-2.96,21805,20881,3.18,0.72
2007-03-06,94.00,101.15,93.00,100.10,5.20,5.48,24351,24104,8.59,0.81
2007-03-07,101.30,103.45,100.01,101.46,1.36,1.36,26425,27159,3.44,0.87
2007-03-08,100.90,102.00,99.10,101.45,-0.01,-0.01,13808,13822,2.86,0.46
2007-03-09,100.10,102.48,99.10,100.01,-1.44,-1.42,16186,16256,3.33,0.54
2007-03-12,99.80,100.01,98.63,99.80,-0.21,-0.21,19444,19319,1.38,0.64
2007-03-13,98.96,99.80,96.02,98.41,-1.39,-1.39,19081,18642,3.79,0.63
2007-03-14,97.00,98.00,95.30,96.02,-2.39,-2.43,21600,20759,2.74,0.71
2007-03-15,95.00,98.00,95.00,97.42,1.40,1.46,20973,20178,3.12,0.69
2007-03-16,97.80,98.00,95.10,97.61,0.19,0.20,14635,14084,2.98,0.48
2007-03-19,95.01,98.22,94.80,97.38,-0.23,-0.24,25952,25322,3.50,0.86
2007-03-20,97.34,97.50,94.45,94.61,-2.77,-2.84,21188,20138,3.13,0.70
2007-03-21,94.65,96.30,91.62,94.00,-0.61,-0.64,28290,26639,4.95,0.94
2007-03-22,94.21,94.88,92.00,94.49,0.49,0.52,31397,29168,3.06,1.04
2007-03-23,93.51,95.10,92.20,94.99,0.50,0.53,30279,28355,3.07,1.00
2007-03-26,94.80,94.90,93.70,94.02,-0.97,-1.02,22656,21298,1.26,0.75
2007-03-27,93.77,94.00,91.85,92.79,-1.23,-1.31,37198,34506,2.29,1.23
2007-03-28,92.87,93.85,91.00,93.09,0.30,0.32,34926,32323,3.07,1.16
2007-03-29,93.18,96.49,92.28,96.37,3.28,3.52,49415,46503,4.52,1.63
2007-03-30,96.58,96.65,93.20,94.50,-1.87,-1.94,30985,29316,3.58,1.02
