1.建设银行:
标题,阅读,评论,字数,影响力,时间
支付宝们统统被银行网联收编。这是不是五大国有,4693,7,196,3.5,2017-08-07 10:59:06
建设银行查处2起违纪问题 常务副校长公车私用,5006,5,667,0.0,2015-12-03 10:26:12
建设银行(601939)融资融券信息(08-07),4066,5,524,0.0,2017-08-08 07:47:00
进场: “双重改革”受益股，社保养老金标的股,3467,4,1300,0.0,2017-07-31 10:06:56
2010年初开始陆续买入建行，当初的计划是：持股,15165,34,439,3.5,2016-11-24 08:25:57
劫富济贫，坚决抛弃创业板，坚决消灭创业板大小,5420,23,168,3.5,2017-08-01 23:25:13
按建行当年发行价的市净率市盈率算现价应26元,155925,220,181,4.0,2016-05-30 15:06:13
建设银行(601939)融资融券信息(12-09),6269,7,532,0.0,2016-12-10 07:47:21
还是那个观点啊，7元的建行与6元的建行，5元的,8758,4,288,3.5,2017-08-04 09:32:39
热烈  庆祝数千亿养老金入市买股增值，券商直飙,4409,15,215,4.0,2017-07-28 13:25:09
融创拟增发融资40亿港元,13439,9,1076,0.0,2017-07-26 05:22:28
最近低市盈率板块大涨，10倍左右市盈率的股票不,11041,17,249,3.5,2017-07-24 14:03:11
601939:建设银行2016年年度A股分红派息实施公告,96034,13,1620,0.0,2017-06-23 20:02:53
我建议不会炒股的朋友去“抢”银行。,4639,9,144,3.0,2017-07-12 09:59:34
弱弱地问一下牛骨头,10427,30,131,0.0,2017-07-17 09:39:09
机构买入， 京东方A  ，请关注,2311,9,141,3.0,2017-07-31 10:40:53
我只知道中小创的泡沫依然存在，至于建行涨到哪,6225,15,178,3.5,2017-07-31 18:11:16
建设银行(601939)大宗交易数据一览(07-27),13302,5,447,0.0,2017-07-27 18:09:54
57岁田国立回归建行： 执掌中行时期力推“一带,32188,6,3707,0.0,2017-08-01 06:52:52
建行换帅：田国立将接替王洪章担任党委书记,47958,13,1249,0.0,2017-07-31 15:40:30
个股的价值应该市盈率为标准，以银行的市盈率为,3916,10,275,3.5,2017-08-02 10:39:21
长期投资建行,6767,9,261,1.0,2016-07-24 13:47:38
全球最大的，银行 工商银行，天下第一,3309,5,146,3.0,2017-07-19 09:47:49
买建行的散户除非确实认清了什么是价值股，什么,8310,14,182,3.5,2017-07-28 14:39:39
持有低市盈率低市净率高分红个股高抛低吸就是炒,3722,5,184,3.5,2017-06-20 10:57:52
本人早就说过，建行六元以下随便买。现在再说几,11496,20,309,3.0,2017-07-26 12:17:26
