标题,阅读,评论,字数,影响力,时间
601211:国泰君安公开发行A股可转换公司债券募集,46538,23,1558,0.0,2017-07-04 20:38:51
国泰君安将发行70亿元可转债并实行原A股股东优,53184,8,481,0.0,2017-07-06 21:09:32
我奉劝6月26到28这3天融资买入国泰君安的人，早,25195,64,226,3.5,2017-06-30 10:15:28
国泰君安~~不要被主力表象迷惑 背后正在运营,7825,65,95,0.0,2017-07-03 17:06:56
2017.6.28全仓国泰君安，从西部清仓的资金全仓,16406,30,225,3.0,2017-06-28 12:02:33
太君是来毒害中国人的,331,35,127,1.5,2015-11-12 10:53:14
救指数标的，天天尾盘都会站出来搞一把,2570,0,146,3.5,2017-05-23 14:48:39
说说我现在买入国泰君安的几条简单理由！,160111,257,355,3.5,2017-02-04 07:55:08
2017.6.21早盘近收盘，清仓了国泰君安，小亏。,17320,40,233,3.0,2017-06-21 11:38:20
三硬伤导致中国大券商屡屡出事,44673,13,1669,0.0,2015-11-28 08:50:23
卖了，过了19就不追了，等18快多再买,779,12,148,0.0,2017-03-16 09:50:02
南京银行、国泰君安值得投资,12363,19,131,3.5,2016-05-26 08:43:56
国泰要做多方老大了嘛,6906,18,124,1.0,2017-06-20 14:37:50
凭感觉，太君要启动了[不说了],5162,11,135,1.0,2017-06-18 23:01:56
国泰君安5月份净利润5.5亿元人民币,12435,6,203,0.0,2017-06-12 18:45:22
国泰君安5月份净利润5.5亿元人民币,21471,17,203,0.0,2017-06-06 18:30:07
买入上海石化(600688),132422,239,9727,3.5,2016-05-21 00:32:27
国泰君安5月净利润环比增长30%至5.55亿元,26996,10,283,0.0,2017-06-06 18:38:01
炒股20年，我为什么说国泰君安并非牛骨头而中信,9900,7,185,0.0,2017-06-06 11:55:49
中央巡视组不会视而不见严查欺诈和腐败！,121754,235,10110,3.5,2016-05-23 10:27:50
国泰君安拟发行70亿元的A股可转换债券获中证监,24549,4,185,0.0,2017-06-01 19:20:15
证监会：请依法常态化监管！查处操纵股价的不法,16882,36,352,3.5,2016-08-17 10:52:35
国泰君安(601211)大宗交易数据一览(05-23),30306,9,645,0.0,2017-05-23 18:48:43
601211:国泰君安关于公司H股股票调入港股通股票,23485,3,423,0.0,2017-05-22 16:50:55
≥华泰证券+美国金融科技企业颠覆“金融系统”,394080,1929,1582,4.0,2016-05-08 06:10:35
业务稳中求进，转型力挽狂澜,43365,6,1453,0.0,2017-05-22 08:59:06
放心大盘还有900点下杀我 不玩了退出股市,11228,36,152,2.5,2017-04-15 16:58:52
乀乀国泰君安辞职跳槽跑路7个栋梁大将灵魂核心,210947,744,520,3.5,2016-10-06 18:11:27
→扔国泰君安到华泰证券是对的...,150270,394,272,4.0,2016-08-29 08:22:14
『剑走偏锋核心焦点：创新型趋动科技升级型的大,226581,674,2306,4.0,2016-05-27 05:18:56
≡华泰证券+美国金融科技企业AssetMark=进入无,237052,801,1312,3.5,2016-04-30 21:02:46
国泰君安破发不误圈钱：募完300亿再募80亿 管理,312632,855,2085,0.0,2016-04-28 08:15:59
≈华泰证券最强的互联网券商将成为财富管理行业,212325,675,988,4.0,2016-05-05 20:37:55
=*华泰证券净资产11元公积金6.5元现金流19.5绩,410387,1026,224,3.5,2015-09-08 21:01:27
鬼太君不如华泰,24493,57,124,2.5,2017-02-21 10:41:57
下跌途中的尾盘拉升预示：持续暴跌随时来临211,16378,14,227,4.0,2016-07-14 13:51:28
601211:国泰君安2017年第一季度报告,44632,8,955,0.0,2017-04-28 19:14:54
操他妈券商，跟跌真他妈积极,13950,54,136,2.5,2017-04-17 09:44:34
紧急公告：立即抢购处于历史低价的金钼股份6019,29526,43,263,2.5,2015-12-29 11:46:02
下周解禁：今年首迎千亿市值解禁周 东方证券规,3429,109,160,3.5,2016-03-19 13:33:57
国泰君安第一季度盈利22亿元，每股收益0.28元,24562,19,191,3.5,2017-04-08 00:28:15
抛！机构连拉股价，制造概念，用人性贪婪，忽悠,19569,34,367,4.5,2015-12-23 15:15:58
601211:国泰君安关于境外上市外资股(H股)配发结,21709,3,882,0.0,2017-04-10 07:55:31
601211:国泰君安关于境外上市外资股(H股)国有股,27174,15,1499,0.0,2017-04-09 14:37:32
601211:国泰君安关于获准设立42家证券营业部的,26042,4,739,0.0,2017-04-07 21:46:41
国泰君安3月净利润约为10.71亿元,28009,16,256,0.0,2017-04-07 20:47:21
国泰君安，我操你妈,6568,10,69,3.0,2017-03-31 15:59:58
国泰君安好象是证券板较好之一股,74491,88,208,3.5,2016-10-26 23:39:24
券商跑马圈地：一季度增设分支218家 国君营业部,45324,16,2215,0.0,2017-04-02 06:41:53
601211:国泰君安关于刊发H股招股说明书、H股发,29320,21,1608,0.0,2017-03-28 08:35:05
坚定挖潜价值投资才是财富____________________,48905,93,1470,4.5,2016-09-01 11:36:49
国泰君安发行10.4亿股 预期4月11日上市,13521,14,521,0.0,2017-03-28 10:35:24
国泰君安可转债配售是在H股挂牌上市之后？,13220,29,108,3.5,2017-03-24 13:28:32
国泰君安发行H股之我见，与大家探讨： 1.从H股,27965,25,431,1.0,2017-03-17 15:59:30
国泰君安(601211)大宗交易数据一览(03-29),17352,8,475,0.0,2017-03-29 18:13:30
国泰君安明日招股  入场费3199.92元,16390,20,408,0.0,2017-03-27 16:43:23
国泰君安首日孖展仅得1060万元未足额,13503,5,800,0.0,2017-03-28 18:10:48
国泰君安证券H股股份全球发售,9374,9,1613,0.0,2017-03-28 02:00:22
邮储之后最大IPO 国泰君安折让25%募资165亿元,12161,15,1212,0.0,2017-03-28 09:55:42
国泰君安引社保等6基投涉资46.41亿元,10666,7,407,0.0,2017-03-27 16:16:56
601211:国泰君安关于刊发H股发行更新聆讯后资料,20880,4,1459,0.0,2017-03-27 08:04:01
国泰君安内控不力今年六度被监管点名 市值蒸发1,24598,69,2353,0.0,2016-10-17 07:32:03
601211:国泰君安2016年年度权益分派实施公告,82026,19,1639,0.0,2017-03-21 17:01:31
国泰君安已过聆讯关 预计在港募资225亿,22034,12,2527,0.0,2017-03-19 22:58:53
601211:国泰君安关于刊发H股发行聆讯后资料集的,20181,8,1378,0.0,2017-03-19 16:47:30
601211:国泰君安关于香港联合交易所有限公司审,26934,7,539,0.0,2017-03-17 21:24:00
国泰君安(601211)大宗交易数据一览(03-16),21458,10,473,0.0,2017-03-16 18:20:34
2016年报点评：综合金融服务提升经纪业务市场份,31060,9,1105,0.0,2017-03-15 17:15:03
601211:国泰君安关于发行境外上市外资股获中国,43156,20,560,0.0,2017-03-13 19:29:29
39家机构不砸盘， 我混不下去,16294,21,152,4.0,2015-12-24 12:02:03
首份券商年报亮相 国泰君安救市资金浮亏10.5亿,50725,299,1495,0.0,2017-02-20 19:26:34
601211:国泰君安2017年次级债券(第一期)在上海,15210,8,593,0.0,2017-03-09 19:54:31
沪指大涨1.83%站上3500点 盘面惊现极端一幕,160516,70,6072,0.0,2015-11-05 15:33:06
601211:国泰君安2017年2月份财务数据简报,44879,10,708,0.0,2017-03-06 18:59:20
601211:国泰君安2016年度股东大会会议文件,23612,6,1691,0.0,2017-03-02 18:46:50
国泰君安(601211)大宗交易数据一览(03-02),14984,6,507,0.0,2017-03-02 18:10:06
新上市券商高管离职频繁 国泰东兴人事动荡剧烈,113306,41,1791,0.0,2015-12-09 01:17:05
601211:国泰君安2017年次级债券(第一期)发行结,14200,5,455,0.0,2017-02-28 18:08:15
国泰君安(601211)大宗交易数据一览(02-27),15556,10,475,0.0,2017-02-27 18:26:28
套了我四只股票都没处去说理套的太高了！zb,7951,7,1082,2.5,2017-02-26 15:16:28
国泰君安(601211)大宗交易数据一览(02-24),17279,8,473,0.0,2017-02-24 18:22:23
601211:国泰君安关于股东权益变动的公告,35213,5,955,0.0,2017-02-23 18:34:44
2016年年报点评：业绩相对优异，积极推进H股上,23421,4,1381,0.0,2017-02-22 14:32:54
华鑫证券借壳华鑫股份 将成最小盘券商！！！,8334,29,192,3.0,2017-02-02 13:57:54
601211:国泰君安2016年年度报告摘要,39965,15,1424,0.0,2017-02-20 19:11:47
证金“救市”专户去年浮亏1.2% 跑赢大盘,10029,16,642,0.0,2017-02-20 20:41:48
任泽平：以后讨论A股点位不是说涨几千点 是涨几,2213042,1053,4865,5.0,2015-11-05 11:13:45
十三五投资或超17万亿 环保迎来黄金期,232017,59,2940,4.0,2015-10-13 08:39:37
三大期指连续两日全线跌停 是谁在疯狂做空？,183036,1329,514,4.0,2015-08-25 14:57:00
伞形信托清理再起争端：外贸信托向国泰君安“猛,253261,448,1932,4.0,2015-09-14 22:53:28
国务院决定两年内实行注册制 开启A股真正牛市的,1202540,1289,2098,0.0,2015-12-10 01:45:28
次新股溢价率排行：15股高于发行价5倍,185899,65,734,4.0,2015-09-26 08:30:48
黄燕铭笔录流传 本人谴责失实,149051,83,4396,0.0,2015-11-22 20:40:47
国泰君安拟以10.45亿元挂牌转让国联安基金51%股,11861,9,1125,0.0,2017-01-09 05:23:40
上市券商2016成绩单揭晓 看看哪家赚钱能力强,99123,30,1357,0.0,2017-01-11 22:20:42
重剑无锋，觊觎王座,77209,28,1175,0.0,2016-10-28 18:10:52
601211:国泰君安关于向香港联交所递交境外上市,37803,10,1367,0.0,2017-01-19 19:00:50
601211:国泰君安2016年度业绩快报公告,71886,19,1052,0.0,2017-01-25 18:28:00
2016年券商业绩排名有看头 国泰君安挑战中信证,39893,33,1707,0.0,2017-01-11 10:07:09
券商表态将继续履行“自营盘不减持”承诺,1959050,3594,1679,5.0,2015-11-29 17:23:47
国泰君安(601211)大宗交易数据一览(02-14),18342,13,482,0.0,2017-02-14 18:19:17
601211:国泰君安2017年1月份财务数据简报,49490,14,707,0.0,2017-02-07 19:12:44
国泰君安母公司1月净利润环比下降三成,20015,5,258,0.0,2017-02-07 22:19:05
601211:国泰君安2016年度第八期短期融资券兑付,27379,8,592,0.0,2017-02-03 18:50:18
601211:国泰君安2016年12月份财务数据简报,47843,13,717,0.0,2017-01-10 18:57:22
国泰君安(601211)大宗交易数据一览(01-09),17008,13,476,0.0,2017-01-09 18:06:31
抛吧！！！经济每况愈下，银行和券商离倒闭潮可,40477,62,626,4.5,2015-08-26 14:15:03
过年翻1倍妖股行情，大牛胚子啊，好行情龙头带,14920,27,176,3.0,2016-12-11 11:48:33
过年翻3番妖股行情，大牛胚子啊,21545,41,130,3.0,2016-11-30 10:27:03
营收状元国泰君安曝管理漏洞：原高管被查客户被,43011,39,2791,0.0,2016-12-15 11:19:45
601211:国泰君安关于挂牌转让国联安基金管理有,35127,11,1189,0.0,2017-01-06 18:13:32
601211:国泰君安关于收到中国证券监督管理委员,40672,29,1266,0.0,2016-12-26 20:41:40
国泰君安研究所人事地震不断 消息称林采宜去浦,36821,61,2011,0.0,2016-10-04 21:22:57
国泰君安从年头被罚到年尾 “隔靴搔痒”风控缺,16240,46,2148,0.0,2016-12-30 07:39:50
大佬们操盘的股市，,1630,14,128,0.0,2016-07-07 00:16:39
601211:国泰君安关于可转债申请获中国证券监督,40844,21,475,0.0,2016-12-21 19:38:49
我又回来了！,12059,38,126,1.0,2016-11-30 09:47:09
只有国泰君安才具备带领券商上涨的实力和气质，,29278,51,208,3.0,2016-12-01 10:16:44
国泰君安国际今年以来成功完成41个债券项目的发,13702,5,337,0.0,2016-12-14 15:26:28
还不满意？要妖成妖还要磨练,5679,11,162,3.5,2016-12-13 16:42:01
业绩好的股票，就一个字：跌；两个字：破发,10935,25,164,3.5,2016-12-08 19:23:17
国泰君安(601211)融资融券信息(12-12),13707,13,448,0.0,2016-12-13 07:46:28
底部初成，买进！,36927,95,170,3.0,2016-11-01 12:21:52
马上起飞，抢入，将快速到35元,34091,96,140,3.0,2016-11-08 16:20:25
国泰君安：12月12日起列入融资融券标的,31649,16,185,0.0,2016-12-04 17:08:26
国泰君安(601211)大宗交易数据一览(12-08),27474,19,488,0.0,2016-12-08 18:14:31
601211:国泰君安2016年11月份财务数据简报,45964,25,715,0.0,2016-12-06 18:58:07
三大看点在此！！！,10011,13,185,3.5,2016-04-24 21:35:30
601211:国泰君安关于公司股票列入融资融券标的,39716,13,351,0.0,2016-12-04 16:51:59
知道国泰君安上涨空间有多大吗？就是只涨到36元,5875,4,178,3.5,2016-12-01 19:34:33
国泰君安今日超大单流出排名第13名(12-01),11838,6,298,0.0,2016-12-01 16:09:57
国泰君安破发不误圈钱：募完300亿再募80亿,166112,534,1087,0.0,2016-05-02 08:25:44
委托序号w7003656,10665,33,212,3.0,2016-11-18 08:36:01
午评,4229,1,352,3.5,2016-11-29 12:21:36
601211:国泰君安关于部分高级管理人员任职的公,14610,3,666,0.0,2016-11-28 19:10:25
国泰君安七位高管集体变动 上市前后两年内高层,20465,7,2497,0.0,2016-11-28 22:45:59
601211:国泰君安第五届董事会第四次临时会议决,16020,5,1765,0.0,2016-11-28 19:10:03
周末公布深港通时间表，尾盘有人抢盘。,10936,8,18,4.5,2016-11-25 15:39:52
19.3没走，19.01走了。获利八个点。扛不住了，,9593,15,198,2.0,2016-11-24 15:35:56
国泰君安是深港通行情龙头品种！,8771,7,252,3.0,2016-11-28 08:20:28
大家预测一下，国泰君安12月份目标价？,7114,13,157,3.5,2016-11-27 19:44:32
卖掉广发过来，看净资产业绩比较好,6192,18,133,2.0,2016-11-10 13:37:40
哪里跑？,2765,1,118,2.5,2016-11-23 14:03:07
国泰君安看空顺丰借壳称要跌四成 分析师自称快,34442,32,2586,0.0,2016-08-10 08:26:51
国泰君安目标价!!!!!!,15523,21,117,4.0,2016-11-11 19:19:33
国泰君安逾500亿原市值解禁 股价微涨0.29%,96632,163,561,0.0,2016-06-27 15:49:02
国泰君安投研三乌龙 两度市场慌乱称不是我干的,19828,9,3213,0.0,2016-08-05 11:36:56
国泰君安次新股跌破发行价，再不借深港通利好拉,14297,51,127,3.0,2016-11-16 17:29:11
601211:国泰君安2016年次级债券(第三期)在上海,18203,9,652,0.0,2016-11-17 20:56:03
今天17.81元买入,28667,64,264,3.0,2016-10-31 18:43:02
“不做高盛美林只做国泰君安国际”是怎样的战略,19787,11,5593,0.0,2016-11-17 07:55:14
@茶花源，你拿多少华泰证券的市值中到上海银行,3453,19,138,2.0,2016-11-15 13:59:39
再到36元就到直上67元了！,6379,13,138,3.5,2016-11-13 22:29:45
君阳邓声兴：国泰君安  目标价3.45元  止蚀价2.,17574,9,303,0.0,2016-11-14 15:49:29
沪深两市主力资金分化加剧,573,4,230,2.5,2016-03-04 13:15:42
主升来了，你信吗？持股半年多了 今天说两句,10238,15,134,2.0,2016-11-12 16:43:55
601211:国泰君安2016年次级债券(第三期)发行结,20348,3,511,0.0,2016-11-13 15:53:08
东阿阿胶、国泰君安具有投资价值,21917,19,131,3.0,2016-10-07 07:36:55
两个活宝，,719,15,120,0.0,2016-04-11 22:17:19
国泰君安(601211)大宗交易数据一览(11-08),17743,7,473,0.0,2016-11-08 18:08:39
国泰君安，中信证券，广发证券，华泰证券10月业,16419,21,275,3.5,2016-11-04 22:41:03
国君是垫底货，短线千万别选择国君,6869,19,180,3.5,2016-11-03 12:22:07
国泰君安(601211)大宗交易数据一览(11-07),14722,12,473,0.0,2016-11-07 18:16:43
601211:国泰君安2016年10月份财务数据简报,51560,16,712,0.0,2016-11-04 19:24:09
全球见顶！ 下周国泰盘中跌回16.5元！ 注意风险,6566,7,160,4.0,2016-11-05 22:14:13
最高点买的。这下给套的死死的了！,5108,7,142,4.5,2016-11-02 15:07:41
国泰君安股价比华泰低很多原因是什么？,38839,143,210,3.5,2016-10-25 12:42:15
会后必大跌，抄底的有利择机走，勿再上向下做的主,6492,12,178,3.0,2016-10-22 00:01:10
国泰君安(601211)大宗交易数据一览(10-31),14339,10,476,0.0,2016-10-31 18:04:37
3季报0.94，基本符合预期,7567,14,128,2.5,2016-10-27 22:00:05
上海人真的玩不了券商行业,6325,6,241,3.0,2016-10-28 22:03:17
国泰君安所有员工，你们家将代代男奴女妓。,5380,9,91,2.5,2016-10-29 08:47:40
601211:国泰君安2016年度第八期短期融资券发行,20448,3,680,0.0,2016-10-28 19:00:41
601211:国泰君安2016年第三季度报告,37672,13,1009,0.0,2016-10-27 21:52:07
别买入！耐心等待融资盘被强平爆仓时抄底不迟21,25671,35,160,4.0,2016-01-14 13:44:49
基金公司不看好国泰君安，几乎没有持股,3383,4,244,3.0,2016-10-28 08:14:00
如有人为会埋单，果断溜，回下大把机会捡回,7916,23,150,3.0,2016-10-20 21:58:23
601211:国泰君安2016年第一次临时股东大会决议,25017,4,1308,0.0,2016-10-24 20:08:59
此股必成妖圣  什么时候成妖  认真看  仔细想  ,25381,17,1042,3.5,2016-02-02 14:45:15
草甘膦涨价概念 先正达预期 浴火凤凰 妖牛00055,3726,10,827,3.5,2016-10-20 15:02:59
新股唯一中签的国泰君安，结果破发了,13502,19,191,3.5,2016-10-18 16:02:22
国泰君安：后市操作策略（滚动分析）,281209,234,1132,2.5,2015-10-16 16:21:46
国泰君安证券9月份实现净利润5.24亿元,15697,12,296,0.0,2016-10-13 21:01:42
601211:国泰君安关于媒体传闻的澄清公告,32713,17,513,0.0,2016-09-12 18:51:37
中报点评：老牌券商实力雄厚 发展全面业界翘楚,52760,6,2070,0.0,2016-09-02 11:44:03
现在买国泰君安至少要做好拿5年的心理准备,9627,9,243,3.5,2016-10-14 15:11:56
对国泰君安的研究成果,9649,2,537,2.5,2016-10-15 18:07:51
团结一至投反对票，待A股上30元才发H服,17928,31,150,3.5,2016-09-29 21:16:37
601211:国泰君安2016年第一次临时股东大会会议,20516,4,1694,0.0,2016-10-13 15:42:40
601211:国泰君安2016年9月份财务数据简报,33796,7,711,0.0,2016-10-13 19:22:47
深港通不能没有君安，香港公司,5293,12,132,3.5,2016-10-12 13:23:05
高位急拉升是大跌前诱多！出货是一个价格区域并,12512,21,235,4.5,2015-11-17 11:08:43
A般破发中 发H股 太不要脸了,10964,12,140,3.0,2016-10-01 23:40:30
32亿股的大小非，也太多了。那怕2亿股砸下来，,18579,28,163,3.0,2016-08-24 11:52:47
601211:国泰君安关于首次公开发行限售股上市流,73675,59,1968,0.0,2016-06-20 19:14:18
大众交通减持五百万股，获得6400万，也就是每股,8255,6,119,3.0,2016-09-24 14:36:30
综合券商稳中求进，业绩好于行业平均水平,25985,9,1307,0.0,2016-08-25 10:57:21
601211:国泰君安关于召开2016年第一次临时股东,23296,8,1888,0.0,2016-09-29 20:26:42
国泰君安委聘三间投行负责H股IPO 集资规模至少2,15667,15,425,0.0,2016-09-28 16:01:57
国泰君安(601211)大宗交易数据一览(09-26),12739,4,475,0.0,2016-09-26 17:57:06
国泰君安赴港上市计划获董事会批准 将发行10.4,19432,8,909,0.0,2016-09-26 02:36:58
国泰君安将申请在港主板上市 拟发行10.4亿H股,9343,11,406,0.0,2016-09-26 09:58:15
再涨到36元都不卖！,7713,8,130,3.5,2016-09-21 22:27:38
国泰君安(601211)大宗交易数据一览(09-21),11493,6,475,0.0,2016-09-21 18:35:26
那些拿到19.7元首发价格的中签朋友还在吗？,12454,20,178,2.5,2016-08-25 10:47:56
沪指V型反转 3400点失而复得  ,1586883,957,1415,5.0,2015-10-27 15:00:18
国泰君安尾盘狂拉一下，又砸下来，意欲为何？猜,13403,5,212,4.0,2016-09-16 13:43:27
国泰君安(601211)大宗交易数据一览(09-13),16426,5,473,0.0,2016-09-13 17:57:56
国泰君安拟明年上半年于香港上市,14684,20,281,0.0,2016-09-12 14:11:44
下一个十倍飚涨股，就是唯一股改钉子户,38642,90,383,4.0,2016-05-13 13:57:08
国泰君安(601211)大宗交易数据一览(09-07),12658,8,476,0.0,2016-09-07 18:03:13
601211:国泰君安关于控股股东增持股份计划实施,39460,11,1418,0.0,2016-09-06 18:49:55
601211:国泰君安2016年8月份财务数据简报,32053,22,706,0.0,2016-09-06 18:44:50
抛！机构拉升不是解放军，诱多放量是笑着数钱离,21718,36,202,4.5,2015-11-11 14:50:59
任泽平：过去德国人搞了供给侧改革 后来股市飞,207738,326,9751,0.0,2016-02-18 09:58:22
国泰君安(601211)大宗交易数据一览(07-29),14818,7,480,0.0,2016-07-29 17:48:02
国泰君安(601211)大宗交易数据一览(08-02),13908,4,477,0.0,2016-08-02 18:07:49
国泰君安(601211)大宗交易数据一览(08-04),14046,6,477,0.0,2016-08-04 18:41:17
国泰君安(601211)大宗交易数据一览(08-19),27060,8,482,0.0,2016-08-19 17:37:41
你今天买了吗？我看到68元[胜利][胜利][胜利],9265,18,148,4.0,2016-08-30 18:20:00
国泰君安核心研究人员相继流失 上半年佣金收入,7959,21,2179,0.0,2016-09-05 09:37:50
9月1日国泰君安发出上涨信号。,9563,10,140,3.0,2016-09-02 15:17:19
重大内幕，三大首富同时瞄上太君，联合坐庄，欲,8109,11,172,4.0,2016-09-04 16:24:57
永远不买做空祖国的公司,2594,2,175,3.5,2016-09-05 08:25:29
今天您加仓了吗？恒大下一步要举牌券商股，国泰,10051,9,197,4.0,2016-08-31 19:31:28
