标题,阅读,评论,字数,影响力,时间
海通证券：知道这5个为什么 你就会更懂金蝶国际,10368,14,3758,0.0,2017-09-14 22:12:16
600837:海通证券面向合格投资者公开发行2017年,12663,6,1569,0.0,2017-09-18 10:13:22
傻逼倒数第二,9893,126,122,0.0,2017-08-25 14:33:32
待市场转暖后  再说,38055,74,389,3.5,2017-04-24 18:56:18
券商股大涨，这傻逼在倒数,8502,10,134,0.0,2017-08-02 14:29:23
海通证券半年赚约40亿人民币减近6%,4888,7,226,0.0,2017-08-30 10:13:46
海通证券8月净利润约5.43亿元 同比上升22.61%,19836,15,325,0.0,2017-09-06 20:06:19
[委托队列惊现万手大单]MSCI Inc.来了，漂亮50,9514,12,1212,3.0,2017-06-21 12:07:42
海通证券(600837)融资融券信息(09-11),3880,5,520,0.0,2017-09-12 07:53:41
瑞信：海通证券受海通银行亏损拖累 削目标至16.,15750,8,303,0.0,2017-08-30 16:54:51
海通证券(600837)融资融券信息(08-31),5921,7,548,0.0,2017-09-01 08:03:02
海通证券8月净利环比增14.82%,17479,11,204,0.0,2017-09-06 21:16:19
600837:海通证券2017年8月财务数据简报,38798,12,595,0.0,2017-09-06 16:15:23
~~董明珠 银隆汽车 九鼎佑丰  华夏之星,10498,14,188,3.5,2017-07-12 12:08:15
海通证券(600837)融资融券信息(09-01),6038,14,544,0.0,2017-09-02 07:55:05
收盘又变绿毛龟[微笑][大笑][鼓掌],10706,119,136,3.5,2017-08-28 11:09:55
海公公永远排在后排,8672,94,9,3.0,2017-08-25 12:46:39
高位急拉升是大跌前的诱多！机构出货是一个价格,10098,13,203,3.5,2016-11-03 13:25:36
谁能告诉我这个海通证券为什么那么不要脸啊，每,5439,35,193,0.5,2017-08-04 11:24:06
海通证券半年报降6% 证金增持至4.99%,7514,6,263,0.0,2017-08-30 10:01:08
海通证券：上半年净利同比降约6% 证金公司持股,21674,16,284,0.0,2017-08-29 20:40:11
中报速递：海通证券2017年上半年盈利40.23亿元,13232,6,231,0.0,2017-08-29 20:19:19
海通证券(600837)融资融券信息(08-25),5172,8,546,0.0,2017-08-26 10:05:31
海通证券委任邬跃舟为非执行董事获中国证监会核,9432,11,264,0.0,2017-08-18 21:51:14
进场: “双重改革”受益股，社保养老金标的股,5633,8,1300,4.0,2017-07-31 10:44:47
什么鸟通证券，涨如蜗牛，跌如滑兔，涨永远行业,8390,17,174,0.0,2017-07-26 14:24:02
这个不要脸的渣,7686,85,124,0.0,2017-07-27 09:46:10
7月12日10:30技术指引,8308,91,136,0.0,2017-07-25 14:30:00
我机构准备在8元左右才考虑接货！,7600,83,135,0.0,2017-07-25 22:49:05
海通证券(600837)融资融券信息(08-04),4645,4,542,0.0,2016-08-05 07:42:15
600837:海通证券2016年7月财务数据简报,24943,5,594,0.0,2016-08-04 18:19:00
海通证券今年7月净利润4.7亿人民币,24912,11,191,0.0,2017-08-04 22:22:58
期指，期权的解禁。将使得卷商板块，展开做空技,5938,7,257,3.5,2016-08-05 21:25:32
懂技术的来！,5797,4,247,3.5,2016-08-08 22:44:16
海通证券(600837)融资融券信息(08-04),6498,3,548,0.0,2017-08-05 07:45:26
600837:海通证券2017年7月财务数据简报,46268,8,596,0.0,2017-08-04 16:21:51
海通证券(600837)融资融券信息(08-03),4674,6,538,0.0,2016-08-04 07:40:49
海通证券母公司7月净利润环比下降43%,14523,4,268,0.0,2016-08-04 21:41:33
进场:“一网三化”混改和地方国企改革的双重受,9765,9,598,2.5,2017-05-17 16:16:26
600837:海通证券2016年半年度业绩快报公告,55363,8,1142,0.0,2016-07-22 17:07:38
实战炒股口决： 十四工作线，不破不走人。短线,29023,35,672,4.0,2017-02-03 15:14:29
海通证券6月少赚21%至6.9亿人民币,17754,9,234,0.0,2017-07-11 09:58:50
海通证券上半年净利润42.6亿同比下降58%,24024,16,476,0.0,2016-07-22 18:01:06
朱么么预测海通证券（600837）朱么么画 海通证,15343,21,265,3.5,2017-03-26 10:52:48
没戏了不如下全转买*一路一带龙头600307酒钢宏,33763,109,324,0.0,2017-05-01 22:22:29
进场: “双重改革”受益股，社保养老金标的股,3735,0,1171,4.0,2017-07-29 12:01:22
有没有朋友觉得海通证券最近筑底很稳健？,15127,27,148,2.0,2017-05-30 22:01:26
海通证券上半年净利43亿 同比大降近六成,17448,4,361,0.0,2016-07-22 18:13:10
创业板“过山车” 券商股成解困关键,21073,9,1432,0.0,2016-07-21 15:54:10
实战炒股口决： 十四工作线，不破不走人。短线,25944,25,672,4.0,2017-01-29 18:57:38
海通证券(600837)融资融券信息(07-19),4301,5,542,0.0,2016-07-20 07:44:03
天天骂海通，能有什么用,54443,112,251,0.0,2017-03-20 17:51:00
高位急拉升是大跌前诱多！机构出货是一个价格区,8339,19,237,4.5,2015-11-17 11:06:58
海通证券成上半年保荐最差生：四单被否 一例财,19673,11,2900,0.0,2017-07-05 09:03:03
海通证券(600837)融资融券信息(07-21),6315,5,548,0.0,2016-07-22 07:41:55
600837:海通证券H股公告(股份发行人的证券变动,9797,8,710,0.0,2017-07-04 16:32:43
这样现金分红不对吧？,19928,68,258,2.0,2016-07-15 12:09:06
股价明显错杀成白菜价有待机构持续扫货可能性大,18448,51,643,4.5,2017-05-13 17:16:40
下跌途中的尾盘拉升预示：连续下跌暴跌随时来临,19122,14,226,4.0,2016-07-14 13:47:04
特别通告：金钼股份创历史新低7.05元，不要错失,6296,9,274,1.0,2017-05-08 12:25:32
什么鸟通证券，涨如蜗牛，跌如滑兔，涨永远行业,7506,60,174,0.0,2017-06-23 10:22:39
还有下跌通道,4792,58,122,0.0,2017-06-14 14:36:34
今日海通港股走势 太奇葩了！难道要逆天？快买2,3338,12,29,3.0,2015-12-25 13:06:16
只要纪检能把姓王的抓了 我亏的二十几万我就认,6642,24,140,3.5,2015-12-07 10:30:16
提前祝贺下，又加了1000股。16.49买 4000，16.8,6431,18,220,3.0,2015-12-25 14:19:33
70股获券商买入评级 4股或涨超50%,19997,6,2625,0.0,2015-12-25 09:12:58
新兴消费：增加供给激发潜在需求,6197,9,5208,0.0,2015-12-24 09:22:32
机构首次给予38只股评级 8股目标涨幅逾40%,28512,13,1525,0.0,2015-12-25 07:52:28
中国股市被券商内幕绑架了,1349,35,134,3.5,2015-10-22 13:44:40
今天下午海通会领涨，立贴为证,7437,25,131,3.5,2015-12-17 11:45:31
绩优且低估值的券商板块突发五大利好！,13182,12,240,4.0,2015-12-25 18:31:42
海通证券年内保荐遭四劫涉嫌造假 配合做空又失,37854,35,1867,0.0,2017-05-26 09:24:34
海通证券6月12日兑付“15海通C2”次级债券本息,8753,4,242,0.0,2017-05-31 22:29:02
海通证券(600837)融资融券信息(06-12),4626,4,546,0.0,2017-06-13 07:46:41
海通证券：万科A等4公司或于6月调入富时A50成分,73008,45,555,0.0,2017-05-26 19:30:37
600837:海通证券关于分拆所属企业海通恒信国际,21692,11,851,0.0,2017-06-23 16:31:00
600837:海通证券2015年次级债券(第二期)受托管,4488,5,1662,0.0,2017-06-15 18:43:08
海通证券(600837)融资融券信息(06-08),5354,3,544,0.0,2017-06-09 07:43:08
传海通证券将被10只卷商股分拆……中信将占分拆,9957,6,193,3.5,2017-06-21 10:56:59
600837:海通证券2017年非公开发行次级债券(第一,5328,5,548,0.0,2017-06-15 18:45:42
日本纳摩成功后，券商涨了5倍以上,10404,15,142,3.5,2017-06-19 13:24:30
海通证券(600837)融资融券信息(05-31),7593,6,550,0.0,2017-06-01 07:46:07
海通证券“16海通01”将于5月18日付息,7842,3,261,0.0,2017-05-10 21:20:59
雅仕投资首发申请获通过：拟登陆上交所 海通证,17204,5,1121,0.0,2017-06-14 11:00:57
600837:海通证券2017年5月财务数据简报,34174,11,596,0.0,2017-06-06 18:57:41
天下无货，爱买不买！,1354,9,124,3.5,2015-10-22 14:00:47
海通证券(600837)融资融券信息(06-16),5782,4,550,0.0,2017-06-17 07:43:11
这在卖房的上市公司中占据了较大的比例,3004,14,76,0.0,2017-06-16 19:09:31
海通证券为境外子公司提供2亿欧元担保,7886,6,207,0.0,2017-06-12 18:55:25
600837:海通证券关于“15海通C2”次级债券兑付,6613,3,181,0.0,2017-06-13 18:42:58
海通证券5月净利润环比增47.7%至6.97亿元,10799,3,279,0.0,2017-06-07 09:28:01
海通证券(600837)融资融券信息(06-09),8282,8,550,0.0,2017-06-10 07:38:58
AQ刚上市3周不到，就有13家机构扎堆调研！,6847,9,864,4.0,2017-05-04 20:37:05
买入上海石化(600688),139042,215,9727,3.5,2016-06-14 10:55:45
海通证券(600837)融资融券信息(06-02),6189,3,546,0.0,2017-06-03 07:46:29
内资券商交月考成绩单 海通证券五月赚最多,12724,6,3227,0.0,2017-06-08 20:26:30
看到这垃圾有什么想说的吗,4779,75,134,0.0,2017-06-09 11:11:41
高盛称加入MSCi中国股市交易制度将前进三十年与,9389,9,477,4.0,2017-06-01 13:44:54
600837:海通证券关于杜洪波先生和潘光韬先生履,14660,4,534,0.0,2017-05-12 19:21:57
估计要往13去了[微笑][大笑][鼓掌],3320,6,138,3.5,2017-06-12 12:14:33
600837:海通证券2013年公司债券受托管理事务临,5759,2,1426,0.0,2017-06-14 16:56:43
海通证券(600837)融资融券信息(06-13),4659,2,540,0.0,2017-06-14 07:42:37
目前市场总体已积重难返且“病入膏肓”,1737,20,147,0.0,2017-05-09 15:21:36
3000手秒杀14.70[赞],1753,24,137,2.0,2017-05-08 14:49:09
海通的确不能买,3948,21,124,2.5,2017-05-10 13:21:17
好吧，5.21的被震飞了,4064,11,134,0.0,2017-06-07 13:05:57
主力真牛，为主力点赞 昨天涨停没出,3365,11,144,0.0,2017-06-07 13:05:35
垃圾中的极品,4347,10,122,2.0,2017-06-07 13:13:50
狗畜牲,3430,10,116,3.5,2017-06-02 10:54:37
建议卖海通证券换股亚通,17737,58,132,4.0,2015-10-21 14:17:41
如果宝能前海控股万科成功。8000点不是梦,19097,30,373,3.5,2015-12-19 10:40:46
宝能系将被猎杀，是悲剧。价值投资就是一句空话,10720,12,310,3.5,2015-12-24 11:04:51
C，才上穿14.5的时候，手贱了，14.58以上再买好,17586,39,198,3.0,2017-03-31 11:09:35
600837:海通证券关于收到中国证监会行政处罚事,33296,11,1977,0.0,2017-05-24 18:57:11
买入600837,13058,13,126,3.0,2017-05-16 11:04:48
工商银行一季度涨8个多点，你跌8个点，[牛],3004,7,92,2.5,2017-03-29 21:27:21
业务多元发展，差异化优势显著,26340,6,1425,0.0,2017-05-22 07:50:22
海通证券可以买进了吗？,7975,8,73,0.0,2017-03-31 13:25:19
广发证券主力拉涨到六十元豪赌券商整合与国有化,5151,6,197,4.0,2017-05-11 10:08:02
券商股今后四年能怎么个走法？,7293,13,150,2.5,2017-04-22 17:12:17
600837:海通证券2016年非公开发行公司债券(第一,7722,3,1766,0.0,2017-05-10 18:15:05
周一又是暴跌？ 近日，有媒体报道称，证监会约,3263,8,255,3.5,2017-05-07 07:57:22
紧急公告：立即抢购处于历史低价的金钼股份6019,38204,60,263,3.0,2015-12-18 14:34:23
海通证券净利腰斩：高管薪酬反翻倍 保荐业务喜,21167,21,2893,0.0,2017-04-01 08:02:20
≥华泰证券+美国金融科技企业颠覆“金融系统”,297117,935,1582,4.0,2016-05-08 20:02:47
≡华泰证券+美国金融科技企业AssetMark=进入无,301209,944,1325,3.5,2016-05-03 05:57:09
证券板块的历史性大底在昨天5月5号已经挖好了，,11359,14,199,3.0,2017-05-06 16:43:27
定期发射,4577,10,4,1.0,2017-05-10 14:44:02
注意了，下午了，该拉了,3995,11,132,0.0,2017-04-25 13:42:18
600837:海通证券独立董事关于实施海通证券股份,4737,4,514,0.0,2017-04-28 02:40:43
你妈海公公该你英雄救主了，快雄起,3898,14,142,3.5,2017-04-24 09:56:29
这次应该是真的了，天时地利人和，我周五第九次,5609,10,160,3.5,2017-04-24 08:11:00
一季度业绩大捷，收入趋于多元化,23837,7,1163,0.0,2017-05-02 10:22:07
中科电气300035近期要发飙涨停：国防军工石墨烯,27872,86,169,3.0,2017-02-17 13:24:40
怎么那样不尊敬作者的劳动呢,2915,17,136,0.0,2017-05-08 15:05:21
证监会：请依法常态化治市！查处操纵股价的不法,30494,35,353,3.5,2016-08-17 11:42:12
海通这波要涨到16元吗,6948,14,132,0.0,2017-04-21 11:56:20
坚定挖潜价值投资才是财富____________________,78505,104,1466,4.5,2016-09-02 11:15:20
海通证券(600837)融资融券信息(04-21),8004,13,546,0.0,2017-04-22 07:44:10
业绩托底、估值吸引 券商股将迎来春天 实习记者,4772,9,966,0.0,2017-04-25 07:31:05
大盘爆跌时它才会涨,4417,21,128,3.0,2017-03-30 07:49:13
海通证券4月份母公司实现净利4.72亿元,16832,4,257,0.0,2017-05-05 19:45:40
去你的吧，我不接了，干雄安[傲],3399,11,139,3.5,2017-04-25 10:55:31
海通证券:14.69减持10000股，尾盘拉不是好事！,5168,11,171,3.0,2017-04-21 19:07:06
海通证券决定行使“15海通C2”次级债券发行人赎,8762,13,350,0.0,2017-04-24 21:21:22
董秘:广发今日涨停具有历史性意义!标致券商大底,8385,10,201,4.0,2017-04-21 13:07:07
优质资产即将注入 重组龙头：北方创业600967 必,4360,6,159,0.0,2017-04-25 22:22:54
机构尾盘买入券商。下周证券法上会了。买入的机,8517,13,168,0.0,2017-04-21 15:05:20
传说从六位数滚到10位数的“深南哥”割肉了，栽,5065,8,344,0.0,2017-04-25 16:03:50
春风吹券商号角股市涨信心         券商史上最,10139,18,327,0.0,2017-03-06 11:11:59
海通证券(600837)融资融券信息(04-24),4694,7,546,0.0,2017-04-25 07:46:08
马上企稳了，步入牛市,5342,13,130,3.0,2017-04-14 20:04:54
券商，开干吧，看好你,2869,12,130,3.0,2017-04-24 10:04:04
拉涨停才能护盘,3684,11,124,2.0,2017-04-21 14:57:03
海公公发威了,3939,11,122,3.0,2017-04-21 14:39:01
静候明日窜上15.13，本周窜上15.64[微笑][大笑],2732,6,164,3.5,2017-04-24 21:56:38
券商见底了哦，三千三要过了,3908,6,136,3.0,2017-04-21 22:17:26
新一波行情已经到来，要的准备好一起杀入，机会,4754,9,200,0.0,2017-04-25 15:55:33
老海不要再假护盘,2771,10,120,3.0,2017-04-24 10:18:09
再次质询海通14年低价定增收购境外银行情况！,4397,9,225,4.0,2017-04-24 22:21:47
尾盘拉券商，为何？,11629,8,128,3.0,2017-04-21 14:57:43
请问股价为何连连大跌？,10375,18,249,3.5,2017-03-29 13:56:54
600837:海通证券关于召开2016年度股东大会及201,16662,6,1278,0.0,2017-04-19 17:01:02
海通证券拟10派2.20元,20925,6,327,0.0,2017-03-31 13:39:13
海通证券净利腰斩 高管薪酬反翻倍,21295,13,2879,0.0,2017-04-02 01:14:22
海通分红建议！,10584,3,358,3.5,2017-04-01 17:56:22
海通证券再现人事变动 开创券商投行老总兼任董,17929,11,1911,0.0,2017-03-31 07:53:41
10月份存在吃饭行情,22540,31,322,4.0,2015-10-13 15:15:46
600837:海通证券2017年非公开发行次级债券(第一,10904,6,584,0.0,2017-03-28 21:32:59
海通证券2016年报点评：业绩与行业水平持平，集,9260,4,1141,0.0,2017-03-30 17:43:01
周一手记！,19415,50,347,3.5,2016-08-14 23:05:41
尾盘拉升揭示：激烈的下跌暴跌随时来临,11384,22,243,4.0,2015-09-14 15:26:58
为什么海通 永远都是证券里涨幅 倒数第一呢,11893,7,149,3.5,2017-03-16 11:14:04
消息称海通证券被中国证监会调查,378386,930,4521,5.0,2015-11-27 12:20:38
600837:海通证券2017年2月财务数据简报,35405,6,595,0.0,2017-03-06 16:57:52
暴雨伴闪电，高处勿避雨,22834,26,239,4.0,2016-12-20 08:08:45
华鑫证券借道华鑫股份 将成为最小盘券商！！！,9341,37,194,3.0,2017-02-03 09:40:50
大胆潜伏: 怎么跌的就会怎么涨上去（荐股）,7536,6,631,4.0,2017-01-19 08:29:50
海通闭眼抢购[牛][牛][牛][牛][牛][牛][牛][牛],8650,6,152,3.0,2017-02-09 14:36:06
第四季度大盘到3923点，44万人就这样中签,9161,7,155,4.0,2016-09-08 07:40:19
600837:海通证券2017年1月财务数据简报,42760,5,595,0.0,2017-02-07 19:01:54
华鑫证券借壳华鑫股份 将成第35家上市券商！！,11261,18,211,3.5,2017-01-20 18:52:46
海通证券撞猴年保荐最后一雷 还有一家疑违法违,36838,30,1494,0.0,2017-01-27 08:34:39
熊市每一次反弹都要想方设法将筹码交给别人持有,32034,60,173,4.0,2015-09-18 11:04:01
两IPO企业涉嫌违规违法 海通证券中投证券头悬利,18029,10,1128,0.0,2017-01-23 09:04:52
下周这样走!,17024,10,142,4.0,2016-10-09 11:18:52
海通证券12月非合并净利润约1107.56万元,19845,14,268,0.0,2017-01-10 19:51:10
600837:海通证券2016年12月财务数据简报,50652,20,616,0.0,2017-01-10 18:30:58
关注大股东巨资回购和增持股,23385,31,195,3.0,2015-08-28 10:19:30
公司实在太过分了，真想起诉,4549,0,136,3.0,2015-12-23 15:25:16
只是这样趋势可不行啊,2416,5,130,1.5,2016-11-11 09:07:50
下一个十倍股，是唯一股改钉子户S佳通和S前锋,70679,139,463,4.0,2015-11-13 12:52:22
600837:海通证券2016年11月财务数据简报,44713,4,604,0.0,2016-12-06 19:49:11
李迅雷去职海通证券 将任齐鲁资管首席经济学家,17838,44,1397,0.0,2016-12-02 18:35:16
真正的证券龙头!,10862,12,2213,4.0,2016-11-17 08:10:17
本周A股策略：何时才能“来个痛快的”？谁能打,69251,291,5045,0.0,2016-05-23 09:50:47
海通证券违规罚没金额独占鳌头 欠股民216亿回购,14676,29,1436,0.0,2016-11-29 09:04:23
600837:海通证券关于收到中国证券监督管理委员,19048,5,1949,0.0,2016-11-28 19:00:43
姜超：美国历次加息前后股市怎么走,20660,106,1644,0.0,2015-08-23 16:20:24
海通证券(600837)融资融券信息(11-21),4974,4,546,0.0,2016-11-22 07:42:24
史玉柱与海通 民生银行的三角恋,19342,5,1593,0.0,2016-11-21 09:13:14
11月21日周一的雪花如此纯白,12970,12,90,4.0,2016-11-19 07:36:08
好！,3816,0,114,3.0,2016-11-18 11:12:24
瑞信升海通证券目标价至17.3元 评级跑赢大市,8625,4,304,0.0,2016-11-17 15:47:24
证券行业卓越推：海通证券,20034,7,725,0.0,2016-11-14 16:34:42
海通证券，我用满仓挺你！,13446,19,130,4.0,2016-11-03 13:13:09
读K千万遍，买股如有神。,13394,14,352,4.0,2016-11-06 00:27:35
海通证券挂牌转让300亿次级债获上交所批准,11787,5,313,0.0,2016-11-09 19:37:43
600837:海通证券关于2016年次级债券获得上海证,20386,5,601,0.0,2016-11-09 19:35:53
海通证券10月非合并净利约4.76亿元,10510,3,267,0.0,2016-11-04 20:24:56
海通这垃圾都大涨了,7352,32,128,0.0,2016-05-13 09:17:40
已经变成庄股了,7791,7,148,3.5,2016-11-03 12:48:40
大利空 证金减持光大证券至1.87%，梧桐树3家接,15093,37,500,4.5,2016-03-31 14:54:02
别买入！耐心等待融资盘被强平爆仓时抄底不迟83,23790,36,160,4.0,2016-01-14 13:42:27
海通证券(600837)融资融券信息(10-25),6383,3,544,0.0,2016-10-26 07:42:17
海通证券母公司9月净利润环比增长两成,19185,5,254,0.0,2016-10-13 16:54:50
海通证券: 谁愿为券商股托底,15765,7,704,4.0,2016-10-06 00:37:02
海通证券(600837)大宗交易数据一览(02-04),91249,105,470,0.0,2016-02-04 18:33:49
海通证券(600837)大宗交易数据一览(02-01),79400,106,470,0.0,2016-02-01 18:07:16
两融扩张后遗症爆发 新股民被强平10次状告海通,25272,46,1529,0.0,2016-06-23 08:53:28
海通证券(600837)大宗交易数据一览(09-28),14981,6,480,0.0,2016-09-28 18:07:30
海通证券(600837)大宗交易数据一览(09-27),14816,14,480,0.0,2016-09-27 19:32:05
海通下午如不跌停，我自宫！,5409,6,94,4.0,2016-09-26 14:14:11
卓越推：海通证券,23743,4,510,0.0,2016-09-26 17:52:00
==》恢复T+0根本不用救市资金，券商板块自己就,59465,167,412,3.5,2015-09-25 21:17:02
试问海通：那笔用于收购境外银行的定增款呢？,6085,3,231,4.0,2016-09-22 23:29:41
海通证券(600837)融资融券信息(09-22),5145,5,540,0.0,2016-09-23 07:42:26
汇丰：上调海通证券 国泰君安中资券商股,16685,4,352,0.0,2016-09-21 10:41:05
利空！保监会叫停1年期理财型保险产品 1-3年产,8282,19,415,4.5,2016-03-21 07:32:51
600837:海通证券关于毛宇星先生履职的公告,23742,8,500,0.0,2016-09-19 18:50:32
这则消息说明了什么？是不是A股纳入MSCI概率大,7340,5,190,3.5,2016-09-14 12:51:32
占位，以示存在,24634,183,124,3.0,2016-09-02 00:24:35
海通证券今日超大单流入排名第2名(09-12),14032,7,301,0.0,2016-09-12 16:04:03
大康农业参设10亿美元中巴农业投资基金,32410,8,1566,0.0,2016-09-05 01:43:42
9月1日开学日手记,30454,101,277,3.5,2016-09-01 22:38:20
时隔八年债转股重出江湖 分析人士称对国企是重,38353,140,1471,0.0,2016-04-05 10:58:56
大康农业联合海通证券设10亿美元基金投资巴西农,17965,5,275,0.0,2016-09-05 10:17:59
600837:海通证券关于回购股份及债券持有人会议,24736,90,1052,0.0,2015-11-02 19:26:15
8月30日周二手记,23796,98,247,3.5,2016-08-29 23:31:26
上证周线小记,46303,121,294,3.5,2016-08-21 13:56:37
600837:海通证券2016年半年度报告摘要,20606,3,976,0.0,2016-08-29 20:43:15
海通证券年报亮眼 e海通财布局热点营销,16199,8,920,0.0,2016-08-26 14:08:34
600837:海通证券关于完成营业执照、组织机构代,18151,4,568,0.0,2016-08-23 19:02:20
海通证券(600837)融资融券信息(08-24),4768,4,550,0.0,2016-08-25 07:43:22
海通证券(600837)融资融券信息(08-22),4038,4,546,0.0,2016-08-23 07:41:13
周三手记！,28696,68,335,3.5,2016-08-16 16:45:36
周二手记！,8870,48,155,3.5,2016-08-16 09:30:39
上证周五手记,12617,54,343,3.5,2016-08-11 23:41:54
时间窗口的魔力！,10625,44,174,3.5,2016-08-10 17:10:19
一九行情开始,19298,18,123,3.5,2016-07-21 11:19:45
周三小评,7275,21,166,3.5,2016-08-10 09:17:54
海通证券(600837)融资融券信息(08-09),4143,4,542,0.0,2016-08-10 07:38:27
上证周二点评！,10907,39,383,3.5,2016-08-08 21:49:58
万科启示：给梯子、再抽梯子,7294,6,919,4.0,2016-07-31 21:17:36
慢慢来吧，每天都是忙,11923,28,134,2.0,2016-07-14 19:54:39
7月券商业内再迎人事巨变：海通证券董事长王开,11961,7,1506,0.0,2016-08-01 00:36:02
600837:海通证券关于董事长辞职的公告,40821,13,1148,0.0,2016-07-29 18:50:48
比照H股，海通证券的合理价位在10元以下！,69394,176,146,2.5,2015-09-14 15:28:31
海通证券董事长王开国因职业发展原因辞职,9063,8,233,0.0,2016-07-29 20:58:38
海通证券等4家券商被证监会立案调查,343380,1800,614,0.0,2015-08-25 20:41:31
说说当前趋势，习惯乱喷的请忽略.,14716,20,616,4.0,2016-07-26 17:41:46
海通证券舵手王开国即将卸任 传上海实业总裁周,14217,7,3300,0.0,2016-07-26 09:02:11
供给侧水泥板块年收入超高将轮动为市场热点,35841,100,2795,3.5,2016-03-19 07:45:21
年收入超高供给侧水泥板块将轮动为市场热点,35828,116,2795,3.5,2016-03-19 07:42:40
海通证券易跌难拉600802仅其2毛4分可翻45倍到49,71601,101,892,4.0,2015-12-22 23:46:16
市场走得象时钟一样的准确!,17792,37,149,4.0,2016-07-19 14:24:43
海通证券基本断定董事会不换人也完蛋，上次参与,5752,4,162,3.5,2016-07-24 11:15:48
600837:海通证券2015年度利润分配实施公告,80741,17,1896,0.0,2016-07-06 18:24:34
一个黑黄金产业巨头逐渐形成,51651,96,2407,3.5,2016-05-07 18:30:24
涨幅榜！茅台14年涨56倍列第2，第1你绝对想不到,324361,78,2335,3.5,2016-07-19 09:20:06
600837:海通证券关于举行集体接待日的公告,20217,6,662,0.0,2016-07-19 19:07:56
海通证券(600837)大宗交易数据一览(04-22),60016,74,474,0.0,2016-04-22 18:46:09
海通证券(600837)大宗交易数据一览(06-20),24444,20,476,0.0,2016-06-20 18:01:48
海通证券(600837)大宗交易数据一览(07-04),17510,4,476,0.0,2016-07-04 17:58:57
海通证券(600837)大宗交易数据一览(07-05),19067,3,476,0.0,2016-07-05 18:02:52
卓越推：海通证券,28896,3,710,0.0,2016-07-19 10:35:15
海通证券(600837)大宗交易数据一览(12-31),73825,34,498,0.0,2015-12-31 17:51:28
沪指缩量震荡平盘报收 周K线收出三连阳,490705,266,1859,5.0,2016-07-15 14:59:44
海通策略：顺势而上 熊市主跌浪已经过去,18250,33,2756,0.0,2016-07-12 20:06:08
海通证券母公司6月净利润环比增长157%,19298,5,257,0.0,2016-07-08 21:20:58
海通期货总经理徐凌突然“下课” 起因被人举报,25374,52,769,0.0,2016-07-07 15:23:47
海通证券一交易单元异军突起 3天成交近10亿元,121625,29,1303,0.0,2016-07-07 04:14:28
600837:海通证券澄清公告,61659,55,2025,0.0,2016-07-01 18:28:08
600837:海通证券H股公告(股份发行人的证券变动,25473,3,762,0.0,2016-07-05 19:03:23
海通证券市值蒸发超1800亿：遭两融客户起诉 股,35087,136,1702,0.0,2016-06-29 09:59:58
